Generic Name,National Drug Code,Unit Price
pregabalin 75 mg capsule,71101441,65.4
pregabalin 75 mg capsule,71101468,59.44
prenatal vits 96-ferrous fumarate 27 mg iron-folic acid 800 mcg tablet,904531360,20
prenatal vits 96-ferrous fumarate 27 mg iron-folic acid 800 mcg tablet,57896057501,20
primaquine 26.3 mg tablet,24159601,20
primaquine 26.3 mg tablet,76385010201,20
primidone 250 mg tablet,115103101,20
primidone 250 mg tablet,603537221,20
primidone 250 mg tablet,50268068711,20
primidone 250 mg tablet,50268068715,20
primidone 250 mg tablet,68084020311,20
primidone 50 mg tablet,527130101,20
primidone 50 mg tablet,50268068611,20
primidone 50 mg tablet,55555006905,20
primidone 50 mg tablet,65162054410,20
primidone 50 mg tablet,68084020211,20
Prismasate BGK 4/2.5 Dialysis Solution,106957,899.2
probenecid 500 mg tablet,527136701,20
probenecid 500 mg tablet,591534701,20
probenecid 500 mg tablet,68084094595,20
procainamide 100 mg/mL injection solution,409190201,1658.56
procainamide 100 mg/mL injection solution,14789090010,2188.8
procainamide 500 mg/mL injection solution,409190301,1720.4
prochlorperazine 25 mg rectal suppository,574722612,251.68
prochlorperazine 25 mg rectal suppository,713013506,245.16
prochlorperazine 25 mg rectal suppository,713013512,245.16
prochlorperazine Edisylate 10 mg/2 mL (5 mg/mL) injection solution,23155029431,444
prochlorperazine Edisylate 10 mg/2 mL (5 mg/mL) injection solution,23155029442,444
prochlorperazine maleate 10 mg tablet,378511001,20
prochlorperazine maleate 10 mg tablet,781502101,20
prochlorperazine maleate 10 mg tablet,51079054201,20
prochlorperazine maleate 10 mg tablet,51079054220,20
prochlorperazine maleate 10 mg tablet,59746011506,20
prochlorperazine maleate 5 mg tablet,781502001,20
prochlorperazine maleate 5 mg tablet,51079054101,20
prochlorperazine maleate 5 mg tablet,51079054120,20
prochlorperazine maleate 5 mg tablet,66213011510,20
progesterone micronized 100 mg capsule,591396401,85.28
progesterone micronized 100 mg capsule,10888713502,81.88
progesterone micronized 100 mg capsule,17478076610,84
progesterone micronized 100 mg capsule,43598034901,84
progesterone micronized 100 mg capsule,69452014820,81.88
progesterone micronized 100 mg vaginal insert,55566650001,538.4
progesterone micronized 100 mg vaginal insert,55566650002,538.4
progesterone micronized 100 mg vaginal insert,55566650003,538.4
progesterone micronized 200 mg capsule,591396501,81
progesterone micronized 200 mg capsule,10888713602,77.76
progesterone micronized 8 % vaginal gel,52544025612,683.6
promethazine 12.5 mg rectal suppository,713053606,354.12
promethazine 12.5 mg rectal suppository,713053612,354.12
promethazine 12.5 mg tablet,10702000201,20
promethazine 12.5 mg tablet,57664010788,20
promethazine 12.5 mg tablet,65162074510,20
promethazine 12.5 mg tablet,68001016100,20
promethazine 12.5 mg tablet,68084015411,20
promethazine 25 mg rectal suppository,591299239,177.04
promethazine 25 mg rectal suppository,45802075900,177.04
promethazine 25 mg rectal suppository,45802075930,177.04
promethazine 25 mg tablet,591530701,20
promethazine 25 mg tablet,603543821,20
promethazine 25 mg tablet,10702000301,20
promethazine 25 mg tablet,51079089501,20
promethazine 25 mg tablet,63739021310,20
promethazine 25 mg tablet,68001016200,20
promethazine 25 mg tablet,68084015501,20
promethazine 25 mg tablet,68084015511,20
promethazine 25 mg/mL injection solution,641092821,20
promethazine 25 mg/mL injection solution,641092825,20
promethazine 6.25 mg/5 mL syrup,603158454,143.96
promethazine 6.25 mg/5 mL syrup,603158458,435.16
promethazine 6.25 mg/5 mL syrup,57664014631,87.32
propafenone 150 mg tablet,591058201,20
propafenone 150 mg tablet,51079099601,20
propafenone 150 mg tablet,68084036111,20
propafenone 225 mg tablet,591058301,20
propafenone 225 mg tablet,603544921,20
propafenone 300 mg tablet,603545021,20
propantheline 15 mg tablet,54472125,20
propofol 10 mg/mL intravenous emulsion,63323026929,432
propofol 10 mg/mL intravenous emulsion,63323026965,2160
propranolol 1 mg/mL intravenous solution,143987201,384
propranolol 1 mg/mL intravenous solution,63323060401,483.2
propranolol 10 mg tablet,591555401,20
propranolol 10 mg tablet,23155011001,20
propranolol 10 mg tablet,50111046701,20
propranolol 20 mg tablet,591555501,20
propranolol 20 mg tablet,23155011101,20
propranolol 20 mg tablet,50111046803,20
propranolol 20 mg/5 mL (4 mg/mL) oral solution,54372763,1320
propranolol 40 mg tablet,591555601,20
propranolol 40 mg tablet,603548421,20
propranolol 40 mg tablet,16714002310,20
propranolol 40 mg tablet,23155011201,20
propranolol 40 mg tablet,50111046901,20
propranolol 80 mg tablet,50111047101,20
propranolol ER 120 mg capsule 24 hr extended release,51991081901,20
propranolol ER 120 mg capsule 24 hr extended release,68084091695,20
propranolol ER 160 mg capsule 24 hr extended release,51991082001,20
propranolol ER 160 mg capsule 24 hr extended release,68084093233,20
propranolol ER 60 mg capsule 24 hr extended release,43478090088,20
propranolol ER 60 mg capsule 24 hr extended release,51991081701,20
propranolol ER 60 mg capsule 24 hr extended release,68084050301,20
propranolol ER 60 mg capsule 24 hr extended release,68084050311,20
propranolol ER 80 mg capsule 24 hr extended release,228277911,20
propranolol ER 80 mg capsule 24 hr extended release,245008511,20
propranolol ER 80 mg capsule 24 hr extended release,43478090188,20
propranolol ER 80 mg capsule 24 hr extended release,68084050401,20
propranolol ER 80 mg capsule 24 hr extended release,68084050411,20
propylthiouracil 50 mg tablet,228234810,20
propylthiouracil 50 mg tablet,67253065110,20
protamine 10 mg/mL intravenous solution,63323022905,295
protamine 10 mg/mL intravenous solution,63323022930,884.52
protriptyline 5 mg tablet,54021025,81.68
pseudoephedrine 30 mg tablet,904633860,20
pseudoephedrine 30 mg tablet,45802043262,20
pseudoephedrine 30 mg/5 mL oral liquid,536185085,20
pseudoephedrine 30 mg/5 mL oral liquid,536185097,20
psyllium husk (aspartame) 3.4 gram oral powder packet,37000074108,20
psyllium husk (with sugar) 3.4 gram oral powder packet,37000002304,20
psyllium husk (with sugar) 3.4 gram oral powder packet,37000002310,20
psyllium husk (with sugar) 3.4 gram oral powder packet psyllium husk (with aspartame) 3.4 gram oral powder packet,37000002304,20
psyllium husk (with sugar) 3.4 gram oral powder packet psyllium husk (with aspartame) 3.4 gram oral powder packet,37000002310,20
psyllium husk (with sugar) 3.4 gram oral powder packet psyllium husk (with aspartame) 3.4 gram oral powder packet,37000002404,20
psyllium husk (with sugar) 3.4 gram oral powder packet psyllium husk (with aspartame) 3.4 gram oral powder packet,37000074087,20
psyllium husk 6 gram oral powder packet,224180100,20
psyllium husk 6 gram oral powder packet,224180124,20
pyrazinamide 500 mg tablet,61748001201,123.12
pyrazinamide 500 mg tablet,61748001211,129.92
pyrazinamide 500 mg tablet,67253066010,57.16
pyrethrins-piperonyl butoxide 0.33 %-4 % shampoo,24385011603,195.88
pyrethrins-piperonyl butoxide 0.33 %-4 % shampoo,74300000412,215.96
pyrethrins-piperonyl butoxide 0.33 %-4 % shampoo,87701053380,92.04
pyridostigmine bromide 5 mg/mL injection solution,781304072,768
pyridostigmine bromide 5 mg/mL injection solution,781304095,768
pyridostigmine bromide 60 mg tablet,115351101,20
pyridostigmine bromide 60 mg tablet,68084049401,20
pyridostigmine bromide 60 mg tablet,68084049411,20
pyridostigmine bromide 60 mg tablet,68682030210,20
pyridostigmine bromide 60 mg/5 mL syrup,187301220,13835.24
pyridostigmine bromide ER 180 mg tablet extended release,187301330,655.72
pyridostigmine bromide ER 180 mg tablet extended release,47781033530,496.16
pyridoxine (vitamin B6) 100 mg tablet,904051860,20
pyridoxine (vitamin B6) 100 mg tablet,74312000650,20
pyridoxine (vitamin B6) 100 mg/mL injection solution,63323018001,182.4
pyridoxine (vitamin B6) 25 mg tablet,536440601,20
pyridoxine (vitamin B6) 50 mg tablet,536440801,20
pyridoxine (vitamin B6) 50 mg tablet,536440810,20
pyridoxine (vitamin B6) 50 mg tablet,904052060,20
pyridoxine (vitamin B6) 50 mg tablet,61748009501,20
pyridoxine (vitamin B6) 50 mg tablet,61748009530,20
QUEtiapine 100 mg tablet,93816201,20
QUEtiapine 100 mg tablet,904627961,20
QUEtiapine 100 mg tablet,68001018400,20
QUEtiapine 100 mg tablet,68084053201,20
QUEtiapine 100 mg tablet,68084053211,20
QUEtiapine 200 mg tablet,904628061,20
QUEtiapine 200 mg tablet,68001018200,20
QUEtiapine 200 mg tablet,68084053311,20
QUEtiapine 25 mg tablet,54022020,79.92
QUEtiapine 25 mg tablet,904627761,20
QUEtiapine 25 mg tablet,55555001101,20
QUEtiapine 25 mg tablet,68001018500,79.92
QUEtiapine 25 mg tablet,68084053011,75.56
QUEtiapine 300 mg tablet,904639861,20
QUEtiapine 300 mg tablet,68084053401,20
QUEtiapine 300 mg tablet,68084053411,20
QUEtiapine 400 mg tablet,68001018100,20
QUEtiapine 50 mg tablet,16714037601,20
QUEtiapine 50 mg tablet,47335090388,65.68
QUEtiapine 50 mg tablet,68001018000,65.68
QUEtiapine 50 mg tablet,68084053101,62.04
QUEtiapine 50 mg tablet,68084053111,62.04
QUEtiapine ER 150 mg tablet extended release 24 hr,310028160,117.96
QUEtiapine ER 200 mg tablet extended release 24 hr,310028239,97.4
QUEtiapine ER 200 mg tablet extended release 24 hr,310028260,97.4
QUEtiapine ER 300 mg tablet extended release 24 hr,310028339,85.12
QUEtiapine ER 300 mg tablet extended release 24 hr,310028360,85.12
QUEtiapine ER 400 mg tablet extended release 24 hr,310028439,75.04
QUEtiapine ER 400 mg tablet extended release 24 hr,310028460,75.04
QUEtiapine ER 50 mg tablet extended release 24 hr,310028039,197.12
QUEtiapine ER 50 mg tablet extended release 24 hr,310028060,197.08
quiNIDine gluconate 80 mg/mL injection solution,2140701,431.2
quiNIDine gluconate ER 324 mg tablet extended release,53489014101,181.28
quiNIDine sulfate 200 mg tablet,185434601,20
quiNIDine sulfate 300 mg tablet,185104701,20
quiNINE 324 mg capsule,53489070007,146.52
quiNINE 324 mg capsule,68084094732,105.88
quinupristin-dalfopristin 500 mg intravenous solution,61570026010,7789.12
RABEprazole 20 mg tablet delayed release,378670993,228.96
rabies immune globulin (PF) 150 unit/mL intramuscular solution,13533061802,10225.68
rabies immune globulin (PF) 150 unit/mL intramuscular solution,13533061811,38894.2
rabies immune globulin (PF) 150 unit/mL intramuscular solution,13533061820,10225.68
rabies immune globulin (PF) 150 unit/mL intramuscular solution,49281019020,10404.6
rabies immune globulin (PF) 300 unit/mL intramuscular solution,13533031801,10225.68
rabies immune globulin (PF) 300 unit/mL intramuscular solution,13533031810,10225.68
rabies vaccine  purified chicken embryo cell (PF) 2.5 unit IM susp,63851050101,5542.08
rabies vaccine  purified chicken embryo cell (PF) 2.5 unit IM susp,63851050102,6284.16
rabies vaccine human diploid (PF) 2.5 unit intramuscular solution,49281024858,6516.16
rabies vaccine human diploid (PF) 2.5 unit intramuscular solution,49281025051,6516.16
racepinephrine 2.25 % solution for nebulization,487590199,20
raloxifene 60 mg tablet,31722025630,142.56
raloxifene 60 mg tablet,66993041730,142.4
raloxifene 60 mg tablet,68084087111,146.68
raloxifene 60 mg tablet,68084087121,146.68
raltegravir 400 mg tablet,6022761,600
ramipril 1.25 mg capsule,16252057030,20
ramipril 1.25 mg capsule,68001014004,20
ramipril 1.25 mg capsule,68084029411,20
ramipril 1.25 mg capsule,68382014406,20
ramipril 10 mg capsule,68001014103,20
ramipril 10 mg capsule,68084026801,20
ramipril 10 mg capsule,68084026811,20
ramipril 10 mg capsule,68180059101,20
ramipril 10 mg capsule,68180059102,20
ramipril 2.5 mg capsule,54010720,20
ramipril 2.5 mg capsule,68084026601,20
ramipril 2.5 mg capsule,68084026611,20
ramipril 2.5 mg capsule,68180058901,20
ramipril 2.5 mg capsule,68180058902,20
ramipril 5 mg capsule,54010820,20
ramipril 5 mg capsule,54010829,20
ramipril 5 mg capsule,68001014300,20
ramipril 5 mg capsule,68001014303,20
ramipril 5 mg capsule,68084026711,20
ramucirumab 10 mg/mL intravenous solution,2766901,13316.4
ramucirumab 10 mg/mL intravenous solution,2767801,66582
raNITIdine 150 mg tablet,53746025310,20
raNITIdine 300 mg tablet,53746025402,20
raNITIdine 300 mg tablet,68462024920,20
raNITIdine 50 mg/2 mL (25 mg/mL) injection solution,68382042202,309.4
ranolazine ER 1 000 mg tablet extended release 12 hr,61958100401,117.2
ranolazine ER 500 mg tablet extended release 12 hr,61958100301,142.76
rasagiline 0.5 mg tablet,68546014256,572.24
rasagiline 1 mg tablet,68546022956,286.12
rasburicase 1.5 mg intravenous solution,24515010,11920.32
rasburicase 1.5 mg intravenous solution,24515011,11920.32
regadenoson 0.4 mg/5 mL intravenous syringe,469650189,4664.8
remifentanil 1 mg intravenous solution,67457019800,1471
remifentanil 1 mg intravenous solution,67457019803,1471
remifentanil 2 mg intravenous solution,67457019805,2353.6
remifentanil 2 mg intravenous solution,67457019899,2353.6
repaglinide 0.5 mg tablet,574024001,20
repaglinide 1 mg tablet,378312201,20
repaglinide 1 mg tablet,51079053901,20
repaglinide 1 mg tablet,57664074513,20
repaglinide 1 mg tablet,57664074588,20
repaglinide 2 mg tablet,51079055501,20
repaglinide 2 mg tablet,57664074788,20
reslizumab 10 mg/mL intravenous solution,59310061031,10752
rho(D) immune globulin 1 500 unit (300 mcg) intramuscular syringe,13533063120,1926.8
rho(D) immune globulin 1 500 unit (300 mcg)/2 mL injection syringe,44206030001,3079.36
rho(D) immune globulin-maltose 5 000 unit/4.4 mL injection solution,70504310001,19020
ribavirin 200 mg capsule,68084017911,396.8
ribavirin 200 mg capsule,68382026012,397.36
ribavirin 200 mg tablet,68382004603,330.96
ribavirin 40 mg/mL oral solution,85131801,465.6
ribavirin 6 gram solution for inhalation,187000714,99845
riboflavin (vitamin B2) 100 mg tablet,54629009501,20
riboflavin (vitamin B2) 100 mg tablet,74312000640,20
riboflavin (vitamin B2) 100 mg tablet,79854020195,20
rifabutin 150 mg capsule,13530117,761.72
rifabutin 150 mg capsule,59762135001,349.88
rifabutin 150 mg capsule,68180028501,349.88
rifAMPin 150 mg capsule,185080101,129.68
rifAMPin 150 mg capsule,527139330,129.68
rifAMPin 150 mg capsule,61748001511,62.56
rifAMPin 150 mg capsule,68084035711,79.52
rifAMPin 300 mg capsule,185079901,91.84
rifAMPin 300 mg capsule,527131501,91.84
rifAMPin 300 mg capsule,61748001830,20
rifAMPin 300 mg capsule,68084035811,20
rifAMPin 600 mg intravenous solution,68059701,3428.32
rifAMPin 600 mg intravenous solution,67457044560,3082.08
rifAXIMin 200 mg tablet,65649030103,460.64
rifAXIMin 550 mg tablet,65649030303,878.04
rilpivirine 25 mg tablet,59676027801,834.52
riluzole 50 mg tablet,62756053886,239.6
rimabotulinumtoxinB 5 000 unit/mL intramuscular solution,10454071110,5577.6
rimexolone 1 % eye drops suspension,65062703,2250.24
rimexolone 1 % eye drops suspension,65062707,1861.2
Ringer's irrigation solution,338010404,120
risedronate 30 mg tablet,430047015,325.04
risedronate 30 mg tablet,591210930,206.52
risedronate 35 mg tablet,430047203,1950.32
risedronate 35 mg tablet,430047207,1950.28
risedronate 35 mg tablet,591207539,1239.04
risedronate 5 mg tablet,430047115,254.6
risedronate 5 mg tablet,591210230,177.12
risperiDONE 0.25 mg tablet,904635761,20
risperiDONE 0.25 mg tablet,51079046001,77.88
risperiDONE 0.25 mg tablet,68084027001,77.88
risperiDONE 0.25 mg tablet,68084027011,77.88
risperiDONE 0.25 mg tablet,68382011205,78.04
risperiDONE 0.25 mg tablet,68382011214,78.04
risperiDONE 0.5 mg disintegrating tablet,49884031152,20
risperiDONE 0.5 mg tablet,904635861,20
risperiDONE 0.5 mg tablet,50458059110,20
risperiDONE 0.5 mg tablet,50458059160,20
risperiDONE 0.5 mg tablet,51079046101,20
risperiDONE 0.5 mg tablet,51079046120,20
risperiDONE 0.5 mg tablet,68084027101,20
risperiDONE 0.5 mg tablet,68084027111,20
risperiDONE 0.5 mg tablet,68382011305,20
risperiDONE 1 mg tablet,904635961,20
risperiDONE 1 mg tablet,68084027211,20
risperiDONE 1 mg tablet,68382011405,20
risperiDONE 1 mg/mL oral solution,23155031751,50.84
risperiDONE 1 mg/mL oral solution,50458030503,143.6
risperiDONE 1 mg/mL oral solution,65162067384,50.8
risperiDONE 2 mg tablet,904636061,20
risperiDONE 2 mg tablet,50458032006,107.4
risperiDONE 2 mg tablet,50458059310,20
risperiDONE 2 mg tablet,51079046301,20
risperiDONE 2 mg tablet,68084027311,20
risperiDONE 2 mg tablet,68382011514,20
risperiDONE 3 mg tablet,51079046401,20
risperiDONE 3 mg tablet,51079046420,20
risperiDONE 3 mg tablet,68084027411,20
risperiDONE 3 mg tablet,68382011614,20
risperiDONE 4 mg tablet,13668004060,20
risperiDONE 4 mg tablet,51079046501,20
risperiDONE 4 mg tablet,68084027701,20
risperiDONE 4 mg tablet,68084027711,20
risperiDONE 4 mg tablet,68382011714,20
risperiDONE microspheres 25 mg/2 mL intramuscular syringe,50458030611,6529.8
risperiDONE microspheres 50 mg/2 mL intramuscular syringe,50458030811,10883.8
ritonavir 100 mg tablet,74333330,205.76
ritonavir 80 mg/mL oral solution,74194063,180.04
riTUXimab 1 400 mg/11.7 mL (120 mg/mL)-hyaluronidase subcutaneous soln,50242010801,78918.96
riTUXimab 1 600 mg/13.4 mL (120 mg/mL)-hyaluronidase subcutaneous soln,50242010901,90193.12
riTUXimab 10 mg/mL concentrate intravenous,50242005121,22548.4
riTUXimab 10 mg/mL concentrate intravenous,50242005306,112742
rivaroxaban 10 mg tablet,50458058010,335.28
rivaroxaban 10 mg tablet,50458058030,335.28
rivaroxaban 15 mg tablet,50458057810,223.52
rivaroxaban 15 mg tablet,50458057830,223.52
rivaroxaban 20 mg tablet,50458057910,167.64
rivastigmine 1.5 mg capsule,55111035260,84.88
rivastigmine 13.3 mg/24 hour transdermal patch,78050361,517.76
rivastigmine 4.5 mg capsule,62756014786,20
rivastigmine 4.6 mg/24 hour transdermal patch,78050115,517.76
rivastigmine 4.6 mg/24 hour transdermal patch,78050161,517.76
rivastigmine 4.6 mg/24 hour transdermal patch,781730431,337.96
rivastigmine 4.6 mg/24 hour transdermal patch,781730458,337.96
rivastigmine 6 mg capsule,51991079606,20
rivastigmine 6 mg capsule,62756014886,20
rivastigmine 9.5 mg/24 hour transdermal patch,78050215,517.76
rivastigmine 9.5 mg/24 hour transdermal patch,78050261,517.76
rivastigmine 9.5 mg/24 hour transdermal patch,781730931,337.96
rivastigmine 9.5 mg/24 hour transdermal patch,781730958,337.96
rizatriptan 10 mg disintegrating tablet,378370259,332.16
rizatriptan 10 mg disintegrating tablet,51991036378,332.4
rizatriptan 10 mg tablet,378140496,332.16
rizatriptan 10 mg tablet,23155024546,332.52
rizatriptan 10 mg tablet,33342008850,332.08
rizatriptan 10 mg tablet,60505369901,83.12
rizatriptan 10 mg tablet,68462046640,363.72
rizatriptan 5 mg disintegrating tablet,51991036278,664.76
rizatriptan 5 mg tablet,23155024422,665.08
rizatriptan 5 mg tablet,23155024446,665.08
rizatriptan 5 mg tablet,33342008750,632.52
rizatriptan 5 mg tablet,68462046540,727.44
rizatriptan 5 mg tablet,68462046599,727.44
rocuronium 10 mg/mL intravenous solution,409955805,88.4
rocuronium 10 mg/mL intravenous solution,409955810,170.2
rocuronium 10 mg/mL intravenous solution,25021066205,144
rocuronium 10 mg/mL intravenous solution,25021066210,288
rocuronium 10 mg/mL intravenous solution,39822420001,108
rocuronium 10 mg/mL intravenous solution,39822420002,108
rocuronium 10 mg/mL intravenous solution,63323042605,156
rocuronium 10 mg/mL intravenous solution,67457022800,168
rocuronium 10 mg/mL intravenous solution,67457022805,168
rocuronium 10 mg/mL intravenous solution,67457022810,168
roflumilast 500 mcg tablet,310009539,280.48
romiDEPsin 10 mg/2 mL intravenous solution,59572098301,34103.4
romiPLOStim 250 mcg subcutaneous solution,55513022101,21653.4
rOPINIRole 0.25 mg tablet,54011625,50.12
rOPINIRole 0.25 mg tablet,68084019511,20
rOPINIRole 0.25 mg tablet,68462025301,50.12
rOPINIRole 0.5 mg tablet,54011725,20
rOPINIRole 0.5 mg tablet,68084020111,20
rOPINIRole 0.5 mg tablet,68462025401,20
rOPINIRole 1 mg tablet,904637461,20
rOPINIRole 1 mg tablet,68084031111,20
rOPINIRole 1 mg tablet,68462025501,20
rOPINIRole 2 mg tablet,43547027110,20
rOPINIRole 2 mg tablet,68084033211,20
rOPINIRole 2 mg tablet,68084033221,20
rOPINIRole 2 mg tablet,68462025601,20
rOPINIRole 3 mg tablet,68462025701,20
rOPINIRole 4 mg tablet,68462025801,20
rOPINIRole 5 mg tablet,43547027410,20
rOPINIRole 5 mg tablet,68462025901,20
ropivacaine (PF) 0.2 % (2 mg/mL) in 0.9 % NaCl epidural reservoir,61553093702,3373.6
ropivacaine (PF) 0.2 % (2 mg/mL) in 0.9 % NaCl epidural reservoir,71019032605,3373.6
ropivacaine (PF) 0.2 % (2 mg/mL) in 0.9 % NaCl epidural reservoir,99999015201,5760
ropivacaine (PF) 0.2 % (2 mg/mL) in 0.9 % sod. chlor inject. reservoir,71019032602,1686.8
ropivacaine (PF) 0.2 % (2 mg/mL) in 0.9 % sod. chlor inject. reservoir,99999015301,2880
ropivacaine (PF) 0.2 %-0.9 % NaCl 550 mL infilt hi var rate elast pump,61553025913,2843.04
ropivacaine (PF) 0.2 %-0.9 % NaCl 550 mL infilt hi var rate elast pump,71019014868,2843.04
ropivacaine (PF) 10 mg/mL (1 %) injection solution,63323028820,408.6
ropivacaine (PF) 2 mg/mL (0.2 %) injection solution,55150019699,2880
ropivacaine (PF) 2 mg/mL (0.2 %) injection solution,63323028523,464.8
ropivacaine (PF) 2 mg/mL (0.2 %) injection solution,63323028564,3904
ropivacaine (PF) 2 mg/mL (0.2 %) injection solution,63323028565,1952
ropivacaine (PF) 5 mg/mL (0.5 %) injection solution,63323028611,677.4
ropivacaine (PF) 5 mg/mL (0.5 %) injection solution,63323028630,516
ropivacaine (PF) 5 mg/mL (0.5 %) injection solution,63323028631,520.8
ropivacaine (PF) 5 mg/mL (0.5 %) injection solution,63323028635,677.4
ropivacaine (PF) 5 mg/mL (0.5 %) injection solution,70069006401,148.8
ropivacaine (PF) 7.5 mg/mL (0.75 %) injection solution,409930220,150
ropivacaine (PF) 7.5 mg/mL (0.75 %) injection solution,63323028720,453.6
rosuvastatin 10 mg tablet,310075139,104.36
rosuvastatin 10 mg tablet,57237016990,89.44
rosuvastatin 20 mg tablet,310075239,52.16
rosuvastatin 20 mg tablet,16252061730,20
rosuvastatin 20 mg tablet,57237017090,20
rosuvastatin 40 mg tablet,310075430,20
rosuvastatin 40 mg tablet,16252061830,20
rosuvastatin 5 mg tablet,310075590,208.72
rosuvastatin 5 mg tablet,57237016890,178.92
rosuvastatin 5 mg tablet,68462026190,178.92
rufinamide 200 mg tablet,62856058252,276.8
rufinamide 40 mg/mL oral suspension,62856058446,18446
rufinamide 400 mg tablet,62856058352,276.8
sacubitril 24 mg-valsartan 26 mg tablet,78065920,185.32
sacubitril 24 mg-valsartan 26 mg tablet,78065961,185.32
sacubitril 24 mg-valsartan 26 mg tablet,78065967,185.32
sacubitril 49 mg-valsartan 51 mg tablet,78077720,185.32
sacubitril 49 mg-valsartan 51 mg tablet,78077761,185.32
sacubitril 49 mg-valsartan 51 mg tablet,78077767,185.32
sacubitril 97 mg-valsartan 103 mg tablet,78069620,185.32
sacubitril 97 mg-valsartan 103 mg tablet,78069635,185.32
sacubitril 97 mg-valsartan 103 mg tablet,78069661,185.32
sacubitril 97 mg-valsartan 103 mg tablet,78069667,185.32
salicylic acid-sulfur 2 %-2 % shampoo,536196297,87.32
saliva stimulant combination no.3 oral mucosal spray,48582000155,107.2
saliva stimulant combination no.5 lozenges,51137000028,20
saliva substitute combo no.9 mouthwash,48582000330,113.52
saliva substitute combo no.9 mouthwash,48582080220,71.12
salmeterol 50 mcg/dose blister powder for inhalation,173052000,190.4
salsalate 750 mg tablet,42192036610,20
saquinavir 500 mg tablet,4024451,480.68
sargramostim 250 mcg solution for injection,24584301,24948.84
sargramostim 250 mcg solution for injection,24584305,24948.84
scopolamine 1 mg over 3 days transdermal patch,67434504,428
scopolamine 1 mg over 3 days transdermal patch,67434509,428
scopolamine 1 mg over 3 days transdermal patch,10019055301,511.12
scopolamine 1 mg over 3 days transdermal patch,10019055388,511.12
scopolamine 1 mg over 3 days transdermal patch,10019055390,511.12
secretin (human) 16 mcg intravenous solution,67066000501,6640
selegiline 5 mg capsule,67253070006,20
selenium 40 mcg/mL intravenous solution,517651025,63.84
selenium 50 mcg tablet,904316260,20
selenium sulfide 1 % shampoo,536199553,91.08
selenium sulfide 2.5 % lotion,45802004064,396
sennosides 8.6 mg tablet,904516561,20
sennosides 8.6 mg tablet,904652261,20
sennosides 8.8 mg/5 mL syrup,904628909,20
sennosides 8.8 mg/5 mL syrup,54162000708,20
sennosides 8.8 mg/5 mL syrup,55555001102,20
sertraline 100 mg tablet,59762491003,20
sertraline 20 mg/mL oral concentrate,59762494001,20
sertraline 25 mg tablet,31722021205,54.28
sertraline 25 mg tablet,65862001105,56.96
sertraline 25 mg tablet,68084018001,20
sertraline 25 mg tablet,68084018011,20
sertraline 25 mg tablet,68180035106,20
sertraline 50 mg tablet,59762490001,20
sertraline 50 mg tablet,59762490003,20
sertraline 50 mg tablet,59762490004,20
sertraline 50 mg tablet,60687024201,20
sertraline 50 mg tablet,68084018111,20
sevelamer carbonate 0.8 gram oral powder packet,58468013201,406.4
sevelamer carbonate 0.8 gram oral powder packet,58468013202,406.4
sevelamer carbonate 800 mg tablet,58468013001,135.48
sevelamer HCl 400 mg tablet,58468002001,84.68
sevelamer HCl 800 mg tablet,58468002101,84.68
sevoflurane inhalation liquid,74445604,3760
sildenafil (antihypertensive) 20 mg tablet,59762003301,400.08
sildenafil (antihypertensive) 20 mg tablet,68001017605,400.08
sildenafil (antihypertensive) 20 mg tablet,68084086911,404.56
sildenafil (antihypertensive) 20 mg tablet,68084086921,404.56
silodosin 4 mg capsule,52544015130,199.44
silodosin 8 mg capsule,52544015230,99.72
siltuximab 100 mg intravenous solution,57894042001,10922.92
siltuximab 400 mg intravenous solution,57894042101,43691.52
silver nitrate 0.5 % topical solution,93961413,1689.6
silver nitrate applicators 75 %-25 % topical stick,12870000101,20
silver sulfADIAZINE 1 % topical cream,591081055,298
silver sulfADIAZINE 1 % topical cream,591081083,180
silver sulfADIAZINE 1 % topical cream,43598021025,180
silver sulfADIAZINE 1 % topical cream,61570013185,555.92
silver sulfADIAZINE 1 % topical cream,67877012420,370.8
silver sulfADIAZINE 1 % topical cream,67877012425,181.52
simethicone 40 mg/0.6 mL oral drops suspension,603089450,20
simethicone 40 mg/0.6 mL oral drops suspension,904589430,20
simethicone 40 mg/0.6 mL oral drops suspension,99999089400,20
simethicone 40 mg/0.6 mL oral drops suspension,99999089401,20
simethicone 80 mg chewable tablet,37864086001,20
simethicone 80 mg chewable tablet,63739022510,20
simple syrup,395266116,326.4
simvastatin 40 mg tablet,904580261,20
simvastatin 40 mg tablet,16714068403,20
simvastatin 40 mg tablet,68382006810,20
simvastatin 5 mg tablet,16714068102,20
simvastatin 80 mg tablet,16714068502,20
simvastatin 80 mg tablet,68382006916,20
sincalide 5 mcg solution for injection,270055615,1601.6
sipuleucel-T in lactated ringers 50 million cell/250 mL IV suspension,30237890006,658892.52
sirolimus 0.5 mg tablet,8104005,350.92
sirolimus 0.5 mg tablet,59762100101,169.48
sirolimus 0.5 mg tablet,68382052001,173.08
sirolimus 1 mg tablet,8104110,350.88
sirolimus 1 mg tablet,55111065301,170.48
sirolimus 1 mg tablet,68084091595,170.48
sirolimus 1 mg/mL oral solution,8103004,21052.2
sirolimus 1 mg/mL oral solution,8103006,21052.2
sirolimus 2 mg tablet,8104205,350.88
sirolimus 2 mg tablet,55111065401,157.48
