Charge,Unit Price
SKIN BIOPSY SUBQ SINGLE LESION,$210.00 
SKIN CLEANSER,$22.00 
SKIN GEL WIPES,$33.00 
SKIN GRAFT ALL,"$2,808.00 "
SKIN MARKER  (DEROYAL)-STOCK,$5.00 
SKIN MARKER NON STERILE - STOCK,$3.00 
SKIN MARKER STERILE W/ RULER&LAB-STOCK,$7.00 
SKIN PREP TRAY (GEL) - NONSTOCK,$13.00 
SKINTEGRITY,$19.00 
SKINTEGRITY WOUND GEL 4 OZ,$37.00 
SKULL COMPLETE,$569.00 
"SKULL PARTIAL, AP/LAT",$470.00 
SKULL PARTIAL: PORTABLE,$470.00 
"SLEEP STUDY, HOME, UNATTENDED",$770.00 
SLEEVE STEP,$177.00 
SLEEVE VERSA STEP - NONSTOCK,$145.22 
SLING,"$2,127.41 "
SLING & SWATHE - STOCK,$138.00 
SLING ADVANTAGE,"$2,737.00 "
SLING ARM ADJ,$29.89 
SLING CLSD CHILD SM,$23.45 
SLING DESARA BLUE,"$2,277.15 "
SLING PATIENT LRG,$126.53 
SLING PATIENT XL,$126.53 
SLING RETRACTOR,$869.25 
SLING UPHOLD LITE,"$5,487.25 "
SLIPPER MEDIUM GREEN - STOCK,$4.69 
SLIPPER PED - STOCK,$4.69 
SLIPPER XL BROWN - STOCK,$4.69 
SLIPPER XXL GREY - STOCK,$4.69 
SLOW-MAG TAB  64MG,$2.00 
SM AEROCHAMBER MASK,$75.00 
SMALL BOWEL,$626.00 
SMALL LACERATION,"$1,669.00 "
SMALL NYLON FINGER TRAP,$19.00 
SMALL WRAP,$29.00 
SMASH DTA CATH 8.0/2,$311.00 
SMASH DTA CATH 9.0/2,$311.00 
"SMITH ANTIBODY (SM), SERUM",$120.00 
SMOKE EVAC,$70.87 
SMOKE EVEC TUBING 6 FT,$20.00 
SMR TURBS,"$2,026.00 "
SM-RNP ANTIB ASSOC CHG FOR 2601402,$120.00 
SNARE POLYECTOMY DISP.,$82.00 
SNARE SMALL - NONSTOCK,$46.00 
SNARE W/NET NAKAO,$205.00 
SOAP 3/4 DAWN,$3.00 
SOAP DISH MAUVE,$3.00 
SOD ACETATE SDV : 2MEQ/ML  20ML,$35.00 
SOD BICARB SYRINGE 4.2% : 10ML,$27.00 
SOD BICARB SYRINGE 8.4% : 50ML,$116.00 
SOD BICARB TAB  650MG,$1.00 
SOD BICARB: SDV  8.4% 50ML,$116.00 
SOD CHL 0.9% 10ML  (SALINE FLUSH),$10.00 
SOD CHL 0.9% 10ML (CENTRAL/PICC FLUSH),$10.00 
SOD CHL 0.9% 10ML (STERILE FIELD ONLY),$10.00 
SOD CHL 0.9% 3ML RT UD NEB,$2.00 
SOD CHL CONC ** 3% ** 4ML RT UD NEB,$2.00 
SOD CHL CONC : 4MEQ/ML  30ML,$10.00 
SOD CHL TAB 1 GM,$1.00 
SOD PHOSPHATE SDV : 3MM/ML  15ML,$32.00 
SODIUM,$36.00 
"SODIUM, FECES ASSOC. CHG",$36.00 
"SODIUM, FLUID",$48.00 
"SODIUM, RANDOM URINE",$36.00 
"SODIUM, URINE (24HR)",$36.00 
SOL FIBRIN MONOMER ASSOC CHG-85366,$420.00 
"SOLUBLE TRANSFERRIN RECEPTOR, SERUM",$252.00 
SOLU-CORTEF SDV : 100MG,$24.00 
SOLU-CORTEF SDV : 250MG,$46.00 
SOLU-CORTEF SDV : 500MG,$93.00 
SOLU-MEDROL SDV :  40MG,$20.00 
SOLU-MEDROL SDV : 125MG,$32.00 
SOLU-MEDROL SDV : 500MG,$69.00 
SOLYX - NONSTOCK,"$4,050.00 "
SOMA TAB  350MG,$4.00 
SOMATOSTATIN,$473.00 
SONATA CAP  5MG,$23.00 
SORBITOL SOLN 70% : 30ML,$3.00 
SORBSAN DRESSING 4X4,$24.00 
SPACE MAKER II  NONSTOCK,$670.92 
SPACEMAKER PRO DISSECTOR 10-12MM,"$2,506.15 "
SPEC CONTROLLED DRUG A,$2.00 
SPEC CONTROLLED DRUG B,$2.00 
SPEC CONTROLLED DRUG C,$3.00 
SPEC CONTROLLED DRUG D,$5.00 
SPEC CONTROLLED DRUG E,$7.00 
SPEC DRUG C,$3.00 
SPEC DRUG D,$5.00 
SPEC DRUG E,$7.00 
SPEC DRUG F,$9.00 
SPEC DRUG G,$12.00 
SPEC DRUG H,$18.00 
SPEC DRUG I,$23.00 
SPEC DRUG J,$38.00 
SPEC DRUG K,$35.00 
SPEC DRUG L,$46.00 
SPEC DRUG M,$57.00 
SPEC DRUG N,$68.00 
SPEC DRUG O,$80.00 
SPEC DRUG P,$91.00 
SPEC DRUG Q,$113.00 
SPEC DRUG R,$170.00 
SPEC DRUG S,$226.00 
SPEC DRUG T,$283.00 
SPEC DRUG U,$339.00 
SPEC DRUG V,$396.00 
SPEC DRUG W,$452.00 
SPEC DRUG X,$509.00 
SPEC DRUG Y,$565.00 
SPEC DRUG Z,$678.00 
SPEC DRUG ZA,$791.00 
SPEC DRUG ZB,$903.00 
SPEC DRUG ZC,"$1,016.00 "
SPEC DRUG ZD,"$1,129.00 "
"SPECIFIC GRAVITY, FLUID",$26.00 
SPECIMEN RAD EXAM,$948.00 
"SPECIMEN SOCK, STANDARD - NONSTOCK",$8.00 
SPECTAZOLE CREAM 1% 15GM,$100.00 
SPEECH THER INIT EVAL SOUND PRODUCTION,$176.00 
SPEECH THER MOTION EVAL OF SWALLOW,$282.00 
SPEECH THERAPY,$154.00 
SPEECH THERAPY EVAL OF ORAL DEVICE,$139.10 
SPEECH THERAPY EVAL OF SWALLOW FUNCT,$145.00 
SPEECH THERAPY INITIAL  EVAL SWALLOW,$282.00 
SPEECH THERAPY TX OF SWALLOWING DYSFUNC,$165.00 
SPERMACTOCYLECTOMY,"$1,998.00 "
SPHERE,$80.00 
SPIKED D5W 250ML (PY USE ONLY),$40.00 
SPIKED NS 100ML (PY USE ONLY),$32.00 
SPIKED NS 250ML (PY USE ONLY),$40.00 
SPINAL - NARCOTIC,$513.00 
SPINAL ANES. TRAY,$91.00 
SPINAL SUPPLIES,"$20,112.45 "
SPINE INTRADISCAL CATH,"$3,671.00 "
"SPINE, SINGLE VIEW ONLY",$220.00 
SPIRAL ELECTRODE - NONSTOCK,$14.00 
SPIRIVA INHALER 18MCG: (6-PAK),$162.00 
SPLENECTOMY OPEN,"$2,971.00 "
SPLINT CLSD CHILD,$25.48 
SPLINT COCK UP WRIST XS-PEDS LT/RT,$38.15 
SPLINT FINGER FOUR PRONG SM/LG,$9.45 
SPLINT FINGER PAD BULB 3.25,$21.98 
SPLINT W-F LT/RT PEDS ZSM,$35.21 
SPLINT W-F UNIV RT/LT,$53.20 
SPLIT AUTOGRAFT FAC/NCK/GEN ADD-ON,$945.00 
SPLIT AUTOGRAFT FAC/NCK/HND/FT/GEN,"$9,660.00 "
SPLIT AUTOGRAFT TRNK/ARM/LEG ADD-ON,$945.00 
SPLIT AUTOGRAFT TRUNK/ARMS/LEGS,"$9,660.00 "
SPONGE GAUZE 2X2 - STOCK,$3.00 
SPONGE VAGINAL,$2.83 
SPORANOX CAP  100MG,$51.00 
"SPOROTHRIX ANTIBODY, SERUM",$430.00 
"SPOTTED FEVER (RMSF) IgG, IgM, SERUM",$36.00 
SPRAY DRESSING,$10.00 
SPUTUM INDUCTION,$29.00 
SPUTUM INDUCTION SX,$42.00 
SPUTUM SCREEN: REFLEX TO CULTURE,$36.00 
SPUTUM SCREEN: REFLEX TO CULTURE(POA),$36.00 
SPYROMITE ANCHOR,"$1,268.46 "
"SSA/Ro ANTIBODY, SERUM",$120.00 
"SSB/La ANTIBODY, SERUM",$120.00 
"ST. LOUIS ENCEPH AB, IgG,IgM, CSF",$94.00 
"ST. LOUIS ENCEPH AB, IgG,IgM, SERUM",$94.00 
"ST.LOUIS ENCEPH AB, ASSOC CHG.",$94.00 
STADOL SDV : 2MG/ML 1ML,$43.00 
STAPLE EXTRACTOR - STOCK,$4.00 
STAPLER BLUE CURVED,"$1,203.00 "
STAPLER CEEA 28MM,$962.00 
STAPLER CEEA 31MM - STOCK,$829.00 
STAPLER GREEN CURVED,"$1,203.00 "
STAPLER PRECISE,$23.79 
STAPLER ROTICULATOR 30-3.5 - NONSTOCK,$614.00 
STAPLER ROTICULATOR 30-4.8 - NONSTOCK,$614.00 
STAPLER ROTICULATOR 55-3.5 - NON-STOCK,$613.00 
STAPLER ROTICULATOR 55-4.8 - STOCK,$515.91 
STAPLER SKIN SLIM BODY,$26.52 
STAPLER TA30-3.5 - NONSTOCK,$328.00 
STAPLER TA30-4.8,$538.00 
STAPLER TA-55  3.5,$304.00 
STAPLER TA55-4.8,$228.00 
STAPLER TA-90 LONG - NONSTOCK DISCTD2012,$358.00 
STAR SLEEVE,$515.00 
STARLIX TAB  60MG,$10.00 
STATAK ATTACHMENT DEVICE4,$361.00 
STATLOCK -STOCK,$19.00 
STELAZINE TAB  1MG,$4.00 
STELAZINE TAB  2MG,$4.00 
STELLATE GANGLION BLOCK,"$1,011.00 "
STENT C FLEX 6X22,$378.00 
STENT C FLEX 6X26,$288.00 
STENT C FLEX 7X28 - NONSTOCK,$260.00 
STENT NASAL VALVE,$456.00 
STENT PLACEMENT,"$1,650.00 "
STENT SET 7FR URET PIGTAIL,$414.00 
STENT SNGL J 7.0/90,$287.08 
STENT SNGL J 8.5/90,$298.27 
STENT SOF FLEX 8.2X 24,$285.00 
STENT URETERAL,$307.80 
STEREOTACTIC GUIDE BREAST BX LEFT,"$1,890.00 "
STEREOTACTIC GUIDE BREAST BX RIGHT,"$1,890.00 "
STEREOTACTIC IMAGE GUIDAINCE SINUS,"$2,485.00 "
STERI STRIP 1 - STOCK,$11.00 
STERI STRIP 1/2 - STOCK,$6.00 
STERI STRIP 1/4 X 4 - STOCK,$5.00 
STERI STRIP 1/8 - STOCK,$3.00 
STERIDRAPE 1010 - STOCK,$6.00 
STERIDRAPE 1050 - NONSTOCK,$14.00 
STERILE MUCOUS TRAP,$19.00 
STERILE MUSHROOM CUP - STOCK,$110.00 
STERILE WATER,$4.00 
STERILE WATER SDV : 10ML,$10.00 
STERNO CLAV JT,$341.00 
STERNUM,$452.00 
STETHOSCOPE DISP,$10.20 
STIMULATOR PROBE,$342.00 
STIRRUP ANKLE BRACE/AIR LINERS -X ITEM,$74.00 
STOCKINET 2  3M - STOCK,$24.41 
STOCKINET 3  3M - NONSTOCK,$31.62 
STOCKINET 4  3M - NONSTOCK,$40.11 
STOCKINET 6  3M,$95.22 
STOCKINET IMPERVIOUS-STOCK,$25.16 
STOMA COLOSTOMY POUCH FECAL 1-PC,$50.60 
STOMA PASTE - STOCK,$19.57 
STOMA POWDER PREMIUM - NONSTOCK,$21.00 
STOMA UROSTOMY POUCH 1PC,$92.50 
STOMACH TUBE - 14,$4.00 
STOMACH TUBE - 16,$4.00 
STOMACH TUBE -12,$4.00 
STOMATITIS MIXTURE 10ML UD,$4.00 
STONE ANALYSIS,$89.00 
STONE RETRIEVER  ENTRAC 2.7,$627.00 
STOPCOCK/3 WAY - STOCK,$9.00 
STPL ENDOCLIP,$411.37 
STRAP CHIN PREMIUM,$46.00 
STRAP CLAV INFANT,$42.07 
STRAP CLAV MD/LG,$30.17 
STRAP TWO PIECE BED - STOCK,$42.00 
STRAVIX,"$12,730.00 "
STREPTOCOCCAL ANTB PROFILE,$51.00 
"STREPTOCOCCUS PNEUMO ANTIGEN, URINE",$109.00 
STRESS ECHO,"$2,143.00 "
"STRIATED MUSCLE ANTIBODY, ASSOC CHG.",$92.00 
STRONG IODINE SOLN 15ML,$109.00 
"STRONGYLOIDES ANTB, IgG,SERUM",$135.00 
STRUCTURAL BALLOON - NONSTOCK,$491.00 
STUARTNATAL-PLUS TAB,$2.00 
STYLET 14FR - STOCK,$12.00 
STYLET FLEXIBLE,$26.00 
STYLET INTUBATION  2.5-4.5mm,$13.00 
STYLET INTUBATION  5-7mm-NONSTOCK,$13.00 
STYLET INTUBATION 7.5 -9.5MM - NONSTOCK,$13.00 
STYLET PED 6FR - STOCK,$14.00 
"SUBCLASS IgG, ASSOC CHG.",$36.00 
SUBCONJUNCTIVAL INJECTION,$265.00 
SUBOXONE SL FILM 2MG,$31.00 
SUBOXONE SL FILM 8MG,$31.00 
SUBOXONE SL TAB 2MG,$20.00 
SUBOXONE SL TAB 8MG,$31.00 
SUBUTEX SL TAB 2 MG,$5.15 
SUBUTEX SL TAB 8MG,$31.00 
SUCTION CON. TUBING AMB. SERVICE/OB-STCK,$6.00 
SUCTION CONNECTING T,$10.00 
SUCTION CONNECTOR,$7.00 
SUCTION EQUIPMENT,$135.00 
SUCTION IRRIG PROBE,$296.00 
SUCTION IRRIGATION SYSTEM STOCK,$88.16 
SUCTION POLYP TRAP - NONSTOCK,$48.00 
SUCTION TUBING,$12.00 
SUCTION VALVE - STOCK,$40.00 
SUDAFED TAB  30MG,$1.00 
SUDAFED TAB SA 120MG,$3.00 
SUFenta AMP : ***50MCG/1ML***,$116.00 
SUFenta AMP : 100MCG/2ML,$116.00 
SULAR TAB  10MG,$12.00 
SULF-10 OPH DROP 10% : 15ML,$26.00 
SULF-10 OPH OINT 10% : 3.5GM,$41.00 
"SULFAMETHOXAZOLE, SERUM (SEPTRA,BACTRIM)",$99.00 
SULFAMYLON CREAM 60GM,$143.00 
"SULFONYLUREA, SERUM",$198.00 
SUPPORT FACIOPLASTY LRG,$103.32 
SUPPORT FACIOPLASTY MD,$62.01 
SUPPORT FACIOPLASTY SM,$103.32 
SUPPORT TRAY,$132.00 
SUPRA PUBIC CATH INSERTION,"$1,620.00 "
SUPRA PUBIC CATH INSERTION,"$3,274.00 "
SUPRANE (ANES CHG),$37.00 
SUPRAPUBIC CATH 14FR,$146.48 
SUPRAPUBIC CATH 16FR,$134.00 
SURESITE WINDOW MED - NONSTOCK,$5.00 
SURESITE WINDOW SMALL - NONSTOCK,$4.00 
SURGERY 1ST HOUR,"$1,126.00 "
SURGERY ADD 1/2 HOUR,$172.00 
SURGI CLIP 11.5,$223.00 
SURGI NEEDLE 120MM,$131.00 
SURGICAL BINDER - STOCK,$58.01 
SURGICAL SUPPORT LG STOCK,$180.00 
SURGICAL SUPPORT MD NON STOCK,$179.00 
SURGICAL SUPPORT XLG STOCK,$184.00 
SURGICAL SUPPORT XXXLG STOCK,$202.00 
SURGICEL - STOCK,$171.00 
SURGICEL FIBRILLAR,$175.00 
SURGICLIP 13MM - STOCK,$189.00 
SURGICLIP PREMIUM 9.0 - STOCK,$189.00 
SURGIFLO,$365.00 
SURGIFLO HEMOSTATIC MATRIX 6CC,$321.94 
SURGIGRIP 11.5MM,$45.00 
SURGIMESH - T613-8S,$767.00 
SURGIMESH SKIRTED 10CM,"$2,436.75 "
SURGIMESH SKIRTED 10X15,"$3,861.75 "
SURGIMESH SKIRTED 15X22,"$6,996.75 "
SURGIMESH SKIRTED 7CM,"$1,866.75 "
SURGIMESH -T1415-8,"$2,253.00 "
SURGIMESH -VAR,"$10,302.75 "
SURGIMESH-T1015,"$1,154.25 "
SURGIMESH-T1116-8XD,"$1,211.25 "
SURGIMESH-T1518-8SR,"$1,126.00 "
SURGIMESH-TEALFIL-8,$997.50 
SURGIMESH-TINTRAC10,"$2,422.50 "
SURGIMESH-TINTRAC15,"$4,275.00 "
SURGIMESH-TINTRAE 30X30,"$9,329.00 "
SURGIPATCH 11.5,$31.00 
SURGIPATCH 5MM,$31.00 
SURGIPRO 5.0 CV22,$35.00 
SURGIPRO 5.0 CVF11,$35.00 
SURGIPRO 5-0 CV-23 VP566   (O.R.),$19.00 
SURGIPRO 6.0 CV351,$157.50 
SURGITIE O POLYSORB,$97.00 
SURGRIGRIP 5MM-12MM,$31.00 
SUSPEND TUTOPLAST FASCIA LATA 24-28 CM,"$2,501.00 "
SUSPEND TUTOPLAST FASCIA LATA 8-14 CM,"$2,501.00 "
SUTR SURGIPRO 6-0 CV-351,$157.50 
SUTURE #2 V-26,$6.00 
SUTURE >30.0 cm,$289.00 
SUTURE 12.6 TO 20 CM,$306.00 
SUTURE 2.6-5.0CM,$209.00 
SUTURE 20.1 cm to 30.0 cm,$306.00 
SUTURE 3-0 BIOSYN OR,$137.00 
SUTURE 3-0 CAPROSYN P-12,$20.00 
SUTURE 3-0 POLY,$50.00 
SUTURE 3-0 SURGIPRO P-12,$18.00 
SUTURE 4-0 CAPROSYN P-12,$20.00 
SUTURE 4-0 DEXON,$50.00 
SUTURE 4-0 POLY,$50.00 
SUTURE 5-0 CAPROSYN P-13,$20.00 
SUTURE 5-0 DERMAPRO,$50.00 
SUTURE 5-0 MONO,$50.00 
SUTURE 5-0 PROLENE,$50.00 
SUTURE 5-0 SURGIPRO P-11,$19.00 
SUTURE 6-0 DERMAPRO,$16.00 
SUTURE ANCHOR,$177.00 
SUTURE BIOSYN 3-0 C-14,$648.00 
SUTURE BIOSYN 4-0 P-14 36,$15.45 
SUTURE BONE WAX W31G  (O.R.),$48.00 
SUTURE CAPIO - NONSTOCK,$112.00 
SUTURE CG53,$20.60 
SUTURE CHROMIC 0 54  506-61,$9.00 
SUTURE CHROMIC 0 UR6 N-879H,$17.00 
SUTURE CHROMIC 1 54  506-71   (O.R.),$9.00 
SUTURE CHROMIC 2.0 T5 681-51  ( O.R.),$17.00 
SUTURE CHROMIC 2-0 T-12 594-51,$9.00 
SUTURE CHROMIC 2-0 V-20,$8.00 
SUTURE CHROMIC 3-0 CV-25 GG182 (O.R.),$8.00 
SUTURE CHROMIC 3-0 FS-2 636G,$10.00 
SUTURE CHROMIC 3-0 RL L112G,$11.00 
SUTURE CHROMIC 3-0 T-12 600-41,$14.00 
SUTURE CHROMIC 4-0 M-1 744G,$49.00 
SUTURE CHROMIC 4-0 P-2 1659G,$19.00 
SUTURE CHROMIC 4-0 P-3 1654G,$19.00 
SUTURE CHROMIC 4-0 PS-4 1643G,$22.00 
SUTURE CHROMIC 5-0 C92 363-23,$34.00 
SUTURE CHROMIC 5-0 CV-23,$8.00 
SUTURE CHROMIC 6-0 PS-4 1641G,$22.00 
SUTURE CHROMIC 7.0 1745G,$53.00 
SUTURE CHROMIC 7-0 SE1408,$51.00 
SUTURE COTTONY II,$91.00 
SUTURE DERMALON 0 T-60 1680-611,$17.00 
SUTURE DERMALON 2-0 CE-6 1644-51,$8.00 
SUTURE DERMALON 2-0 CE-6 1744-51,$8.00 
SUTURE DERMALON 2-0 CS-1 1664-51,$8.00 
SUTURE DERMALON 3-0 1811-41,$13.00 
SUTURE DERMALON 30 CS-1 1764-41,$8.00 
SUTURE DERMALON 4-0 1811-31,$13.00 
SUTURE DERMALON 5-0,$13.00 
SUTURE DERMALON 5-0 1804-23,$18.00 
SUTURE DERMALON 5-0 CE-2 1741-21,$8.00 
SUTURE DERMALON 5-0 CE-4 1756-21,$9.00 
SUTURE DERMALON 6-0 1755-13,$18.00 
SUTURE DEXON 0 T19 7248-61,$10.00 
SUTURE DEXON 0 T-25 5290-61,$39.00 
SUTURE DEXON 0 T25 7284-61,$10.00 
SUTURE DEXON 1 T-29 7312-71,$24.00 
SUTURE DEXON 2-0 CE-6 7618-51,$11.00 
SUTURE DEXON 2-0 T-19,$46.00 
SUTURE DEXON 20 T-5 7232-51,$9.00 
SUTURE DEXON 3-0,$21.00 
SUTURE DEXON 30 T-12 7266-41,$10.00 
SUTURE DEXON 30 T-31 7206-41,$11.00 
SUTURE DEXON 4-0,$11.00 
SUTURE DEXON 40 T-31 7206-31,$11.00 
SUTURE DEXON 50 DO-1 7511-23 (O.R.),$46.00 
SUTURE DEXON 5-0 PR-1 7704-21,$24.00 
SUTURE DEXON 6-0,$18.00 
SUTURE DEXON 6-0 CE-2 7538-11,$11.00 
SUTURE DEXON 60 DO-1 7511-13  (O.R.),$46.00 
SUTURE DEXON II 3-0 PRE-4 9600-41,$20.00 
SUTURE DEXONII 4-0 CE4 9608-31,$18.00 
SUTURE ENDOLOOP 0 EL10G   (O.R.),$94.00 
SUTURE ENDOLOOP PDS II 0 EZ10G  (O.R.),$96.00 
SUTURE ETHIBOND 2-0 UCL B114H,$20.00 
SUTURE ETHILON 10-0 TG140-8 7718G,$84.00 
SUTURE ETHILON 2 LR 460T,$14.00 
SUTURE ETHILON 3-0 PS-2 1669H,$11.00 
SUTURE ETHILON 4-0 P-3 691G,$28.00 
SUTURE ETHILON 5-0 P-3 690G,$28.00 
SUTURE ETHILON 5-0 PC-1 1855G,$33.00 
"SUTURE EYELIDS, NOSE, EAR,LIP 1.1 TO 2.",$470.00 
"SUTURE EYELIDS, NOSE, EAR,LIP ADD. 5CM",$470.00 
SUTURE FORCE FIBER - NONSTOCK,$669.83 
SUTURE GORTEX CV-2 DOUBLE ARM 2N06B O.R.,$98.00 
SUTURE GORTEX CV-2 THX-26 2N05A,$67.00 
SUTURE KNOTLESS BIORAPTOR,"$1,184.25 "
SUTURE MAXON 0 C-40 6751-61  (O.R.),$17.00 
SUTURE MAXON 0 GS-25,$9.00 
SUTURE MAXON 0 HGU-46,$11.00 
SUTURE MAXON 0 T-29 6313-61,$26.00 
SUTURE MAXON 1 6322-71,$43.00 
SUTURE MAXON 1 GS-21,$432.00 
SUTURE MAXON 1 GS-26,$19.00 
SUTURE MAXON 1 T-25 6287-71  (O.R.),$9.00 
SUTURE MAXON 1 T-29 6313-71,$11.00 
SUTURE MAXON 2-0 CE6  GREEN 6641-51  O.R,$9.00 
SUTURE MAXON 3-0 C14,$10.00 
SUTURE MAXON 3-0 CE6  GREEN 6641-41 O.R.,$10.00 
SUTURE MAXON 4-0 C-14 CLEAR,$17.87 
SUTURE MAXON 4-0 P-13 CLEAR,$17.87 
SUTURE MAXON 5-0 CV303 6132-21,$47.00 
SUTURE MAXON 6-0 CV303 6132-11,$51.00 
SUTURE MAXON GS-23 6085-73,$36.20 
SUTURE MAXXON 5-0 PRE-2 6536-21  (O.R.),$19.00 
SUTURE MERSILENE 0 SH R-834H,$17.00 
SUTURE MILD CHROMIC 3-0 328-41,$14.00 
SUTURE MONOCRYL 2-0 27,$66.26 
SUTURE MONOCYRL 4.0  Y426H,$37.00 
SUTURE MONOSOF  2 GS-18 (O.R.),$14.00 
SUTURE MONOSOF 10 N2718 SE-140-8 (O.R.),$53.00 
SUTURE MONOSOF 3-0 C-17,$7.00 
SUTURE MONOSOF 4-0 C-14 SL1689,$18.00 
SUTURE MONOSOF 4-0 C-14 SN658,$8.00 
SUTURE MONOSOF 4-0 P-13 SN1699,$16.00 
SUTURE MONOSOF 4-0 P-13 SN663,$8.00 
SUTURE MONOSOF 5-0 P-13,$15.45 
SUTURE MONOSOF 5-0 P-13 SN3698,$16.00 
SUTURE MONOSOF 6-0 C-12 SN660    (O.R.),$7.00 
SUTURE MONOSOF 6-0 P-10 SN1697,$16.00 
SUTURE MONOSOF 6-0 PC-11 SN1966,$20.00 
SUTURE MONOSOF 7-0 P-16 SN1647,$17.00 
SUTURE MONOSOF 8-0 SE 175-8,$43.00 
SUTURE MONOSOF 9-0 SE 140-8,$43.00 
SUTURE MONOSOFT 2-0 C-17 SN674   (O.R.),$7.00 
SUTURE MONOSOFT 3-0 C-14 SN663   (O.R.),$7.00 
SUTURE MONOSOFT 4.0 C-13 SN662   (O.R.),$7.00 
SUTURE MONOSOFT 6-0 P-10 SN3697  (O.R.),$16.00 
SUTURE NYLON 10-0 10N160S,$61.00 
SUTURE NYLON 5-0 CLEAR,$16.00 
SUTURE NYLON 6-0 CLEAR,$16.00 
SUTURE O POLYSORB GS-21,$137.00 
SUTURE OVER 30 CM,$306.00 
SUTURE PDS 1 CT Z359T,$14.00 
SUTURE PDS 4-0 SH-1 Z310H,$14.00 
SUTURE PLAIN 1 TIES 5-71 G205 (O.R.),$7.00 
SUTURE PLAIN 20 T-5 76-51  (O.R.),$10.00 
SUTURE PLAIN 30 REEL 18-42  (O.R.),$10.00 
SUTURE PLAIN 30 T-12 86-41  (O.R.),$9.00 
SUTURE PLAIN 3-O GG-322,$7.00 
SUTURE PLAIN 4-0 CE-4 63-31  (O.R.),$8.00 
SUTURE PLAIN 4-0 FS-2 H821H,$11.00 
SUTURE PLAIN 5-0 PC-1,$67.00 
SUTURE PLAIN 5-0 PRE-2 74-23   (O.R.),$19.00 
SUTURE PLAIN 6-0 PC-1 1916G(OR)- STOCK,$67.00 
SUTURE PLAIN 6-0 TG140-8 1735G    (O.R.),$164.00 
SUTURE PLAIN O TIES G204,$7.00 
SUTURE POLSORB 5-0 P-24 SL1632,$18.00 
SUTURE POLY 0 GS-22 CL831(O.R.) -STOCK,$8.00 
SUTURE POLY 1 C-16,$12.15 
SUTURE POLY 4-0 C-13 SL691(O.R.)-STOCK,$8.00 
SUTURE POLY 6-0 SS-24 12DA,$41.20 
SUTURE POLYPROPYLENE BUTTONS 520G (O.R.),$25.00 
SUTURE POLYSORB  2-0 GS-10,$9.00 
SUTURE POLYSORB 0 0S-6,$10.30 
SUTURE POLYSORB 0 G-46,$15.45 
SUTURE POLYSORB 0 GS-21 36,$8.03 
SUTURE POLYSORB 0 GS21 CL844,$9.00 
SUTURE POLYSORB 0 GS-22 M CL17MG,$31.00 
SUTURE POLYSORB 0 GS-22 M CL17MG  (O.R.),$28.00 
SUTURE POLYSORB 0 GS-24 CL964  (O.R.),$8.00 
SUTURE POLYSORB 1 GS-22,$8.00 
SUTURE POLYSORB 1 GS-24 CL855  (O.R.),$7.57 
SUTURE POLYSORB 2.0 CL830,$9.00 
SUTURE POLYSORB 2.0 GS21 CL843,$9.00 
SUTURE POLYSORB 2.0 GS-22 CL16MG  (O.R.),$32.00 
SUTURE POLYSORB 2.0 GU-46 UL878  (O.R.),$9.00 
SUTURE POLYSORB 2-0 C-16,$432.00 
SUTURE POLYSORB 2-0 GS-21 CL843  (O.R.),$7.00 
SUTURE POLYSORB 2-0 GS-22 CL830  (O.R.),$8.00 
SUTURE POLYSORB 2-0 GU-45 UL245,$10.00 
SUTURE POLYSORB 2-0 GU-45 UL245 (O.R.),$9.00 
SUTURE POLYSORB 2-0 V-20 30,$327.60 
SUTURE POLYSORB 30  VIOLET GU-46,$9.00 
SUTURE POLYSORB 3-0 C-13 SL822,$9.00 
SUTURE POLYSORB 3-0 C-14 SL693  (O.R.),$8.00 
SUTURE POLYSORB 3-0 CV -23 KOONCE,$11.00 
SUTURE POLYSORB 3-0 CV-23 SAHU,$9.00 
SUTURE POLYSORB 3-0 GS-21 CL952  (O.R.),$8.00 
SUTURE POLYSORB 3-0 GS-22 CL829 - NONST,$8.00 
SUTURE POLYSORB 3-0 P-12 18,$15.45 
SUTURE POLYSORB 4-0 CV -23 KOONCE,$11.00 
SUTURE POLYSORB 4-0 CV-23,$21.00 
SUTURE POLYSORB 4-0 P-24 SL1633  (O.R.),$17.00 
SUTURE POLYSORB 4-0 SC-2 SL644  (O.R.),$7.00 
SUTURE POLYSORB 5-0 CV-23 UL-213  (O.R.),$11.00 
SUTURE POLYSORB 5-0 P-13 SL3687,$18.00 
SUTURE POLYSORB 6-0 CVF-21,$7.00 
SUTURE POLYSORB GS-21 UNDYED,$28.00 
SUTURE POLYSORB GU-46,$90.00 
SUTURE POLYSORB O  GS-21 CL844  (O.R.),$7.00 
SUTURE POLYSORB UD 4/0 18 P-24,$8.00 
SUTURE POLYSORB3-0 V20 GL322(OR)NONSTOCK,$7.00 
SUTURE PROLENE 10-0 BV-75 2790G  (O.R.),$111.00 
SUTURE PROLENE 3-0 SH 8522H,$27.00 
SUTURE PROLENE 4-0 FS-2 8683H,$27.00 
SUTURE PROLENE 4-0 PS-2,$37.00 
SUTURE PROLENE 5-0 PS-3,$37.00 
SUTURE PROLENE 5-0 V5,$47.00 
SUTURE PROLENE 5-0 V-5 8934H,$47.00 
SUTURE PROLENE 6-0,$28.00 
SUTURE PROLENE 6-0 C-1 8726H,$38.00 
