Charge,Unit Price
LEVOTHYROXINE SODIUM 112 MCG (0.112 MG)TAB,$4.00 
LEVOTHYROXINE SODIUM 125 MCG (0.125 MG)TAB,$4.00 
LEVOTHYROXINE SODIUM 137 MCG (O.137 MG)TAB,$4.00 
LEVOTHYROXINE SODIUM 150 MCG (0.15 MG) TAB,$4.00 
LEVOTHYROXINE SODIUM 200 MCG (0.2 MG) TAB,$6.05 
LEVOTHYROXINE SODIUM 200 MCG/VIAL,"$1,055.80 "
LEVOTHYROXINE SODIUM 25 MCG (O.O25 MG)TAB,$4.00 
LEVOTHYROXINE SODIUM 50 MCG (0.05 MG)TAB,$4.00 
LEVOTHYROXINE SODIUM 75 MCG (0.075 MG) TAB,$6.00 
LEVOTHYROXINE SODIUM 88 MCG (O.088 MG)TAB,$4.00 
L-HOOK 33CM,$128.00 
LIDOCAINE 0.5% MPF 50 ML VIAL,$19.35 
LIDOCAINE 0.5% PF SDV 50 ML,$76.00 
LIDOCAINE 1% MDV 10 ML,$76.00 
LIDOCAINE 1% MDV 20 ML,$76.00 
LIDOCAINE 1% MDV 50 ML,$76.00 
LIDOCAINE 1% MPF 2 ML,$76.00 
LIDOCAINE 1% MPF 5 ML,$76.00 
"LIDOCAINE 1% MPF W EPI (1:200,000) 10 ML",$76.00 
"LIDOCAINE 1% MPF W EPI 1:200,000 30 ML",$76.00 
"LIDOCAINE 1% W EPI (1:100,000) MDV 30 ML",$76.00 
"LIDOCAINE 1% W EPI (1:100,000) MDV 50 ML",$76.00 
"LIDOCAINE 1% W/EPI (1:100,000) MDV 10 ML",$76.00 
LIDOCAINE 1.5% MPF 20 ML AMP,$76.00 
LIDOCAINE 2% JELLY 30 ML TUBE,$99.20 
LIDOCAINE 2% JELLY 5 ML TUBE,$23.25 
LIDOCAINE 2% MDV 50 ML,$76.00 
LIDOCAINE 2% MPF 10 ML,$76.00 
LIDOCAINE 2% MPF SDV 5 ML,$76.00 
"LIDOCAINE 2% MPF W EPI (1:200,000) 20 ML",$78.60 
"LIDOCAINE 2%-Epi 1:100,000 20 ML MDV",$76.00 
LIDOCAINE 3.5% OPTH GEL 1 ML,$106.20 
LIDOCAINE 4% MPF 5 ML,$21.65 
LIDOCAINE 4% TOP SOLN,$100.00 
LIDOCAINE 5% IN D7.5W 2 ML PF,$76.00 
LIDOCAINE 5% PATCH,$79.00 
LIDOCAINE HCL/PF 1% 10 ML AMPUL,$76.00 
LIDOCAINE HCL/PF 100 MG/5 ML SYR,$76.00 
LIDOCAINE HCL/PF 30 ML VIAL,$76.00 
LIDOCAINE OINT 5% 30 GM TUBE,$82.88 
LIDOCAINE VISCOUS 2% 100 ML BOT,$27.50 
LIDOCAINE VISCOUS 2% 15 ML UDC,$4.50 
LIDOCAINE/PRILOCAINE 2.5% / 2.5% 5 GM TUBE,$41.30 
LINAGLIPTIN 5 MG TABLET,$68.60 
LINEAR CUTTER,$834.00 
LINEZOLID 600 MG TAB,$850.35 
LINEZOLID 600 MG/300 ML PIGGYBACK,$312.50 
LIOTHYRONINE SODIUM 5 MCG TABLET,$9.60 
LIPASE/PROTEASE/AMYLASE 1 EACH CAPSULE.DR,$24.10 
LIPASE/PROTEASE/AMYLASE 12000/38000/60000 CAP,$14.65 
LIPASE/PROTEASE/AMYLASE 6000/19000/30000 CAP,$14.65 
LIRAGLUTIDE 0.6 MG/0.1 ML SYR,$725.33 
LISINOPRIL 10 MG TAB,$2.00 
LISINOPRIL 20 MG TABLET,$4.00 
LISINOPRIL 5 MG TAB,$4.00 
LISINOPRIL/HCTZ 10/12.5 MG TAB,$4.00 
LISINOPRIL/HCTZ 20/12.5 MG TAB,$4.00 
LISINOPRIL/HCTZ 20/25 MG TAB,$4.00 
LITHIUM CARBONATE 150 MG CAPSULE,$4.00 
LITHIUM CARBONATE 300 MG CAP,$4.00 
LITHIUM CARBONATE ER 450 MG TABLET,$4.00 
LMA SINGLE USE FLEXIBLE,$60.00 
LOCKING BOLT 20 X 85,"$6,542.00 "
LOCKING INSERTS,$82.00 
LOCKING SCREW 3.5,$249.00 
LOCKING SCREW 4.0,$300.00 
LOOP 24FR,$700.00 
LOPERAMIDE HCL 1 MG/5 ML UDC,$6.70 
LOPERAMIDE HCL 2 MG CAP,$4.00 
LOPEZ EXTERAL VALVE,$22.00 
LORATADINE 5 MG/5 ML SOLUTION,$4.00 
LORazepam 0.5 MG TAB,$2.00 
LORazepam 1 MG TAB,$4.00 
LORazepam 2 MG/ML INJECTION,$76.00 
LORazepam 20 MG/10 ML VIAL,$76.00 
LORDOTIC ASR CORTICAL CAN,"$1,532.00 "
LOSARTAN POTASSIUM 25 MG TAB,$4.00 
LOSARTAN POTASSIUM 50 MG TAB,$2.00 
LOSARTAN/HCTZ 100/12.5 1 EACH TABLET,$4.00 
LOSARTAN/HCTZ 50-12.5 MG TAB,$4.00 
LOTENSIN 20/12.5,$4.45 
LOTEPREDNOL 0.5% OPTH SUSP,$560.65 
"LOTION, MOISTUREL THERAPEUTIC  480 ML BOT",$24.50 
LOTREL 5-20 1 CAP,$4.00 
LOTREL 5-40 1 CAP,$4.00 
LUBIPROSTONE 24 MCG CAP,$30.95 
LUMBAR PUNCTURE,$104.00 
LUTONIX 035 DCB CATH,"$5,185.00 "
MAG HYDROX/AL HYDROX/SIMETH 30 ML UDC,$12.25 
MAGIC MOUTHWASH SUSPENSION 30 ML UDC,$15.00 
MAGNESIUM CHLORIDE ER 64 MG TAB,$4.00 
MAGNESIUM CITRATE 300 ML BOT,$15.00 
MAGNESIUM GLUCONATE 500 MG TABLET,$4.00 
MAGNESIUM HYDROXIDE 30 ML UDC,$9.75 
MAGNESIUM OXIDE 400 MG TAB,$4.00 
MAGNESIUM SULFATE 1 GM/2 ML VIAL,$76.00 
MAGNESIUM SULFATE 1 GM/D5W 100 ML PIGGYBACK,$76.00 
MAGNESIUM SULFATE 2 GM/SW 50 ML PIGGYBACK,$76.00 
MAGNESIUM SULFATE 20 GM/WATER 500 ML IV.SOLN,$76.00 
MAGNESIUM SULFATE 50% 5 GM/10 ML VIAL,$76.00 
MAGNESIUM SULFATE 8.12 MEQ/2 ML (1GM/2ML),$76.00 
MALDIS. OF INSP. GAS - TC,$44.00 
MALDIST. OF INSP. GAS - I,$30.00 
MALYUGIN RING,$319.00 
MANIFOLD NEPTUNE 2,$64.00 
MANNITOL 12.5 GM/50 ML VIAL,$76.00 
MANUAL THERAPY TECH. 15 M,$286.00 
MANUAL THERAPY TECHNIQUE,$286.00 
MANUAL THERAPY W KTAPING,$286.00 
MANUAL THERAPY W/KINESIOT,$286.00 
MARLEX MESH PELFIX PLUG,"$1,238.00 "
MASK CPAP,$40.00 
MASK PARTICULATE RESPIRAT,$82.00 
MASK USED/W SHOULDR POSIT,$57.00 
MASK VENTURI,$14.00 
MASK W/ SHIELD,$104.00 
MAX FORCE TTS BALLOON,$471.00 
"MDI INHALER,INITIAL",$50.00 
MDI SUBSEQUENT TREATMENTS,$43.00 
"MEASLES,MUMPS&RUBELLA VACC/PF 0.5 ML/VIAL",$363.95 
MEASURING DEVICE,$9.00 
MECLIZINE HCL 12.5 MG TAB,$4.00 
MECLIZINE HCL 25 MG TAB,$2.00 
MECONIUM ADAPTOR,$20.00 
MED. VASCULAR ENDO RELOAD,$736.00 
MEDROXYPROGESTERONE ACETATE 10 MG TAB,$24.55 
MEDROXYPROGESTERONE ACETATE 150 MG/VIAL VIAL,$407.70 
MEDROXYPROGESTERONE ACETATE 2.5 MG TAB,$4.00 
MEGESTROL ACETATE 20 MG TAB,$4.00 
MEGESTROL ACETATE 40 MG TAB,$4.00 
MEGESTROL ACETATE 400 MG/10 ML UDC,$17.60 
MEGESTROL ACETATE 625 MG/5 ML UDC,$110.95 
MELOXICAM 7.5 MG TAB,$2.00 
MEMANTINE HCL 10 MG TAB,$4.00 
"Meningococ Vac A,C,Y,W-135/Pf 50 MCG/0.5 ML VIAL",$612.10 
MENTHOL/ALOE VERA/VITAMIN E 113.3 GM TUBE,$10.63 
MENTHOL/ZINC OXIDE 71 GM TUBE,$10.00 
MEPERIDINE HCL 50 MG TAB,$4.20 
MEPERIDINE HCL/PF 100 MG/ML DISP.SYRIN,$76.00 
MEPERIDINE HCL/PF 25 MG/ML DISP.SYRIN,$76.00 
MEPERIDINE HCL/PF 50 MG/ML DISP.SYRIN,$76.00 
MEPERIDINE HCL/PF 50 MG/ML VIAL,$76.00 
MEPERIDINE PCA 300 MG/30 ML,$76.00 
MEPIVACAINE 1% SDV 30 ML,$76.00 
MERCAPTOPURINE 50 MG TABLET,$15.85 
MEROCEL SPONGE,$76.00 
Meropenem 1 GM/50 ML NS BAG,$110.00 
MEROPENEM 1 GM/D5W 100 ML Mini-bag,$102.95 
MEROPENEM 1 GM/VIAL,$335.55 
MEROPENEM 500 MG/50 ML PIGGYBACK,$76.00 
MEROPENEM 500 MG/VIAL,$167.80 
MESALAMINE 400 MG CAPSULE.DR,$17.70 
MESALAMINE 500 MG CAP.SA,$30.35 
MESALAMINE DR 800 MG TAB,$42.95 
MESH .8MM PE SHEET,"$1,980.00 "
MESH ELLIPTICAL 6X8,"$1,287.00 "
MESH PERFIX X-LARGE,$423.00 
MESH SHEET 90X90X.6,"$2,391.00 "
MESH VENTRALIGHT 6 X 10,"$2,040.00 "
MESH VENTRELEX CIRCLE 6.4,$792.00 
METACARPOPHALANGEAL,$544.00 
METAXALONE 800 MG TABLET,$50.85 
MetFORMIN HCL 500 MG TAB,$2.00 
MetFORMIN HCL 850 MG TAB,$4.00 
MetFORMIN XR 500 MG TAB.SR.24H,$5.05 
MetFORMIN XR 750 MG TAB.SR.24H,$7.55 
METHADONE HCL 10 MG TAB,$4.00 
METHADONE HCL 5 MG/5 ML UDC,$4.00 
METHENAMINE/HYOSCYAMINE 1 TAB,$17.50 
methIMAzole 10 MG TAB,$4.00 
"METHOCARBAMOL 1,000 MG/10 ML VIAL",$285.45 
METHOCARBAMOL 500 MG TAB,$4.00 
METHOCARBAMOL 750 MG TAB,$4.00 
metHOTREXate sodium 2.5 MG TAB,$13.85 
METHOTREXATE SODIUM/PF 50 MG/2 ML VIAL,$76.00 
Methotrexate/Pf 10 MG/0.4 ML AUTO.INJCT,$812.25 
METHYL SALICYLATE/MENTHOL OINT 28 GM TUBE,$10.00 
METHYLCELLULOSE 500 MG TABLET,$4.00 
METHYLCELLULOSE 507 GM JAR,$33.70 
METHYLDOPA 250 MG TAB,$4.00 
METHYLDOPA 500 MG TAB,$4.00 
METHYLENE BLUE 10 MG/ML AMP,$76.00 
METHYLENE BLUE 100 MG/10 ML VIAL,$894.90 
METHYLERGONOVINE MALEATE 0.2 MG TAB,$311.25 
METHYLERGONOVINE MALEATE 0.2 MG/ML VIAL,$98.80 
METHYLNALTREXONE BROMIDE 12 MG/0.6 ML VIAL,$545.00 
METHYLPHENIDATE HCL 10 MG TAB,$4.70 
methylPREDNISolone 4 MG TABLET,$4.00 
METHYLPREDNISOLONE ACETATE INJ 40 MG/ML,$76.00 
METHYLPREDNISOLONE ACETATE INJ 80 MG/ML,$91.70 
METHYLPREDNISOLONE SOD SUCC 125 MG/2 ML VIAL,$76.00 
"METHYLPREDNISOLONE SOD SUCC/PF 1,000 MG/8 ML VIAL",$284.00 
METHYLPREDNISOLONE SOD SUCC/PF 40 MG/ML VIAL,$76.00 
METHYLPREDNISOLONE SOD SUCC/PF 500 MG/4 ML VIAL,$195.25 
METOCLOPRAMIDE HCL 10 MG TAB,$2.00 
METOCLOPRAMIDE HCL 10 MG/10 ML UDC,$9.25 
METOCLOPRAMIDE HCL 10 MG/2 ML VIAL,$76.00 
METOCLOPRAMIDE HCL 5 MG TAB,$4.00 
metOLazone 2.5 MG TAB,$13.70 
metOLazone 5 MG TAB,$15.55 
METOPROLOL SUCCINATE 25 MG TAB.SA,$4.85 
METOPROLOL SUCCINATE 50 MG TAB.SA,$2.63 
METOPROLOL TARTRATE 100 MG TAB,$4.00 
METOPROLOL TARTRATE 25 MG TABLET,$2.00 
METOPROLOL TARTRATE 5 MG/5 ML VIAL,$76.00 
METOPROLOL TARTRATE 50 MG TAB,$2.00 
metroNIDAZOLE 250 MG TAB,$4.00 
MetroNIDAZOLE 250 MG/50 ML IVPB,$76.00 
metroNIDAZOLE 500 MG TAB,$4.00 
MEXILETINE HCL 200 MG CAP,$7.85 
MICAFUNGIN SODIUM 100 MG VIAL,$935.00 
MICONAZOLE NITRATE 100 MG/SUPP.VAG SUPP,$10.00 
MICONAZOLE NITRATE 2% CREAM TUBE TOPICAL,$10.00 
MICONAZOLE POWDER 45 GM BOT,$10.00 
MICRO MEDIAL PLATE,"$1,422.00 "
MICROFIBRILLAR COLLAGEN 0.5 GM/FLOUR PACKET,$470.00 
MICROFIBRILLAR COLLAGEN 1 GM/BAG,$950.00 
MICRON FIBER,"$2,794.00 "
MICRON FIBER 365,$525.00 
MICROSPONGE,$18.00 
MIDAZOLAM HCL 5 MG/5 ML VIAL,$76.00 
MIDAZOLAM HCL 50 MG/10 ML VIAL,$33.85 
MIDAZOLAM HCL/PF 2 MG/2 ML VIAL,$76.00 
MIDAZOLAM ORAL SYRUP 10 MG/5 ML UDC,$13.75 
MIDODRINE HCL 5 MG TAB,$10.50 
MILNACIPRAN HCL 25 MG TABLET,$29.05 
MILRINONE/D5W 0.2 MG/ML 100 ML BAG,$78.95 
MINERAL OIL 30 ML UDC,$4.05 
"MINERAL OIL/PETROLATUM,WHITE CREAM 120 GM TUBE",$10.00 
"MINERAL OIL/PETROLATUM,WHITE OPTH OINT 3.5 GM",$17.05 
MINI PLATE IMPLANT,$288.00 
MINICAP DISCON CAP / DIAL,$10.00 
MINOCYCLINE HCL 100 MG CAP,$4.00 
MINOCYCLINE HCL 50 MG CAP,$4.00 
MINOXIDIL 10 MG TAB,$4.00 
MINOXIDIL 2.5 MG TAB,$4.00 
MIRABEGRON 25 MG TAB.ER.24H,$58.75 
MIRABEGRON 50 MG TAB.ER.24H,$58.75 
MIRTAZAPINE SOLUBLE 15 MG TAB,$9.35 
MIRTAZAPINE SOLUBLE 30 MG TAB,$9.65 
MISC. INJECTION  1 EA VIAL,$76.00 
MISC. IV SOLN. 1 BAG,$76.00 
MISC. LIQUID ORAL 240 ML BOT,$50.00 
MISC. LIQUID ORAL 5 ML UDC,$29.95 
MISC. TAB/CAP 1 EA TAB,$10.00 
MISC. TOPICAL 1 EA TUBE,$41.25 
miSOPROStol 100 MCG TAB,$4.00 
miSOPROStol 200 MCG TABLET,$8.00 
MitoMYcin 20 MG MDV,"$3,159.90 "
MitoMYcin OPTHALMIC KIT 0.2 MG,$897.50 
MIX KIT HUWMEDICA,$66.00 
MIX KIT OPTIVAC,$158.00 
MODAFINIL 100 MG TAB,$4.00 
MODIFIED BARIUM SWALLOW,$315.00 
MOEXIPRIL HCL 7.5 MG TAB,$4.50 
MOLASSES FOR ENEMA 240 ML,$25.00 
MOMETASONE CREAM 0.1% 15 GM TUBE,$43.75 
MOMETASONE FUROATE 30 PUFF/INHALER,$478.88 
MOMETASONE/FORMOTEROL 100/5 INHALER,$632.28 
MOMETASONE/FORMOTEROL 200/5 INHALER,$632.28 
MONARC SLING SYS,"$1,479.00 "
MONOKA MED COLLARETTE,$151.00 
MONOPTY BIOPSY INSTRUMENT,$87.00 
MONTELUKAST SODIUM 10 MG TAB,$4.00 
MONTELUKAST SODIUM 4 MG CHEW TAB,$4.15 
MONTELUKAST SODIUM 5 MG TAB.CHEW,$4.60 
MORPHINE IR 15 MG TAB,$4.00 
MORPHINE PCA 30 MG/30 ML,$76.00 
MORPHINE SULFATE 10 MG/ML SYR,$76.00 
MORPHINE SULFATE 10 MG/ML VIAL,$76.00 
MORPHINE SULFATE 2 MG/1 ML SYR,$76.00 
MORPHINE SULFATE 25 MG/ML 20 ML VIAL,$76.00 
MORPHINE SULFATE 4 MG/ML SYR,$76.00 
MORPHINE SULFATE ER 100 MG TAB,$23.00 
MORPHINE SULFATE ER 15 MG TAB,$4.20 
MORPHINE SULFATE ER 30 MG TAB,$7.95 
MORPHINE SULFATE ORAL SOLN 10 MG/5 ML UDC,$6.80 
MORPHINE SULFATE/PF 0.5 MG/ML 10 ML AMP,$76.00 
MOUTHPIECE 60FR,$11.00 
MOVEABLE CORE GUIDEWIRE,$112.00 
MOXIFLOXACIN 0.5% OPTH 3 ML BOTTLE,$410.65 
MRH TIBIAL INSERT,"$1,405.00 "
MUCINEX DM ER 600-30 MG TABLET,$4.00 
MUCOUSTRAP BOTTLE,$18.00 
MULTI TRACE ELECTROLYTES 10 ML VIAL,$171.35 
MULTIFIRE END GIA 30V,$451.00 
MULTIFIRE ENDO GIA 30-3.5,$949.00 
MULTIPLE SLEEP LATENCY TE,"$1,531.00 "
MULTIPURPOSE CATH B2,$109.00 
"MULTIVITAMINS W/MIN,FE",$4.00 
MULTIVITS W/MINERALS FOR SENIORS TAB (NO IRON),$2.00 
MUPIROCIN 2% OINTMENT 22 GM TUBE,$50.03 
MUPIROCIN CREAM 2% 15 GM TUBE,$490.33 
MUPIROCIN NASAL OINT 2% 1 GM TUBE,$85.35 
"MVI, ADULT NO.4 WITH VIT K 10 ML VIAL",$101.15 
MYCOPHENOLATE MOFETIL 250 MG CAP,$4.00 
MYELOGRAM TRAY,$32.00 
MZA CAPSULE PILLCAM,"$2,090.00 "
NABUMETONE 500 MG TAB,$4.85 
NADOLOL 20 MG TAB,$14.60 
NADOLOL 40 MG TAB,$30.10 
NAFCILLIN SODIUM 2 GM/VIAL,$112.50 
NAIL,"$1,317.00 "
NALBUPHINE 20MG/ML AMP,$10.00 
NALBUPHINE HCL 10 MG/1 ML MDV,$175.65 
NALBUPHINE HCL 20 MG/ML AMP,$76.00 
NALOXONE HCL 0.4 MG/ML VIAL,$79.15 
NALOXONE HCL 1 MG/ML DISP.SYRIN 2 ML,$165.00 
NALTREXONE HCL 50 MG TAB,$11.85 
"NAPH,MB-DB/K PH,MBDB (NEUTRA-PHOS)1 PKT",$4.00 
NAPHAZOLINE/PHENIRAMINE OPTH DROPS 15 ML BOT,$18.80 
NAPROXEN 250 MG TAB,$4.00 
NAPROXEN 375 MG TAB,$4.00 
NAPROXEN 500 MG TAB,$4.00 
NASAL PACKING W/GEL KNIT,$57.00 
NASALCANNULA ADULT,$5.00 
NASOGASTRIC TUBE 14FR,$5.00 
NASOTRACHEAL SUCTION,$43.00 
NATALIZUMAB 300 MG/15 ML SUV,"$30,900.00 "
NATEGLINIDE 120 MG TAB,$6.15 
"NEB AEROSOL, CONT. INITAL",$114.00 
"NEB AEROSOL,ADDL TREATMEN",$21.00 
"NEB AEROSOL,CONT. ADD 1 H",$114.00 
NEBIVOLOL HCL 5 MG TABLET,$21.80 
"NEBULIZED AEROSOL,INITIAL",$46.00 
NEFAZODONE HCL 100 MG TAB,$6.25 
NEO/POLYMYX B SULF/DEXAMETH 3.5 GM TUBE,$39.73 
NEOMY SULF/BACITRA/POLYMYXIN B 1 PKT UD,$4.00 
NEOMY SULF/BACITRAC ZN/POLY 15 GM OINT,$11.75 
NEOMY SULF/POLYMYX B SULF/HC OPTH DROPS,$310.95 
NEOMY SULF/POLYMYXIN B SULFATE GU IRRIGANT 1 ML,$143.50 
Neomycin Su/Bacitra/Polymyxin 3.5 GM TUBE,$113.93 
NEOMYCIN SULFATE 500 MG TAB,$5.10 
NEOMYCIN SULFATE/POLYMYXIN/HC OTIC SUSP,$209.75 
NEOMYCIN/POLYMYXIN B SULF/HC OTIC SOLN,$209.75 
NEONATAL HEATED WIRE CIRC,$18.00 
NEOSPORIN OPTH DROPS 10 ML BOT,$127.63 
NEOSTIGMINE METHYLSULFATE 10 MG/10 ML ML,$76.00 
NEOSTIGMINE METHYLSULFATE 3 MG/3 ML SYRINGE,$152.80 
NEPHRO CATH,$223.00 
NEPHROSTOMY CATHETER,$224.00 
NERVE BLOCK,$464.00 
NEUROLOGICAL DRAPE PACK,$173.00 
NEUROMUSCULAR REEDUCATION,$307.00 
NEUROSTIMULATOR,"$15,415.00 "
NEWBORN ORTHO PACIF,$6.00 
NG TUBE HOLDER,$5.00 
NIACIN 500 MG TAB,$4.00 
NIACIN ER 500 MG TAB,$25.85 
NiCARdipine IN DEXTROSE 20 MG/200 ML PIGGYBACK,$593.75 
NICOTINE 14 MG PATCH.TD24,$14.25 
NICOTINE 21 MG PATCH.TD24,$8.55 
NICOTINE 7 MG PATCH.TD24,$10.50 
NIFEdipine 10 MG CAP,$4.00 
NIFEdipine 30 MG TAB ER,$5.35 
NIFEdipine 60 MG TAB ER,$7.60 
NIFEdipine 90 MG TAB ER,$9.60 
NITINOL STONE EXTRACTOR,"$1,410.00 "
NITROFURANTOIN (MACRO) 50 MG CAP,$11.50 
NITROFURANTOIN MONOHYD/M-CRYST 100 MG CAP,$29.75 
NITROGLYCERIN 0.2MG/HR PATCH 24 HR,$24.80 
NITROGLYCERIN 0.3 MG TAB 100/BOT,$110.00 
NITROGLYCERIN 0.4 MG TAB,$3.13 
NITROGLYCERIN 0.4 MG/HR PATCH 24 HR,$4.00 
NITROGLYCERIN 2% OINT 30 GM TUBE,$77.50 
NITROGLYCERIN 25 MG/D5W 250 ML BOT,$87.85 
NITROGLYCERIN 4.9 GM SPRAY,$467.65 
NITROGLYCERIN OINT 2% 1 GM UD,$5.50 
Nitroprusside Sodium 50 MG/VIAL,$119.35 
Nivolumab 100 MG/10 ML SUV,"$13,110.40 "
Nivolumab 40 MG/4 ML SUV,"$5,244.15 "
NON STRESS TEST,$446.00 
"NONTUNNEL CVC,CUTDO",$731.00 
NOREPINEPHRINE BITARTRATE 4 MG/4 ML VIAL,$90.10 
NORTRIPTYLINE HCL 10 MG CAP,$4.00 
NORTRIPTYLINE HCL 25 MG CAP,$4.00 
NOVASURE ABLATION DEVICE,"$1,558.00 "
NUGAUZE IODFOAM,$32.00 
NUGAUZE PLAIN,$32.00 
NUR-BREAST SHIELD,$18.00 
NURSERY - ISOLETTE,$450.00 
NURSERY - LEVEL II,$544.00 
NURSERY LEVEL I,$495.00 
NYSTATIN 15 GM TOP. POWDER,$68.65 
NYSTATIN 30 GM TUBE CREAM,$32.68 
"NYSTATIN 500,000 UNIT/5 ML ORAL UDC",$5.70 
"NYSTATIN CREAM 100,000 UNITS/GM 15 GM TUBE",$35.00 
"NYSTATIN OINT 100,000 UNITS/GM 15 GM TUBE",$35.00 
NYSTATIN TOP POWDER 60 GM BOT,$173.25 
NYSTATIN/TRIAMCIN 15GM TUBE CREAM,$167.90 
NYSTATIN/TRIAMCINOLONE OINT 15 GM TUBE,$124.75 
O2 CANNUAL W/7'CO2 SAMPLE,$14.00 
O2 UPTAKE - SPECIAL,$59.00 
OBSERVATION 1ST HR,$290.00 
OBSERVATION EA ADD'L HR,$47.00 
OBTURATOR 8MM BLADELESS,$64.00 
OCTREOTIDE ACETATE 100 MCG/ML VIAL,$76.00 
OCTREOTIDE ACETATE 50 MCG/ML VIAL,$76.00 
OCTREOTIDE ACETATE 500 MCG/ML AMP,$647.40 
OFFSET ADAPTER,"$2,137.00 "
OFLOXACIN 0.3% OTIC 5 ML BOT,$343.03 
OFLOXACIN OPTH 0.3% BOT 5 ML,$41.88 
OLANZapine 10 MG TAB.RAPDIS,$36.30 
OLANZapine 2.5 MG TAB,$4.00 
OLANZapine 5 MG TAB.RAPDIS,$12.25 
OLANZapine 7.5 MG TAB,$4.00 
OLANZapine/FLUOXETINE HCL 6-25 CAP,$53.65 
OLMESARTAN 20 MG TAB,$4.00 
OLMESARTAN 5 MG TAB,$28.55 
OLOPATADINE 0.2% OPTH GTTS 2.5 ML BOT,$440.20 
OLOPATADINE HCL 0.1% 5 ML DROPBTL,$685.40 
OLOPATADINE NASAL SPRAY 0.6% 240 SPRAY/BOT,$677.15 
OMALIZUMAB (XOLAIR) 150 MG SDV,"$5,423.30 "
OMEGA SPLIT PAD,$8.00 
OMEGA-3 ACID ETHYL ESTERS 1 GM CAP,$12.10 
OMEPRAZOLE 2 MG/1 ML SUSP.RECON 90 ML,$83.25 
OMEPRAZOLE 2 MG/ML SUSP.RECON 150 ML,$119.00 
OMEPRAZOLE 20 MG CAP,$4.00 
OMEPRAZOLE/SODIUM BICARB 20/1100 MG CAP,$4.00 
OMNI 6F CATHETER,"$3,395.00 "
ONDANSETRON HCL 4 MG TAB,$2.00 
ONDANSETRON HCL 4 MG/5 ML ORAL SOLN,$63.85 
ONDANSETRON HCL 40 MG/20 ML VIAL,$25.00 
ONDANSETRON HCL/PF 4 MG/2 ML,$76.00 
ONDANSETRON ODT 4 MG TAB,$2.00 
OP DIALYSIS - EMER - UNSC,"$1,030.00 "
OP DIALYSIS NON ESRD,"$1,030.00 "
OP SITE 10X14,$14.00 
OP UR. CATH. SIMPLE,$252.00 
OPIUM/BELLADONNA 30/16.2 SUPP,$110.05 
OPTIC LENS IMPLANT,$719.00 
OPTIVIEW 11MM,$195.00 
OR ACUITY LEVEL 1 1ST 30,"$1,362.00 "
OR ACUITY LEVEL 1 ADD 30,$327.00 
OR ACUITY LEVEL 2 1ST 30,"$1,525.00 "
OR ACUITY LEVEL 2 ADD 30,$382.00 
OR ACUITY LEVEL 3 1ST 30,"$1,743.00 "
OR ACUITY LEVEL 3 ADD 30,$436.00 
OR ACUITY LEVEL 4 1ST 30,"$1,852.00 "
OR ACUITY LEVEL 4 ADD 30,$517.00 
OR ACUITY LVL 1 ADD 30 MI,$327.00 
OR ACUITY LVL 2 1ST 30 MI,"$1,525.00 "
OR ACUITY LVL 2 ADD 30 MI,$382.00 
OR ACUITY LVL 3 1ST 30 MI,"$1,743.00 "
OR ACUITY LVL 3 ADD 30 MI,$436.00 
OR ACUITY LVL 4 1ST 30 MI,"$1,852.00 "
OR ACUITY LVL 4 ADD 30 MI,$517.00 
ORBITAL PLATE,"$1,307.00 "
Oritavancin Diphosphate 400 MG VIAL,"$4,978.35 "
OROTRACHEAL LIGHTED INT S,$55.00 
ORPHENADRINE CITRATE 30 MG/ML VIAL,$79.30 
ORPHENADRINE CITRATE ER 100 MG TAB,$4.95 
OSELTAMIVIR 6 MG/ML BULK BOT 60 ML,$379.70 
OSELTAMIVIR PHOSPHATE 30 MG CAP,$69.65 
OSELTAMIVIR PHOSPHATE 6 MG/ML UDC,$12.65 
OSELTAMIVIR PHOSPHATE 75 MG CAP,$75.95 
OST BODY,"$7,678.00 "
OST CABLE,$543.00 
OST GUIDE WIRE,$238.00 
OST HEAD - 4,"$2,656.00 "
OST INSERT,"$3,019.00 "
OST NAIL GAMMA 11X18,"$1,649.00 "
OST PATTELA,"$1,795.00 "
OST STEM,"$6,045.00 "
OSTOMY CONVEX RING,$9.00 
OUTLET PORT CLAMP FOR DIA,$10.00 
OVERTUBE 10MM 50CM,$445.00 
OXALIPLATIN 100 MG SUV,"$1,020.00 "
OXALIPLATIN 50 MG SUV,$76.00 
OXAPROZIN 600 MG TAB,$14.65 
OXAZEPAM 10 MG CAP,$7.80 
OXAZEPAM 15 MG CAP,$9.05 
OXcarbazepine 150 MG TAB,$4.00 
OXISENSOR TRANSDUCER,$55.00 
OXYBUTYNIN CHLORIDE 5 MG TAB,$4.00 
OXYBUTYNIN CHLORIDE 5 MG/5 ML UDC,$4.00 
OXYBUTYNIN CHLORIDE XL 5 MG TAB,$31.75 
OxyCODONE ER 10 MG TAB,$18.85 
OxyCODONE ER 15 MG TAB,$27.75 
OxyCODONE ER 40 MG TAB,$60.20 
OxyCODONE IR 15 MG TABLET,$4.00 
OxyCODONE IR 5 MG CAP,$2.00 
OxyCODONE/APAP 10/325 MG 1 TAB,$9.45 
OxyCODONE/APAP 5/325 MG 1 TAB,$2.00 
OXYcodone/APAP 7.5/325 1 TAB,$8.00 
OXYGEN LD 1 HR,$3.00 
