Charge,Unit Price
"SUTURE, PROLENE 7-0 P-1 18 DURST",$82.50 
"SUTURE, SILK 3-4",$42.00 
"SUTURE, SILK 4-0 P-3",$60.00 
"SUTURE, SILK 4-0 TF-4",$48.00 
"SUTURE, SILK 5-0 P-3 640G",$67.50 
"SUTURE, SILK 6-0 P-1 639X",$103.50 
"SUTURE, SOFSILK 0 V-20 30",$18.50 
"SUTURE, SOFSILK 2-0 V-20 36 DA",$18.50 
"SUTURE, SOFSILK 3-0 P-12",$19.50 
"SUTURE, SOFSILK 3-0 P-14",$19.50 
"SUTURE, SOFSILK 4-0 P-12",$19.50 
"SUTURE, SOFSILK 5-0 P-11 18",$21.00 
"SUTURE, SOFSILK 5-0 P-12",$19.50 
"SUTURE, SOFSILK 5-0 P-13 18",$19.50 
"SUTURE, SOFSILK 6-0 HE-1 18",$45.50 
"SUTURE, SOFSILK 6-0 P-10 18",$21.00 
"SUTURE, SOFTSILK 1 TIES 12X30 S317",$11.50 
"SUTURE, SUPRAMED 4-0 DA",$81.00 
"SUTURE, SUPRAMED 4-0 LOP3A TAPER",$89.50 
"SUTURE, SURGILON 1 GS-21 18 CR",$37.50 
"SUTURE, SURGILON 1 GS-25",$31.00 
"SUTURE, SURGILON 3-0 PRE-4 18",$21.00 
"SUTURE, SURGILON 4-0 CV-23",$56.50 
"SUTURE, SURGILON 5-0 VC-20",$34.00 
"SUTURE, SURGPR 0 GS-21 18",$69.50 
"SUTURE, SURGPR 0 GS-21 30",$13.50 
"SUTURE, SURGPR 0 GS-22 18",$69.50 
"SUTURE, SURGPR 0 GS-22 30",$12.50 
"SUTURE, SURGPR 0 GS-24 30",$13.50 
"SUTURE, SURGPR 0 V-20 30",$13.50 
"SUTURE, SURGPR 1 GS026 CP824",$23.00 
"SUTURE, SURGPR 1 GS-21 30",$13.50 
"SUTURE, SURGPR 1 GS-24 30",$13.50 
"SUTURE, SURGPR 1 GS-25 30",$13.50 
"SUTURE, SURGPR 2 GS-26 60 LOOPED",$23.50 
"SUTURE, SURGPR 2-0 C-15 18",$13.50 
"SUTURE, SURGPR 2-0 GS-21 30",$12.50 
"SUTURE, SURGPR 2-0 GS-22 18",$28.50 
"SUTURE, SURGPR 2-0 SC-2 30",$12.50 
"SUTURE, SURGPR 2-0 V-20 30",$13.50 
"SUTURE, SURGPR 2-0 V-20 36",$26.00 
"SUTURE, SURGPR 2-0 V-26 36",$25.50 
"SUTURE, SURGPR 3-0 C-13 18",$13.50 
"SUTURE, SURGPR 3-0 C-14 18",$13.50 
"SUTURE, SURGPR 3-0 CV-23 36 DA",$28.00 
"SUTURE, SURGPR 3-0 KV-7 36 DA",$37.50 
"SUTURE, SURGPR 3-0 P-12 18",$24.00 
"SUTURE, SURGPR 3-0 P-14 18",$26.00 
"SUTURE, SURGPR 3-0 PC-12 18",$24.00 
"SUTURE, SURGPR 3-0 V-20 30",$13.50 
"SUTURE, SURGPR 3-0 V-20 36",$26.50 
"SUTURE, SURGPR 3-0 V-20 36 DA",$44.50 
"SUTURE, SURGPR 3-0 V-20 48 DA",$26.50 
"SUTURE, SURGPR 3-0 V-26 36",$27.50 
"SUTURE, SURGPR 4 0 K 5 PLEDGET",$56.00 
"SUTURE, SURGPR 4-0 CV-23 18 DA",$27.50 
"SUTURE, SURGPR 4-0 CV-23 36 DA",$28.00 
"SUTURE, SURGPR 4-0 KV-15 36 DA",$38.00 
"SUTURE, SURGPR 4-0 KV-5 36 DA",$38.00 
"SUTURE, SURGPR 4-0 KV-7 36 DA",$38.00 
"SUTURE, SURGPR 4-0 P-13",$26.00 
"SUTURE, SURGPR 4-0 PS-2",$26.00 
"SUTURE, SURGPR 4-0 V-20 36 DA",$31.50 
"SUTURE, SURGPR 5-0 CV-11 24 DA",$38.50 
"SUTURE, SURGPR 5-0 CV-11 36 DA",$39.50 
"SUTURE, SURGPR 5-0 CV-23 24 DA",$28.00 
"SUTURE, SURGPR 5-0 KV-11 36 DA",$45.00 
"SUTURE, SURGPR 5-0 PC-13 18",$27.00 
"SUTURE, SURGPR 5-0 PS-2",$26.50 
"SUTURE, SURGPR 6-0 CV 30 DA",$60.50 
"SUTURE, SURGPR 6-0 CV-1 24 DA MP",$41.00 
"SUTURE, SURGPR 6-0 CV-11 24 DA",$41.00 
"SUTURE, SURGPR 6-0 CV-11 30 DA",$41.00 
"SUTURE, SURGPR 6-0 CV-11 30 DA MP",$221.50 
"SUTURE, SURGPR 6-0 CV-22 30 DA",$26.50 
"SUTURE, SURGPR 6-0 KV-1 24 DA",$69.00 
"SUTURE, SURGPR 6-0 P-10 18",$24.50 
"SUTURE, SURGPR 6-0 P-13 18",$26.00 
"SUTURE, SURGPR 6-0 PC-13 18",$27.00 
"SUTURE, SURGPR 7-0 CV-1 30 DA MP",$260.50 
"SUTURE, SURGPR 7-0 CV1 5X30 OPTV",$260.50 
"SUTURE, SURGPR 7-0 MV-175-8 24 DA",$150.00 
"SUTURE, SURGPR 8-0 MV-175-8 24 CR",$41.00 
"SUTURE, TICRON 0 CV-305",$24.00 
"SUTURE, TICRON 0 GS-21 BLUE",$15.00 
"SUTURE, TICRON 2 T-56 30",$19.50 
"SUTURE, TICRON 2-0 CV305",$487.00 
"SUTURE, TICRON 2-0 CV316",$43.50 
"SUTURE, TICRON 2-0 CV316 10X30 DA",$470.50 
"SUTURE, TICRON 2-0 CV5",$43.50 
"SUTURE, TICRON 3-0 CV-305 36 DA",$29.50 
"SUTURE, TICRON 3-0 CV-331 36 DA",$29.50 
"SUTURE, TICRON 4-0 CV-316 36 DA",$29.50 
"SUTURE, TICRON 4-0 CV-331 36 DA",$29.50 
"SUTURE, TICRON 5 C20 30",$28.50 
"SUTURE, TICRON TAPER PB 5-0 36",$24.50 
"SUTURE, VICRYL 2-0 CP-2 DURST",$34.00 
"SUTURE, VICRYL 2-0 TP-1 54",$54.50 
"SUTURE, VICRYL 3-0 PC-5 KNOWLG",$73.00 
"SUTURE, VICRYL 4-0 P-2 UD",$73.00 
"SUTURE, VICRYL 4-0 PC12 18UD DRST",$83.50 
"SUTURE, VICRYL 4-0 PS-4 18 KNWLNG",$70.50 
"SUTURE, VICRYL 4-0 PS4-C DURST",$73.00 
"SUTURE, VICRYL 5-0 P2 18 UD DRST",$73.00 
"SUTURE, VICRYL 5-0 P-3 J493H",$69.50 
"SUTURE, VICRYL 5-0 PC-12 18 DURST",$84.50 
"SUTURE, VICRYL 6-0 P-1 KNOWLG",$73.00 
"SUTURE, VICRYL 6-0 S-28",$202.00 
"SUTURE, VICRYL 7-0 SE-140-8",$230.50 
"SUTURE, VICRYL 7-0 TG160-8 LONG",$267.00 
"SUTURE, VICRYL 9-0 TG-140-8",$248.00 
"SUTURE,BIOSYN 1-0 GS-25 CM905",$24.00 
"SUTURE,CAPIO CAPTURE DEVICE 831-125","$2,196.50 "
"SUTURE,COR-KNOT MINI COMBO KIT 031350","$5,502.00 "
"SUTURE,ENDOSTITCH RELOAD VLOCA206L",$285.00 
"SUTURE,MAXON 3-0 V-20 DA 88866235-41",$24.00 
"SUTURE,MENDER TFCC DISPOSABLE 7210752",$982.50 
"SUTURE,MONOCRYL C/R 18""",$335.00 
"SUTURE,PASSER 12INCH 72201406 (SN)",$257.00 
"SUTURE,POLY 0 GS-21 5X18 CR 8886CL2M",$70.50 
"SUTURE,POLYSORB 6-0 CVF-21 UL102",$16.00 
"SUTURE,PROLENE 5-0 P-3 18 DRST 8698G",$74.50 
"SUTURE,PROLENE 6-0 P-1 18 DRST 8697G",$86.00 
"SUTURE,SOFSILK SZ2 12X30 S318",$11.50 
"SUTURE,SOFTSILK 0 C-16 18 SS678",$16.50 
"SUTURE,SOFTSILK 3-0 C-14 18  SS684",$8.00 
"SUTURE,SOFTSILK 3-0 TIES 12X18 S184",$8.00 
"SUTURE,SURGPRO 5-0 CV-11 DA VP725MX",$204.50 
"SUTURE,TICRON 2-0 CV-316 30MP",$195.50 
"SUTURE,TICRON 2-0 CV-316 WH 8886283951",$31.50 
"SUTURE,TICRON 2-0 Y-5 36 CR",$273.00 
"SUTURE,VLOC 180 2-0 V-20 18 VLOCL0625",$192.50 
"SUTURE,VLOC 2-0 GS-21 VLOCL0315",$181.50 
"SUTURE,VLOC 2-0 P-12 6IN VLOCM0005",$181.50 
"SUTURE,VLOC 2-0 V-20 12 INCH VLOC0615",$168.50 
"SUTURE,VLOC 2-0 V-20 12IN VLOCL0615","$2,022.00 "
"SUTURE,VLOC 3-OV-20 6IN VLOCLO604",$160.50 
"SUTURE,VLOC 90 V-20 18 90D VLOCM0623",$192.50 
"SUTURE,VLOC GS-22 9 INCH VLOCL2145",$165.50 
"SUTURE,VLOC PBT 0 GS-21 6 NA VLOCN-306",$103.00 
SUTURELESS CON MEDTRONIC PAIN 8578,"$1,215.00 "
SUTURES PER PACK (ER),$54.00 
SWAB PROCTO STR (POUCH) 32-1200,$23.00 
"SWAB, SKIN AND NASAL ANTISEPTIC",$124.00 
SWAN NECK DIALYSIS CATH,"$1,415.50 "
SYMBICORT INHALER 160-4.5MCG 6GM,$322.02 
SYMBICORT INHALER 80-4.5MCG 6GM,$279.94 
SYMPHION 3.6MM RESECTING DEVICE FG-0201,"$7,852.50 "
SYMPHION FLUID MANAGEMENT FG-0202,"$2,743.50 "
SYR EPIDURAL,$24.00 
"SYR,DUAL QUAD PAK W/SPIKE SDS-CTP-SPK",$93.00 
"SYRINGE ADPT, MRI MI1057",$125.00 
SYRINGE DURASPHERE 10X10 M0068902010,"$1,996.50 "
"SYRINGE KIT, ANGIO 00-198134",$135.00 
"SYRINGE, ARTERION INJECTION",$64.00 
"SYRINGE, EPIDURAL",$10.50 
"SYRINGE, MEDRAD 150ML FSTRN QF TUBE 150-",$37.50 
SYRINGE/GAUGE ASSEMBLY 60ML 5060-05,$281.50 
SYS ANGIOGUARD ES/M OTW/RX 4-8MM MIAMI J,"$11,295.00 "
"SYS,PORT CLOSE,CARTER-THOMASON CTI-1015P",$982.50 
SYSTEM BOWEL MANAGEMENT ZA.300020006,"$2,712.00 "
"SYSTEM, OASIS CHEST DRAINAGE 3600-100",$208.50 
"SYSTEM, OSTEOBOND MIXING",$575.00 
"SYSTEM, SUREFIRE INFUSION SHF-38120-MT","$19,779.00 "
"SYSTEM, SUREFIRE INFUSION SHF-38120-XX","$19,085.00 "
"SYSTEM,OASIS ATS CHEST DRAINAGE 3650-100",$287.00 
SYSTEM-TRIVEX BLADE AND TUBING 720951X,"$2,900.50 "
TACROLIMUS 1MG,$25.03 
TACROLIMUS 1MG/ML ORAL SUSP(HSV COMP),$29.20 
TACROLIMUS 5MG,$120.16 
TADALAFIL 5 MG TABLET,$40.95 
TALC STERILIZED 4GM (DIRECT),$709.92 
"TALC, STERILE 3G VIAL",$987.50 
TAMBOCOR 150MG TABLET,$4.62 
TAMIFLU 12MG/ML 5ML SOLUTION UD,$40.73 
TAMIFLU 75MG CAPSULE,$44.76 
TAMOXIFEN 10MG,$4.62 
TAMPONADE SYS EBB COMPLETE,"$3,340.50 "
TAMSULOSINHCL 0.4MG,$12.22 
TAPE MEASURING DISP VASCUTAPE 1100-50,$353.50 
"TAPE, UMBILICAL POLY 2 X 30",$8.50 
"TAPE,MEDIPORE 2INX10YD (1 ROLL)",$27.00 
TBO-FILGRASTIM 1 MCG INJECTION,$5.61 
TEARS NATURAL 15ML,$38.33 
TECHNETIUM TC99M SESTAMIBI,$450.50 
TECHNETIUM TC99M SESTAMIBI,$450.50 
"TED, BELOW KNEE, ALL SZ",$27.50 
"TED, THIGH ALL SIZES",$51.50 
TEETHGUARD,$12.50 
TEFLARO 10 MG INJECTION,$5.13 
TEFLON FELT PLEDGET W/SUTURE,$46.50 
TEFLON FELT SHEET 1X1,$125.50 
TEFLON FELT SHEET 6X6,$798.00 
TEGADERM 3.5X13X.75 003593,$446.50 
TEGRETOL 100MG/5ML 5ML (TECH),$4.12 
TEKTURNA 150MG TABLET,$14.25 
TEKTURNA 300MG TABLET,$17.98 
TELEMETRY,"$1,174.00 "
TELMISARTAN 40MG TAB,$10.31 
TEMAZEPAM 15 MG,$4.62 
TEMAZEPAM 30 MG U/D,$4.62 
TEMOVATE 0.05% OINTMENT 30MG TUBE,$334.92 
TEMOVATE 0.05% SCALP SOLUTION 25ML BOTTL,$38.33 
TEMOZOLOMIDE 140 MG CAPSULE,"$2,799.11 "
TEMP PROBE I & II,$26.00 
TEMP PROBES,$19.50 
TENDER GRIPS,$14.00 
"TENDON,ACHILLES NONIRRADIATE LIFE 02B002","$12,318.50 "
TENORETIC-100,$4.62 
TENORETIC-50,$4.62 
TENORMIN 25 MG,$4.62 
TERAZOSIN 1MG,$4.62 
TERAZOSIN 2MG,$4.62 
TERAZOSIN 5MG,$4.62 
TERBINAFINE 1% CREAM 15 GM TUBE,$47.12 
TERBINAFINE 250MG,$67.63 
TERBUTALINE SULF 1MG/1ML,$47.89 
TERCONAZOLE 0.8% CREAM,$157.05 
TESSALON 200MG CAPSULE,$4.62 
TESTOSTERONE 1% 5 G GEL PACKET,$112.13 
TESTOSTERONE CYPIONATE 1 MG INJECTION,$0.40 
TET TOX/DIPH 0.5ML PEDIATRIC (<7 YRS),$187.62 
TET.TOX./DIPTH 0.5ML,$17.18 
TET.TOX./DIPTH/PERTUSSIS VAC .5ML,$154.88 
TET/DIPH/ACELL PERTUSSIS VAC>7YRS 0.5ML,$294.12 
TETANUS IMMUNE GLOBULIN HUMAN 250U/ML,$707.09 
TETANUS TOXOID ADSORBED .5 ML.,$319.16 
TETRACAINE .5% 15ML,$38.33 
TETRACAINE 0.5% OPTH. 2ML BTL,$38.33 
TETRACAINE 1% 2ML,$48.11 
"TETRACAINE-BENZOCAINE-BUTAMBEN SPRAY,20G",$288.06 
TETRACYCLINE 250MG,$28.54 
TETRACYCLINE 500 MG.,$4.62 
THEO-24 400MG CAP,$6.51 
THEOPHYLLINE 100 MG,$4.62 
THEOPHYLLINE 200MG,$4.62 
THEOPHYLLINE 300MG TAB,$4.64 
THEOPHYLLINE 300MG TABLET,$4.62 
THEOPHYLLINE(THEO-24) 200MG ER CAP,$12.85 
THIAMINE 100MG TABLET,$4.62 
THIAMINE 100MG VIAL,$30.86 
THIGH LENGTH SLEEVE LG 005480,$450.50 
THIGH LENGTH SLEEVE MD 005330,$359.50 
THIGH LENGTH SLEEVE SM 005345,$358.50 
THIORIDAZINE 25 MG,$4.62 
THIOTHIXENE 1 MG,$4.62 
THIOTHIXENE 5 MG,$4.62 
THORACENTESIS SET,$22.00 
"THROMBIN, TOPICAL 5000 UNITS",$462.88 
THYROGEN 1.1MG VIAL,"$3,377.33 "
THYROID 120MG TABLET,$8.76 
THYROID 15 MG,$4.62 
THYROID 30 MG,$4.62 
THYROID 60 MG,$4.62 
TIAGABINE HCL,$14.61 
TIAZAC 420MG CAPSULE,$13.82 
TIAZAC SA 180MG CAPSULE,$4.62 
TICAGRELOR (BRILINTA) 90 MG TAB-MC,$26.65 
TICAGRELOR (BRILINTA) 90MG TABLET,$25.25 
TICAGRELOR 60 MG TABLET,$32.70 
TIGAN 300MG CAPSULE,$4.62 
TIKOSYN 125MG TABLET,$12.97 
TIKOSYN 250MG TABLET,$12.34 
TIKOSYN 500MG TABLET,$12.34 
TIMOLOL MALEATE 0.25% 5ML,$38.33 
TIMOLOL MALEATE 0.5% 5 ML,$38.33 
TIMOLOL MALEATE XE 0.25% GEL 5ML,$151.35 
TIMOPTIC XE .5% 5ML,$204.53 
TINCTURE BENZOIN COMP 2 OZ GET B2C,$23.50 
TINDAMAX 500MG TABLET,$47.48 
TIP ABS KELMAN ANGLED 8065790022,$314.50 
TIP ABS ROUND STRAIGHT 8065790020,$291.00 
"TIP, EVICEL LAP DELIVERY 3908",$315.50 
"TIP,CONICAL SPRAY OUTPUT FIBRIJET SA-367",$60.00 
"TIP,EVICEL SPRAY 3921",$185.00 
"TIPS,HOYTE SACRO",$711.50 
TISSEEL PREFILLED 2ML SYRINGE 1501261,"$1,012.66 "
TISSEL VH KIT 5CC 921030,"$4,395.00 "
TISSUE-MEND 3/3 STRYKER,"$7,699.00 "
TISSUE-MEND 5/6 STRYKER,"$15,492.60 "
TISSUE-MEND 6/10 STRYKER,"$18,236.34 "
TIZANIDINE 4MG,$4.62 
TOBRADEX OINTMENT OPHTH TUBE,$328.71 
TOBRAMYCIN 0.3% 3.5G OPTH OINTMENT,$235.87 
TOBRAMYCIN 0.3% OPTH SOLN,$38.33 
TOBRAMYCIN 1.2GM POWDER VIAL,$802.14 
TOBRAMYCIN 300MG/5M AMP,$173.10 
TOBRAMYCIN 80 MG VIAL,$23.45 
TOCILIZUMAB 1MG INJECTIN,$25.11 
TOFACITINIB (XELJANZ) 5 MG TAB,$238.78 
"TOOL,MATCH HEAD 15/2.2MM FLUTED 15MH22",$837.50 
TOOMEY SYRINGE,$10.50 
TOPIRAMATE,$31.53 
TOPIRAMATE 15MG SPRINKLES,$10.14 
TOPIRAMATE 25MG,$10.72 
TOPIRAMATE 25MG SPRINKLES,$12.26 
TOPROL XL 25MG TABLET,$5.43 
TORQUE DEVICE,$112.00 
TORQUE DEVICE TD01,$55.50 
TORSEMIDE (DEMADEX)5MG TABLET,$4.62 
"TOURNIQUET,SINGLE BLADDER 5921-018-235",$148.00 
"TOURNIQUET,SINGLE BLADDER 5921-112-235",$132.00 
T-PORT BUTTON,$14.00 
TRAC CONN Y M6275066-5,$18.50 
TRAC DRSG ABD ABTHERA 370605,"$2,692.50 "
TRAC DRSG LG BK M6275053-5,$389.00 
TRAC DRSG MD BK M6275052-5,$323.00 
TRAC DRSG SM BK M6275051-5,$256.00 
TRAC DRSG XL BK M6275065-5,$725.00 
"TRAC, OH BUCK LARGE",$126.50 
TRACE METAL ADDITIVES 5ML (DIRECT),$34.35 
"TRACH PLUG, SHILEY ALL SIZES",$28.50 
TRACH TUBE BIVONA UNCUFFED 60XXXX,$468.00 
TRACH TUBE HOLDER ADULT 240,$19.50 
"TRACH TUBE HOLDER, PED 000246",$22.00 
TRACHEOSTOMY PERC. INTRO. SET-COOK,"$2,234.00 "
TRACHEOSTOMY SPEAKING VALVE,$497.00 
TRACHEOSTOMY TUBE HOLDER,$14.00 
TRACRIUM 10MG/ML 10ML VIAL (SURG),$61.44 
TRAMADOL 50MG TAB,$4.62 
TRANDOLAPRIL 1MG,$7.00 
TRANDOLAPRIL 2MG,$7.00 
TRANDOLAPRIL 4MG,$7.00 
TRANSDUCER-TRANSPAC PRESSURE-425860405,$61.50 
TRANSPAC IV MONITOR NONBONDED,$84.00 
TRANSTIBIAL ACL KIT AR-1898S,"$1,139.50 "
TRANSVAGINAL TAPE,"$6,825.50 "
TRAP TISSUE ACMI SAFE TOUCH 003853-902,$77.00 
"TRAP,FINGER DISP STRL LG",$198.00 
"TRAP,FINGER DISP STRL MED",$195.50 
"TRAP,FINGER DISP STRL XLG",$195.50 
"TRASTUZUMAB, 10MG",$668.57 
TRAUMA PELVIC ORTHODIC DEVICE,"$1,509.50 "
TRAUMA/SURGICAL EXT 32 LL W/CLAVE STRL,$26.50 
TRAUMA/SURGICAL EXT TUBING HIFLO,$18.50 
TRAVATAN 2.5ML SOLUTION,$405.55 
"TRAY, AMNIOCENTESIS",$102.50 
"TRAY, ARTHROGRAM DISP",$161.50 
"TRAY, BONE MARROW DISP.",$339.50 
"TRAY, CHEST TUBE THAL QCK G0546X","$1,008.50 "
"TRAY, CHEST TUBE, ADULT",$232.00 
"TRAY, CHEST TUBE, PEDS",$203.50 
"TRAY, CUSTOM PICC DISPOSABLE",$347.50 
"TRAY, CUTDOWN",$241.00 
"TRAY, CVP DRESSING DYNDC1273X",$94.00 
"TRAY, DRESSING CHANGE",$212.00 
"TRAY, DRSG NEONATAL DYNDC1554",$72.00 
"TRAY, DRSG PEDIATRIC DYNDC1552",$81.50 
"TRAY, DRSG ST JUDE DYNDC1533",$24.50 
"TRAY, EPIDURAL DISP",$174.00 
"TRAY, FOLEY 16FR TEMP",$236.00 
"TRAY, FOLEY CATH LATEX-FREE DYND11519",$122.00 
"TRAY, FOLEY CATHETER",$93.00 
"TRAY, FOLEY W/O CATH",$54.00 
"TRAY, HEYMAN SYSTEM UROLOGIST","$1,437.50 "
"TRAY, HYSTEROSALPINGOGRAM",$143.00 
"TRAY, I & D",$26.50 
"TRAY, IRRIGATION",$10.50 
"TRAY, LACERATION, DISP.",$80.50 
"TRAY, LP/DISP",$100.00 
"TRAY, LP/PED/DISP",$75.50 
"TRAY, MINOR SET",$189.00 
"TRAY, MYELOGRAM DISP",$243.00 
"TRAY, NASAL",$152.50 
"TRAY, NERVE BLOCK",$123.50 
"TRAY, PARACENTESIS, ARROW DISPOSABLE",$370.50 
"TRAY, PARACENTESIS, DISPOSABLE",$401.00 
"TRAY, PARACERVICAL",$146.00 
"TRAY, PELVIC EXAM",$262.50 
"TRAY, PERCUT CATH INSERTION",$331.00 
"TRAY, PORT ACCESS",$113.50 
"TRAY, PREP",$25.50 
"TRAY, PRESSURE MON FEMORAL",$424.50 
"TRAY, PRESSURE MON RADIAL",$376.50 
"TRAY, PROCTO W/SUCT ADULT",$344.50 
"TRAY, PUDENDAL",$78.00 
"TRAY, QUAD LUMEN KIT ECVC58XX",$213.00 
"TRAY, SKIN PUNCH",$146.50 
"TRAY, SPINAL",$175.00 
"TRAY, STRAIGHT CATH",$13.50 
"TRAY, STRAIGHT CATHETER",$97.00 
"TRAY, SUTURE LARGE",$152.50 
"TRAY, SUTURE REMOVAL PLASTIC",$12.50 
"TRAY, THORACENT/THORACOT",$222.00 
"TRAY, THORACENTESIS DISP",$296.50 
"TRAY, TRACH, ADULT",$196.50 
"TRAY, TRACHEAL CLEANING",$14.00 
"TRAY, TRIPLE LUMEN 7F XXCM ECVC58XX",$181.50 
"TRAY,BASIC POWERGLIDE PRO 18X10 F118100",$456.00 
"TRAY,BASIC POWERGLIDE PRO 20GX8C F120080",$456.00 
"TRAY,CENTURION LACERATION 30731",$102.50 
"TRAY,FULL POWERGLIDE 18GX10CM F218101",$755.00 
"TRAY,FULL POWERGLIDE PRO 20GX10C F220101",$817.50 
"TRAY,ONCONTROL BONE ACCESS BIOPSY","$1,051.50 "
"TRAY,ONCONTROL BONE ACCESS PROCEDURE",$404.50 
"TRAY,PEDIATRIC LACERATION SUT20525",$86.50 
"TRAY,SPINAL PENCAN 24X3.4 333969",$98.50 
TRAY-CHEST TUBE DISPOSABLE CHT1385,$680.00 
TRAZODONE 100MG,$4.62 
TRAZODONE 25 MG (1/2 OF 50 MG TAB),$4.62 
TRAZODONE 50MG,$4.62 
TRETINOIN 10MG,$120.91 
TRIADYNE BED,"$1,148.00 "
"TRIAMCINOLONE 0.1% CREAM, 1 LB",$102.64 
TRIAMCINOLONE ACETONIDE 55MCG SPRAY 16.5,$480.21 
TRIAMCINOLONE CR 0.1%  15 GM,$38.33 
TRIAMCINOLONE CREAMM 0.5% 20GM TUBE,$77.00 
TRIAMCINOLONE DENTAL PASTE,$70.85 
TRIAMCINOLONE OINT 0.025% 15GM,$38.33 
TRIAMCINOLONE OINT 0.1% 15GM,$38.33 
TRIAMCINOLONE OINT. 0.1% 1LB.,$51.14 
TRIAMTERENE 50MG/HCTZ 25MG,$4.62 
TRIAMTERINE 50MG,$6.22 
TRIAZOLAM 0.25MG,$4.62 
TRICOR 145MG TABLET,$22.01 
TRICOR 160MG TABLET,$20.56 
TRICOR 48MG TABLET,$7.34 
TRICOR 54MG TABLET,$6.86 
TRIETHANOLAMINE SALICYLATE CREAM 2 OZ,$38.33 
TRIFLUOPERAZINE HCL 1MG,$4.62 
TRIFLUOPERAZINE HCL 5MG,$4.62 
TRIHEXYPHENIDYL 2 MG,$4.62 
TRIHEXYPHENIDYL 5 MG,$4.62 
TRILEPTAL 150MG TABLET,$7.97 
TRILEPTAL 300MG TABLET,$15.72 
TRILEPTAL 600MG TABLET,$24.68 
TRILEPTAL ORAL SUSP 300MG/5ML 5ML SUSP,$30.58 
TRIMETHOBENZAMIDE HCL 200MG CARPUJECT,$53.95 
TRIMETHOPRIM 100 MG,$4.62 
TRINITY ELITE ALLOGRAHP 10.6CC 410003,"$28,988.50 "
TRINITY ELITE ALLOGRAPH 1.2CC 410001,$432.50 
TRINITY ELITE ALLOGRAPH 5.3CC 410002,"$16,823.00 "
TRINSICON,$4.62 
TRIPTORELIN 3.75 MG INJ,"$1,212.04 "
TROCAR BLDLESS VERSAPORT 11/12 NB1XSTF,"$1,091.50 "
TROCAR BLDLESS VERSAPORT 15 NB15STF,$682.00 
TROCAR FIOS BLNT THRD 5X100 CF113,$314.50 
TROCAR KII FIOS ADVANCE FIXATION CFF-XX,$157.50 
TROCAR KIT 2 SLV 1 TROCAR 5.5 4216,$213.00 
TROCAR OPTICAL BLDLSS VERSAPORT ONB12STF,$250.00 
TROCAR OPTICAL BLDLSS VERSAPORT ONB5STF,$436.00 
TROCAR SWAN NECK 79CM,"$1,481.00 "
"TROCAR,BLADED 12MM STANDARD FIX B12STF",$220.50 
"TROCAR,BLUNT AUTOSUTURE",$468.50 
"TROCAR,KII FIOS 12X100MM CTF73",$347.22 
"TROCAR,OPTICAL KII 15X100 COR37",$472.00 
"TROCAR,VERSAPORT BLDLESS 11 LG ONB11LGF",$150.50 
TROPICAMIDE 1% OPTH BTL,$38.33 
TRPLE LUM CEN VEN CATH TRAY 12CM 5F,$621.00 
TRPLE LUM CEN VEN CATH TRAY 15CM 7F,$714.00 
TRUVADA 200-300MG TABLET,$189.63 
T-TUBE RICHARDS (6/BX),$144.00 
TUBE ARTHROSCOPY 2 OR 4 LEAD,$61.00 
TUBE ARTHROSCOPY 4 LEAD 2C4031,$107.50 
TUBE ASSEMBLY SYN 314.74XX,"$3,490.00 "
TUBE CONNECTING STRAIGHT MALE LUERLOCK,$138.00 
TUBE CRYSTALINE HIGH PRESSURE 11900106,$37.50 
TUBE ENDO EMB REINF 6MM--8MM,"$2,180.50 "
TUBE ENDO MICROCUFF,$59.00 
TUBE ENDO UNCUFF 5.0,$10.50 
TUBE ENDOBRONCHIAL C-PAP ONLY,$175.50 
TUBE ENDOTRACH CUFFED 3.5 3280510107,$15.00 
TUBE EVACUATION SMOKE,$95.50 
TUBE EXCHANGER 4.0-6.0 5-24002,$45.00 
TUBE EXCHANGER LG,$51.00 
TUBE FLEX 5,$26.50 
TUBE GASTRO MINI ONE 1X14FXX.X,"$1,139.50 "
TUBE GASTRO MINI ONE 1XFXX.X M1-5-XXX,$707.50 
TUBE G-J 16/22FR 0250-XX-22,"$1,641.50 "
TUBE G-J 16FR,"$2,467.00 "
TUBE MINI BAXTER BEVELE & BUTTON 14622,$188.00 
TUBE RAE NASAL CUFF 6.0--7.5,$35.00 
TUBE RAE NASAL UNCUFF 3.0--7.0,$25.50 
TUBE RAE ORAL CUFF 5.0,$35.00 
TUBE SILICONE REPLACEMENT DUTCH OPTH 128,$218.50 
TUBE SMOKE EVAC STR 7FRT,$39.00 
TUBE THERAPEUTIC O B,$76.50 
TUBE TRACH 4.0X 62MM 4DFEN,$360.50 
TUBE TRIAX 20 BL 5150-0-470,"$12,880.00 "
TUBE TRIAX 20 CARBON 200-350 5150-2-4XX,"$1,460.00 "
TUBE TRIAX 25 CARBON 250-400 5150-2-4XX,"$1,995.00 "
"TUBE, CHEST DSTCXXS",$29.50 
"TUBE, DOBBHOFF FEEDING 7 OR 14 F",$93.00 
"TUBE, E MURPHY W/O CUFF 4.5M",$10.50 
"TUBE, ENDO TRACH/DISP",$31.50 
"TUBE, ENDO TRACH/LASER",$406.00 
"TUBE, ENDO/BRONCHIAL",$391.00 
"TUBE, ENDO/BRONCHIAL 28-41",$354.00 
"TUBE, ENDO/REINFORCED",$153.00 
