Facility,CC,CC Description,1/1/19 Fee
AURORA BAYCARE,10001637,SHIGA-LIKE TOXIN,93.00
AURORA BAYCARE,10001638,BLASTOMYCES ANTIGEN EIA,190.00
AURORA BAYCARE,10001639,GIARDIA/CRYPTO EIA MULT ORG,76.00
AURORA BAYCARE,10001640,LYME ANTIBODY BY PCR,259.00
AURORA BAYCARE,10001641,CHLAMYDIA PNEUMONIAE PCR,337.00
AURORA BAYCARE,10001642,CHLAMYDIA TRACHOMATIS DNA,192.00
AURORA BAYCARE,10001643,C DIFFICILE TOXIN BY PCR,192.00
AURORA BAYCARE,10001644,"CMV, DNA AMPLIFIED PROBE",283.00
AURORA BAYCARE,10001645,CMV BY PCR,190.00
AURORA BAYCARE,10001646,CMV DNA QUANT PCR,536.00
AURORA BAYCARE,10001647,"ENTEROVIRUS, AMP PROBE",418.00
AURORA BAYCARE,10001648,"HEPATITIS B DNA, QUAL PCR",553.00
AURORA BAYCARE,10001649,HEPATITIS B VIRUS QUANT,294.00
AURORA BAYCARE,10001650,HEPATITIS C VIRUS RNA,361.00
AURORA BAYCARE,10001651,HEPATITIS C VIRUS QUANT,315.00
AURORA BAYCARE,10001652,"HERPES SIMPLEX VIRUS, PCR",238.00
AURORA BAYCARE,10001653,"HERPES VIRUS-6, QUANT",581.00
AURORA BAYCARE,10001656,"HIV-1 DNA PCR, QUAL",462.00
AURORA BAYCARE,10001657,HIV-1 RNA QUANTITATIVE,662.00
AURORA BAYCARE,10001659,MYCOBACTERIA TB RNA,426.00
AURORA BAYCARE,10001662,TB BY AMP PROBE TISSUE,458.00
AURORA BAYCARE,10001663,MYCOPLASMA PNEUMONIAE PCR,254.00
AURORA BAYCARE,10001664,N GONORRHOREAE DNA,177.00
AURORA BAYCARE,10001665,HPV HIGH RISK W/O PAP,316.00
AURORA BAYCARE,10001668,S AUREUS BY PCR,210.00
AURORA BAYCARE,10001669,MRSA BY PCR,166.00
AURORA BAYCARE,10001672,BORDETELLA PERTUSSIS PCR,256.00
AURORA BAYCARE,10001675,JC VIRUS BY PCR,372.00
AURORA BAYCARE,10001676,PARVOVIRUS DNA BY PCR,212.00
AURORA BAYCARE,10001677,VARICELLA ZOSTER BY PCR,176.00
AURORA BAYCARE,10001678,BK VIRUS DNA QUANTITATIVE,574.00
AURORA BAYCARE,10001679,INFECT AGENT PCR MULT ORG,330.00
AURORA BAYCARE,10001680,NOROVIRUS GROUP 1&2 BY RT-PCR,372.00
AURORA BAYCARE,10001681,PERTUSSIS/PARAPERTUSSIS BY PCR,330.00
AURORA BAYCARE,10001683,"INFLUENZA A ANTIGEN, RAPID",143.00
AURORA BAYCARE,10001684,"INFLUENZA B ANTIGEN, RAPID",143.00
AURORA BAYCARE,10001685,"RSV ANTIGEN, RAPID",172.00
AURORA BAYCARE,10001686,TRICHOMONAS ANTIGEN EIA,74.00
AURORA BAYCARE,10001687,STREP GROUP A SCREEN,74.00
AURORA BAYCARE,10001689,LEGIONELLA ANTIGEN,117.00
AURORA BAYCARE,10001690,S PNEUMONIAL ANTIGEN,110.00
AURORA BAYCARE,10001691,HIV-1 GENOTYPE PCR,"1,220.00"
AURORA BAYCARE,10001692,HEPATITIS C GENOTYPE PCR,"1,220.00"
AURORA BAYCARE,10001693,HIV-1 PHENOTYPE 1 TO 10 DRUGS,"1,930.00"
AURORA BAYCARE,10001694,HIV PHENOTYPE ADD DRUGS,143.00
AURORA BAYCARE,10001695,"CYTOPATHOLOGY, NON-GYN",172.00
AURORA BAYCARE,10001696,CYTOPATHOLOGY CONCENTRATED,251.00
AURORA BAYCARE,10001697,CYTOPATH THINPREP NON-GYN,134.00
AURORA BAYCARE,10001700,PERICARDIOCENTESIS,"4,210.00"
AURORA BAYCARE,10001701,"CYTOPATHOLOGY SMEARS, NON-GYN",157.00
AURORA BAYCARE,10001702,CYTOPATH SMEARS WITH PROCESS,145.00
AURORA BAYCARE,10001705,FNA ADEQUACY EVALUATION,197.00
AURORA BAYCARE,10001706,FNA INTERPRETATION & REPORT,347.00
AURORA BAYCARE,10001707,PAP THIN PREP AUTO SCREEN,173.00
AURORA BAYCARE,10001709,MISC PROCEDURE MINOR,230.00
AURORA BAYCARE,10001712,"FLOW CYTOMETRY, DNA ANALYSIS",474.00
AURORA BAYCARE,10001713,"FLOW CYTOMETRY, FIRST MARKER",274.00
AURORA BAYCARE,10001714,FLOW CYTOMETRY EA ADDL MARKER,166.00
AURORA BAYCARE,10001715,"TISSUE CULTURE, LYMPHOCYTES",363.00
AURORA BAYCARE,10001717,TISSUE CULTURE; SOLID TISSUE,990.00
AURORA BAYCARE,10001719,"TISSUE CULTURE, AMNIO FL OR CV",615.00
AURORA BAYCARE,10001720,"TISSUE CULTURE, BONE MARROW",526.00
AURORA BAYCARE,10001721,TISSUE CULTURE; TUMOR,618.00
AURORA BAYCARE,10001723,"CHROM ANALYSIS, 5 CELLS, 1 KAR",766.00
AURORA BAYCARE,10001725,"CHROM ANA, 15-20 CELLS, 2 KARY","1,070.00"
AURORA BAYCARE,10001727,CHROMOSOME ANALYSIS 20-25 CELL,711.00
AURORA BAYCARE,10001729,"CHROM ANALYSIS 15 CELLS, 1 KAR","1,230.00"
AURORA BAYCARE,10001731,"CHROM ANAL INSITU 6-12COL,1KAR","1,070.00"
AURORA BAYCARE,10001732,"CHROMOSOME ANALYSIS, IN SITU","1,070.00"
AURORA BAYCARE,10001733,"CYTOGENETIC PROBE, EACH (FISH)",275.00
AURORA BAYCARE,10001734,CHROMOSOME IN SITU 10-30 CELLS,400.00
AURORA BAYCARE,10001735,FISH INSITU 10-30 CELLS,400.00
AURORA BAYCARE,10001737,FISH INSITU 25-99 CELLS,446.00
AURORA BAYCARE,10001739,FISH INSITU 100-300 CELLS,300.00
AURORA BAYCARE,10001740,CHROMOSOME ANALYSIS ADD KARYO,172.00
AURORA BAYCARE,10001741,CHROMOSOME ANALYSIS ADD CELLS,140.00
AURORA BAYCARE,10001742,"SURGICAL PATHOLOGY, LEVEL I",144.00
AURORA BAYCARE,10001743,"SURGICAL PATHOLOGY, LEVEL II",241.00
AURORA BAYCARE,10001744,"SURGICAL PATHOLOGY, LEVEL III",315.00
AURORA BAYCARE,10001747,"SURGICAL PATHOLOGY, LEVEL IV",516.00
AURORA BAYCARE,10001748,"SURGICAL PATHOLOGY, LEVEL V",792.00
AURORA BAYCARE,10001749,"SURGICAL PATHOLOGY, LEVEL VI","1,120.00"
AURORA BAYCARE,10001750,DECALCIFICATION,124.00
AURORA BAYCARE,10001751,SMEAR FUNGAL,108.00
AURORA BAYCARE,10001752,SPECIAL STAIN GROUP I,227.00
AURORA BAYCARE,10001754,"SPECIAL STAIN II, KIDNEY","1,300.00"
AURORA BAYCARE,10001755,"SPECIAL STAIN, GROUP II",216.00
AURORA BAYCARE,10001756,HISTOCHEMICAL STAIN W/FROZEN,192.00
AURORA BAYCARE,10001758,"HISTOCHEMISTRY, ENZYME",436.00
AURORA BAYCARE,10001760,CONSULT WITH SLIDE PREP,657.00
AURORA BAYCARE,10001763,"FROZEN SECTION, 1ST BLOCK",377.00
AURORA BAYCARE,10001764,FROZEN SECTION ADDITIONAL,270.00
AURORA BAYCARE,10001765,TOUCH PREP DURING SURGERY,103.00
AURORA BAYCARE,10001766,TOUCH PREP ADD SITE,88.00
AURORA BAYCARE,10001768,IMMUNOHISTOCHEMISTRY EACH AB Q,386.00
AURORA BAYCARE,10001771,"IHC PER SPEC, INITIAL AB STAIN",350.00
AURORA BAYCARE,10001774,PACU ADDITIONAL RN ASSIST,162.00
AURORA BAYCARE,10001783,"IMMUNOFLUORESCENT AB, DIRECT",288.00
AURORA BAYCARE,10001784,"IMMUNOFLUORESCENT AB, INDIRECT",209.00
AURORA BAYCARE,10001785,DELIVERY C SECTION,"10,110.00"
AURORA BAYCARE,10001786,DELIVERY C SECTION ADD'L FETUS,786.00
AURORA BAYCARE,10001788,DELIVERY VAGINAL,"2,100.00"
AURORA BAYCARE,10001789,DELIVERY VAGINAL ADD'L FETUS,525.00
AURORA BAYCARE,10001790,DELIVERY W/WO INDUCTION <24wks,"1,200.00"
AURORA BAYCARE,10001791,ELECTRON MICROSCOPY KIDNEY,"1,600.00"
AURORA BAYCARE,10001792,"MORPHOMETRIC ANALYSIS, NERVE",638.00
AURORA BAYCARE,10001795,HB FISH IN SITU INITIAL SINGL PROB,529.00
AURORA BAYCARE,10001802,"IN SITU HYBRID, SEMI-QT MANUAL",598.00
AURORA BAYCARE,10001805,MACRO EXAM FOR MOLECULAR STUDY,20.00
AURORA BAYCARE,10001806,MACRO EXAM TISSUE IN SURGERY,10.00
AURORA BAYCARE,10001808,POC BILIRUBIN TRANSCUTANEOUS,34.00
AURORA BAYCARE,10001809,CELL COUNT W/O DIFF,79.00
AURORA BAYCARE,10001810,CELL COUNT/DIFF,109.00
AURORA BAYCARE,10001816,"CRYSTAL EXAM, BODY FLUID",84.00
AURORA BAYCARE,10001817,FAT STAIN,79.00
AURORA BAYCARE,10001821,NASAL SMEAR FOR EOS,55.00
AURORA BAYCARE,10001822,SPUTUM SPEC AEROSOL INDUCED,133.00
AURORA BAYCARE,10001823,SEMEN ANALYSIS,148.00
AURORA BAYCARE,10001824,SEMEN ANALYSIS SPERM PRESENCE,122.00
AURORA BAYCARE,10001826,ADMIN FEE VACCINE 1ST,55.00
AURORA BAYCARE,10001827,ADMIN FEE VACCINE EA ADD'L,25.00
AURORA BAYCARE,10001830,HEMODIALYSIS-INPATIENT,"1,550.00"
AURORA BAYCARE,10001831,CVVH/HEMOFILTRATION PER DAY,"1,250.00"
AURORA BAYCARE,10001835,NASOPHARYNGOSCOPY W/ENDOSCOPE,758.00
AURORA BAYCARE,10001856,HEARING RAPID SCREEN,180.00
AURORA BAYCARE,10001870,CPR,"1,980.00"
AURORA BAYCARE,10001871,EXTERNAL PACING,"1,120.00"
AURORA BAYCARE,10001872,CARDIOVERSION,"3,110.00"
AURORA BAYCARE,10001879,PULM REHAB PHASE III,8.00
AURORA BAYCARE,10001894,ECG TRACING ONLY,311.00
AURORA BAYCARE,10001895,ECG INTERPRETATION/REPORT,60.00
AURORA BAYCARE,10001896,CARDIAC STRESS TEST,"1,550.00"
AURORA BAYCARE,10001898,ECG RHYTHM STRIP,230.00
AURORA BAYCARE,10001899,HOLTER RECORDING UP TO 48HRS,651.00
AURORA BAYCARE,10001900,HOLTER ANALYSIS/REPORT UP TO 48 HR,806.00
AURORA BAYCARE,10001901,EVENT MONITOR SETUP/DC 30 DAYS,310.00
AURORA BAYCARE,10001902,EVENT MONITORING 24X7/30 DAYS,590.00
AURORA BAYCARE,10001904,PACER EVAL SINGLE & PROGRAM,330.00
AURORA BAYCARE,10001905,PACER EVAL DUAL & PROGRAM,400.00
AURORA BAYCARE,10001906,PACER EVAL MULTI & PROGRAM,400.00
AURORA BAYCARE,10001907,ICD EVAL SINGLE & PROGRAM,370.00
AURORA BAYCARE,10001910,ILR EVAL & PROGRAM,330.00
AURORA BAYCARE,10001911,PACER EVAL & PROGRAM PERIOP,390.00
AURORA BAYCARE,10001912,ICD EVAL & PROGRAM PERIOP,470.00
AURORA BAYCARE,10001913,PACER EVAL NO PROGRAMMING,400.00
AURORA BAYCARE,10001914,ICD EVAL NO PROGRAMMING,400.00
AURORA BAYCARE,10001915,ECHO CONGENITIAL COMPLETE W/O DYE,"1,790.00"
AURORA BAYCARE,10001916,ECHO CONGENITAL LTD OR F/U,"1,160.00"
AURORA BAYCARE,10001917,ECHO/DOPPLER/COLOR W/O DYE,"3,070.00"
AURORA BAYCARE,10001918,ECHO COMPLETE W/O DYE,"2,150.00"
AURORA BAYCARE,10001919,ECHO-LTD OR F/U W/O DYE,"1,530.00"
AURORA BAYCARE,10001920,ECHO TEE COMPLETE W/O DYE,"4,250.00"
AURORA BAYCARE,10001922,ECHO TEE MONITOR W/O DYE,"1,700.00"
AURORA BAYCARE,10001923,ECHO SPECTRAL ADD ON,729.00
AURORA BAYCARE,10001924,ECHO SPECTRAL LIMITED ADD ON,295.00
AURORA BAYCARE,10001925,ECHO DOPPLER COLOR FLOW ADD ON,780.00
AURORA BAYCARE,10001926,ECHO-STRESS W/EKG W/O DYE,"2,030.00"
AURORA BAYCARE,10001928,SWAN GANZ CATHETER INSERTION,"6,180.00"
AURORA BAYCARE,10001966,TILT TABLE TESTING,"3,830.00"
AURORA BAYCARE,10001971,CARDIAC REHAB W/O MONITORING,368.00
AURORA BAYCARE,10001972,CARDIAC REHAB PHASE 2,368.00
AURORA BAYCARE,10001973,MISC PROCEDURE CARDIOVASCULAR,878.00
AURORA BAYCARE,10001975,DUPLEX EXTRACRANIAL BILATERAL,"1,560.00"
AURORA BAYCARE,10001976,"TRANSCRANIAL DOPPLER, COMPLETE","2,140.00"
AURORA BAYCARE,10001977,"TRANSCRANIAL DOPPLER, LIMITED","1,070.00"
AURORA BAYCARE,10001978,NONINV VASC ASSESS-SINGLE SITE,538.00
AURORA BAYCARE,10001979,NONINV VASC ASSESS COMPLETE,808.00
AURORA BAYCARE,10001980,VA LOWER EXT DUPLEX BILATERAL,"1,400.00"
AURORA BAYCARE,10001981,VA UPPER EXT DUPLEX BILATERAL,"1,030.00"
AURORA BAYCARE,10001982,DUPLEX SCAN EXT VEIN BILATERAL,"1,490.00"
AURORA BAYCARE,10001983,VA ABDOMEN DUPLEX COMPLETE,822.00
AURORA BAYCARE,10001984,VA AORTA/IVC/ILIAC DUPLEX LTD,448.00
AURORA BAYCARE,10001987,"SPIROMETRY, BASIC",392.00
AURORA BAYCARE,10001989,SPIROMETRY W/BRONCHODILATOR,715.00
AURORA BAYCARE,10001990,METHACHOLINE CHALLENGE,910.00
AURORA BAYCARE,10001991,VITAL CAPACITY,72.00
AURORA BAYCARE,10001992,MAX VOLUNTARY VENTILATION,170.00
AURORA BAYCARE,10001998,PULMONARY STRESS TEST-SIMPLE,322.00
AURORA BAYCARE,10001999,PULMONARY STRESS TEST-COMPLEX,"1,820.00"
AURORA BAYCARE,10002000,PENTAMIDINE THERAPY,207.00
AURORA BAYCARE,10002003,CONTINUOUS AEROSOL TX 1ST HR,264.00
AURORA BAYCARE,10002004,CONTINUOUS AEROSOL TX EA +HR,132.00
AURORA BAYCARE,10002005,BIPAP/CPAP PER DAY,395.00
AURORA BAYCARE,10002006,INHALATION TX DEMO OR EVAL,107.00
AURORA BAYCARE,10002007,CHEST WALL THERAPY INITIAL,186.00
AURORA BAYCARE,10002008,CHEST WALL THERAPY SUBSEQUENT,93.00
AURORA BAYCARE,10002010,PULMONARY COMPLIANCE STUDY,152.00
AURORA BAYCARE,10002012,"PNEUMOGRAM, INFANT","1,230.00"
AURORA BAYCARE,10002015,HELIOX TREATMENT,440.00
AURORA BAYCARE,10002021,MULTIPLE SLEEP LATENCY TEST,"4,040.00"
AURORA BAYCARE,10002022,POLYSOMNOGRAPHY 4/> PAREMETERS,"5,290.00"
AURORA BAYCARE,10002023,POLYSOMNOGRAPHY W CPAP/BIPAP,"5,290.00"
AURORA BAYCARE,10002024,EEG MONITORING 41-60 MIN,"1,380.00"
AURORA BAYCARE,10002025,EEG MONITORING > 1 HOUR,"1,800.00"
AURORA BAYCARE,10002026,EEG W/AWAKE & DROWSY,703.00
AURORA BAYCARE,10002027,EEG W/AWAKE & ASLEEP,773.00
AURORA BAYCARE,10002028,EEG IN COMA OR SLEEP ONLY,"1,300.00"
AURORA BAYCARE,10002029,EEG CEREBRAL DEATH EVALUATION,"1,300.00"
AURORA BAYCARE,10002031,EMG-1 EXTREMITY,360.00
AURORA BAYCARE,10002032,EMG-2 EXTREMITY,540.00
AURORA BAYCARE,10002033,EMG-3 EXTREMITY,630.00
AURORA BAYCARE,10002039,EP SOMATOSENSORY-UPPER LIMBS,"1,750.00"
AURORA BAYCARE,10002040,EP SOMATOSENSORY-LOWER LIMBS,"1,750.00"
AURORA BAYCARE,10002041,EVOKED RESPONSE VISUAL,"1,100.00"
AURORA BAYCARE,10002042,EEG MONITORING 24HRS W/VIDEO,"3,800.00"
AURORA BAYCARE,10002043,EEG AMBULATORY MONITOR/ 24 HR,"2,580.00"
AURORA BAYCARE,10002045,WADA ACTIVATION TEST,"2,340.00"
AURORA BAYCARE,10002048,GENERATOR REPROGRAM SIMPLE,759.00
AURORA BAYCARE,10002049,GENERATOR ANALYZE/PROGRAM COMPLEX,"1,330.00"
AURORA BAYCARE,10002051,GENETIC COUNSELING EACH 30 MIN,135.00
AURORA BAYCARE,10002053,ASSESSMENT OF APHASIA PER HOUR,450.00
AURORA BAYCARE,10002055,IV HYDRATION INITIAL 31-60 MIN,372.00
AURORA BAYCARE,10002056,IV INFUSION HYDRATION ADD'L HR,186.00
AURORA BAYCARE,10002057,IV INFUSION TX/DX 1ST HR,446.00
AURORA BAYCARE,10002058,IV INFUSION TX/DX ADD'L HR,186.00
AURORA BAYCARE,10002059,IV INFUSION TX/DX SEQUENTIAL,186.00
AURORA BAYCARE,10002060,IV INFUSION TX/DX CONCURRENT,186.00
AURORA BAYCARE,10002061,INJECT SQ OR IM,84.00
AURORA BAYCARE,10002062,INJECT INTRA-ARTERIAL,126.00
AURORA BAYCARE,10002063,IV PUSH 1ST OR SINGLE DRUG,131.00
AURORA BAYCARE,10002064,IV PUSH EA ADDL DIFFERENT DRUG,131.00
AURORA BAYCARE,10002065,IV PUSH EA ADDL SAME DRUG,131.00
AURORA BAYCARE,10002066,CHEMO S/Q IM NON HORMONAL,215.00
AURORA BAYCARE,10002067,CHEMO S/Q IM HORMONAL,187.00
AURORA BAYCARE,10002068,CHEMO INFUSION 1ST HR,706.00
AURORA BAYCARE,10002069,CHEMO INFUSION ADD'L HR,353.00
AURORA BAYCARE,10002070,CHEMO ADMIN INTRATHECAL,960.00
AURORA BAYCARE,10002071,IRRIGATE IMPLANTED PORT/DEVICE,167.00
AURORA BAYCARE,10002072,AQUATIC THERAPY PER UNIT,160.00
AURORA BAYCARE,10002073,ADL/SELF CARE PER UNIT,140.00
AURORA BAYCARE,10002077,DEBRIDE SELECTIVE 1ST 20 CM,353.00
AURORA BAYCARE,10002078,DEBRIDE SELECTIVE EA ADDL 20 CM,353.00
AURORA BAYCARE,10002079,VAC THERAPY W/DME < 50 CM,340.00
AURORA BAYCARE,10002080,VAC THERAPY W/DME > 50 CM,510.00
AURORA BAYCARE,10002083,MNT INITIAL VISIT EA 15 MIN,85.00
AURORA BAYCARE,10002084,MNT RE-VISIT EA 15 MIN,70.00
AURORA BAYCARE,10002085,MNT GROUP EACH 30 MIN,35.00
AURORA BAYCARE,10002089,SEDATION EA ADD'L 15 MIN,256.00
AURORA BAYCARE,10002090,HEART LUNG BYPASS EACH HR,"1,000.00"
AURORA BAYCARE,10002091,HEART LUNG BYPASS 45 MINUTES,750.00
AURORA BAYCARE,10002092,HEART LUNG BYPASS 30 MINUTES,500.00
AURORA BAYCARE,10002093,"PHLEBOTOMY, THERAPEUTIC",180.00
AURORA BAYCARE,10002094,OP SERV MINOR ACUITY-NEW PT,155.00
AURORA BAYCARE,10002095,OP SERV LOW ACUITY-NEW PT,184.00
AURORA BAYCARE,10002096,OP SERV MOD ACUITY-NEW PT,256.00
AURORA BAYCARE,10002097,OP SERV HIGH ACUITY-NEW PT,301.00
AURORA BAYCARE,10002098,OP SERV COMP ACUITY-NEW PT,351.00
AURORA BAYCARE,10002099,OP SERV MINOR ACUITY-EST PT,147.00
AURORA BAYCARE,10002100,OP SERV LOW ACUITY-EST PT,173.00
AURORA BAYCARE,10002101,OP SERV MOD ACUITY-EST PT,251.00
AURORA BAYCARE,10002102,OP SERV HIGH ACUITY-EST PT,305.00
AURORA BAYCARE,10002103,OP SERV COMP ACUITY-EST PT,343.00
AURORA BAYCARE,10002104,ED DOA,300.00
AURORA BAYCARE,10002109,DELIVERY ATTENDANCE,150.00
AURORA BAYCARE,10002110,NEONATAL RESUSCITATION,765.00
AURORA BAYCARE,10002111,CT CEREBRAL PERFUSION ANALYSIS,"2,390.00"
AURORA BAYCARE,10002114,COMPUTER ASSIST CT/MRI IMAGE,"1,380.00"
AURORA BAYCARE,10002115,STENT-VERTERBRAL 1ST,"2,890.00"
AURORA BAYCARE,10002116,ADDITIONAL OR RN TIME/30 MIN,55.00
AURORA BAYCARE,10002117,ADDITIONAL SURGERY TIME/30 MIN,"2,370.00"
AURORA BAYCARE,10002118,DERMAL REPLACEMENT LEVEL 1,"1,210.00"
AURORA BAYCARE,10002129,CAD BREAST MRI,50.00
AURORA BAYCARE,10002133,FNA W/O IMAGING,451.00
AURORA BAYCARE,10002134,FNA W/IMAGING,564.00
AURORA BAYCARE,10002135,"INCISE & REMOVE FB SQ, SIMPLE",290.00
AURORA BAYCARE,10002137,ASPIRATE ABSCESS/HEMATOMA/CYST,423.00
AURORA BAYCARE,10002138,TRIM CORN/CALLUS 1ST LESION,176.00
AURORA BAYCARE,10002139,TRIM CORN/CALLUS 2-4 LESIONS,193.00
AURORA BAYCARE,10002141,"BIOPSY SKIN, 1ST LESION",334.00
AURORA BAYCARE,10002142,"BIOPSY SKIN, EA ADDL LESION",167.00
AURORA BAYCARE,10002144,NAIL AVULSION 1ST/SINGLE,334.00
AURORA BAYCARE,10002145,AVULSION NAIL EA ADDITIONAL,167.00
AURORA BAYCARE,10002147,LAC REPAIR OF NAIL BED,545.00
AURORA BAYCARE,10002148,EXCISION SKIN OF NAIL FOLD,360.00
AURORA BAYCARE,10002149,BURN LOCAL TRT/FIRST DEGREE,140.00
AURORA BAYCARE,10002150,BURN LOCAL TRT/SM/<5% BSA,210.00
AURORA BAYCARE,10002151,BURN LOCAL TRT/MED 5-10% BSA,280.00
AURORA BAYCARE,10002152,BURN LOCAL TRT/LRG/>10% BSA,350.00
AURORA BAYCARE,10002154,BREAST ASPIRATE CYST 1ST,568.00
AURORA BAYCARE,10002156,BREAST DRAIN DEEP ABSCESS,"2,570.00"
AURORA BAYCARE,10002165,BX MUSCLE PERCUTANEOUS NEEDLE,"1,130.00"
AURORA BAYCARE,10002166,BIOPSY BONE SUPERFICIAL,"1,150.00"
AURORA BAYCARE,10002168,BX BONE/DEEP,"1,640.00"
AURORA BAYCARE,10002170,INJECT SINUS TRACT DIAGNOSTIC (SINOGRAM),557.00
AURORA BAYCARE,10002171,FB REMOVAL MUSCLE,490.00
AURORA BAYCARE,10002172,INJECTION(S) TENDON SHEATH,989.00
AURORA BAYCARE,10002173,INJECT TRIGGER POINTS 1-2 MUSCLES,"1,180.00"
AURORA BAYCARE,10002174,INJ/ASPIRATE SMALL JOINT w/o US,881.00
AURORA BAYCARE,10002175,INJ/ASPIRATE INTERM JOINT W/O US,"1,010.00"
AURORA BAYCARE,10002176,INJ/ASPIRATE MAJOR JOINT w/o US,"1,150.00"
AURORA BAYCARE,10002177,INJECT/ASPIRATE GANGLION CYST,470.00
AURORA BAYCARE,10002178,INJECT/ASPIRATE BONE CYST,913.00
AURORA BAYCARE,10002180,MEASURE FLUID PRESSURE MUSCLES,763.00
AURORA BAYCARE,10002182,COMPUTER ASSIST IMAGELESS,"1,830.00"
AURORA BAYCARE,10002190,TREATMENT OF ARM FRACTURE,385.00
AURORA BAYCARE,10002194,EAR SURGERY 2,"5,020.00"
AURORA BAYCARE,10002195,BX PELVIS/HIP SOFT TISSUE,"1,950.00"
AURORA BAYCARE,10002205,ENDOSCOPY SURGERY,"5,120.00"
AURORA BAYCARE,10002206,SPLINT LONG ARM,330.00
AURORA BAYCARE,10002208,SPLINT SHORT ARM STATIC,300.00
AURORA BAYCARE,10002210,APPLY SPLINT FINGER,220.00
AURORA BAYCARE,10002211,STRAPPING SHOULDER,175.00
AURORA BAYCARE,10002212,CAST HIP SPICA,"1,020.00"
AURORA BAYCARE,10002215,CAST SHORT LEG,345.00
AURORA BAYCARE,10002218,CAST RIGID TOTAL CONTACT/LEG,594.00
AURORA BAYCARE,10002219,SPLINT LONG LEG,446.00
AURORA BAYCARE,10002220,SPLINT SHORT LEG,345.00
AURORA BAYCARE,10002221,HIP PROCEDURES 1,"4,600.00"
AURORA BAYCARE,10002222,HIP PROCEDURES 2,"7,660.00"
AURORA BAYCARE,10002226,CAST REMOVE FULL ARM/LEG,240.00
AURORA BAYCARE,10002229,APPLY UNNA BOOT,350.00
AURORA BAYCARE,10002230,FB REMOVAL INTRANASAL,215.00
AURORA BAYCARE,10002234,ENDOTRACHEAL INTUBATION,446.00
AURORA BAYCARE,10002235,HB TRACH CHANGE W/O EST FISTULA TRACT,446.00
AURORA BAYCARE,10002236,LARYNGOSCOPY,"2,780.00"
AURORA BAYCARE,10002239,TRACHESTOMY TUBE INSERT,865.00
AURORA BAYCARE,10002240,CATH ASPIRATION NASOTRACHEAL,92.00
AURORA BAYCARE,10002242,BX PLEURA NEEDLE,"1,900.00"
AURORA BAYCARE,10002243,BX LUNG NEEDLE,"1,900.00"
AURORA BAYCARE,10002247,INSERT TUNNELED PLEURAL CATH W/CUFF,"5,800.00"
AURORA BAYCARE,10002248,CHEST TUBE INSERTION,"1,280.00"
AURORA BAYCARE,10002249,REMOVE PLEURX CATH,487.00
AURORA BAYCARE,10002250,IMPLANT TISSUE MARKERS LUNG,"1,690.00"
AURORA BAYCARE,10002251,"PLEURODESIS, CHEMICAL","1,010.00"
AURORA BAYCARE,10002255,PERICARDIOCENTESIS,"4,280.00"
AURORA BAYCARE,10002266,ILIAC OCCLUSIVE DEVICE INSERT,"1,290.00"
AURORA BAYCARE,10002267,EXPOSE FEMORAL ARTERY ENDOVASC PROSTH,"4,150.00"
AURORA BAYCARE,10002281,INTRO NEEDLE CATH VEIN,135.00
AURORA BAYCARE,10002282,INJECT THROMBIN,649.00
AURORA BAYCARE,10002283,INJECT VENOGRAM,882.00
AURORA BAYCARE,10002284,INTRO CATH SCV/IVC,"1,300.00"
AURORA BAYCARE,10002285,CATH VENOUS 1ST ORDER,"1,120.00"
AURORA BAYCARE,10002286,CATH VENOUS 2ND ORDER,"1,460.00"
AURORA BAYCARE,10002287,CATH RT HEART/MAIN PULM ARTERY,"1,020.00"
AURORA BAYCARE,10002288,CATH PULMONARY ARTERY,"1,120.00"
AURORA BAYCARE,10002289,CATH PULMONARY ARTERY SELECT VESSEL,"1,400.00"
AURORA BAYCARE,10002290,INTRO NEEDLE/CATH EXTREMITY ARTERY,911.00
AURORA BAYCARE,10002294,INTRO CATH AORTA TRANSLUMBAR,"1,030.00"
AURORA BAYCARE,10002295,INTRODUCTION OF CATHETER AORTA,"1,590.00"
AURORA BAYCARE,10002305,VENIPUNCTURE,30.00
AURORA BAYCARE,10002306,SHOULDER PROCEDURES 1,"4,310.00"
AURORA BAYCARE,10002307,SHOULDER PROCEDURES 2,"9,600.00"
AURORA BAYCARE,10002308,CAPILLARY BLOOD DRAW,25.00
AURORA BAYCARE,10002309,TRANSFUSE BLOOD COMPONENT(S),"1,110.00"
AURORA BAYCARE,10002310,SPINE SURGERY 1,"5,360.00"
AURORA BAYCARE,10002311,SPINE SURGERY 2,"16,750.00"
AURORA BAYCARE,10002312,SCLEROTHERAPY SPIDER VEIN LEG,223.00
AURORA BAYCARE,10002313,ABLATION VARICOSE VEIN LASER ADDL,"3,070.00"
AURORA BAYCARE,10002314,CATH PORTAL VEIN PERCUTANEOUS,"1,330.00"
AURORA BAYCARE,10002316,INSERT CVL NON TUNNELED 5 YRS >/=,"1,580.00"
AURORA BAYCARE,10002317,BLOOD SPEC CENTRAL LINE/PICC,133.00
AURORA BAYCARE,10002318,EYE SURGERY 1,"4,140.00"
AURORA BAYCARE,10002319,EYE SURGERY 2,"6,530.00"
AURORA BAYCARE,10002320,EYE SURGERY 3,"7,560.00"
AURORA BAYCARE,10002321,CARDIAC SURGERY*,"11,400.00"
AURORA BAYCARE,10002322,GENERAL SURGERY*,"9,500.00"
