H,ID,Facility                        ,Procedure ,Description                   ,Department     ,Chg Cat ,CPT-4 Eff Date,CPT-4 ,HCPC Eff Date,HCPC   ,Std Chg Eff Date,Std Chg
D,IU,AVON,92125387,CYCLOBENZAPRINE ORAL 5 MG TAB ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.69
D,IU,AVON,92125388,OCULAR LUBRICANT OPTHALMIC GEL,86424088320,250,              ,      ,             ,       ,6/1/2017,1.5
D,IU,AVON,92125389,RED YEAST RICE ORAL 600 MG CAP,86424088320,250,              ,      ,             ,       ,6/1/2017,0.15
D,IU,AVON,92125390,DILTIAZEM CARDIZEM LA ORAL 120,86424088320,250,              ,      ,             ,       ,6/1/2017,13.68
D,IU,AVON,92125391,BIFIDOBACTERIUM INFANTIS ORAL ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.69
D,IU,AVON,92125392,PYRIDOXINE ORAL 100 MG TAB    ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.21
D,IU,AVON,92125393,"CYANOCOBALAMIN SUBLINGUAL 2,50",86424088320,250,              ,      ,             ,       ,6/1/2017,0.41
D,IU,AVON,92125394,BALSAM PERU-CASTOR OIL TOPICAL,86424088320,250,              ,      ,             ,       ,6/1/2017,92.75
D,IU,AVON,92125395,HEP-LOCK FLUSH INTRAVENOUS 100,86424088320,250,              ,      ,             ,       ,6/1/2017,1.68
D,IU,AVON,92125396,PANTOPRAZOLE ORAL 40 MG ECGR  ,86424088320,250,              ,      ,             ,       ,6/1/2017,39.39
D,IU,AVON,92125397,"INFLUENZA VIRUS VACCINE, INACT",86424088320,250,              ,      ,             ,       ,6/1/2017,38.19
D,IU,AVON,92125398,GUANFACINE ORAL 1 MG ERT      ,86424088320,250,              ,      ,             ,       ,6/1/2017,31.47
D,IU,AVON,92125399,METHYLPHENIDATE ERT ORAL 36 MG,86424088320,250,              ,      ,             ,       ,6/1/2017,19.75
D,IU,AVON,92125400,METHYLPREDNISOLONE INJECTABLE ,86424088320,250,              ,      ,             ,       ,6/1/2017,17.67
D,IU,AVON,92125401,"INFLUENZA VIRUS VACCINE, INACT",86424088320,250,              ,      ,             ,       ,6/1/2017,57.2
D,IU,AVON,92125402,PREGABALIN ORAL 75 MG CAP     ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.85
D,IU,AVON,92125403,CEFEPIME INJECTABLE 2 G/50 ML ,86424088320,250,              ,      ,             ,       ,6/1/2017,154.95
D,IU,AVON,92125404,ALPRAZOLAM ORAL 0.5 MG TAB    ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92125405,LEFLUNOMIDE ORAL 20 MG TAB    ,86424088320,250,              ,      ,             ,       ,6/1/2017,56.15
D,IU,AVON,92125406,DOXAZOSIN ORAL 4 MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.15
D,IU,AVON,92125407,LEVOTHYROXINE ORAL 137 MCG TAB,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125408,THEOPHYLLINE ORAL 400 MG ERT  ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.2
D,IU,AVON,92125409,MYCOPHENOLATE MOFETIL ORAL 500,86424088320,250,              ,      ,             ,       ,6/1/2017,26.5
D,IU,AVON,92125410,OLOPATADINE OPHTHALMIC 0.1% OP,86424088320,250,              ,      ,             ,       ,6/1/2017,334.35
D,IU,AVON,92125411,METHYLPHENIDATE ORAL 10 MG TAB,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125412,LIDOCAINE TOPICAL 5% TOPICAL O,86424088320,250,              ,      ,             ,       ,6/1/2017,65.5
D,IU,AVON,92125413,DOXAZOSIN ORAL 1 MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.15
D,IU,AVON,92125414,CELECOXIB ORAL 200 MG CAP     ,86424088320,250,              ,      ,             ,       ,6/1/2017,13
D,IU,AVON,92125415,METHIMAZOLE ORAL 5 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125416,DOXYCYCLINE HYCLATE ORAL 100 M,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125417,LISINOPRIL ORAL 40 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.75
D,IU,AVON,92125418,CEVIMELINE ORAL 30 MG CAP     ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.75
D,IU,AVON,92125419,DILTIAZEM ORAL 60 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92125420,GUANFACINE ORAL 1 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92125421,CLONIDINE ORAL 0.1 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125422,ONDANSETRON ORAL 4 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,95.7
D,IU,AVON,92125423,CETIRIZINE ORAL 10 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,9.35
D,IU,AVON,92125424,IPRATROPIUM NASAL NASAL 21 MCG,86424088320,250,              ,      ,             ,       ,6/1/2017,221.5
D,IU,AVON,92125425,BACITRACIN-POLYMYXIN B OPHTHAL,86424088320,250,              ,      ,             ,       ,6/1/2017,111.3
D,IU,AVON,92125426,TIZANIDINE ORAL 4 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.25
D,IU,AVON,92125427,LEVOFLOXACIN ORAL 500 MG TAB  ,86424088320,250,              ,      ,             ,       ,6/1/2017,46.3
D,IU,AVON,92125428,DONEPEZIL ORAL 5 MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,34.85
D,IU,AVON,92125429,DICLOFENAC SODIUM ORAL 25 MG D,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125430,AZELASTINE NASAL NASAL 137 MCG,86424088320,250,              ,      ,             ,       ,6/1/2017,269.35
D,IU,AVON,92125431,AMOXICILLIN ORAL 500 MG CAP   ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125432,ALPRAZOLAM ORAL 1 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.7
D,IU,AVON,92125433,LEVOTHYROXINE ORAL 112 MCG TAB,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125434,ENOXAPARIN INJECTABLE 40 MG/0.,86424088320,250,              ,      ,             ,       ,6/1/2017,123.25
D,IU,AVON,92125435,LEVOTHYROXINE ORAL 150 MCG TAB,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92125436,TRAZODONE ORAL 100 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92125437,RIVASTIGMINE ORAL 1.5 MG CAP  ,86424088320,250,              ,      ,             ,       ,6/1/2017,12.5
D,IU,AVON,92125438,LORAZEPAM ORAL 0.5 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92125439,CARVEDILOL ORAL 25 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,7.8
D,IU,AVON,92125440,ACETAMINOPHEN ORAL 500 MG TAB ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.5
D,IU,AVON,92125441,TOPIRAMATE ORAL 100 MG TAB    ,86424088320,250,              ,      ,             ,       ,6/1/2017,19.75
D,IU,AVON,92125442,DIPHENHYDRAMINE ORAL 25 MG CAP,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125443,DOXEPIN ORAL 10 MG CAP        ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125444,METHOCARBAMOL ORAL 500 MG TAB ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125445,DICLOFENAC SODIUM ORAL 75 MG D,86424088320,250,              ,      ,             ,       ,6/1/2017,6.25
D,IU,AVON,92125446,GLIPIZIDE ORAL 5 MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125447,LABETALOL ORAL 200 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92125448,CHLORPROMAZINE ORAL 25 MG TAB ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125449,ATENOLOL ORAL 50 MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92125450,ISOSORBIDE MONONITRATE ORAL 60,86424088320,250,              ,      ,             ,       ,6/1/2017,5.7
D,IU,AVON,92125451,"CYANOCOBALAMIN ORAL 1,000 MCG ",86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125452,ACETAZOLAMIDE ORAL 250 MG TAB ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125453,MULTIVITAMIN VITAMIN B COMPLEX,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125454,PROPRANOLOL ORAL 40 MG TAB    ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125455,ESCITALOPRAM ORAL 20 MG TAB   ,86424088320,250,              ,      ,             ,       ,6/1/2017,10.9
D,IU,AVON,92125456,HYDROCODONE/APAP 325 MG-7.5 MG,86424088320,250,              ,      ,             ,       ,6/1/2017,2.1
D,IU,AVON,92125457,CITALOPRAM ORAL 10 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,1.05
D,IU,AVON,92125458,HYDROMORPHONE INJECTABLE 1 MG/,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92125459,MEMANTINE ORAL 10 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,9.9
D,IU,AVON,92125460,TOPIRAMATE ORAL 25 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.85
D,IU,AVON,92125461,DULOXETINE ORAL 60 MG DRC     ,86424088320,250,              ,      ,             ,       ,6/1/2017,15.1
D,IU,AVON,92125462,CARBAMAZEPINE ORAL 200 MG ERT ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92125463,OXYCODONE ORAL 15 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125464,TOLVAPTAN ORAL 15 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,501.8
D,IU,AVON,92125465,HYDROCHLOROTHIAZIDE ORAL 12.5 ,86424088320,250,              ,      ,             ,       ,6/1/2017,13.5
D,IU,AVON,92125466,ARIPIPRAZOLE ORAL 2 MG TAB    ,86424088320,250,              ,      ,             ,       ,6/1/2017,65
D,IU,AVON,92125467,NEBIVOLOL ORAL 10 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.75
D,IU,AVON,92125468,OXYCODONE-APAP 10-325 MG ORAL ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.7
D,IU,AVON,92125469,MELATONIN ORAL 5 MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.25
D,IU,AVON,92125470,PHENYLEPHRINE TOPICAL 0.25% RE,86424088320,250,              ,      ,             ,       ,6/1/2017,17.15
D,IU,AVON,92125471,APIXABAN ORAL 2.5 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,15.6
D,IU,AVON,92125472,"METFORMIN ORAL 1,000 MG TAB   ",86424088320,250,              ,      ,             ,       ,6/1/2017,4.25
D,IU,AVON,92125473,EPLERENONE ORAL 25 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.75
D,IU,AVON,92125474,VANCOMYCIN ORAL 250 MG/5 ML SO,86424088320,250,              ,      ,             ,       ,6/1/2017,12.5
D,IU,AVON,92125475,OXYCODONE-APAP 7.5-325 MG ORAL,86424088320,250,              ,      ,             ,       ,6/1/2017,8.5
D,IU,AVON,92125476,ROTIGOTINE TRANSDERMAL 6 MG/24,86424088320,250,              ,      ,             ,       ,6/1/2017,64.25
D,IU,AVON,92125477,BIOTIN ORAL 10 MG TAB         ,86424088320,250,              ,      ,             ,       ,6/1/2017,26.35
D,IU,AVON,92125478,OXYCODONE  ORAL 30 MG ERT     ,86424088320,250,              ,      ,             ,       ,6/1/2017,19.02
D,IU,AVON,92125479,"PANCRELIPASE ORAL 6,000 UNITS ",86424088320,250,              ,      ,             ,       ,6/1/2017,4.59
D,IU,AVON,92125480,CALCIUM CARBONATE ORAL 500 MG ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.64
D,IU,AVON,92125482,AZITHROMYCIN ORAL 500 MG TAB  ,86424088320,250,              ,      ,             ,       ,6/1/2017,41.67
D,IU,AVON,92125483,HYDROCHLOROTHIAZIDE-LISINOPRIL,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125484,HYDROCHLOROTHIAZIDE-LISINOPRIL,86424088320,250,              ,      ,             ,       ,6/1/2017,1.93
D,IU,AVON,92125485,HYDROCHLOROTHIAZIDE-LISINOPRIL,86424088320,250,              ,      ,             ,       ,6/1/2017,1.56
D,IU,AVON,92125486,MICONAZOLE TOPICAL TOPICAL 2% ,86424088320,250,              ,      ,             ,       ,6/1/2017,31.8
D,IU,AVON,92125487,OMEPRAZOLE ORAL 40 MG DRC     ,86424088320,250,              ,      ,             ,       ,6/1/2017,202.75
D,IU,AVON,92125488,INDOMETHACIN ORAL 50 MG CAP   ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.05
D,IU,AVON,92125489,MELOXICAM ORAL 15 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,13.99
D,IU,AVON,92125490,NIACIN ORAL 500 MG ERC        ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.2
D,IU,AVON,92125491,OXYCODONE  ORAL 30 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,10.7
D,IU,AVON,92125492,ALPRAZOLAM ORAL 0.5 MG TAB    ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92125493,LEFLUNOMIDE ORAL 20 MG TAB    ,86424088320,250,              ,      ,             ,       ,6/1/2017,56.15
D,IU,AVON,92125494,LEVOTHYROXINE ORAL 137 MCG TAB,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125495,DOXYCYCLINE HYCLATE ORAL 100 M,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125496,LISINOPRIL ORAL 40 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.75
D,IU,AVON,92125497,DILTIAZEM ORAL 60 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92125498,ONDANSETRON ORAL 4 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,95.7
D,IU,AVON,92125499,CETIRIZINE ORAL 10 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,9.35
D,IU,AVON,92125500,ALPRAZOLAM ORAL 1 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.7
D,IU,AVON,92125501,LEVOTHYROXINE ORAL 112 MCG TAB,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125502,LEVOTHYROXINE ORAL 150 MCG TAB,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92125503,TRAZODONE ORAL 100 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92125504,LORAZEPAM ORAL 0.5 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92125505,LORAZEPAM ORAL 0.5 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92125506,ACETAMINOPHEN ORAL 500 MG TAB ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.5
D,IU,AVON,92125507,DIPHENHYDRAMINE ORAL 25 MG CAP,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125508,DOXEPIN ORAL 10 MG CAP        ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125509,CHLORPROMAZINE ORAL 25 MG TAB ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125510,ACETAZOLAMIDE ORAL 250 MG TAB ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125511,PROPRANOLOL ORAL 40 MG TAB    ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125512,ESCITALOPRAM ORAL 20 MG TAB   ,86424088320,250,              ,      ,             ,       ,6/1/2017,10.9
D,IU,AVON,92125513,CITALOPRAM ORAL 10 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,1.05
D,IU,AVON,92125514,HYDROMORPHONE INJECTABLE 1 MG/,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92125515,DULOXETINE ORAL 60 MG DRC     ,86424088320,250,              ,      ,             ,       ,6/1/2017,15.1
D,IU,AVON,92125516,OXYCODONE ORAL 15 MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125517,MELATONIN ORAL 5 MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.25
D,IU,AVON,92125518,OXYCODONE  ORAL 30 MG ERT     ,86424088320,250,              ,      ,             ,       ,6/1/2017,19.02
D,IU,AVON,92125519,CALCIUM CARBONATE ORAL 500 MG ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.64
D,IU,AVON,92125520,HYDROCHLOROTHIAZIDE-LISINOPRIL,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125521,HYDROCHLOROTHIAZIDE-LISINOPRIL,86424088320,250,              ,      ,             ,       ,6/1/2017,1.93
D,IU,AVON,92125522,HYDROCHLOROTHIAZIDE-LISINOPRIL,86424088320,250,              ,      ,             ,       ,6/1/2017,1.56
D,IU,AVON,92125523,MICONAZOLE TOPICAL TOPICAL 2% ,86424088320,250,              ,      ,             ,       ,6/1/2017,31.8
D,IU,AVON,92125524,NIACIN ORAL 500 MG ERC        ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.2
D,IU,AVON,92125525,OXYCODONE  ORAL 30 MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,10.7
D,IU,AVON,92125534,INSULIN NPH 100 VL            ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.05
D,IU,AVON,92125535,SOD FERRIC GLUC/SU            ,86424088320,250,              ,      ,             ,       ,6/1/2017,186.15
D,IU,AVON,92125536,VALSARTAN 160MG C             ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.75
D,IU,AVON,92125537,CYCLOSPORINE 25MG             ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.25
D,IU,AVON,92125538,CYCLOSPORINE 100MG            ,86424088320,250,              ,      ,             ,       ,6/1/2017,23.9
D,IU,AVON,92125539,METHYLPREDNISOLON             ,86424088320,250,              ,      ,             ,       ,6/1/2017,57.7
D,IU,AVON,92125540,REPAGLINIDE 0.5MG T           ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.2
D,IU,AVON,92125541,SIMVASTATIN 20MG T            ,86424088320,250,              ,      ,             ,       ,6/1/2017,20.8
D,IU,AVON,92125542,VITAMIN B COMPLEX             ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125543,TESTOSTERONE CYPR             ,86424088320,250,              ,      ,             ,       ,6/1/2017,25.5
D,IU,AVON,92125544,LISINOPRIL 10MG TAB           ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.15
D,IU,AVON,92125545,CEFUROXIME AXETIL 2           ,86424088320,250,              ,      ,             ,       ,6/1/2017,19.25
D,IU,AVON,92125546,BENAZEPRIL 20MG TAB           ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.2
D,IU,AVON,92125547,ENALAPRIL MALEATE             ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.7
D,IU,AVON,92125548,WARFARIN NA 4MG TAB           ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.2
D,IU,AVON,92125549,OLMESARTAN MEDOX              ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.75
D,IU,AVON,92125550,MECLIZINE 12.5MG TAB          ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125551,PRAVASTATIN NA 10M            ,86424088320,250,              ,      ,             ,       ,6/1/2017,9.9
D,IU,AVON,92125552,SIMVASTATIN 10MG              ,86424088320,250,              ,      ,             ,       ,6/1/2017,11.95
D,IU,AVON,92125553,CANDESARTAN CILEXE            ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.75
D,IU,AVON,92125554,CULTURELLE L CAP              ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125555,FOSRENOL 500MG CH             ,86424088320,250,              ,      ,             ,       ,6/1/2017,9.35
D,IU,AVON,92125556,INS REG/NPH HUMAN             ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.05
D,IU,AVON,92125557,LIDOCAINE/PRILOCAIN           ,86424088320,250,              ,      ,             ,       ,6/1/2017,149.25
D,IU,AVON,92125558,SYMBICORT INHALER             ,86424088320,250,              ,      ,             ,       ,6/1/2017,412.35
D,IU,AVON,92125559,BONIVA 150MG                  ,86424088320,250,              ,      ,             ,       ,6/1/2017,573.55
D,IU,AVON,92125560,SUBOXONE FILMTAB 8            ,86424088320,250,              ,      ,             ,       ,6/1/2017,20.8
D,IU,AVON,92125561,ATOVAQUONE S 750M             ,86424088320,250,              ,      ,             ,       ,6/1/2017,62.91
D,IU,AVON,92125562,OYSTCAL+D TAB 500M            ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.66
D,IU,AVON,92125563,ZIOPTAN OPTH                  ,86424088320,250,              ,      ,             ,       ,6/1/2017,20.1
D,IU,AVON,92125564,ZOCOR 5MG TAB                 ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.75
D,IU,AVON,92125566,NIVEA CREAM 56GM              ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.15
D,IU,AVON,92125567,COMPOUND MAGIC                ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.67
D,IU,AVON,92125568,FOCALIN XR 15MG CA            ,86424088320,250,              ,      ,             ,       ,6/1/2017,22.23
D,IU,AVON,92125569,LOVAZA CAP 1GM                ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.2
D,IU,AVON,92125570,RENVELA SUSPENSION            ,86424088320,250,              ,      ,             ,       ,6/1/2017,145.8
D,IU,AVON,92125571,GUAIFENESIN SYR SUG           ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.01
D,IU,AVON,92125575,LEVOFLOXACIN 500MG/100ML      ,86424088320,250,              ,      ,             ,       ,6/1/2017,12.37
D,IU,AVON,92125576,LORAZEPAM 2MG 1ML ING-REF     ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.5
D,IU,AVON,92125577,HYDROMORPHONE 1MG/1ML INJ     ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.5
D,IU,AVON,92125578,ONDANSETRON 4MG ING           ,86424088320,250,              ,      ,             ,       ,6/1/2017,72.3
D,IU,AVON,92125579,FLUTIC/SALME 250/50MCG        ,86424088320,250,              ,      ,             ,       ,6/1/2017,135.45
D,IU,AVON,92125580,FUROSEMIDE 40MG INJECTION     ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.5
D,IU,AVON,92125581,OXYCODONE/ACETAMINOPHEN       ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.5
D,IU,AVON,92125582,ZIPRASIDONE 10 MG             ,86424088320,250,              ,      ,             ,       ,6/1/2017,77.6
D,IU,AVON,92125583,CEFTRIAXONE 1GM INJ           ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.5
D,IU,AVON,92125584,AZITHROMYCIN 500G/DSW 250     ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.97
D,IU,AVON,92125586,"IV PUSH-INITIAL, SINGLE       ",86424088320,250,              ,      ,             ,       ,6/1/2017,160
D,IU,AVON,92125587,"THER/PRO/DIAG IV INF,INIT     ",86424088320,250,              ,      ,             ,       ,6/1/2017,433
D,IU,AVON,92125588,TX/PROPH/DG ADDL SEQ IV I     ,86424088320,250,              ,      ,             ,       ,6/1/2017,436
D,IU,AVON,92125589,THER/PROPH/DIAG INJ IV PU     ,86424088320,250,              ,      ,             ,       ,6/1/2017,168
D,IU,AVON,92125590,IV PUSH/DRIP NEW DRUG 15      ,86424088320,250,              ,      ,             ,       ,6/1/2017,160
D,IU,AVON,92125591,THER/PROPH/DIAG INJ IV PU     ,86424088320,250,              ,      ,             ,       ,6/1/2017,160
D,IU,AVON,92125592,IV PUSH/DRIP NEW DRUG 15      ,86424088320,250,              ,      ,             ,       ,6/1/2017,480
D,IU,AVON,92125593,DEX 5% 1L                     ,86424088320,250,              ,      ,             ,       ,6/1/2017,34.85
D,IU,AVON,92125594,DEX 5% 0.9% NS 1L BAG         ,86424088320,250,              ,      ,             ,       ,6/1/2017,34.85
D,IU,AVON,92125595,VITAMIN B12 500MCG TAB        ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125596,SENSIPAR 30MG TAB             ,86424088320,250,              ,      ,             ,       ,6/1/2017,45.75
D,IU,AVON,92125597,SIMVASTATIN 40MG TAB          ,86424088320,250,              ,      ,             ,       ,6/1/2017,20.8
D,IU,AVON,92125598,COLLAGENASE 250U OIN          ,86424088320,250,              ,      ,             ,       ,6/1/2017,144.55
D,IU,AVON,92125599,WARFARIN NA 5MG TAB           ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92125600,TOLTERODINE TART 2MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.3
D,IU,AVON,92125601,CABERGOLINE 0.5MG TAB         ,86424088320,250,              ,      ,             ,       ,6/1/2017,151.85
D,IU,AVON,92125602,HYDROCORTISONE 10MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125603,LISINOPRIL 2.5MG TAB          ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125604,PILOCARPINE HCL 5MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,7.3
D,IU,AVON,92125605,NALTREXONE HCL 50MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,18.7
D,IU,AVON,92125606,SODIUM POLYSTYRENE 0.25GM     ,86424088320,250,              ,      ,             ,       ,6/1/2017,27.55
D,IU,AVON,92125609,ARIPIPRAZOLE/ABILIFY 5MG      ,86424088320,250,              ,      ,             ,       ,6/1/2017,57.7
D,IU,AVON,92125610,DERMAPHOR OINT 4oz            ,86424088320,250,              ,      ,             ,       ,6/1/2017,15.6
D,IU,AVON,92125611,METROGEL 1% 60GM GEL          ,86424088320,250,              ,      ,             ,       ,6/1/2017,325
D,IU,AVON,92125612,CRESTOR 5MG TAB               ,86424088320,250,              ,      ,             ,       ,6/1/2017,13
D,IU,AVON,92125613,CRESTOR 10MG TAB              ,86424088320,250,              ,      ,             ,       ,6/1/2017,13
D,IU,AVON,92125614,VOLTAREN 1% 100GM             ,86424088320,250,              ,      ,             ,       ,6/1/2017,280.8
D,IU,AVON,92125615,TESSALON 200MG CAP            ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.94
D,IU,AVON,92125616,GLUCOSAMINE/CHONDROITIN       ,86424088320,250,              ,      ,             ,       ,6/1/2017,18.9
