Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
St Jude Valve Mitral E100xxM00,UHHS AMC,39771,AMC Operating Room,Tech,"17,847.00"
St Jude Valve Mitral xxMJ 501,UHHS AMC,34157,AMC Operating Room,Tech,"14,286.00"
Stap Multi Versetack 4 8 Tita,UHHS AMC,17038,AMC Operating Room,Tech,411
Stap Prem Mult Ta30 3 5 Mm B,UHHS AMC,17039,AMC Operating Room,Tech,235
Stap Prem Mult Ta30 4 8 Mm G,UHHS AMC,17040,AMC Operating Room,Tech,235
Stap Rot Artic Endo4 8Mm Tit,UHHS AMC,17041,AMC Operating Room,Tech,485
Stapler  Endo Gia 45 4.8 Str,UHHS AMC,27114,AMC Operating Room,Tech,"1,446.00"
Stapler Eea 31Mm,UHHS AMC,17178,AMC Operating Room,Tech,897
Stapler Endo Gia 45 Rotic Load,UHHS AMC,17141,AMC Operating Room,Tech,596
Stapler Endo Gia Handpc Unv Xl,UHHS AMC,17139,AMC Operating Room,Tech,479
Stapler Endo TA 30 2.5,UHHS AMC,13712,AMC Operating Room,Tech,687
Stapler Gia 60 3.8,UHHS AMC,15090,AMC Operating Room,Tech,282
Stapler GIA 80 3.8 O&M 0570GIA8038S,UHHS AMC,16670,AMC Operating Room,Tech,415
Stapler GIA 80 3.8 reload 0570GIA8038L,UHHS AMC,16671,AMC Operating Room,Tech,217
Stapler Gia 80 Reload,UHHS AMC,21406,AMC Operating Room,Tech,266
Stapler Gia Dst 60 reload,UHHS AMC,16216,AMC Operating Room,Tech,148
Stapler Gia Dst 80 Load,UHHS AMC,16217,AMC Operating Room,Tech,415
Stapler Gia Universal 12 Mm,UHHS AMC,17037,AMC Operating Room,Tech,280
Stapler Purstring,UHHS AMC,13630,AMC Operating Room,Tech,215
Stapler Skin Wide,UHHS AMC,13570,AMC Operating Room,Tech,76
Stapler Stealth Circular 25Mm,UHHS AMC,16980,AMC Operating Room,Tech,"2,066.00"
Stapler Ta 30 V3,UHHS AMC,17059,AMC Operating Room,Tech,288
StaplerEndo Gia Roticul Load,UHHS AMC,21572,AMC Operating Room,Tech,609
StaplerEndo Universl 65D 4mm,UHHS AMC,21725,AMC Operating Room,Tech,471
Stays Elastic Surg Scott Ring,UHHS AMC,21533,AMC Operating Room,Tech,26
Stent  Fluency,UHHS AMC,27127,AMC Operating Room,Tech,"7,563.00"
Stent multilength ureteral,UHHS AMC,15119,AMC Operating Room,Tech,242
Stent Ureteral Double J,UHHS AMC,21510,AMC Operating Room,Tech,374
Stent Ureteral Double Pigtail,UHHS AMC,21413,AMC Operating Room,Tech,317
Steris Forcep Biopsy 711261,UHHS AMC,42584,AMC Operating Room,Tech,263
Steris Wire Cerclage 0.7mm 972007,UHHS AMC,55183,AMC Operating Room,Tech,90
Storz Cord Ablation Cautery 277KB,UHHS AMC,41127,AMC Operating Room,Tech,670
Storz Knife Cold Sickle 27147W/6,UHHS AMC,37102,AMC Operating Room,Tech,548
Stplr Ceea Tilt Top 25 Mm Ttn,UHHS AMC,17035,AMC Operating Room,Tech,790
Stplr Fasc Dfs20 Stnles Stee,UHHS AMC,17036,AMC Operating Room,Tech,116
Stplr Pwr Endo Gia 60 3 5 Titn,UHHS AMC,16979,AMC Operating Room,Tech,"1,035.00"
StradisMed Blade trephine corneal 6790x,UHHS AMC,20269,AMC Operating Room,Tech,207
Stryker Acetab Cup 50003xxx,UHHS AMC,37117,AMC Operating Room,Tech,"2,460.00"
Stryker Acetab Cup 50203xxx,UHHS AMC,37118,AMC Operating Room,Tech,"2,622.00"
Stryker Acetab Cup Exeter 6309xxxx,UHHS AMC,37714,AMC Operating Room,Tech,"5,916.00"
Stryker Acetab Insert 0d 62100xxx,UHHS AMC,35176,AMC Operating Room,Tech,"2,191.00"
Stryker Acetab Insert 10d 62110xxx,UHHS AMC,35177,AMC Operating Room,Tech,"2,191.00"
Stryker Acetab Insert 28 123628xx,UHHS AMC,37116,AMC Operating Room,Tech,"3,182.00"
Stryker Acetab Insert 69000xxx,UHHS AMC,37136,AMC Operating Room,Tech,"9,635.00"
Stryker acetab shell 500-01,UHHS AMC,14697,AMC Operating Room,Tech,862
Stryker acetab shell 502-01,UHHS AMC,14698,AMC Operating Room,Tech,"2,160.00"
Stryker ACL Bone Tendon 234020280,UHHS AMC,40944,AMC Operating Room,Tech,850
Stryker ACL Fixation Pack 234020290,UHHS AMC,52353,AMC Operating Room,Tech,931
Stryker Advanced Cement Mix 0306563000,UHHS AMC,35945,AMC Operating Room,Tech,250
Stryker Advanced Cement Mix 0306703000,UHHS AMC,35944,AMC Operating Room,Tech,388
Stryker AIM ICG Imaging Agent LC3006,UHHS AMC,55998,AMC Operating Room,Tech,"1,785.00"
Stryker Allocraft CA,UHHS AMC,30426,AMC Operating Room,Tech,"3,558.00"
Stryker Allowrap DS  Wet 4 x 8,UHHS AMC,53121,AMC Operating Room,Tech,"20,766.00"
Stryker Anchor 1.4 #2 3910500512,UHHS AMC,40941,AMC Operating Room,Tech,"1,226.00"
Stryker Anchor 2.3 3910500522,UHHS AMC,40940,AMC Operating Room,Tech,"1,226.00"
Stryker Anchor 3910600060,UHHS AMC,40943,AMC Operating Room,Tech,"1,373.00"
Stryker Anchor 3910600062,UHHS AMC,40942,AMC Operating Room,Tech,"1,373.00"
Stryker Arthro Barrel Bur 12 Flute 4.0mm,UHHS AMC,40726,AMC Operating Room,Tech,200
Stryker Arthro Blade 4.omm 375545000,UHHS AMC,37983,AMC Operating Room,Tech,144
Stryker Arthro Formula Round Bur 12 Flute 4.0mm,UHHS AMC,40725,AMC Operating Room,Tech,195
Stryker Augment Sz 1/8 5543Ax00,UHHS AMC,35297,AMC Operating Room,Tech,"3,592.00"
Stryker Augment Sz 1/8 5544Ax00,UHHS AMC,35299,AMC Operating Room,Tech,"3,592.00"
Stryker Augment Sz 2/7 5544Ax00,UHHS AMC,35298,AMC Operating Room,Tech,"3,787.00"
Stryker Augment Sz2/7 5543Ax00,UHHS AMC,35296,AMC Operating Room,Tech,"3,787.00"
Stryker Battery pack 4112000000,UHHS AMC,31141,AMC Operating Room,Tech,615
Stryker battery pack 6250113,UHHS AMC,18513,AMC Operating Room,Tech,447
Stryker Blade 18.5x6.5 2296003051,UHHS AMC,41877,AMC Operating Room,Tech,96
Stryker Blade 210810900S9,UHHS AMC,33504,AMC Operating Room,Tech,130
Stryker Blade 2108120006,UHHS AMC,33502,AMC Operating Room,Tech,81
Stryker Blade 2108125000,UHHS AMC,33500,AMC Operating Room,Tech,88
Stryker Blade 2108131000,UHHS AMC,33501,AMC Operating Room,Tech,88
Stryker Blade 2296003413S1,UHHS AMC,40853,AMC Operating Room,Tech,94
Stryker blade 2296003414SS,UHHS AMC,17827,AMC Operating Room,Tech,111
Stryker Blade 4.0mm TomCat 3785545000,UHHS AMC,37824,AMC Operating Room,Tech,184
Stryker Blade 4mm 0275545000,UHHS AMC,39142,AMC Operating Room,Tech,162
Stryker Blade 5100337233,UHHS AMC,41879,AMC Operating Room,Tech,229
Stryker Blade 5400003xxx,UHHS AMC,39495,AMC Operating Room,Tech,148
Stryker Blade Arthro 0375647000,UHHS AMC,21706,AMC Operating Room,Tech,230
Stryker Blade Arthro 3.5 0375532000,UHHS AMC,37301,AMC Operating Room,Tech,174
Stryker Blade Arthro 3.5 375534,UHHS AMC,33268,AMC Operating Room,Tech,190
Stryker Blade Arthro 3.5mm 0375637000,UHHS AMC,18742,AMC Operating Room,Tech,218
Stryker Blade Arthro 4.0 375542/4,UHHS AMC,33272,AMC Operating Room,Tech,144
Stryker Blade Arthro 4.0 375940,UHHS AMC,33274,AMC Operating Room,Tech,201
Stryker Blade Arthro 4.0 375941,UHHS AMC,33271,AMC Operating Room,Tech,201
Stryker Blade Arthro 4.0 380544100,UHHS AMC,33273,AMC Operating Room,Tech,212
Stryker Blade Arthro 5.5 375562/4,UHHS AMC,33270,AMC Operating Room,Tech,218
Stryker Blade Asc/Sag 2296003111,UHHS AMC,39497,AMC Operating Room,Tech,89
Stryker Blade Coarse 5400134281/4,UHHS AMC,42734,AMC Operating Room,Tech,115
Stryker Blade Core Cresentic 25400031171,UHHS AMC,35158,AMC Operating Room,Tech,284
Stryker Blade Cross Cut Recip Rasp,UHHS AMC,35155,AMC Operating Room,Tech,334
Stryker Blade Dble Side 0277096277,UHHS AMC,38547,AMC Operating Room,Tech,91
Stryker Blade Dual Cut 90,UHHS AMC,21708,AMC Operating Room,Tech,146
Stryker Blade IntraOral 2296,UHHS AMC,35160,AMC Operating Room,Tech,301
Stryker Blade Intraoral 5400,UHHS AMC,18490,AMC Operating Room,Tech,322
Stryker Blade Narrow 2108152000,UHHS AMC,18737,AMC Operating Room,Tech,88
Stryker Blade Neuro 2296,UHHS AMC,33503,AMC Operating Room,Tech,103
Stryker blade o/s 2296003XXX,UHHS AMC,17829,AMC Operating Room,Tech,89
Stryker Blade Osc 6525127105,UHHS AMC,32673,AMC Operating Room,Tech,409
Stryker Blade Oscil 0277031416S1,UHHS AMC,39148,AMC Operating Room,Tech,225
Stryker Blade Osteotomy Vert Short,UHHS AMC,35156,AMC Operating Room,Tech,321
Stryker Blade Precision 2296003212,UHHS AMC,18735,AMC Operating Room,Tech,103
Stryker Blade Precision 5100,UHHS AMC,33507,AMC Operating Room,Tech,214
Stryker blade recip 0277,UHHS AMC,16643,AMC Operating Room,Tech,99
Stryker Blade Recip 5100037xx,UHHS AMC,39144,AMC Operating Room,Tech,223
Stryker Blade Recip 51001371xx,UHHS AMC,39145,AMC Operating Room,Tech,191
Stryker Blade Recip Taper 5100037233,UHHS AMC,35157,AMC Operating Room,Tech,229
Stryker Blade Reciproc 5100,UHHS AMC,33506,AMC Operating Room,Tech,208
Stryker Blade Resector 5.0mm  Resector 0375552000,UHHS AMC,40302,AMC Operating Room,Tech,185
Stryker Blade Rt Ang 2296003109S2,UHHS AMC,40317,AMC Operating Room,Tech,89
Stryker blade rt angle 5-6mm 229633324,UHHS AMC,16336,AMC Operating Room,Tech,82
Stryker Blade Sag 2108115000,UHHS AMC,39498,AMC Operating Room,Tech,88
Stryker Blade Sag 2108118000,UHHS AMC,39496,AMC Operating Room,Tech,88
Stryker Blade Sag 6113127090,UHHS AMC,38418,AMC Operating Room,Tech,146
Stryker Blade Sagittal 25mm 4125137090,UHHS AMC,39143,AMC Operating Room,Tech,147
Stryker Blade Sagittal Saw 6113119090,UHHS AMC,54035,AMC Operating Room,Tech,162
Stryker Blade Samurai CAT00227,UHHS AMC,41766,AMC Operating Room,Tech,585
Stryker Blade Saw 0277096325,UHHS AMC,31154,AMC Operating Room,Tech,116
Stryker blade saw 2108102000,UHHS AMC,18489,AMC Operating Room,Tech,81
Stryker Blade Saw 90x30 412119090,UHHS AMC,33505,AMC Operating Room,Tech,130
Stryker Blocker 48230000,UHHS AMC,34578,AMC Operating Room,Tech,195
Stryker Blocker Oasys 48551000,UHHS AMC,30945,AMC Operating Room,Tech,195
Stryker Blocker XIA II 03756230,UHHS AMC,30946,AMC Operating Room,Tech,195
Stryker Bone C Plug AVS 77102xxx,UHHS AMC,34651,AMC Operating Room,Tech,"3,564.00"
Stryker Bone Cement W/Tobra,UHHS AMC,21412,AMC Operating Room,Tech,690
Stryker Bur 0277010062,UHHS AMC,20716,AMC Operating Room,Tech,89
Stryker Bur Round 5820cx1x0,UHHS AMC,55178,AMC Operating Room,Tech,425
Stryker burr 1608,UHHS AMC,15957,AMC Operating Room,Tech,153
Stryker Burr 1608006137,UHHS AMC,34637,AMC Operating Room,Tech,148
Stryker burr 1608683,UHHS AMC,15326,AMC Operating Room,Tech,224
Stryker Burr 2.0mm  Round Diamond 1608687,UHHS AMC,21803,AMC Operating Room,Tech,275
Stryker Burr 3mm 8420107030,UHHS AMC,31083,AMC Operating Room,Tech,575
Stryker Burr 3mm Dia 8420107130,UHHS AMC,31084,AMC Operating Room,Tech,575
Stryker Burr 4.0 5820010640,UHHS AMC,39324,AMC Operating Room,Tech,326
Stryker Burr 4.0 5820013040,UHHS AMC,39325,AMC Operating Room,Tech,288
Stryker Burr 4mm 1607002035,UHHS AMC,35149,AMC Operating Room,Tech,107
Stryker Burr 4x48 5300010307,UHHS AMC,38417,AMC Operating Room,Tech,143
Stryker Burr 5.5 0275950000,UHHS AMC,40920,AMC Operating Room,Tech,171
Stryker Burr 5.5x95.3 5300020903,UHHS AMC,41878,AMC Operating Room,Tech,99
Stryker Burr 5300010303,UHHS AMC,40928,AMC Operating Room,Tech,143
Stryker Burr 5400071057,UHHS AMC,41350,AMC Operating Room,Tech,243
Stryker burr 5820,UHHS AMC,18495,AMC Operating Room,Tech,425
Stryker Burr 58200100xx,UHHS AMC,34942,AMC Operating Room,Tech,425
Stryker Burr 58200101xx,UHHS AMC,34943,AMC Operating Room,Tech,425
Stryker Burr 6.1mm 1608002005,UHHS AMC,21666,AMC Operating Room,Tech,140
Stryker Burr 6mm 1607002003,UHHS AMC,35150,AMC Operating Room,Tech,153
Stryker Burr 6mm 5120010060,UHHS AMC,40019,AMC Operating Room,Tech,284
Stryker Burr 6x44.5 Rnd 1607002015,UHHS AMC,35152,AMC Operating Room,Tech,189
Stryker Burr 7x44.5 Rnd 1607002017,UHHS AMC,35153,AMC Operating Room,Tech,153
Stryker Burr 8x44.5 Rnd 1607002041,UHHS AMC,35154,AMC Operating Room,Tech,153
Stryker Burr Cornerstone 5120020xxxS1,UHHS AMC,42739,AMC Operating Room,Tech,597
Stryker burr hole cover 10mm 5506372,UHHS AMC,16311,AMC Operating Room,Tech,529
Stryker burr hole cover 10mm malleable,UHHS AMC,16312,AMC Operating Room,Tech,593
Stryker burr hole cover 14mm 5506370,UHHS AMC,16313,AMC Operating Room,Tech,529
Stryker burr hole cover 14mm malleable,UHHS AMC,16314,AMC Operating Room,Tech,593
Stryker burr hole cover 20mm,UHHS AMC,13913,AMC Operating Room,Tech,578
Stryker burr hole cover 7-14mm,UHHS AMC,13914,AMC Operating Room,Tech,524
Stryker burr hole cover 7mm 5506375,UHHS AMC,16309,AMC Operating Room,Tech,529
Stryker burr hole cover 7mm malleable 5506376,UHHS AMC,16310,AMC Operating Room,Tech,593
Stryker burr hole cvr 9203510,UHHS AMC,26895,AMC Operating Room,Tech,977
Stryker burr hole cvr 9203514,UHHS AMC,26896,AMC Operating Room,Tech,977
Stryker Burr MIS 2/3mm 8420010120/30,UHHS AMC,34655,AMC Operating Room,Tech,575
Stryker Burr MIS 3mm 8420107530,UHHS AMC,34656,AMC Operating Room,Tech,285
Stryker Burr Neuro 5820107,UHHS AMC,33306,AMC Operating Room,Tech,263
Stryker Burr Precision 52200305x0,UHHS AMC,33304,AMC Operating Room,Tech,410
Stryker Burr Round Diamond 58200120xx,UHHS AMC,34629,AMC Operating Room,Tech,425
Stryker Burr Router 540007205x,UHHS AMC,33305,AMC Operating Room,Tech,384
Stryker Burr Router Straight 5820070011,UHHS AMC,34630,AMC Operating Room,Tech,263
Stryker Burr Sm 0375628000,UHHS AMC,39141,AMC Operating Room,Tech,218
Stryker Cable Set Dall Milles 67040510,UHHS AMC,32514,AMC Operating Room,Tech,928
Stryker Cable/Sleeve Bead 2.0 67040520,UHHS AMC,39154,AMC Operating Room,Tech,"1,110.00"
Stryker Cage 48291820,UHHS AMC,34582,AMC Operating Room,Tech,"18,327.00"
Stryker Cage 48291825,UHHS AMC,34583,AMC Operating Room,Tech,"19,129.00"
Stryker Cage 48291832,UHHS AMC,34586,AMC Operating Room,Tech,"20,735.00"
Stryker Cage 48292225,UHHS AMC,34584,AMC Operating Room,Tech,"19,397.00"
Stryker Cage 48292232,UHHS AMC,34585,AMC Operating Room,Tech,"20,131.00"
Stryker Cage 48292237,UHHS AMC,34587,AMC Operating Room,Tech,"20,801.00"
Stryker Cage 4D  48323084,UHHS AMC,41795,AMC Operating Room,Tech,"7,500.00"
Stryker Cage 4D 48323074,UHHS AMC,38207,AMC Operating Room,Tech,"7,500.00"
Stryker Calcar Body 62764xxx,UHHS AMC,37705,AMC Operating Room,Tech,"13,625.00"
Stryker Canc Bone Chips 30ml 777230,UHHS AMC,34627,AMC Operating Room,Tech,"1,149.00"
Stryker Canc Bone Chips 30ml 777260,UHHS AMC,34628,AMC Operating Room,Tech,"1,569.00"
Stryker Cannula Venom 20G 0406660125,UHHS AMC,53336,AMC Operating Room,Tech,114
Stryker Cannula w/Stylet 17,UHHS AMC,30628,AMC Operating Room,Tech,271
Stryker Cap 5.0 50271050,UHHS AMC,41266,AMC Operating Room,Tech,153
Stryker Catheter DT D7DR252RT,UHHS AMC,42747,AMC Operating Room,Tech,408
Stryker CBC II Blood Conv Syst 022502891,UHHS AMC,35457,AMC Operating Room,Tech,543
Stryker Cement Bone 10ML 397010,UHHS AMC,35912,AMC Operating Room,Tech,"8,733.00"
Stryker Cement Bone 5ML 397005,UHHS AMC,35911,AMC Operating Room,Tech,"5,104.00"
Stryker Cement Bone Simplex P 61xx1010,UHHS AMC,14795,AMC Operating Room,Tech,180
Stryker Cement Injectable 397015,UHHS AMC,35913,AMC Operating Room,Tech,"12,555.00"
Stryker Cement Simplex HV 61941010,UHHS AMC,40615,AMC Operating Room,Tech,180
Stryker Cement Simplex HV Gent 61951010,UHHS AMC,40616,AMC Operating Room,Tech,533
Stryker Clamp Micro LP Pin 49603025,UHHS AMC,42703,AMC Operating Room,Tech,"3,395.00"
Stryker Clamp Micro Multi Pin 49602020,UHHS AMC,42693,AMC Operating Room,Tech,"1,906.00"
Stryker Clamp Multi Pin 49602030,UHHS AMC,37237,AMC Operating Room,Tech,"2,033.00"
Stryker Clamp Multi Pin 49603020,UHHS AMC,37239,AMC Operating Room,Tech,"3,622.00"
Stryker Clamp Pin/Rod 49601020,UHHS AMC,37235,AMC Operating Room,Tech,"2,002.00"
Stryker Clamp Rod to Rod 49601010,UHHS AMC,37234,AMC Operating Room,Tech,"2,002.00"
Stryker Clamp Rod to Rod 49601060,UHHS AMC,37236,AMC Operating Room,Tech,"2,033.00"
Stryker Cone Body 627610xx,UHHS AMC,37121,AMC Operating Room,Tech,"13,777.00"
Stryker Cone Body 627611xx,UHHS AMC,37122,AMC Operating Room,Tech,"13,777.00"
Stryker Cone Body 627612xx,UHHS AMC,37123,AMC Operating Room,Tech,"13,777.00"
Stryker Cone Body 627613xx,UHHS AMC,37124,AMC Operating Room,Tech,"13,777.00"
Stryker Connector 485510xx,UHHS AMC,32495,AMC Operating Room,Tech,"2,400.00"
Stryker Cotton Wedge 22 310219xx,UHHS AMC,53122,AMC Operating Room,Tech,"3,366.00"
Stryker Countersink Cann 2.0/2.5 9071003,UHHS AMC,42690,AMC Operating Room,Tech,464
Stryker Countersink for Screws 4580040,UHHS AMC,38411,AMC Operating Room,Tech,452
Stryker Countersink w/Dental Shaft 60804xx,UHHS AMC,42669,AMC Operating Room,Tech,452
Stryker Coupler P to R 49221020,UHHS AMC,41298,AMC Operating Room,Tech,"1,917.00"
Stryker Coupler P to R 49221030,UHHS AMC,41302,AMC Operating Room,Tech,"2,014.00"
Stryker Coupler R to R 49221010,UHHS AMC,41300,AMC Operating Room,Tech,"2,014.00"
Stryker Coupler R to R 492210x5,UHHS AMC,41317,AMC Operating Room,Tech,"2,844.00"
Stryker coupler R to T 49211100,UHHS AMC,41295,AMC Operating Room,Tech,"1,915.00"
Stryker CR Tibial Triathlon 5530G511,UHHS AMC,32674,AMC Operating Room,Tech,"3,821.00"
Stryker cranial cust implnt lg,UHHS AMC,14616,AMC Operating Room,Tech,"38,668.00"
Stryker cranial cust implnt md,UHHS AMC,14615,AMC Operating Room,Tech,"32,373.00"
Stryker cranial cust implnt sm,UHHS AMC,14614,AMC Operating Room,Tech,"25,779.00"
Stryker cranial cust implnt xlg,UHHS AMC,14617,AMC Operating Room,Tech,"47,960.00"
Stryker Cross Pin 1.5,UHHS AMC,21756,AMC Operating Room,Tech,140
Stryker Cross Pin 1.5 9215994/5,UHHS AMC,34944,AMC Operating Room,Tech,150
Stryker Cross Pin 1.7 50170xx,UHHS AMC,13915,AMC Operating Room,Tech,147
Stryker cross pin 1.7 50175XX,UHHS AMC,18517,AMC Operating Room,Tech,193
Stryker cross pin 1.7 50179XX,UHHS AMC,18518,AMC Operating Room,Tech,149
Stryker cross pin 1.9 501900x,UHHS AMC,26837,AMC Operating Room,Tech,162
Stryker cross pin 2 50204XX,UHHS AMC,18519,AMC Operating Room,Tech,126
Stryker cross pin 2 50205XX,UHHS AMC,18521,AMC Operating Room,Tech,228
Stryker cross pin 2 50207XX,UHHS AMC,18522,AMC Operating Room,Tech,157
Stryker cross pin 2 50209XX,UHHS AMC,18523,AMC Operating Room,Tech,186
Stryker cross pin 2.3 50234XX,UHHS AMC,18524,AMC Operating Room,Tech,154
Stryker cross pin 2.3 50235xx,UHHS AMC,26838,AMC Operating Room,Tech,262
Stryker Cross Pin 2.3 50237xx,UHHS AMC,37130,AMC Operating Room,Tech,190
Stryker Cross Pin 2.7 50274xx,UHHS AMC,37131,AMC Operating Room,Tech,198
Stryker Cross Pin 2.7 50275xx,UHHS AMC,37132,AMC Operating Room,Tech,338
Stryker Cross Pin 50-1400x,UHHS AMC,33667,AMC Operating Room,Tech,183
Stryker cross pin 5020418/20,UHHS AMC,18520,AMC Operating Room,Tech,169
Stryker Cross Pin 561593x,UHHS AMC,40109,AMC Operating Room,Tech,150
Stryker Cutter Heliocoidal 5120080030,UHHS AMC,34823,AMC Operating Room,Tech,442
Stryker Dekompressor Kit 1.5mm,UHHS AMC,30627,AMC Operating Room,Tech,"5,860.00"
Stryker Dekompressor Kit 1mm,UHHS AMC,30630,AMC Operating Room,Tech,"4,469.00"
"Stryker Dekompressor Kit 9""",UHHS AMC,30629,AMC Operating Room,Tech,"4,497.00"
Stryker Distal Spacer 1059231x,UHHS AMC,40556,AMC Operating Room,Tech,383
Stryker Drainage System 6650,UHHS AMC,37300,AMC Operating Room,Tech,95
Stryker Dril Overdrill 70370x,UHHS AMC,41264,AMC Operating Room,Tech,487
Stryker Drill 1.3 6013570,UHHS AMC,33674,AMC Operating Room,Tech,314
Stryker Drill 1.4 3910500568,UHHS AMC,40937,AMC Operating Room,Tech,570
Stryker Drill 1.5 6015920,UHHS AMC,41880,AMC Operating Room,Tech,458
Stryker Drill 1.6 6015520,UHHS AMC,37295,AMC Operating Room,Tech,"1,206.00"
Stryker drill 1.6 60165XX,UHHS AMC,18510,AMC Operating Room,Tech,306
Stryker drill 1.6 6016820,UHHS AMC,18511,AMC Operating Room,Tech,644
Stryker Drill 1.6 9216135,UHHS AMC,37297,AMC Operating Room,Tech,685
Stryker Drill 1.6 9260165,UHHS AMC,37299,AMC Operating Room,Tech,759
Stryker drill 1.9 6019035,UHHS AMC,18512,AMC Operating Room,Tech,369
Stryker Drill 1.9 6019135,UHHS AMC,37296,AMC Operating Room,Tech,414
Stryker Drill 1.9 6019326,UHHS AMC,32516,AMC Operating Room,Tech,347
Stryker Drill 10mm 48510610,UHHS AMC,30947,AMC Operating Room,Tech,629
Stryker Drill 12/16/18mm 48510612/16/18,UHHS AMC,30948,AMC Operating Room,Tech,629
Stryker Drill 122 703701/02,UHHS AMC,38200,AMC Operating Room,Tech,488
Stryker Drill 13200190,UHHS AMC,41865,AMC Operating Room,Tech,"7,713.00"
Stryker Drill 13203042S,UHHS AMC,18492,AMC Operating Room,Tech,607
Stryker Drill 2.0 6020012,UHHS AMC,41352,AMC Operating Room,Tech,409
Stryker Drill 2.0mm 4527010,UHHS AMC,39150,AMC Operating Room,Tech,336
Stryker Drill 2.3 3910500569,UHHS AMC,40938,AMC Operating Room,Tech,627
Stryker Drill 2.3 9219135,UHHS AMC,41354,AMC Operating Room,Tech,752
Stryker Drill 2.5 48328810,UHHS AMC,38205,AMC Operating Room,Tech,"1,261.00"
Stryker Drill 2.5 4877151x,UHHS AMC,37298,AMC Operating Room,Tech,756
Stryker Drill 2.5/3.5 48560323,UHHS AMC,32508,AMC Operating Room,Tech,722
Stryker Drill 2.5x10 48328910,UHHS AMC,38203,AMC Operating Room,Tech,625
Stryker Drill 2.5x125 700347,UHHS AMC,40386,AMC Operating Room,Tech,399
Stryker Drill 2.6 4535010,UHHS AMC,38415,AMC Operating Room,Tech,395
Stryker Drill 3.1x229 702742,UHHS AMC,40387,AMC Operating Room,Tech,349
Stryker Drill 3.5 18063555S,UHHS AMC,40764,AMC Operating Room,Tech,450
Stryker Drill 3.5 180635x0S,UHHS AMC,40765,AMC Operating Room,Tech,586
Stryker Drill 3.5mm 705251,UHHS AMC,53941,AMC Operating Room,Tech,"1,092.00"
Stryker Drill 3.6 4535020,UHHS AMC,38416,AMC Operating Room,Tech,372
Stryker Drill 31700000,UHHS AMC,32517,AMC Operating Room,Tech,161
Stryker Drill 4.0 18064000S,UHHS AMC,40766,AMC Operating Room,Tech,586
Stryker Drill 4.0/4.5 Gray 5085204x,UHHS AMC,41579,AMC Operating Room,Tech,326
Stryker drill 4.2 18064255S,UHHS AMC,17588,AMC Operating Room,Tech,593
Stryker Drill 4.2 18064270S,UHHS AMC,17589,AMC Operating Room,Tech,614
Stryker drill 4.2 18064280S,UHHS AMC,17590,AMC Operating Room,Tech,406
Stryker drill 4.2 18064290S,UHHS AMC,17591,AMC Operating Room,Tech,712
Stryker Drill 4.2 180642x0S,UHHS AMC,40767,AMC Operating Room,Tech,571
Stryker Drill 4.2 18068018S,UHHS AMC,40768,AMC Operating Room,Tech,580
Stryker Drill 487706xx,UHHS AMC,34647,AMC Operating Room,Tech,742
Stryker Drill 49.0mm 705252,UHHS AMC,53942,AMC Operating Room,Tech,"1,092.00"
Stryker Drill 4mm 48570114,UHHS AMC,37231,AMC Operating Room,Tech,524
Stryker Drill 5.0 18065000S,UHHS AMC,40769,AMC Operating Room,Tech,571
Stryker Drill 5.0 18065010S,UHHS AMC,40770,AMC Operating Room,Tech,592
Stryker Drill 5.0 18065020S,UHHS AMC,40771,AMC Operating Room,Tech,615
Stryker drill 6009504,UHHS AMC,26855,AMC Operating Room,Tech,314
Stryker drill 60105xx,UHHS AMC,26856,AMC Operating Room,Tech,314
Stryker drill 6012504,UHHS AMC,26891,AMC Operating Room,Tech,497
Stryker drill 6013505,UHHS AMC,26889,AMC Operating Room,Tech,359
Stryker drill 6013512,UHHS AMC,26859,AMC Operating Room,Tech,324
Stryker drill 6014008,UHHS AMC,26890,AMC Operating Room,Tech,348
Stryker drill 601600x,UHHS AMC,18509,AMC Operating Room,Tech,281
Stryker Drill 6019340,UHHS AMC,37665,AMC Operating Room,Tech,347
Stryker Drill 6020385,UHHS AMC,37666,AMC Operating Room,Tech,396
Stryker Drill Bit 1.8 9051003,UHHS AMC,42736,AMC Operating Room,Tech,97
Stryker Drill Bit 125mm 700346/8,UHHS AMC,42681,AMC Operating Room,Tech,441
Stryker Drill Bit 2.0 9051004,UHHS AMC,42650,AMC Operating Room,Tech,94
Stryker Drill Bit 2.0 XFO082001,UHHS AMC,53939,AMC Operating Room,Tech,559
Stryker Drill Bit 2.3x125 702741,UHHS AMC,42660,AMC Operating Room,Tech,351
Stryker Drill Bit 2.6x220 703824,UHHS AMC,42661,AMC Operating Room,Tech,552
Stryker Drill Bit 204mm 702442,UHHS AMC,42682,AMC Operating Room,Tech,866
Stryker Drill Bit 3.2 700358,UHHS AMC,39153,AMC Operating Room,Tech,610
Stryker Drill Bit 4.0 702446,UHHS AMC,42823,AMC Operating Room,Tech,"1,031.00"
Stryker Drill Bit QC 2.3 6023341,UHHS AMC,42659,AMC Operating Room,Tech,347
Stryker Drill Cann 2.7 702449,UHHS AMC,40573,AMC Operating Room,Tech,968
Stryker Drill Flex 234200200,UHHS AMC,40753,AMC Operating Room,Tech,"1,425.00"
