Charge,Unit Price
FB REM FOOT DEEP,"$1,783.00"
FB REM FOOT SIMPLE,$583.00
FB REMOVAL EAR,$115.00
FB REMOVAL EMBED MOUTH SIM,$115.00
FB REMOVAL PHARYNX,$115.00
FB REMOVAL RECTUM-FLEX SCOPE,$691.00
FEBUXOSTAT 40 MG TAB,$10.68
FELDENE CAP 20MG,$13.22
FELODIPINE ER 5 MG TAB,$1.09
FEMHRT 1MG/5MCG,$2.34
FENOFIBRATE 160MG TAB,$2.92
"FENOFIBRATE,M 145",$3.30
"FENOFIBRATE,MI 48",$0.51
FENOFIBRIC ACID(CHOLINE)135MG,$9.02
FENT/BUPIV/NS 200ML EPIDURAL,$27.87
FENTANY 1000 MCG/20 ML INJ,$6.35
FENTANYL 100 MCG INJ,$1.46
FENTANYL 12MCG PA,$16.24
FENTANYL 250 MCG INJ,$1.95
FERGON 300MG TAB,$0.02
FERRIC CARBOXYMALTOSE 750MG/15,$992.73
FERRIC SUBSULFATE,$12.37
"FERRITIN,SERUM",$56.00
FERRLECIT 62.5 MG INJ,$31.80
FERROUS SO4 300MG,$0.03
FERROUS SULF 220 MG/5 ML ELIX,$0.07
FERUMOXYTOL 510MG ELEMENTAL IRON/17ML,$915.33
FESOTERODINE FUMARATE 4MG TAB,$10.53
FETAL FIBRONECTIN,$930.00
FETAL SCREEN,$39.00
FETALDEX,$364.00
FFP ONE UNIT,$352.50
FIBER ACCUFLEX 365 MICRON LASE,"$5,632.00"
FIBER LASER 273MICRON 002247,"$1,600.00"
FIBER LASER 600 MICRON,"$1,652.00"
FIBERCON TABLET,$0.07
FIBERLOOP #2 001103,$222.00
"FIBERTAPE 7"" AR-7237-7",$315.00
FIBERWIRE #5 001106,$247.00
FIBERWIRE 001105,$91.50
FIBRINOGEN LVL,$39.00
FIDAXOMICIN 200 MG TABLET,$184.08
FILGRASTIM 480 MCG INJ,$501.33
FILTER IVC DENALI FEMOR DL900F,"$1,650.00"
FILTER PALL (A-16),$49.50
FILTER SET 12273,$6.55
FILTER SURGIFRESH SMOKE EVAC,$600.00
FILTER VENA CAVA GREENFIELD,"$1,698.29"
FINGER(S),$192.00
FIORICET TAB,$1.12
"FISH MORP, COMP ASST, MULTIPLX","$1,450.00"
"FISH MORP, MANUAL, ADDITIONAL",$840.00
"FISH MORP, MANUAL, MULTIPLEX","$2,240.00"
FL/UR ABD W/CHEST,$605.00
FLAGYL 500 MG INJ,$1.93
"FLANGE FLOATING OSTOMY 4""""3413",$55.50
FLAVOXATE TAB 100,$1.11
FLECAINIDE AC 150,$1.29
FLEETS ENEMA PEDS,$1.25
FLEETS OIL ENEMA,$1.73
FLEX SIGMOIDOSCOPY,$514.00
FLEXWIRE G00785 005421,$110.00
FLO RESTOR 1.75MM,$334.00
FLO RESTOR 2.0MM,$334.00
FLO RESTOR 2.5MM,$334.00
FLOMAX 0.4MG,$0.40
FLONASE .05% 16 GM INHALER,$22.00
FLO-RESTER 3.00 MM 001150,$266.00
FLO-RESTER 4.0MM X 30CM 005203,$334.00
FLO-RESTER3.5MM,$253.00
FLORINEF TAB,$0.55
FLOVENT 110MCG INH,$243.29
FLOVENT 220MCG INH,$377.89
FLOVENT 44MCG INH,$181.73
FLOW CYTO - EA ADD MARKER,$124.00
FLOW CYTOMETRY AB,$79.50
FLOW CYTOMETRY AB-1ST MARKER,$116.00
FLOW CYTOMETRY AB-EA ADD'L #1,$79.50
FLOW CYTOMETRY AB-EA ADD'L >1,$76.00
"FLOW CYTOMETRY, RBC",$105.84
"FLOW CYTOMETRY, RBC EA ADD",$79.50
"FLOW CYTOMETRY, WBC",$105.84
"FLOW CYTOMETRY, WBC EA ADD",$77.50
FLOW-20FR-PUSH-S G22637,$747.84
FLOWMETER PERSONAL BEST,$40.50
FLOXIN OTIC 5ML,$128.57
FLT3 MUTATION ANALYSIS,"$1,755.00"
FLUARIX (6 MOS UP) 0.5ML,$16.07
FLUCONAZOLE 400 MG/NS INJ,$22.50
FLUCONAZOLE/NS 150 MG INJ,$15.00
FLUCYTOSINE 500MG CAPSULE,$127.04
FLUOCINOLONE,$36.44
FLUORESCEIN 10% 5ML VIAL,$24.39
FLUORESCEIN SOD OPTH STRP 1 EA,$0.15
FLUOXETINE 10MG TABLETS,$1.15
FLUPHENAZINE 1 MG TAB,$0.48
FLUPHENAZINE 25 MG INJ,$182.92
FLUPHENAZINE DECANOATE 125 MG,$154.97
FLURAZEPAM 15MG,$0.50
FLURBIPROFEN 2.5ML OPTH SOL,$6.98
"FLUROSCOPY,IN XRY",$258.76
FLUTICASONE FURO,$188.65
FLUTICASONE/SALMETE 115/21 HFA,$393.93
FLUTICASONE/SALMETOR 115/21MCG,$212.47
FLUTICASONE/VILANTEROL 200 25,$114.76
FLUTICASONE/VILANTEROL INHALER,$108.26
FML OPHTH DROPS,$71.05
FNA CYTOLOGY,$382.00
FNA SINGLE SITE,$691.00
FOCALIN 10MG,$12.14
FOCALIN 5MG,$11.97
FOLATE,$97.50
FOLEY INSERT COMPLEX,$128.00
FOLEY INSERT SIMPLE,$153.94
FOLGARD RX 2.2MG TAB,$0.47
FOLIC ACID 1MG,$0.10
FOLIC ACID 400MCG,$0.01
FOLIC ACID 5 MG INJ,$45.12
FOLTX 2.5MG TAB,$0.77
FOMEPIZOLE 1.5 GM INJ,$906.25
FONDAPARINUX 5MG/0.4 ML INJ,$108.64
FOOD PANEL #1,$200.55
FOOD-NUT PANEL (1),$227.22
FOOD-NUT PANEL (2),$200.55
FOOD-SEAFOOD PANEL,$200.55
FOOT 2 VIEW,$156.00
FOOT-COMPLETE-LT,$289.00
FOOT-COMPLETE-RT,$289.00
FORCEP 10MM CUTTING 3000PK,$215.00
FORCEP BIOPSY 220130 CUP,"$1,349.00"
FORCEP BIOPSY SPIKED M00513412,$59.50
FORCEP DISP BIOPSY ENDOJAW,$165.00
FORCEP PROGRASP 001177,$704.00
FORCEPS 8MM TENACULUM ROBOTICS,"$1,350.00"
FORCEPS BIOPOLAR FENESTRATED,"$1,080.00"
FORCEPS BIOPSY MARYLAND 001179,$864.00
FORCEPS BRONCH JAW 001184,$218.00
FORCEPS CARIERC ROBOTICS001180,$640.00
FORCEPS COOK CAPTURA G56133,$66.50
FORCEPS EGD/COLON,$50.50
FORCEPS GYRUS PK ROBOTICS,"$1,450.00"
FOREARM - LT,$258.00
FOREARM - RT,$258.00
FOREIGN BDY REM,$128.00
FOREIGN BDY REM-DEEP,"$1,783.00"
FOREIGN BODY REMOVAL NOSE,$115.00
FORMOTEROL FUMARATE 20MCG/2ML,$16.20
FORMULA PEDIALYTE GRAPE,$27.00
FORTAZ ADV 2GM/NS 100ML INJ,$13.51
FOSAMAX 70MG,$1.13
FOSAPREPITANT 150MG VIAL,$334.63
FOSFOMYCIN 3GM SACHET,$79.38
FOSINOPRIL SOD 10MG TAB,$0.34
FRACTURE/DISLOCATION,$240.00
FROVTRIPTAN SUCC,$80.92
"FROZEN SECT,ADDIT",$78.00
FROZEN SECTION,$319.00
"FRUCTOSAMINE, SERUM",$190.40
FSH,$110.50
FULVESTRANT 250MG/5ML SYRGE,$955.20
FUNCT RESIDL CAP,$122.00
FUNGAL PREP,$81.90
FUNGAL STAIN,$102.00
FUROSEMIDE 40 MG IV,$2.89
FUROSEMIDE SOLN,$6.74
FUROSEMIDE TAB,$0.07
FUROSEMIDE TAB 40,$0.19
"G-6-PD,SCREEN",$193.97
GABAPENTIN,$149.00
GABAPENTIN 300 MG E.R. TAB,$8.49
GABAPENTIN 600 MG E.R. TAB,$8.49
GABITRIL 4 MG TAB,$8.55
GAIT TRAINING,$44.00
GALANTAMINE HYD 8,$5.09
GANCICLOVIR SOD 500 MG INJ,$97.27
"GARMENT,COMPRESS-LARGE 000614",$278.00
"GARMENT,COMPRESS-MEDIUM 000616",$278.00
GASTRIC EMPTY SOLID &/OR LIQ,"$1,057.00"
GASTRIC TUBE CHG.,$193.00
"GASTRIN,SERUM",$112.84
GATIFLOXACIN 0.5% 2.5ML DROPS,$174.95
GATIFLOXACIN 3% OPHTH,$174.95
GAVILYTE-G SOLN 4 LITERS,$40.00
GAVISCON FOAMTABS,$0.03
GAVISCON LIQUID,$0.51
GC BY PCR URINE,$87.00
GC BY PCR-SWAB,$70.00
GDE-GLDEWIRE .018,$343.00
GEL MULTIDEX G4 1/2OZ,$35.00
GEL SOLOSITE WOUND 3OZ,$34.00
GELFOAM (SURGIFOAM)12-7 1 EACH,$8.60
GELPORT HAND ACCESS DEVICE 100,"$1,820.00"
GEMCITABINE 1GM VIAL,$140.00
GEMCITABINE 200 MG INJ,$9.92
GEN ANS 1ST 1/2HR,$336.00
GEN ANS AD'L 15MIN,$63.50
GENTAMICIN 100MG/NS 100ML,$4.47
GENTAMICIN 40 MG INJ,$20.25
GENTAMICIN 80 MG INJ,$3.23
GENTAMICIN 80MG/NS 50ML,$3.65
GENTAMICIN CREAM 15 GRAMS,$39.50
GENTAMICIN OINT,$28.35
GENTAMICIN OINT 15 GRAMS,$39.50
GENTAMICIN PED 20 MG IV,$4.00
GENTAMICIN SOL,$15.50
"GENTAMICIN,PEAK",$65.00
"GENTAMICIN,RANDOM",$65.00
"GENTAMICIN,TROUGH",$65.00
GEODON 20 MG INJ,$49.68
GEODON 20MG,$2.77
GEODON 40MG,$2.77
GEODON 60MG,$2.77
GEODON 80MG,$2.77
GGT,$87.00
GI COCKTAIL,$1.00
GI W/BA SWALLOW,$568.00
GIA 60 3.8  001559,$428.00
GIA MULTIFIRE RELOAD 80-4.8,$334.00
GIEMSA STAIN,$102.00
GLIDECATH ANGLED TAPER 5FR,$248.00
GLIDESCOPE GVL 3 STAT 001565,$80.50
GLIDESCOPE GVL 4 STAT 001566,$80.50
GLIDEWIRE .035X150CM 001567,$216.00
GLIDEWIRE 150CM GR3806,$172.00
GLIDEWIRE STD .035X180CM TERU,$278.29
GLIDEWIRE TERUMO ANGL .038/180,$327.25
GLIMEPIRIDE 4MG TABLET,$0.76
GLIPIZIDE 10MG,$0.06
GLIPIZIDE 5MG,$0.32
GLOMERULAR B M AB,$65.00
GLOVE BIOGEL GREEN 7 1/2 SUGGS,$5.50
GLOVE WHITE TRIFLEX 6 1/2,$2.15
GLUCAGON  1 MG INJ,$171.60
GLUCERNA 1.2 RTH,$14.80
GLUCOPHAGE 500 MG TAB,$0.09
GLUCOPHAGE 850 MG TAB,$0.22
GLUCOPHAGE XR,$0.10
GLUCOS 500MG/CHOND 400MG 1 TAB,$0.42
GLUCOSAMINE 500MG,$0.09
GLUCOSE BEDSIDE(REAGANT STRIP),$26.10
"GLUCOSE,BLOOD",$26.10
"GLUCOSE,BODY FLUI",$26.10
"GLUCOSE,CSF",$26.10
GLUCOTROL XL 2.5,$0.99
GLUCOTROL XL 5 MG TAB,$0.60
GLUCOVANCE TAB,$0.24
GLUTAMIC ACID DECARB(GAD65) AB,$171.99
GLYBURIDE 2.5MG TAB,$0.26
GLYBURIDE TAB,$0.20
GLYCERIN SUPP AD,$0.08
GLYCERIN SUPP PED,$0.10
GLYCO.HEMOGLOBIN,$59.00
GLYCOPYRROLATE 0.2 MG INJ,$13.00
GLYCOPYRROLATE 1,$0.88
GLYNASE 3 MG PRESTAB,$0.19
GLYSET 25MG,$2.75
GOLYTELY 4L,$5.50
GOT (AST),$45.00
GOWN SURGICAL LARGE,$15.60
GOWN SURGICAL XL,$17.50
GPT (ALT),$46.00
GRAFT CARBOFLO 6MM X 40CM,$926.25
GRAFT CARBON FILL 45CM 001682,"$1,814.00"
GRAFT CARBON FILLED 40 X6MM,"$1,869.00"
GRAFT DISTAFLO 7MMX60CM,"$1,735.00"
GRAFT DISTAFLO BYPASS SM BEAD,"$6,552.00"
GRAFT DISTALFLO BYPASS SM BEA,"$6,552.00"
GRAFT DYNAFLO BYPASS 8X60CM,"$2,245.00"
GRAFT HEMASHIELD GOLD 14X7X40,"$1,100.00"
GRAFT HEMOSHIELD 10MMX30CM,"$1,983.00"
GRAFT HEMSHLD GOLD 12X7,"$3,081.00"
GRAFT VASCULAR 10MX40CM IMPRA,$570.00
GRAFT VASCULAR 60CM 001700,"$2,275.00"
GRAFT VASCULAR 6X60CM 296850,"$1,066.19"
GRAFT VASCULAR STRAIGHT 8X40,"$1,620.00"
GRAFT VENAFLO W/CARBON 4-7MM,"$2,490.00"
GRAFT XENOSURE 0.8X8 1708,$624.00
GRAFT XENOSURE 1X6 1709,$624.00
GRAM STAIN,$40.35
GRANISETRON 1MG/ML 1ML VIAL,$18.87
GRANULOCYTE AB,$416.28
GRASPER  LAPAROSCOPIC EPX 5X35,$330.00
GRASPER A-TRAC 5MMX38CM 001714,$598.00
GRASPER A-TRAC 5MMX45CM 001715,$252.00
GRASPER CROCODILE DVINCI 5MM,$476.00
GRASPER DBL FENESTRATED ROBOTI,"$1,200.00"
GRASPER PIRANHA FLEXIBLE,"$1,327.00"
GRASPING DEVICE RAPTOR 230CM,$510.00
GRASS ALLERGY PANEL #2,$227.22
GROUP THERAPY,$68.50
GROUP THERAPY,$68.50
GROWTH HORMONE,$131.00
G-TUBE REPOSITION,$960.00
GUAIFENESIN 200MG/10ML SYRUP,$0.55
GUAIFENESIN 400,$0.08
GUAIFENESIN DM 200MG/10ML SYRP,$0.54
GUAIFENESIN/D-METHORPHAN HB,$6.81
GUAIFENESIN/P-EP,$0.59
GUANFACINE HCL 1 MG TAB,$9.71
GUANFACINE HCL 3MG TABLET,$9.71
GUHL ANKLE DISTRACTOR STRAP,$177.00
GUIDE WIRE 1.25MM THREAD 150MM,$171.00
GUIDE WIRE NITREX .014X180CM,$536.00
GUIDE WIRE SV STEERABLE 001774,$413.00
GUIDE WIRE-TROCAR PT 3002.8MM,$262.00
GUIDEWIRE .025,$41.00
GUIDEWIRE .035X150 001746,$29.50
GUIDEWIRE .035X150 STR EMERALD,$41.00
GUIDEWIRE .038 PTFE 001749,$78.50
GUIDEWIRE 0.038 PFTE  001750,$63.00
GUIDEWIRE 0.35 001751,$230.00
GUIDEWIRE 260CM GR3509,$311.50
GUIDEWIRE 3.2MM 400MM 1753,$467.00
GUIDEWIRE 630-109 STIFF SHAFT,$270.00
GUIDEWIRE AMPL SUPER STIFF 6CM,$264.00
GUIDEWIRE DREAMTOME44 .035/260,"$1,134.00"
GUIDEWIRE DREAMTON RX44 30/260,"$1,700.00"
GUIDEWIRE EMERALD .035X150CM,$102.00
GUIDEWIRE EXCH .035X260 J EMER,$102.00
GUIDEWIRE G00916 (COOK),$95.50
GUIDEWIRE G01729 (COOK),$98.50
GUIDEWIRE GLIDE .035X260 EXCH,$275.00
GUIDEWIRE J MOUABLE CORE .035X,$72.50
GUIDEWIRE JAGTOME RX .025/260,"$1,280.00"
GUIDEWIRE JAGTOME RX39.025/260,"$1,495.00"
GUIDEWIRE JAGWIRE .025/450 ST,$649.00
GUIDEWIRE J-TIP 150CM LENGTH,$737.00
GUIDEWIRE MOVEABLE CORE G03137,$122.00
GUIDEWIRE NITREX .014X300,$584.00
"GUIDEWIRE NOVAGOLD 18"" 480CM","$1,386.00"
GUIDEWIRE PATHFINDER .018/450,$611.00
GUIDEWIRE PATHFINDER 18,"$1,325.00"
GUIDEWIRE WHOLEY .035X260 EXCH,$519.00
"GUIDEWIRE,PEDIATR",$23.70
"GUIDEWIRE,WHOLEY",$203.00
H BIG 0.5ML SYR,$88.45
H FLU B VAC RESPO,$343.20
"H PYLORI ANTIGEN, FECES",$287.77
H.D.L.,$91.50
HAEMOPH B POLYSA .5 ML IM,$15.30
HAEMOPHILUS INFLUENZAE,$73.15
HAEMOPHILUS INFULENZA TYPE B,$73.15
HALCION TAB 0.125,$2.93
HALDOL,$0.91
HALDOL DECONATE 50 MG INJ,$28.08
HALL COUGH DROPS,$1.50
HALOPERIDOL,$28.06
HALOPERIDOL 0.5MG,$0.29
HALOPERIDOL 2MG,$0.56
HALOPERIDOL 5 MG INJ,$5.99
HALOPERIDOL CONC,$10.25
HAND/FINGER SPLINTIN/CASTING,$198.00
HAND-COMPLETE-LT,$289.00
HAND-COMPLETE-RT,$289.00
HANDSWITCH PENCIL 5M 001782,$59.50
HAPTOGLOBIN,$339.00
"HCG BETA-SUBUNIT,QUANT,TUMOR",$127.00
HCTZ 25MG,$0.08
HCTZ/TRIAMTERENE,$0.71
HEART FLOW RESERVE INIT.VESSEL,"$2,976.00"
HEEL LIFT,$6.20
HELPER/SUPRESSOR RATIO,$480.00
HEMABATE 250 MCG INJ,$354.43
HEMATOCRIT (PCV),$13.20
HEME FISH,"$1,044.00"
HEMMORROIDECTOMY SHORT SHOT,$960.00
HEMOCHROMATON GENE ANALYSIS,"$1,232.88"
HEMOCYTE,$0.31
HEMOCYTE PLUS TAB,$0.54
HEMOCYTE-F,$0.32
"HEMODIALYSIS, NON ROUTINE HRS.",$270.00
"HEMODIALYSIS, ROUTINE",$560.00
HEMOGLOBIN,$13.20
HEMOGLOBIN FET,$86.00
"HEMOGLOBIN,PLASMA",$52.00
HEMOSPLINT 42CM 001810,"$1,800.00"
HEMOVAC 1/8 400ML 06200043610,$44.50
HEMOVAC 3/16 400ML 43630,$44.50
HEP A AB IGM,$68.25
"HEP B CORE AB, IGM",$78.00
HEP B SURF AB SCN,$95.50
HEP CRNA PCR,$540.00
HEPARIN - PF4 AB,$283.01
"HEPARIN 10,000 UNITS INJ",$4.00
"HEPARIN 10,000 UNITS/10ML INJ",$3.60
HEPARIN 1000 UNITS INJ,$2.40
HEPARIN 1000 UNITS/1ML DOSE,$1.80
HEPARIN 1000 UNITS/NS 500ML IV,$5.00
"HEPARIN 20,000 UNIT INJ",$16.76
HEPARIN 2000 UNITS/NS 1000ML,$10.00
"HEPARIN 25,000UNITS 250ML IV",$8.37
HEPARIN 25000 UNITS/D5W 250ML,$8.25
"HEPARIN 30,000 UNITS INJ",$6.80
HEPARIN 5000 UNIT INJ,$2.60
HEPARIN LOCK 10U/ML 1ML SYRING,$1.61
HEPARIN LOCK 10U/ML 5ML SYRING,$1.00
HEPAT B SURFAC AB,$95.50
HEPAT CORE AB,$78.00
HEPATIC FUNCTION PANEL,$79.50
HEPATITIS A AB,$105.98
HEPATITIS B CORE AB-TOTAL,$271.25
HEPATITIS B IMMUNE GLOBULI 1ML,$146.95
HEPATITIS B IMMUNE GLOBULIN 5M,$160.05
HEPATITIS B S AG,$330.00
HEPATITIS B VIRUS QUANT,$817.20
HEPATITIS BE AB,$97.44
HEPATITIS BE AG,$97.02
HEPATITIS C,$99.00
HEPATITIS C DETECT/QUANT,$507.00
HEPATITIS C GENOT,$882.00
HEPATITIS E IGG,$534.60
HEPATITIS E IGM,$534.60
HEPATOBIL.IMAGING,$972.00
HEPB IMMUNE GLOBULIN 312IU 5ML,$734.75
HEP-LOCK 100U/ML 5ML VIAL INJ,$1.00
HERPES SIM AB IGG,$62.50
HERPES SIMPLEX BY PCR,$298.00
HESPAN 500 ML INJ,$21.81
"HGB A2,QUANT",$305.13
HIBICLENS 120ML,$3.73
HIBICLENS 4 OZ BACTOSHIELD,$9.50
HIBICLENS 8 OZ,$27.50
HIDA SCAN W/CCK,"$1,222.00"
HIP ARTHROGRAM,$630.00
HIP DISLOCATION W/ANESTH,"$1,636.00"
HIP DISLOCATION W/MAN,"$1,636.00"
HIP POST ARTHROPLASTY W/ANE,"$1,636.00"
"HISTAMINE,PLASMA",$780.00
HISTONE AB,$155.26
HISTOPLASMA AB 1,$59.64
HISTOPLASMA AB 2,$59.64
HISTOPLASMA AB 3,$59.64
HISTOPLASMA ANTIGEN URINE,$654.00
HIV 1&2 ANTIBODIE,"$1,320.00"
"HIV, RAPID, L&D ONLY",$27.70
HIV-1 GENOTYPE,"$2,070.32"
HIV-1 RNA DETECT & QUANT,$495.12
"HLA-B27,BLOOD",$367.00
HOLDER MAGNETIC 603425D001,$30.00
HOLDER NEEDLE AMPLATZ W/SILICO,$502.00
HOLDER TRACH TAPE,$7.90
HOLDER TRACH TUBE,$8.60
HOLTER ANALYSIS,$514.00
HOLTER RECORDING,$275.00
"HOMOCYSTEINE,PLAS",$276.00
HOOK CAUTERY ROBOTICS 420183,"$1,200.00"
"HOUSE DUST MITES / D.F, IGE",$67.50
HOUSE DUST PANEL,$227.22
HSG INJECTION,$379.00
HSV BY PCR-CSF,$307.32
HTLV I/II,$124.00
HUMALOG 75/25 INJ,$284.70
HUMALOG MIX 75/25 KWIKPEN,$106.08
HUMAN BOCAVIRUS,$73.15
HUMAN CORONAVIRUS,$73.15
HUMAN METAPNEUMOVIRUS,$73.15
HUMATE-P I AHF UNIT,$0.80
HUMATE-P I VWF:RCO UNIT,$0.50
HUMERAL/SUPRA/ELBOW FX-DIS,$240.00
HUMERUS-LT,$278.00
HUMERUS-RT,$278.00
HUMIBID LA 600MG,$0.37
HUMIDIFIER ADAPTER AND WATER,$6.10
HUMIDIFIER W/ADPT 500ML 002620,$11.90
HUMULIN 70-30 3ML PEN SQ,$94.26
HURRICAINE SPRAY,$28.50
HURRICAINE SPRAY 20%,$0.50
HYALURONIDASE 150 UNITS/ML VIAL,$55.80
HYDRALAZINE 10MG,$0.23
HYDRALAZINE 20 MG INJ,$12.00
"HYDRATION IV INFUSION, ADD-ON",$64.50
"HYDRATION IV INFUSION, INITIAL",$161.00
HYDREA CAP 500MG,$0.92
HYDROCHLOROTHIAZIDE 12.5MG CAP,$0.16
HYDROCODONE BIT/HOMATROPINE,$0.74
HYDROCODONE/APAP 7.5/325/15ML,$3.89
HYDROCORT CREAM,$2.86
HYDROCORTISONE,$29.50
HYDROCORTISONE 10,$0.48
HYDROCORTISONE 20MG TAB,$0.86
HYDROCORTISONE 5MG TAB,$0.29
HYDROCORTISONE OINT,$6.35
HYDROGEN PEROXIDE,$8.04
HYDROGEN PEROXIDE 3% 120ML TOP,$1.18
HYDROMORPHONE 0.5MG/0.5ML SYRINGE,$3.30
HYDROMORPHONE 2 MG INJ,$1.44
HYDROMORPHONE 30MG/ML IV,$25.44
HYDROMORPHONE 4MG/ML SYRINGE,$3.42
HYDROMORPHONE HCL/PF 1MG INJ,$2.56
HYDROMORPHONE TAB,$0.17
HYDROPHOR OINTMENT 16 OZ,$9.41
HYDROXOCOBALAMIN 5 GR IV,$715.00
HYDROXYCHLOROQUIN,$9.52
HYDROXYPROGESTERO,$143.50
HYDROXYZINE,$0.68
HYDROXYZINE 10 MG TAB,$0.23
HYDROXYZINE 25 MG INJ,$19.36
HYDROXYZINE 25MG,$0.26
HYDROXYZINE 50MG,$0.38
HYDROXYZINE HCL 50 MG IM,$21.36
HYOSCYAMINE,$2.39
HYTONE CREAM,$6.35
HYTRIN 1MG TAB,$0.24
HYTRIN 5MG TAB,$0.29
HYZAAR 50/12.5 TAB,$0.21
I & D HEMORRHOID,$272.00
I & D PERIANAL ABCESS,"$1,231.00"
I & D PERIRECTAL ABCESS,"$2,520.00"
I & D SCROTUM,$697.00
I & D VULVA/PERINEAL,$373.00
I&D BARTHOLIN CYST,$244.00
I&D COMPLEX,$193.00
I&D DENTAL,$254.00
I&D FINGER COMPLEX,"$1,304.00"
I&D SIMPLE,$128.00
I&D-HEMATOMA/SEROMA/FL,"$1,304.00"
I&D-POST OP WOUND,"$2,029.00"
I-131 THERAPY,$462.00
I-131 THERAPY CAPSULE PER MCI,$161.00
IA-2 AB,$171.99
IBANDRONATE SODIUM 3MG/3ML,$527.40
IBUPROFEN,$0.06
IBUPROFEN 100MG/5ML 120 ML SUS,$3.07
IBUPROFEN 200 MG,$0.07
IBUPROFEN 800MG,$0.10
IBUPROFEN CONC SUSP,$5.26
IBUPROFEN TAB 600,$0.10
ICAR-C PLUS TAB,$0.31
ICAR-C TABLET,$0.16
ICE PACK PERSONAL,$19.80
ICEMAN COLD THERAPY SYSTEM,$544.00
ICM MEDTR REVEAL LINQ LNQ11,"$7,267.50"
IFOSFAMIDE 1 GM IV,$58.05
IGA,$103.00
IGA IMMUNOGLOB,$103.00
IGE IMMUNOGLOB,$127.00
IGG,$76.00
IGG IMMUNOGLOB,$103.00
IGG SUBCLASSES,$76.00
IGM,$76.00
IGM IMMUNOGLOB,$103.00
IHC 1,$179.00
ILOPERIDONE 6 MG TAB,$22.35
IMDUR 30 MG TAB,$0.53
IMDUR 60 MG TAB,$0.70
IMIPRAMINE 25MG,$0.45
IMITREX 25 MG TAB,$1.89
IMITREX 50 MG TAB,$1.77
IMITREX 6 MG SQ,$68.13
IMMOBILIZER KNEE SM 16,$96.18
IMMOBILIZER KNEE X-LG (RM C),$194.14
IMMOBILIZER SHOULDER  LG,$77.50
IMMOBILIZER SHOULDER MD,$77.50
IMMOBILIZER SHOULDER XLG GILMO,$77.50
IMMUNE GLOBULIN 10GR/100ML VIAL,"$1,072.71"
IMMUNE GLOBULIN 20GR/200ML VIAL,"$2,145.42"
IMMUNE GLOBULIN 5GR/50ML VIAL,$536.35
IMMUNGLOBULIN M,$32.00
"IMMUNOELECT, UR - IEP",$75.00
"IMMUNOELECTROPHOR,SERUM",$251.00
IMMUNOGLOBULIN A,$32.00
IMMUNOGLOBULIN G,$32.00
IMMUNOGLOBULIN G-TOTAL SUBCLSS,$95.00
IMMUNOGLOGULIN D,$258.16
IMMUNOHISTO/CYTO PER SPEC EA A,$330.00
IMMUNOHISTO/CYTO QUAL MULTI ST,$450.00
IMMUNOPEROXIDASE,$179.00
IMODIUM LIG 5ML,$0.13
IMP BREAST 68LP-350CC,$862.50
IMP BREAST 68LP-400CC,$862.50
IMP BREAST 68LP-480CC,$862.50
IMP BREAST 68LP-550CC,$862.50
IMP BREAST INSPIRE SRM 360CC,"$1,275.00"
IMP BREAST INSPIRE SRM 445CC,"$1,275.00"
IMP SIZER BREAST LP68-325CC,$315.00
IMP SIZER BREAST LP68-350CC,$315.00
IMP SIZER BREAST STYLE68 270CC,$252.00
IMP SIZER BREAST STYLE68 300CC,$252.00
IMP SIZER BREAST STYLE68 360CC,$252.00
IMP SIZER BREAST STYLE68 390CC,$252.00
IMP SIZER BREAST STYLE68 420CC,$252.00
IMP SIZER BREAST STYLE68 480CC,$252.00
IMP SIZER BREAST STYLE68 510CC,$252.00
IMP SIZER STYLE68 450CC,$252.00
IMPACT LIGASURE 001853,"$2,348.00"
IMPLANT 300CC STYLE 68LP,$450.00
IMPLANT 410CC STYLE 363LF,"$2,560.00"
IMPLANT 500CC STYLE 68HP,"$2,300.00"
IMPLANT 550CC STYLE 68HP,"$2,300.00"
IMPLANT CARDIAC EVENT RECORDER,"$7,966.00"
IMPLANT MAMMARY 560-585CC,"$2,368.00"
IMPLANT MCGHAN STYLE 363 510CC,"$2,368.00"
IMPLANT SIZER 300CC STYLE LP68,$315.00
IMPLANT SIZER 320CC STYLE 68HP,$36.00
IMPLANT SIZER 400CC STYLE 68HP,$36.00
IMPLANT SIZER 480CC SZLP68480,$202.00
IMPLANT SIZER 495CC STYLE 468,$36.00
IMPLANT SIZER 525CC SZLP68525,$202.00
IMPLANT SIZER 550CC SZLP68550,$202.00
IMPLANT SIZER 650CC STYLE68,$202.00
IMPLANT STYLE ROUND 390CC,"$2,000.00"
IMPLANT STYLE168 ROUND 330CC,"$2,000.00"
IMPLANT STYLE168 ROUND 420CC,"$2,000.00"
IN SITU FISH,$986.00
IN111 OXYQUINOLINE UP TO 1 MCI,"$2,167.00"
INCISION & DRAINAGE,$100.00
INDAPAMIDE 2.5MG TAB,$0.61
INDERAL LA 60 MG TAB,$1.68
INDERMIL LOCKTITE,$99.96
INDIUM IN111 PENTETREO TO 6MCI,"$4,968.00"
INDOMETHACIN 25,$0.22
INDOMETHACIN 50MG SUPP,$85.00
INDOMETHACIN 75,$2.40
INFED 100 MG 2 ML INJ,$26.52
INFLUENZA A,$86.00
INFLUENZA A-H1N1-90,$73.15
INFLUENZA A-HUMAN,$73.15
