Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
S&N Rod Straight 7103300x,UHHS RMC,36845,RMC Operating Room,Tech,"1,012.00"
S&N Rod Threaded 71012229,UHHS RMC,36831,RMC Operating Room,Tech,80
S&N Saw handle gigli richards ns 210124,UHHS RMC,20413,RMC Operating Room,Tech,409
S&N Screw 2.0 7207262/3,UHHS RMC,37987,RMC Operating Room,Tech,687
S&N Screw 3.5 738250xx,UHHS RMC,37037,RMC Operating Room,Tech,478
S&N Screw 4.5 716421xx,UHHS RMC,36514,RMC Operating Room,Tech,852
S&N Screw 5.0 716422xx,UHHS RMC,36515,RMC Operating Room,Tech,876
S&N Screw 738270xx,UHHS RMC,37572,RMC Operating Room,Tech,567
S&N Screw Biosure 7220439x,UHHS RMC,53960,RMC Operating Room,Tech,"1,197.00"
S&N Screw Biosure 72204404,UHHS RMC,53466,RMC Operating Room,Tech,"1,197.00"
S&N Screw Biosure HA 7220177xx,UHHS RMC,32464,RMC Operating Room,Tech,794
S&N Screw Biosure PK 7220122xx,UHHS RMC,32465,RMC Operating Room,Tech,794
S&N Screw cannu flex silk 1mm 7x20 014200,UHHS RMC,15310,RMC Operating Room,Tech,442
S&N Screw cort 4.5 ST 711292xx,UHHS RMC,20408,RMC Operating Room,Tech,47
S&N Screw Evos CTX ST 72402765/80,UHHS RMC,52944,RMC Operating Room,Tech,140
S&N Screw Evos CTX T6 72402006/040,UHHS RMC,52940,RMC Operating Room,Tech,93
S&N Screw Evos CTX T7 72402406/60,UHHS RMC,52941,RMC Operating Room,Tech,98
S&N Screw Evos CTX T7 ST 72402465/70/75/80,UHHS RMC,52942,RMC Operating Room,Tech,134
S&N Screw Evos CTX T8 ST 72402706/80,UHHS RMC,52943,RMC Operating Room,Tech,103
S&N Screw Evos LCK T6 ST 72412006/040,UHHS RMC,52945,RMC Operating Room,Tech,310
S&N Screw Evos LCK T7 ST 72412406/460,UHHS RMC,52946,RMC Operating Room,Tech,318
S&N Screw Evos LCK T7 st 72412465/480,UHHS RMC,52947,RMC Operating Room,Tech,353
S&N Screw Evos LCK T8 ST 72412706/760,UHHS RMC,52948,RMC Operating Room,Tech,322
S&N Screw Evos LCK T8 ST 72412765/780,UHHS RMC,52949,RMC Operating Room,Tech,363
S&N Screw Evos OST T7 FT 72423010/060,UHHS RMC,52950,RMC Operating Room,Tech,197
S&N Screw Evos OST T7 FT 7243065/080,UHHS RMC,52951,RMC Operating Room,Tech,238
S&N Screw Evos OST T8 FT 72424010/060,UHHS RMC,52952,RMC Operating Room,Tech,238
S&N Screw Evos OST T8 FT 72434065/080,UHHS RMC,52953,RMC Operating Room,Tech,269
S&N Screw Hex 3.5mm 121117,UHHS RMC,20409,RMC Operating Room,Tech,149
S&N Screw lag std 12.7 thrd 115 121112,UHHS RMC,17907,RMC Operating Room,Tech,"1,313.00"
S&N Screw PK 8x15 72202284,UHHS RMC,37823,RMC Operating Room,Tech,794
S&N Screw Soft Silk 72070xx,UHHS RMC,32561,RMC Operating Room,Tech,567
S&N Screw Softsilk 72056x,UHHS RMC,37066,RMC Operating Room,Tech,654
S&N Screw Softsilk 720700x,UHHS RMC,18728,RMC Operating Room,Tech,567
S&N Screw Spherical Head 713325xx,UHHS RMC,34834,RMC Operating Room,Tech,223
S&N Shaver Blade 720532xx,UHHS RMC,39768,RMC Operating Room,Tech,248
S&N Shaver Blade 72053xx,UHHS RMC,39767,RMC Operating Room,Tech,164
S&N Shaver Blade 7206010,UHHS RMC,40913,RMC Operating Room,Tech,319
S&N Shaver Bonecutter 7206011,UHHS RMC,40914,RMC Operating Room,Tech,319
S&N Shim Distraction 2/3 7106100x,UHHS RMC,36897,RMC Operating Room,Tech,742
S&N Shim Distraction 5 71061005,UHHS RMC,36898,RMC Operating Room,Tech,926
S&N Shoulder Stabilization Kit,UHHS RMC,21783,RMC Operating Room,Tech,201
S&N Sleeve 103406,UHHS RMC,32588,RMC Operating Room,Tech,571
S&N Sleeve 712916xx,UHHS RMC,32563,RMC Operating Room,Tech,"4,668.00"
S&N Sleeve Centering 7103103x,UHHS RMC,36843,RMC Operating Room,Tech,"1,015.00"
S&N Sleeve Centering 71070272,UHHS RMC,37051,RMC Operating Room,Tech,571
S&N Spatial U Plate 7107014x,UHHS RMC,37044,RMC Operating Room,Tech,"5,570.00"
S&N Speen Pin 74013480,UHHS RMC,39580,RMC Operating Room,Tech,114
S&N Spring Poin Clamp 71053032,UHHS RMC,36887,RMC Operating Room,Tech,241
S&N Staple fixation w/spike medium 11.11 128694,UHHS RMC,20412,RMC Operating Room,Tech,406
S&N Stem 714240xx,UHHS RMC,32570,RMC Operating Room,Tech,"4,088.00"
S&N Strut 710702x0,UHHS RMC,37050,RMC Operating Room,Tech,"4,706.00"
S&N Strut 710707x0,UHHS RMC,32562,RMC Operating Room,Tech,"4,861.00"
S&N Strut Fast FX 2x71070705,UHHS RMC,37088,RMC Operating Room,Tech,"4,861.00"
S&N Strut Hybrid 71031029,UHHS RMC,36842,RMC Operating Room,Tech,"10,144.00"
S&N Suturefix Ultra Anchor 72203853,UHHS RMC,38488,RMC Operating Room,Tech,"1,004.00"
S&N T Plate Evos 2.4 72442450/56,UHHS RMC,52897,RMC Operating Room,Tech,"1,970.00"
S&N T Plate Evos 2.7 72442720/22,UHHS RMC,52920,RMC Operating Room,Tech,"2,174.00"
S&N Tibia Base 714240,UHHS RMC,32569,RMC Operating Room,Tech,"5,616.00"
S&N T-Plate Evos 2.0 72442050/52/54/56,UHHS RMC,52881,RMC Operating Room,Tech,"1,550.00"
S&N Truepass Disposable Needle 72203793,UHHS RMC,39750,RMC Operating Room,Tech,"2,215.00"
S&N Twist Drill 72203855,UHHS RMC,38489,RMC Operating Room,Tech,677
S&N Ultrabraid 2.8 72202067,UHHS RMC,32672,RMC Operating Room,Tech,798
S&N Ultrabraid 72203841,UHHS RMC,39525,RMC Operating Room,Tech,"1,204.00"
S&N Wand Coblation Werewolf Flow 50,UHHS RMC,53465,RMC Operating Room,Tech,"1,407.00"
S&N Washer 7244212x,UHHS RMC,52879,RMC Operating Room,Tech,93
S&N Washer 7mm 71011550,UHHS RMC,36824,RMC Operating Room,Tech,339
S&N Washer Bolt 71053033,UHHS RMC,36888,RMC Operating Room,Tech,368
S&N Washer Conical 71012000,UHHS RMC,36825,RMC Operating Room,Tech,173
S&N Washer Double 7244222x,UHHS RMC,52880,RMC Operating Room,Tech,186
S&N Wire 100700,UHHS RMC,32589,RMC Operating Room,Tech,151
S&N Wire 102102,UHHS RMC,32590,RMC Operating Room,Tech,190
S&N Wire 102107,UHHS RMC,32591,RMC Operating Room,Tech,716
S&N Wire 300 711202106,UHHS RMC,36815,RMC Operating Room,Tech,"1,024.00"
S&N Wire 71013000,UHHS RMC,32576,RMC Operating Room,Tech,166
S&N Wire Bayonet 71011500,UHHS RMC,36822,RMC Operating Room,Tech,349
S&N Wire Cort 300 71102101,UHHS RMC,36813,RMC Operating Room,Tech,306
S&N Wire Cort 370 71102102,UHHS RMC,36814,RMC Operating Room,Tech,274
S&N Wire Olive 71011502,UHHS RMC,36823,RMC Operating Room,Tech,"1,204.00"
S&N Wire Olive 71111502,UHHS RMC,36816,RMC Operating Room,Tech,526
S&N Wrench Allen 71053006,UHHS RMC,37023,RMC Operating Room,Tech,"1,245.00"
S&N Y Plate Evol 2.7 7244278/80,UHHS RMC,52934,RMC Operating Room,Tech,"2,438.00"
Salient Bipolar Sealer (Aquamantys) 2.3,UHHS RMC,30425,RMC Operating Room,Tech,"1,349.00"
Salient Bipolar Sealer 6.0,UHHS RMC,30424,RMC Operating Room,Tech,"1,576.00"
Salient Surg Sealing Hook 132011,UHHS RMC,31153,RMC Operating Room,Tech,"2,742.00"
Salivary Bypass Tube,UHHS RMC,21566,RMC Operating Room,Tech,"1,449.00"
SBI Blade Osc 113924/5,UHHS RMC,39540,RMC Operating Room,Tech,367
SBI Blade Recip 113917,UHHS RMC,39539,RMC Operating Room,Tech,367
SBI Sliding Core UHMPWE 6mm 400140F,UHHS RMC,39541,RMC Operating Room,Tech,"5,562.00"
SBI Talar Component Md Rt 400256,UHHS RMC,39543,RMC Operating Room,Tech,"17,460.00"
SBI Talar Component SM Lt 400255,UHHS RMC,39544,RMC Operating Room,Tech,"18,333.00"
SBI Talar Components Sngl 400257,UHHS RMC,42789,RMC Operating Room,Tech,"17,460.00"
SBI Tibial Components Lg 400263,UHHS RMC,39542,RMC Operating Room,Tech,"15,759.00"
Scanlon Aortic Punch 100162x,UHHS RMC,40916,RMC Operating Room,Tech,102
Scanlon Tunnneler 900918,UHHS RMC,41785,RMC Operating Room,Tech,152
Seapsine Pin Plate Holding 16403103,UHHS RMC,41221,RMC Operating Room,Tech,165
Seaspine Assembly Screw Lock 16170000,UHHS RMC,41176,RMC Operating Room,Tech,195
SeaSpine Bone Canc Crush 1-4mm 15ml 56600150,UHHS RMC,40721,RMC Operating Room,Tech,817
SeaSpine Bone Canc Crush 1-4mm 30ml 56600300,UHHS RMC,40723,RMC Operating Room,Tech,"1,252.00"
Seaspine Connector 3.5 to 5.5 162355x0,UHHS RMC,41203,RMC Operating Room,Tech,"1,500.00"
Seaspine Connector H to H 162210xx,UHHS RMC,41199,RMC Operating Room,Tech,"1,500.00"
Seaspine Connector Offset 1623x510,UHHS RMC,41201,RMC Operating Room,Tech,"1,500.00"
Seaspine CrossConnector R to R 16220000,UHHS RMC,41195,RMC Operating Room,Tech,"1,500.00"
Seaspine CrossConnector R to R Arch 1622x5x5,UHHS RMC,41197,RMC Operating Room,Tech,"1,500.00"
Seaspine Drill 3.5 1640xx35,UHHS RMC,41215,RMC Operating Room,Tech,371
Seaspine Drill 4.05 1640xx40,UHHS RMC,41217,RMC Operating Room,Tech,371
Seaspine Drill Occipital 4.0 16403000,UHHS RMC,41219,RMC Operating Room,Tech,240
Seaspine Hook Inline 1621020x,UHHS RMC,41191,RMC Operating Room,Tech,"1,500.00"
Seaspine Hook Offset 16211xxx,UHHS RMC,41193,RMC Operating Room,Tech,"1,500.00"
Seaspine Offset Lat 16240020,UHHS RMC,41205,RMC Operating Room,Tech,"1,500.00"
SeaSpine Osteosurge 100 1ml 56300010,UHHS RMC,40717,RMC Operating Room,Tech,807
SeaSpine Osteosurge 300 10ml 56510100,UHHS RMC,40720,RMC Operating Room,Tech,"6,941.00"
SeaSpine Osteosurge 300 2.5ml 56510025,UHHS RMC,40718,RMC Operating Room,Tech,"2,057.00"
SeaSpine Osteosurge 300 5ml 56510050,UHHS RMC,40719,RMC Operating Room,Tech,"3,668.00"
Seaspine Plate Occipital 1630xxxx,UHHS RMC,41207,RMC Operating Room,Tech,"7,800.00"
Seaspine Putty Osteosparx 10ml 56230100,UHHS RMC,40855,RMC Operating Room,Tech,"3,266.00"
Seaspine Putty Osteosparx 5ml 56230050,UHHS RMC,40854,RMC Operating Room,Tech,"1,851.00"
Seaspine Rod 3.5 16180xx0,UHHS RMC,41181,RMC Operating Room,Tech,600
Seaspine Rod Occipital 16330xxx,UHHS RMC,41213,RMC Operating Room,Tech,600
Seaspine Rod Precurved 16181080,UHHS RMC,41183,RMC Operating Room,Tech,600
Seaspine Rod Transition 1618000x,UHHS RMC,41178,RMC Operating Room,Tech,600
Seaspine Rod Transition 16183555,UHHS RMC,41186,RMC Operating Room,Tech,600
Seaspine Screw 3.5 Poly 161235xx,UHHS RMC,41169,RMC Operating Room,Tech,"1,800.00"
Seaspine Screw 3.5 Smooth Poly 161335xx,UHHS RMC,41172,RMC Operating Room,Tech,"1,800.00"
Seaspine Screw 3.5 Std 161035xx,UHHS RMC,41167,RMC Operating Room,Tech,"1,800.00"
Seaspine Screw 4.0 Poly 161240xx,UHHS RMC,41170,RMC Operating Room,Tech,"1,800.00"
Seaspine Screw 4.0 Smooth Poly 161340xx,UHHS RMC,41173,RMC Operating Room,Tech,"1,800.00"
Seaspine Screw 4.0 Std 161040xx,UHHS RMC,41168,RMC Operating Room,Tech,"1,800.00"
Seaspine Screw 4.5 Poly 161245xx,UHHS RMC,41171,RMC Operating Room,Tech,"1,800.00"
Seaspine Screw Occipital 4.0 163240xx,UHHS RMC,41209,RMC Operating Room,Tech,900
Seaspine Screw Occipital 4.5 163245xx,UHHS RMC,41211,RMC Operating Room,Tech,900
SeaSpine Spacer Cervical Lordotic 3811xx,UHHS RMC,40724,RMC Operating Room,Tech,"3,300.00"
Sentio Kit Sensor MMG 2006,UHHS RMC,38977,RMC Operating Room,Tech,"1,500.00"
Sentio Kit Sensor MMG 2008,UHHS RMC,38978,RMC Operating Room,Tech,"3,600.00"
Seprafilm,UHHS RMC,13706,RMC Operating Room,Tech,873
SGT Grafton DBM Putty 0.5ml T43101,UHHS RMC,55841,RMC Operating Room,Tech,298
SGT Grafton DBM Putty 1.0ml T43102,UHHS RMC,55842,RMC Operating Room,Tech,520
SGT Putty 0.5ml progenix 000505,UHHS RMC,20261,RMC Operating Room,Tech,320
SGT Putty 10ml progenix 005110,UHHS RMC,20264,RMC Operating Room,Tech,"3,274.00"
SGT Putty 1ml progenix 005001,UHHS RMC,20262,RMC Operating Room,Tech,508
SGT Putty 5ml progenix 005005,UHHS RMC,20263,RMC Operating Room,Tech,"2,205.00"
Shippert Med Splint Nasal Denver 150005Kx,UHHS RMC,18061,RMC Operating Room,Tech,134
Shoulder humeral head 52x21,UHHS RMC,14829,RMC Operating Room,Tech,"2,661.00"
Shoulder Pack 1216,UHHS RMC,15654,RMC Operating Room,Tech,238
Shunt carotid sundt 3x4  4x5mm NL850507 5072,UHHS RMC,15427,RMC Operating Room,Tech,"1,359.00"
Siesta Encore Suspension System FG0002,UHHS RMC,40163,RMC Operating Room,Tech,"6,600.00"
Siesta Revolution Suture Passer FG0008SNLD,UHHS RMC,40164,RMC Operating Room,Tech,597
Sigma cross linked curved insert 2.5 8mm Depuy 158112108,UHHS RMC,15452,RMC Operating Room,Tech,"4,836.00"
Silkroad Introducer Kit KIT069x5,UHHS RMC,40956,RMC Operating Room,Tech,180
Silkroad Stent Transcarotid SR0xx0CS,UHHS RMC,40957,RMC Operating Room,Tech,"7,350.00"
Silkroad Transcarotid Device SR200NPS,UHHS RMC,39851,RMC Operating Room,Tech,"7,950.00"
Simmer Stem Tibia 42532006402,UHHS RMC,39167,RMC Operating Room,Tech,"2,100.00"
Single action pumping system,UHHS RMC,14784,RMC Operating Room,Tech,215
Sinus Balloon Catheter Inflation,UHHS RMC,52482,RMC Operating Room,Tech,224
SJO Stem Humeral 506000xx,UHHS RMC,38969,RMC Operating Room,Tech,"10,404.00"
Sling advantage (Boston Scientific/M0068502000),UHHS RMC,14151,RMC Operating Room,Tech,"2,262.00"
Sling advantage (Boston Scientific/M006850200051),UHHS RMC,14152,RMC Operating Room,Tech,"2,382.00"
Small Bone Innov Head Radial 31000xx,UHHS RMC,32906,RMC Operating Room,Tech,"5,528.00"
Small Bone Innov Stem RHead 31000xx,UHHS RMC,32905,RMC Operating Room,Tech,"8,177.00"
SMI Star Sterile Instrument Pack 1000071,UHHS RMC,37998,RMC Operating Room,Tech,"3,000.00"
SMI Tibial Components Cementless XL 400264,UHHS RMC,37999,RMC Operating Room,Tech,"16,548.00"
Smith & nephew isotac,UHHS RMC,18062,RMC Operating Room,Tech,289
Smith&Nephew implnt clip screw ambi stainless steel,UHHS RMC,17920,RMC Operating Room,Tech,461
Smith&Nephew implnt plate barrel keyless ambi 135 5h sterile,UHHS RMC,17930,RMC Operating Room,Tech,"2,157.00"
Smith&Nephew implnt plate keyless ambi 135/150 6h 140mm ster,UHHS RMC,17940,RMC Operating Room,Tech,"2,240.00"
Smith&Nephew implnt plate keyless ambi 140 6h 140mm sterile,UHHS RMC,17925,RMC Operating Room,Tech,"2,240.00"
Smith&Nephew implnt plate keyless ambi 150 5h 120mm sterile,UHHS RMC,17945,RMC Operating Room,Tech,"2,199.00"
Smith&Nephew implnt plate keyless ambi 90 12h 244mm sterile,UHHS RMC,17950,RMC Operating Room,Tech,"1,873.00"
Smith&Nephew implnt plate keyless ambi 90 8h 164mm sterile,UHHS RMC,17954,RMC Operating Room,Tech,"1,550.00"
Smith&Nephew implnt scarew lag super ambi 110mm sterile,UHHS RMC,17980,RMC Operating Room,Tech,"1,402.00"
Smith&Nephew implnt screw compression hex 3.5x19mm sterile,UHHS RMC,17957,RMC Operating Room,Tech,149
Smith&Nephew implnt screw lag super ambi 100mm sterile,UHHS RMC,17961,RMC Operating Room,Tech,"1,402.00"
Smith&Nephew implnt screw lag super ambi 90/115mm sterile,UHHS RMC,17976,RMC Operating Room,Tech,"1,402.00"
Smith&Nephew plate ambi 150 8h 180mm sterile,UHHS RMC,17922,RMC Operating Room,Tech,"2,717.00"
Smith&Nephew Plate barrel ambi std 130D 121120,UHHS RMC,19924,RMC Operating Room,Tech,894
Smith&Nephew plate barrel keyless 135 deg 10 hole 220 mm SS/,UHHS RMC,17884,RMC Operating Room,Tech,"3,181.00"
Smith&Nephew plate barrel keyless 135 deg 12 hole 260mm SS/S,UHHS RMC,17886,RMC Operating Room,Tech,"1,550.00"
Smith&Nephew plate barrel keyless 135 deg 8 hole 180mm SS/S,UHHS RMC,17892,RMC Operating Room,Tech,"2,717.00"
Smith&Nephew plate barrel standard 135 deg 14 hole 300mm SS/,UHHS RMC,17876,RMC Operating Room,Tech,"4,242.00"
Smith&Nephew plate supracondylar keyless 90 deg 10 hole 204,UHHS RMC,17896,RMC Operating Room,Tech,"1,654.00"
Smith&Nephew restrictor cement buck 25mm 129419,UHHS RMC,17899,RMC Operating Room,Tech,336
SmithMed Trach Tube Bivonia 67HAx0,UHHS RMC,33454,RMC Operating Room,Tech,571
Smiths Med Kit Dilation Trach 100 573 000,UHHS RMC,32612,RMC Operating Room,Tech,726
Smiths Med Pressuer Infuser MX4810,UHHS RMC,41588,RMC Operating Room,Tech,243
Smiths Med Trach Tube 67N0xx,UHHS RMC,37113,RMC Operating Room,Tech,591
Smiths Med Trach Tube 67P0xx,UHHS RMC,37114,RMC Operating Room,Tech,591
Smiths Med Tracheostomy kit adult CMD 8501xx,UHHS RMC,16338,RMC Operating Room,Tech,310
SmithsMed Peritoneal port titanium 212000,UHHS RMC,20253,RMC Operating Room,Tech,790
Somanetics Somasensor Adult SAFB,UHHS RMC,35366,RMC Operating Room,Tech,259
Sophysa Catheter Peritoneal B905S,UHHS RMC,39924,RMC Operating Room,Tech,426
Sophysa Catheter Ventricular B1910,UHHS RMC,39925,RMC Operating Room,Tech,426
Sophysa Valve Polaris SPV,UHHS RMC,39923,RMC Operating Room,Tech,"8,850.00"
Sophysa Valve Polaris SPVA,UHHS RMC,39326,RMC Operating Room,Tech,"9,561.00"
Sorin Annuloflex Ring AF8xx,UHHS RMC,39769,RMC Operating Room,Tech,"4,775.00"
SorinBiomed Reservoir filter cardiotomy 007402000,UHHS RMC,20221,RMC Operating Room,Tech,350
Spectranetics Accessory Kit 518027,UHHS RMC,39458,RMC Operating Room,Tech,330
Spectranetics Catheter Quickcross 51806x,UHHS RMC,39459,RMC Operating Room,Tech,501
Spectranetics Clipper Device 518024,UHHS RMC,40908,RMC Operating Room,Tech,270
Spectranetics Device Lead Locking 5180xx,UHHS RMC,40907,RMC Operating Room,Tech,"1,650.00"
Spectranetics Device Locking 5180xx,UHHS RMC,40910,RMC Operating Room,Tech,"1,650.00"
Spectranetics Dilator VisiSheath Dilator 50101x,UHHS RMC,34900,RMC Operating Room,Tech,705
Spectranetics Laser Glidelight Sheath 50030x,UHHS RMC,39454,RMC Operating Room,Tech,"8,280.00"
Spectranetics Lead Cutter 518024,UHHS RMC,39457,RMC Operating Room,Tech,255
Spectranetics Lead Locking Device 518039,UHHS RMC,39456,RMC Operating Room,Tech,"4,575.00"
Spectranetics Sheath Dilator 50101x,UHHS RMC,40906,RMC Operating Room,Tech,735
Spectranetics Sheath Dilator 5455xx,UHHS RMC,39461,RMC Operating Room,Tech,"5,685.00"
Spectranetics Sheath Laser 50030x,UHHS RMC,40905,RMC Operating Room,Tech,"8,685.00"
Spectranetis Lead Locking Device 5180xx,UHHS RMC,39455,RMC Operating Room,Tech,"1,575.00"
Spectranitics Extraction Device 545513,UHHS RMC,39462,RMC Operating Room,Tech,"5,685.00"
Spectranitics Sheath Dilator 5400xx,UHHS RMC,39460,RMC Operating Room,Tech,"4,485.00"
Spinalgraft Grafton Matrix T42200,UHHS RMC,39772,RMC Operating Room,Tech,"7,321.00"
Spinalgraft Grafton Matrix T42210,UHHS RMC,39773,RMC Operating Room,Tech,"4,539.00"
Spinalgraft Grafton Putty 10ml T43110,UHHS RMC,40998,RMC Operating Room,Tech,"3,226.00"
Spinalgraft Grafton Putty 5ml T43105,UHHS RMC,40997,RMC Operating Room,Tech,"2,080.00"
Spinalgraft Progenix Pro 10ml 006010,UHHS RMC,40996,RMC Operating Room,Tech,"4,737.00"
Spine Lumbar Cage,UHHS RMC,21569,RMC Operating Room,Tech,"14,178.00"
Spineguard Periguard P1AU4xx,UHHS RMC,37331,RMC Operating Room,Tech,"2,997.00"
St Jude Accent DR PM2110,UHHS RMC,38666,RMC Operating Room,Tech,"9,900.00"
St Jude Accent Pacemaker DR RF,UHHS RMC,34230,RMC Operating Room,Tech,"9,900.00"
St Jude Anchor 1192,UHHS RMC,29468,RMC Operating Room,Tech,451
St Jude Anchor lead cinch 1194,UHHS RMC,29112,RMC Operating Room,Tech,205
St Jude Axium Lead Extension MN1055050,UHHS RMC,53055,RMC Operating Room,Tech,"2,550.00"
St Jude Axium Neurostim Pt Programmer MN1060002,UHHS RMC,53058,RMC Operating Room,Tech,"4,856.00"
St Jude Axium Neurostim Slimtip Lead MN1035050A,UHHS RMC,53054,RMC Operating Room,Tech,"2,400.00"
St Jude Axium Neurostim Slimtip Lead MN1045050A,UHHS RMC,53053,RMC Operating Room,Tech,"5,976.00"
St Jude Axium Neurostim Syst MN10200,UHHS RMC,53056,RMC Operating Room,Tech,"57,891.00"
St Jude Big Curve Delivery Sheath MN13650,UHHS RMC,53059,RMC Operating Room,Tech,"5,100.00"
St Jude Cable Extension 4051,UHHS RMC,31082,RMC Operating Room,Tech,91
St Jude Cable Trial 3013,UHHS RMC,40917,RMC Operating Room,Tech,495
St Jude Catheter Pacing 401761,UHHS RMC,33558,RMC Operating Room,Tech,243
St Jude Charging System 3730,UHHS RMC,40918,RMC Operating Room,Tech,"4,050.00"
St Jude Closure Device 610130,UHHS RMC,33559,RMC Operating Room,Tech,549
St Jude Closure Device Angio Seal 610131,UHHS RMC,35388,RMC Operating Room,Tech,549
St Jude Connector Cable MN11350,UHHS RMC,53057,RMC Operating Room,Tech,"1,200.00"
St Jude Controller 3883ANS,UHHS RMC,53051,RMC Operating Room,Tech,"4,875.00"
St Jude EON Mini Charging System,UHHS RMC,33455,RMC Operating Room,Tech,"2,998.00"
St Jude Generator EON Mini 3788,UHHS RMC,29567,RMC Operating Room,Tech,"49,500.00"
St Jude Generator EONC 3688,UHHS RMC,29568,RMC Operating Room,Tech,"40,317.00"
St Jude Graft Valved Aortic xxCAVG 404,UHHS RMC,34155,RMC Operating Room,Tech,"14,155.00"
St Jude Graft Valved Aortic xxCAVG 514,UHHS RMC,27148,RMC Operating Room,Tech,"14,155.00"
St Jude Graft Valved Aortic XXCAVGJ 514,UHHS RMC,34154,RMC Operating Room,Tech,"14,155.00"
St Jude Graft Valved Aortic xxVAVGJ,UHHS RMC,41478,RMC Operating Room,Tech,"16,086.00"
St Jude Introducer Sheath 6FR CLS1006,UHHS RMC,35899,RMC Operating Room,Tech,93
St Jude Lamitrode Penta Lead 3mm 3228ANS,UHHS RMC,53052,RMC Operating Room,Tech,"16,200.00"
St Jude Lamitrode Tripole 3214,UHHS RMC,29569,RMC Operating Room,Tech,"16,078.00"
St Jude Lead Quattrode 3163,UHHS RMC,29571,RMC Operating Room,Tech,"5,314.00"
St Jude Lead Quattrode Test 3066,UHHS RMC,29570,RMC Operating Room,Tech,"8,355.00"
St Jude Locator Plus Rt Atrium 1281/52,UHHS RMC,34232,RMC Operating Room,Tech,300
St Jude Locator Plus Rt Ventrical 1292/52,UHHS RMC,34233,RMC Operating Room,Tech,300
St Jude Needle Counde 14G 1051314,UHHS RMC,32613,RMC Operating Room,Tech,180
St Jude Pacing Cable 401759,UHHS RMC,35387,RMC Operating Room,Tech,256
St Jude Proclaim Elite IPG w/Stim 3660ANS,UHHS RMC,53050,RMC Operating Room,Tech,"97,755.00"
St Jude Pulse Generator External 3032,UHHS RMC,53437,RMC Operating Room,Tech,"1,650.00"
St Jude SafeSheath HLS1006,UHHS RMC,35282,RMC Operating Room,Tech,256
St Jude Tendril STS Domestic Lead,UHHS RMC,34231,RMC Operating Room,Tech,"1,275.00"
St Jude Tunneling Tool 12in 1112,UHHS RMC,53048,RMC Operating Room,Tech,360
St Jude Tunneling Tool 20in 1120,UHHS RMC,53047,RMC Operating Room,Tech,132
St Jude Tunneling Tool 30in MC11900,UHHS RMC,53049,RMC Operating Room,Tech,600
St Jude Valve Aortic E100xxA00,UHHS RMC,39770,RMC Operating Room,Tech,"17,847.00"
St Jude Valve Aortic TFxxA,UHHS RMC,39183,RMC Operating Room,Tech,"18,000.00"
St Jude Valve Aortic xxAGFN 756,UHHS RMC,34159,RMC Operating Room,Tech,"14,286.00"
St Jude Valve Aortic xxAHPJ 505,UHHS RMC,34158,RMC Operating Room,Tech,"13,737.00"
St Jude Valve Aortic xxAJ 501,UHHS RMC,34156,RMC Operating Room,Tech,"12,569.00"
St Jude Valve Mitral E100xxM00,UHHS RMC,39771,RMC Operating Room,Tech,"17,847.00"
St Jude Valve Mitral xxMJ 501,UHHS RMC,34157,RMC Operating Room,Tech,"14,286.00"
St.Jude placer sterible stylet,UHHS RMC,18090,RMC Operating Room,Tech,532
St.Jude Zephyr XL DR 5826,UHHS RMC,18305,RMC Operating Room,Tech,"9,395.00"
StaarSurg IOL AA4204VF xxx,UHHS RMC,20416,RMC Operating Room,Tech,233
Stap Multi Versetack 4 8 Tita,UHHS RMC,17038,RMC Operating Room,Tech,411
Stapler Endo Gia 45 Rotic Load,UHHS RMC,17141,RMC Operating Room,Tech,596
Stapler Endo Gia Handpc Unv Xl,UHHS RMC,17139,RMC Operating Room,Tech,479
Stapler Endo TA 30 2.5,UHHS RMC,13712,RMC Operating Room,Tech,687
Stapler Gia 60 3.8,UHHS RMC,15090,RMC Operating Room,Tech,282
Stapler GIA 80 3.8 O&M 0570GIA8038S,UHHS RMC,16670,RMC Operating Room,Tech,415
Stapler GIA 80 3.8 reload 0570GIA8038L,UHHS RMC,16671,RMC Operating Room,Tech,217
Stapler Gia Dst 60 reload,UHHS RMC,16216,RMC Operating Room,Tech,148
Stapler Gia Dst 80 Load,UHHS RMC,16217,RMC Operating Room,Tech,415
Stapler Purstring,UHHS RMC,13630,RMC Operating Room,Tech,215
Stapler Skin Wide,UHHS RMC,13570,RMC Operating Room,Tech,76
Stapler Ta 45 3.5,UHHS RMC,15976,RMC Operating Room,Tech,435
StaplerEndo Gia Roticul Load,UHHS RMC,21572,RMC Operating Room,Tech,609
Stent multilength ureteral,UHHS RMC,15119,RMC Operating Room,Tech,242
Stent Ureteral Double Pigtail,UHHS RMC,21413,RMC Operating Room,Tech,317
Steris Forcep Biopsy 711261,UHHS RMC,42584,RMC Operating Room,Tech,263
Steris Wire Cerclage 0.7mm 972007,UHHS RMC,55183,RMC Operating Room,Tech,90
SterisCorp Reliance process indicator PCC029,UHHS RMC,20417,RMC Operating Room,Tech,196
Storz Cord Ablation Cautery 277KB,UHHS RMC,41127,RMC Operating Room,Tech,670
Storz Knife Cold Sickle 27147W/6,UHHS RMC,37102,RMC Operating Room,Tech,548
