Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
Synthes plate 02100110,UHHS MHG,17500,MHG Operating Room,Tech,"2,094.00"
Synthes plate 02100111,UHHS MHG,17502,MHG Operating Room,Tech,"2,166.00"
Synthes plate 02100112,UHHS MHG,17503,MHG Operating Room,Tech,"2,236.00"
Synthes plate 02100113,UHHS MHG,17504,MHG Operating Room,Tech,"2,310.00"
Synthes plate 02100115,UHHS MHG,17508,MHG Operating Room,Tech,"2,457.00"
Synthes plate 02100116,UHHS MHG,17509,MHG Operating Room,Tech,"2,529.00"
Synthes plate 02100118,UHHS MHG,17510,MHG Operating Room,Tech,"2,602.00"
Synthes plate 02100120,UHHS MHG,17511,MHG Operating Room,Tech,"2,679.00"
Synthes plate 02100203,UHHS MHG,17513,MHG Operating Room,Tech,972
Synthes plate 02100204,UHHS MHG,17521,MHG Operating Room,Tech,"1,019.00"
Synthes plate 02100205,UHHS MHG,17522,MHG Operating Room,Tech,"1,063.00"
Synthes plate 02100206,UHHS MHG,17523,MHG Operating Room,Tech,"1,109.00"
Synthes plate 02100207,UHHS MHG,17524,MHG Operating Room,Tech,"1,155.00"
Synthes plate 02100208,UHHS MHG,17525,MHG Operating Room,Tech,"1,199.00"
Synthes plate 02100209,UHHS MHG,17526,MHG Operating Room,Tech,"1,248.00"
Synthes plate 02100210,UHHS MHG,17527,MHG Operating Room,Tech,"1,297.00"
Synthes plate 02100211,UHHS MHG,17528,MHG Operating Room,Tech,"1,364.00"
Synthes plate 02100212,UHHS MHG,17529,MHG Operating Room,Tech,"1,442.00"
Synthes plate 02100213,UHHS MHG,17530,MHG Operating Room,Tech,"1,516.00"
Synthes plate 02100214,UHHS MHG,17531,MHG Operating Room,Tech,"1,581.00"
Synthes plate 02100215,UHHS MHG,17532,MHG Operating Room,Tech,"1,658.00"
Synthes plate 02100216,UHHS MHG,17533,MHG Operating Room,Tech,"1,733.00"
Synthes plate 02100218,UHHS MHG,17534,MHG Operating Room,Tech,"1,808.00"
Synthes plate 02100220,UHHS MHG,17535,MHG Operating Room,Tech,"1,875.00"
Synthes plate 02100301,UHHS MHG,17536,MHG Operating Room,Tech,681
Synthes plate 02100302,UHHS MHG,17537,MHG Operating Room,Tech,738
Synthes plate 02100303,UHHS MHG,17538,MHG Operating Room,Tech,810
Synthes plate 02100360/1,UHHS MHG,17539,MHG Operating Room,Tech,"2,176.00"
Synthes plate 02100362/3,UHHS MHG,17540,MHG Operating Room,Tech,"2,297.00"
Synthes plate 02100364/5,UHHS MHG,17541,MHG Operating Room,Tech,"2,421.00"
Synthes plate 02100366/7,UHHS MHG,17542,MHG Operating Room,Tech,"2,560.00"
Synthes plate 0210114,UHHS MHG,17507,MHG Operating Room,Tech,"2,385.00"
Synthes Plate 0211201x,UHHS MHG,37631,MHG Operating Room,Tech,"2,782.00"
Synthes Plate 02112026/7,UHHS MHG,37632,MHG Operating Room,Tech,"2,813.00"
Synthes Plate 02112028/9,UHHS MHG,37633,MHG Operating Room,Tech,"2,888.00"
Synthes Plate 02112080/1,UHHS MHG,37634,MHG Operating Room,Tech,"2,813.00"
Synthes Plate 02112082/3,UHHS MHG,37635,MHG Operating Room,Tech,"2,888.00"
Synthes Plate 02112084/5,UHHS MHG,37636,MHG Operating Room,Tech,"2,963.00"
Synthes Plate 02112090/1,UHHS MHG,37637,MHG Operating Room,Tech,"2,813.00"
Synthes plate 02207308/28,UHHS MHG,17549,MHG Operating Room,Tech,"4,408.00"
Synthes Plate 0221123x,UHHS MHG,37649,MHG Operating Room,Tech,"2,978.00"
Synthes Plate 0221124x,UHHS MHG,37601,MHG Operating Room,Tech,"3,385.00"
Synthes Plate 04503726,UHHS MHG,32755,MHG Operating Room,Tech,"2,051.00"
Synthes Plate 1.3 L/R 421320/1,UHHS MHG,30185,MHG Operating Room,Tech,735
Synthes Plate 1.5 02114502,UHHS MHG,41400,MHG Operating Room,Tech,810
Synthes Plate 1.5 246031,UHHS MHG,40661,MHG Operating Room,Tech,629
Synthes Plate 1.5 246191,UHHS MHG,40662,MHG Operating Room,Tech,791
Synthes Plate 1.5mm 02114003,UHHS MHG,36674,MHG Operating Room,Tech,"1,207.00"
Synthes Plate 1/3 12H 24142,UHHS MHG,38691,MHG Operating Room,Tech,234
Synthes Plate 1/3 2H 24132,UHHS MHG,38686,MHG Operating Room,Tech,176
Synthes Plate 1/3 3H 24133,UHHS MHG,38687,MHG Operating Room,Tech,181
Synthes Plate 1/3 4H 5H 24134/35,UHHS MHG,38688,MHG Operating Room,Tech,209
Synthes Plate 1/3 6H 7H 24136/37,UHHS MHG,38689,MHG Operating Room,Tech,217
Synthes Plate 1/3 8H 9H 10H 24138/39/40,UHHS MHG,38690,MHG Operating Room,Tech,225
Synthes Plate 1/3 LCP 241341/51/61,UHHS MHG,13547,MHG Operating Room,Tech,534
Synthes Plate 12H 421312,UHHS MHG,30184,MHG Operating Room,Tech,769
Synthes Plate 12H 446032,UHHS MHG,30191,MHG Operating Room,Tech,769
Synthes Plate 12H 449912,UHHS MHG,30212,MHG Operating Room,Tech,867
Synthes Plate 2.0 247031,UHHS MHG,40668,MHG Operating Room,Tech,690
Synthes Plate 2.0 LCDCP 4H 449931,UHHS MHG,30207,MHG Operating Room,Tech,735
Synthes Plate 2.0 LCDCP 6H 449936,UHHS MHG,30208,MHG Operating Room,Tech,867
Synthes Plate 2.0 LCDCP 8H 449938,UHHS MHG,30209,MHG Operating Room,Tech,985
Synthes Plate 2.0 TI 12H 447032,UHHS MHG,30203,MHG Operating Room,Tech,802
Synthes Plate 2.0 TI 6h 447031,UHHS MHG,30202,MHG Operating Room,Tech,671
Synthes Plate 2.0mm 44781,UHHS MHG,31801,MHG Operating Room,Tech,524
Synthes Plate 2.4 0211034x,UHHS MHG,40798,MHG Operating Room,Tech,"2,767.00"
Synthes Plate 2.4 0211035x,UHHS MHG,40799,MHG Operating Room,Tech,"2,547.00"
Synthes Plate 2.4 0211043x,UHHS MHG,40800,MHG Operating Room,Tech,"2,682.00"
Synthes Plate 2.4 0211044x,UHHS MHG,40801,MHG Operating Room,Tech,"2,767.00"
Synthes Plate 2.4 0211045x,UHHS MHG,40802,MHG Operating Room,Tech,"2,847.00"
Synthes Plate 2.4 0211152x,UHHS MHG,40803,MHG Operating Room,Tech,"2,979.00"
Synthes Plate 2.4 0211153x,UHHS MHG,40804,MHG Operating Room,Tech,"3,096.00"
Synthes Plate 2.4 0211154x,UHHS MHG,40805,MHG Operating Room,Tech,"3,213.00"
Synthes Plate 2.4 0211155x,UHHS MHG,40806,MHG Operating Room,Tech,"3,332.00"
Synthes Plate 2.4 0211162x,UHHS MHG,39581,MHG Operating Room,Tech,"2,980.00"
Synthes Plate 2.4 0211163x,UHHS MHG,41609,MHG Operating Room,Tech,"3,096.00"
Synthes Plate 2.4 0211164x,UHHS MHG,36673,MHG Operating Room,Tech,"3,213.00"
Synthes Plate 2.4 0211165x,UHHS MHG,41610,MHG Operating Room,Tech,"3,332.00"
Synthes Plate 2.4 0211172x,UHHS MHG,41611,MHG Operating Room,Tech,"2,979.00"
Synthes Plate 2.4 0211173x,UHHS MHG,41612,MHG Operating Room,Tech,"3,096.00"
Synthes Plate 2.4 0211174x,UHHS MHG,41613,MHG Operating Room,Tech,"3,213.00"
Synthes Plate 2.4 0211175x,UHHS MHG,41614,MHG Operating Room,Tech,"3,332.00"
Synthes Plate 2.4 0211563x,UHHS MHG,41599,MHG Operating Room,Tech,"1,827.00"
Synthes Plate 2.4 0211564x,UHHS MHG,41600,MHG Operating Room,Tech,"1,893.00"
Synthes Plate 2.4 247364,UHHS MHG,40672,MHG Operating Room,Tech,"1,256.00"
Synthes Plate 2.4 247375,UHHS MHG,40677,MHG Operating Room,Tech,"1,256.00"
Synthes Plate 2.4 247377,UHHS MHG,40678,MHG Operating Room,Tech,"1,256.00"
Synthes Plate 2.4 249674,UHHS MHG,40681,MHG Operating Room,Tech,"1,256.00"
Synthes Plate 2.4 249676,UHHS MHG,40682,MHG Operating Room,Tech,"1,256.00"
Synthes Plate 2.4 249678,UHHS MHG,40683,MHG Operating Room,Tech,"1,256.00"
Synthes Plate 2.4 249906,UHHS MHG,40691,MHG Operating Room,Tech,757
Synthes Plate 2.4 249912,UHHS MHG,40692,MHG Operating Room,Tech,892
Synthes Plate 2.4 249924,UHHS MHG,40699,MHG Operating Room,Tech,935
Synthes Plate 2.4 249926,UHHS MHG,40700,MHG Operating Room,Tech,"1,057.00"
Synthes Plate 2.4 249928,UHHS MHG,40701,MHG Operating Room,Tech,"1,139.00"
Synthes Plate 2.4 LCDCP 4H 449924,UHHS MHG,30216,MHG Operating Room,Tech,"1,027.00"
Synthes Plate 2.4 LCDCP 6H 449926,UHHS MHG,30217,MHG Operating Room,Tech,"1,153.00"
Synthes Plate 2.4 LCDCP 8H 449928,UHHS MHG,30218,MHG Operating Room,Tech,"1,243.00"
Synthes Plate 2.4mm 02115350,UHHS MHG,38667,MHG Operating Room,Tech,"1,809.00"
Synthes Plate 2.7 242204,UHHS MHG,41642,MHG Operating Room,Tech,430
Synthes Plate 2.7 247372,UHHS MHG,40675,MHG Operating Room,Tech,"1,325.00"
Synthes Plate 2.7 247374,UHHS MHG,40676,MHG Operating Room,Tech,"1,325.00"
Synthes Plate 2.7 249681,UHHS MHG,40685,MHG Operating Room,Tech,"1,326.00"
Synthes Plate 2.7 249688/9,UHHS MHG,40688,MHG Operating Room,Tech,"1,325.00"
Synthes Plate 2.7mm 249683,UHHS MHG,36672,MHG Operating Room,Tech,"1,287.00"
Synthes Plate 2.8 0503.770,UHHS MHG,34743,MHG Operating Room,Tech,"4,590.00"
Synthes Plate 2.8 0503.771,UHHS MHG,34744,MHG Operating Room,Tech,"6,711.00"
Synthes Plate 2.8 0503.772/3,UHHS MHG,34745,MHG Operating Room,Tech,"7,638.00"
Synthes plate 222.656/7,UHHS MHG,17478,MHG Operating Room,Tech,"5,701.00"
Synthes plate 222.658/9,UHHS MHG,17479,MHG Operating Room,Tech,"4,279.00"
Synthes plate 222.661/0,UHHS MHG,17480,MHG Operating Room,Tech,"3,950.00"
Synthes plate 222.662/3,UHHS MHG,17481,MHG Operating Room,Tech,"4,030.00"
Synthes Plate 223.581,UHHS MHG,31163,MHG Operating Room,Tech,"1,081.00"
Synthes Plate 223.681,UHHS MHG,31151,MHG Operating Room,Tech,"2,594.00"
Synthes Plate 223.691,UHHS MHG,31152,MHG Operating Room,Tech,"2,597.00"
Synthes Plate 223521,UHHS MHG,20022,MHG Operating Room,Tech,805
Synthes Plate 223531,UHHS MHG,20561,MHG Operating Room,Tech,836
Synthes Plate 223541,UHHS MHG,20548,MHG Operating Room,Tech,872
Synthes Plate 223551,UHHS MHG,20549,MHG Operating Room,Tech,926
Synthes Plate 223561,UHHS MHG,22981,MHG Operating Room,Tech,985
Synthes Plate 223571,UHHS MHG,20754,MHG Operating Room,Tech,"1,029.00"
Synthes Plate 223601,UHHS MHG,19922,MHG Operating Room,Tech,"1,158.00"
Synthes Plate 223611,UHHS MHG,19916,MHG Operating Room,Tech,"1,207.00"
Synthes Plate 223621,UHHS MHG,20756,MHG Operating Room,Tech,"1,277.00"
Synthes Plate 223631,UHHS MHG,19815,MHG Operating Room,Tech,"1,473.00"
Synthes Plate 223651,UHHS MHG,19763,MHG Operating Room,Tech,"1,991.00"
Synthes Plate 223661,UHHS MHG,19751,MHG Operating Room,Tech,"2,083.00"
Synthes Plate 223671,UHHS MHG,19726,MHG Operating Room,Tech,"2,336.00"
Synthes Plate 24213,UHHS MHG,37588,MHG Operating Room,Tech,168
Synthes Plate 24214,UHHS MHG,37589,MHG Operating Room,Tech,180
Synthes Plate 24215,UHHS MHG,37590,MHG Operating Room,Tech,182
Synthes Plate 24216,UHHS MHG,37591,MHG Operating Room,Tech,213
Synthes Plate 24217,UHHS MHG,37592,MHG Operating Room,Tech,222
Synthes Plate 24218,UHHS MHG,37593,MHG Operating Room,Tech,237
Synthes Plate 3.5 02104006S,UHHS MHG,38663,MHG Operating Room,Tech,"4,564.00"
Synthes Plate 3.5 14H LC DCP 22364,UHHS MHG,37383,MHG Operating Room,Tech,"1,117.00"
Synthes Plate 3.5 15H LC DCP 22365,UHHS MHG,37384,MHG Operating Room,Tech,"1,168.00"
Synthes Plate 3.5 245023,UHHS MHG,40628,MHG Operating Room,Tech,"1,001.00"
Synthes Plate 3.5 245024,UHHS MHG,40629,MHG Operating Room,Tech,"1,049.00"
Synthes Plate 3.5 245025,UHHS MHG,40630,MHG Operating Room,Tech,"1,094.00"
Synthes Plate 3.5 245026,UHHS MHG,40631,MHG Operating Room,Tech,"1,211.00"
Synthes Plate 3.5 245027,UHHS MHG,40632,MHG Operating Room,Tech,"1,272.00"
Synthes Plate 3.5 245028,UHHS MHG,40633,MHG Operating Room,Tech,"1,322.00"
Synthes Plate 3.5 245029,UHHS MHG,40634,MHG Operating Room,Tech,"1,357.00"
Synthes Plate 3.5 245030,UHHS MHG,40635,MHG Operating Room,Tech,"1,365.00"
Synthes Plate 3.5 245031,UHHS MHG,40636,MHG Operating Room,Tech,"1,442.00"
Synthes Plate 3.5 245032,UHHS MHG,40637,MHG Operating Room,Tech,"1,495.00"
Synthes Plate 3.5 245033,UHHS MHG,40638,MHG Operating Room,Tech,"1,569.00"
Synthes Plate 3.5 245034,UHHS MHG,40639,MHG Operating Room,Tech,"1,628.00"
Synthes Plate 3.5 245035,UHHS MHG,40640,MHG Operating Room,Tech,"1,707.00"
Synthes Plate 3.5 245036,UHHS MHG,40641,MHG Operating Room,Tech,"1,784.00"
Synthes Plate 3.5 245038,UHHS MHG,40642,MHG Operating Room,Tech,"1,861.00"
Synthes Plate 3.5 245039,UHHS MHG,40643,MHG Operating Room,Tech,"2,238.00"
Synthes Plate 36mm L/R 44663/4,UHHS MHG,30675,MHG Operating Room,Tech,895
Synthes Plate 4.5 11-14H LC DCP 2266x,UHHS MHG,37380,MHG Operating Room,Tech,"1,014.00"
Synthes Plate 4.5 16H LC DCP 22666,UHHS MHG,37381,MHG Operating Room,Tech,"1,117.00"
Synthes Plate 4.5 20H DC 22620,UHHS MHG,37377,MHG Operating Room,Tech,"1,475.00"
Synthes Plate 4.5 22H DC 22622,UHHS MHG,37378,MHG Operating Room,Tech,"1,604.00"
Synthes Plate 4.5 22H LC DCP 22672,UHHS MHG,37382,MHG Operating Room,Tech,"1,944.00"
Synthes Plate 4.5 8-10H DC 226xx,UHHS MHG,37308,MHG Operating Room,Tech,831
Synthes Plate 4.5 8-10h LC DCP 226xx,UHHS MHG,37379,MHG Operating Room,Tech,944
Synthes Plate 4.5 CLP 226622,UHHS MHG,37326,MHG Operating Room,Tech,"2,220.00"
Synthes Plate 4.5 LCP 226561,UHHS MHG,37315,MHG Operating Room,Tech,"1,324.00"
Synthes Plate 4.5 LCP 226571,UHHS MHG,37316,MHG Operating Room,Tech,"1,380.00"
Synthes Plate 4.5 LCP 226581,UHHS MHG,37317,MHG Operating Room,Tech,"1,689.00"
Synthes Plate 4.5 LCP 226591,UHHS MHG,37318,MHG Operating Room,Tech,"1,828.00"
Synthes Plate 4.5 LCP 226601,UHHS MHG,37319,MHG Operating Room,Tech,"1,965.00"
Synthes Plate 4.5 LCP 226611,UHHS MHG,37320,MHG Operating Room,Tech,"2,094.00"
Synthes Plate 4.5 LCP 226621,UHHS MHG,37321,MHG Operating Room,Tech,"2,220.00"
Synthes Plate 4.5 LCP 226632,UHHS MHG,37327,MHG Operating Room,Tech,"2,354.00"
Synthes Plate 4.5 LCP 226642,UHHS MHG,37328,MHG Operating Room,Tech,"2,475.00"
Synthes Plate 4.5 LCP 226652,UHHS MHG,37329,MHG Operating Room,Tech,"2,749.00"
Synthes Plate 4.5 LCP 226661,UHHS MHG,37322,MHG Operating Room,Tech,"3,006.00"
Synthes Plate 4.5 LCP 226662,UHHS MHG,37330,MHG Operating Room,Tech,"3,006.00"
Synthes Plate 4.5 LCP 226672,UHHS MHG,18790,MHG Operating Room,Tech,"3,148.00"
Synthes Plate 4.5 LCP 226681,UHHS MHG,37323,MHG Operating Room,Tech,"3,432.00"
Synthes Plate 4.5 LCP 226682,UHHS MHG,18793,MHG Operating Room,Tech,"3,432.00"
Synthes Plate 4.5 LCP 226701,UHHS MHG,37324,MHG Operating Room,Tech,"3,793.00"
Synthes Plate 4.5 LCP 226721,UHHS MHG,37325,MHG Operating Room,Tech,"4,156.00"
Synthes Plate 44738,UHHS MHG,31805,MHG Operating Room,Tech,"1,269.00"
Synthes Plate 6H 421306,UHHS MHG,30183,MHG Operating Room,Tech,611
Synthes Plate 6H 446031,UHHS MHG,30190,MHG Operating Room,Tech,612
Synthes Plate 7H 247349,UHHS MHG,39532,MHG Operating Room,Tech,"2,472.00"
Synthes Plate 8H L/R 449916/7,UHHS MHG,30215,MHG Operating Room,Tech,962
Synthes Plate Adaptation B,UHHS MHG,16407,MHG Operating Room,Tech,722
Synthes Plate Adaption 2.0 247362,UHHS MHG,40671,MHG Operating Room,Tech,"1,328.00"
Synthes Plate Adaption 2.4 247366,UHHS MHG,40673,MHG Operating Room,Tech,"1,460.00"
Synthes Plate Adaption 2.7 247370,UHHS MHG,40674,MHG Operating Room,Tech,"1,460.00"
Synthes Plate Barrel 2810x0,UHHS MHG,37620,MHG Operating Room,Tech,"1,565.00"
Synthes Plate Barrel 281102S,UHHS MHG,37627,MHG Operating Room,Tech,"1,707.00"
Synthes Plate Barrel 281110,UHHS MHG,37622,MHG Operating Room,Tech,"2,081.00"
Synthes Plate Barrel 281130,UHHS MHG,37625,MHG Operating Room,Tech,"2,767.00"
Synthes Plate Barrel 281140S,UHHS MHG,37617,MHG Operating Room,Tech,"2,908.00"
Synthes Plate Barrel 281280,UHHS MHG,37623,MHG Operating Room,Tech,"2,081.00"
Synthes Plate Barrel 281308,UHHS MHG,37624,MHG Operating Room,Tech,"2,081.00"
Synthes Plate Barrel 28150x,UHHS MHG,37621,MHG Operating Room,Tech,"1,565.00"
Synthes Plate Barrel 281925,UHHS MHG,37626,MHG Operating Room,Tech,"3,166.00"
Synthes Plate Barrel 281925S,UHHS MHG,37619,MHG Operating Room,Tech,"3,308.00"
Synthes Plate Barrel 2819x0S,UHHS MHG,37618,MHG Operating Room,Tech,"2,945.00"
Synthes Plate Barrel 281x80S,UHHS MHG,37616,MHG Operating Room,Tech,"2,223.00"
Synthes Plate Barrel 281xx0S,UHHS MHG,37615,MHG Operating Room,Tech,"1,707.00"
Synthes Plate Blade 2834x,UHHS MHG,37628,MHG Operating Room,Tech,"1,596.00"
Synthes Plate Blade 90 2370xx,UHHS MHG,34508,MHG Operating Room,Tech,"2,270.00"
Synthes Plate Blade TI 46264xS,UHHS MHG,55164,MHG Operating Room,Tech,"1,992.00"
Synthes Plate Burr Hole Cover,UHHS MHG,16388,MHG Operating Room,Tech,665
Synthes Plate Calcaneal 2.7 24598,UHHS MHG,34509,MHG Operating Room,Tech,"1,124.00"
Synthes Plate Calcaneal 2.7 24599,UHHS MHG,34510,MHG Operating Room,Tech,"1,163.00"
Synthes Plate Calcaneus 2.7 Long 0221141x,UHHS MHG,40889,MHG Operating Room,Tech,"3,380.00"
Synthes Plate Calcaneus 2.7 Lrg 0221140x,UHHS MHG,40887,MHG Operating Room,Tech,"3,555.00"
Synthes Plate Calcaneus 2.7 Med 0221140x,UHHS MHG,40886,MHG Operating Room,Tech,"3,531.00"
Synthes Plate Calcaneus 2.7 Shrt 0221141x,UHHS MHG,40888,MHG Operating Room,Tech,"3,254.00"
Synthes Plate Calcaneus 2.7 Sml 0221140x,UHHS MHG,40885,MHG Operating Room,Tech,"3,504.00"
Synthes Plate Calcaneus 24161,UHHS MHG,31582,MHG Operating Room,Tech,"1,645.00"
Synthes Plate Calcaneus 24162,UHHS MHG,31583,MHG Operating Room,Tech,"1,681.00"
Synthes Plate Cann 3.7 022400xx,UHHS MHG,32676,MHG Operating Room,Tech,540
Synthes Plate Cloverleaf,UHHS MHG,16409,MHG Operating Room,Tech,"1,008.00"
Synthes Plate Cond 2.0 TI L/R,UHHS MHG,30201,MHG Operating Room,Tech,941
Synthes Plate Condylar 0212440x,UHHS MHG,37613,MHG Operating Room,Tech,"5,025.00"
Synthes Plate Condylar 02124410/1,UHHS MHG,37659,MHG Operating Room,Tech,"5,460.00"
Synthes Plate Condylar 02124412/3,UHHS MHG,37660,MHG Operating Room,Tech,"5,474.00"
Synthes Plate Condylar 02124414/5,UHHS MHG,37661,MHG Operating Room,Tech,"5,842.00"
Synthes Plate Condylar 4.5 020013x8,UHHS MHG,40879,MHG Operating Room,Tech,"5,709.00"
Synthes Plate Condylar 4.5 0212440x,UHHS MHG,39774,MHG Operating Room,Tech,"5,273.00"
Synthes plate condylar 95D 156 9H (237.92),UHHS MHG,14139,MHG Operating Room,Tech,"1,739.00"
Synthes plate condylar 95D 204 12H (237.200),UHHS MHG,14140,MHG Operating Room,Tech,"1,893.00"
Synthes Plate Condyle 2.4 249679,UHHS MHG,40684,MHG Operating Room,Tech,"1,885.00"
Synthes Plate Condyle 2.4 2499167/7,UHHS MHG,40696,MHG Operating Room,Tech,879
Synthes Plate Condyle 2.7 249684,UHHS MHG,40689,MHG Operating Room,Tech,"2,055.00"
Synthes Plate Condyle 24661/2,UHHS MHG,40666,MHG Operating Room,Tech,921
Synthes Plate Condyle 95 23720x,UHHS MHG,34511,MHG Operating Room,Tech,"2,755.00"
Synthes Plate Condyle 95 237222,UHHS MHG,34512,MHG Operating Room,Tech,"3,279.00"
Synthes Plate Condyle 95 2374x,UHHS MHG,34513,MHG Operating Room,Tech,"2,836.00"
Synthes Plate Condyle 95 2376x,UHHS MHG,34514,MHG Operating Room,Tech,"2,999.00"
Synthes Plate Condyle 95 2378x,UHHS MHG,34515,MHG Operating Room,Tech,"3,321.00"
Synthes Plate Cuboid 2.4 249921,UHHS MHG,40698,MHG Operating Room,Tech,"1,176.00"
Synthes Plate Dcp 3.5 x 169 14h,UHHS MHG,13674,MHG Operating Room,Tech,825
Synthes Plate DCP 44345,UHHS MHG,31803,MHG Operating Room,Tech,634
Synthes Plate DCP 4H 44344,UHHS MHG,31802,MHG Operating Room,Tech,607
Synthes Plate Dcp any size,UHHS MHG,13671,MHG Operating Room,Tech,658
Synthes Plate DCS 95 Degree A,UHHS MHG,16385,MHG Operating Room,Tech,"4,448.00"
Synthes Plate DF 11H 02112152 53,UHHS MHG,32685,MHG Operating Room,Tech,"1,897.00"
Synthes Plate DF 13H 02112156 57,UHHS MHG,32686,MHG Operating Room,Tech,"1,921.00"
Synthes Plate DF 15H 02112160 61,UHHS MHG,32687,MHG Operating Room,Tech,"1,948.00"
Synthes Plate DF 3H 02112136 37,UHHS MHG,32679,MHG Operating Room,Tech,"1,737.00"
Synthes Plate DF 4H 02112138 39,UHHS MHG,32680,MHG Operating Room,Tech,"1,764.00"
Synthes Plate DF 5H 02112140 41,UHHS MHG,32681,MHG Operating Room,Tech,"1,789.00"
Synthes Plate DF 6H 02112142 43,UHHS MHG,32682,MHG Operating Room,Tech,"1,815.00"
Synthes Plate DF 7H 02112144 45,UHHS MHG,32683,MHG Operating Room,Tech,"1,843.00"
Synthes Plate DF 9H 02112148 49,UHHS MHG,32684,MHG Operating Room,Tech,"1,870.00"
Synthes Plate DHS,UHHS MHG,16396,MHG Operating Room,Tech,"1,413.00"
Synthes Plate DHS 135 281130S,UHHS MHG,34517,MHG Operating Room,Tech,"2,908.00"
Synthes Plate DHS 135 281170,UHHS MHG,34516,MHG Operating Room,Tech,"2,767.00"
Synthes Plate DHS 135D281x10S,UHHS MHG,34311,MHG Operating Room,Tech,"2,223.00"
Synthes Plate DHS 150 2814x0,UHHS MHG,34306,MHG Operating Room,Tech,"1,565.00"
Synthes Plate DHS Short Barrel 135D,UHHS MHG,34307,MHG Operating Room,Tech,"1,565.00"
Synthes Plate DHS Shrt Barrel 135D,UHHS MHG,34312,MHG Operating Room,Tech,"1,565.00"
Synthes Plate DHS Std 135D 142/174mm,UHHS MHG,34309,MHG Operating Room,Tech,"2,081.00"
Synthes Plate DHS Std 135D 2811xx,UHHS MHG,34303,MHG Operating Room,Tech,"1,565.00"
Synthes Plate DHS Std 140D 2812x0,UHHS MHG,34304,MHG Operating Room,Tech,"1,565.00"
Synthes Plate DHS Std 145D 2813x0,UHHS MHG,34305,MHG Operating Room,Tech,"1,565.00"
Synthes Plate DHS Std 150D 142/174/206mm,UHHS MHG,34310,MHG Operating Room,Tech,"2,081.00"
Synthes Plate Femur 242102,UHHS MHG,37610,MHG Operating Room,Tech,"4,339.00"
Synthes Plate Femur 242106,UHHS MHG,37611,MHG Operating Room,Tech,"4,509.00"
Synthes Plate Femur 242108,UHHS MHG,37612,MHG Operating Room,Tech,"4,734.00"
Synthes Plate Fibula 11H 0211215x,UHHS MHG,40883,MHG Operating Room,Tech,"2,140.00"
Synthes Plate Fibula 13H 0211215x,UHHS MHG,40884,MHG Operating Room,Tech,"2,167.00"
Synthes Plate H 1.5 446482/3,UHHS MHG,30194,MHG Operating Room,Tech,735
Synthes Plate H 221320/1,UHHS MHG,41504,MHG Operating Room,Tech,757
Synthes Plate H 246482/3,UHHS MHG,40665,MHG Operating Room,Tech,757
Synthes Plate H 44785,UHHS MHG,31804,MHG Operating Room,Tech,648
Synthes Plate Humerus 0212302x,UHHS MHG,37303,MHG Operating Room,Tech,"5,345.00"
Synthes Plate Humerus 0212304x,UHHS MHG,37304,MHG Operating Room,Tech,"5,004.00"
Synthes Plate Humerus 241901,UHHS MHG,31584,MHG Operating Room,Tech,"4,741.00"
Synthes Plate Humerus 3.5 021040x6,UHHS MHG,40880,MHG Operating Room,Tech,"4,334.00"
Synthes Plate Humerus 3.5 02123024/5,UHHS MHG,41648,MHG Operating Room,Tech,"5,300.00"
Synthes Plate Humerus 3.5 02123026/7,UHHS MHG,41649,MHG Operating Room,Tech,"5,651.00"
Synthes Plate Humerus 3.5 241.918,UHHS MHG,32122,MHG Operating Room,Tech,"4,937.00"
Synthes Plate Humerus 3.5 241.919,UHHS MHG,32123,MHG Operating Room,Tech,"5,133.00"
Synthes Plate Humerus 3.5 241.921,UHHS MHG,32124,MHG Operating Room,Tech,"5,332.00"
Synthes Plate Humerus 3.5 241.923,UHHS MHG,32125,MHG Operating Room,Tech,"5,530.00"
Synthes Plate Humerus 3.5 241.925,UHHS MHG,32126,MHG Operating Room,Tech,"5,724.00"
Synthes Plate J Recon 2459x0,UHHS MHG,40657,MHG Operating Room,Tech,"1,575.00"
Synthes Plate J Recon 2459x2,UHHS MHG,40658,MHG Operating Room,Tech,"1,702.00"
Synthes Plate J Recon 2459x4,UHHS MHG,40659,MHG Operating Room,Tech,"1,829.00"
Synthes Plate J Recon 2459x6,UHHS MHG,40660,MHG Operating Room,Tech,"1,957.00"
Synthes Plate L 2.4 0211513x,UHHS MHG,41593,MHG Operating Room,Tech,"1,694.00"
Synthes Plate L 2.4 0211515x,UHHS MHG,41594,MHG Operating Room,Tech,"1,779.00"
Synthes Plate L 2.4 0211523x,UHHS MHG,41595,MHG Operating Room,Tech,"1,694.00"
Synthes Plate L 2.4 0211525x,UHHS MHG,41596,MHG Operating Room,Tech,"1,779.00"
Synthes Plate L 2.4 0211543x,UHHS MHG,41597,MHG Operating Room,Tech,"1,694.00"
Synthes Plate L 2.4 0211545x,UHHS MHG,41598,MHG Operating Room,Tech,"1,779.00"
Synthes Plate L 2.7 249686/7,UHHS MHG,40686,MHG Operating Room,Tech,"1,259.00"
Synthes Plate L 2.7 249688/9,UHHS MHG,40687,MHG Operating Room,Tech,"1,259.00"
Synthes Plate LC DCP 22361,UHHS MHG,34720,MHG Operating Room,Tech,563
