Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
Continuous Epidural Cath (tunneled) Cervical without Image g,UHHS GRH,42044,GRH Pain Management,Tech,"2,212.00"
Continuous Epidural Cath (tunneled) Lumbar/Sacral,UHHS GRH,19115,GRH Pain Management,Tech,"2,212.00"
Destruct Intercostal Nerve,UHHS GRH,19125,GRH Pain Management,Tech,"2,994.00"
Destruction by neurolytic agent paravertebral facent joint n,UHHS GRH,33793,GRH Pain Management,Tech,"1,862.00"
Destruction by neurolytic agent paravertebral facet joint ne,UHHS GRH,33790,GRH Pain Management,Tech,"2,317.00"
Destruction by neurolytic agent paravertebral facet joint ne,UHHS GRH,33791,GRH Pain Management,Tech,"1,862.00"
Destruction by neurolytic agent paravertebral facet joint ne,UHHS GRH,33792,GRH Pain Management,Tech,"2,304.00"
Destructn/celiac plexus w/neur,UHHS GRH,1977,GRH Pain Management,Tech,"3,752.00"
Ea addl level lumbar/sacral,UHHS GRH,13197,GRH Pain Management,Tech,"1,683.00"
Elect. Analysis w/ programming,UHHS GRH,29184,GRH Pain Management,Tech,903
Elect. Analysis w/o programming,UHHS GRH,29183,GRH Pain Management,Tech,504
Electronic Analysis Implanted Neurostim Pulse Generator,UHHS GRH,21870,GRH Pain Management,Tech,821
Electronic analysis of programmable implanted pump for intra,UHHS GRH,33789,GRH Pain Management,Tech,686
Epidural blood patch,UHHS GRH,13180,GRH Pain Management,Tech,"1,602.00"
Epidural/subarachnoid inj lumb or thor,UHHS GRH,13367,GRH Pain Management,Tech,"2,279.00"
Epidural/subarachnoid injection cervical/thoracic,UHHS GRH,13178,GRH Pain Management,Tech,"2,212.00"
Epidural/subarachnoid injection cervical/thoracic w/imageGui,UHHS GRH,42035,GRH Pain Management,Tech,"2,212.00"
Epidural/subarachnoid injection cervical/thoracic w/o image,UHHS GRH,42034,GRH Pain Management,Tech,"2,212.00"
Epidural/subarachnoid injection lumbar/sacral,UHHS GRH,13179,GRH Pain Management,Tech,"1,925.00"
Epidural/subarachnoid injection lumbar/sacral  w/o image Gui,UHHS GRH,42036,GRH Pain Management,Tech,"1,925.00"
Epidural/subarachnoid injection lumbar/sacral  With image Gu,UHHS GRH,42037,GRH Pain Management,Tech,"1,925.00"
Fluoroscopic Guidance For Needle Placement,UHHS GRH,8515,GRH Pain Management,Tech,593
Fluoroscopic guide thx inj procedure,UHHS GRH,9821,GRH Pain Management,Tech,835
Genitofemoral nerve block,UHHS GRH,13192,GRH Pain Management,Tech,813
Greater occipital nerve,UHHS GRH,13187,GRH Pain Management,Tech,"1,156.00"
Ilioinguinal  iliohypogastric nerve,UHHS GRH,13191,GRH Pain Management,Tech,"1,457.00"
Impl/Rev/Repos Intrathec Cath,UHHS GRH,19116,GRH Pain Management,Tech,"5,666.00"
Incise finger tendon sheath,UHHS GRH,41984,GRH Pain Management,Tech,"2,106.00"
Inj Anes Agent Facial Nerv,UHHS GRH,22708,GRH Pain Management,Tech,502
Inj anes t/e cerv/thor ea addl level,UHHS GRH,25742,GRH Pain Management,Tech,"1,307.00"
Inj anes t/e cervical/thoracc sngl level,UHHS GRH,25741,GRH Pain Management,Tech,"1,711.00"
Inj Depo Medrol,UHHS GRH,34041,GRH Pain Management,Tech,33
Inj IM or subcut any drug,UHHS GRH,13742,GRH Pain Management,Tech,156
Inj Proc Disk Ea Level Lumbar,UHHS GRH,9483,GRH Pain Management,Tech,"3,203.00"
Inj Sigl/Mx Trig Pnt 3/> Muscl,UHHS GRH,22361,GRH Pain Management,Tech,841
Inj Sngl/Mx Trig Pnt 1/2 Muscl,UHHS GRH,22360,GRH Pain Management,Tech,841
Inj Tendn Shth/Lig/Trig/Cyst,UHHS GRH,22358,GRH Pain Management,Tech,241
Injection Carpal Tunnel,UHHS GRH,19108,GRH Pain Management,Tech,846
Injection stellate ganglion,UHHS GRH,13185,GRH Pain Management,Tech,"1,909.00"
Ins/Plcmt Spinal Neurostim Gen,UHHS GRH,22706,GRH Pain Management,Tech,"2,703.00"
Intercostal nerve  multi/region blk,UHHS GRH,13190,GRH Pain Management,Tech,"1,711.00"
Intercostal nerve  single,UHHS GRH,13189,GRH Pain Management,Tech,"1,457.00"
Major bursa joint injection (e.g.;shoulder  hip  knee),UHHS GRH,13204,GRH Pain Management,Tech,780
Mod sedat different prov  from proc ea addl 15 min,UHHS GRH,42503,GRH Pain Management,Tech,69
Mod sedat different prov  from proc init 15 min >5 yrs old,UHHS GRH,42502,GRH Pain Management,Tech,660
Mod sedat same prov  perf proc ea addl 15 min,UHHS GRH,42500,GRH Pain Management,Tech,70
Mod sedat same prov perf proc init 15 min > 5 yrs old,UHHS GRH,42499,GRH Pain Management,Tech,660
Nerve Block Celiac Plexus w/wo,UHHS GRH,19122,GRH Pain Management,Tech,"2,279.00"
Nerve Block Femoral,UHHS GRH,19119,GRH Pain Management,Tech,"1,457.00"
Nerve Block Pudenal,UHHS GRH,19118,GRH Pain Management,Tech,"1,711.00"
Nerve Block Sphenopalatine Ganglion,UHHS GRH,19120,GRH Pain Management,Tech,"2,048.00"
Nerve Block Superior Hypogas Plx,UHHS GRH,19121,GRH Pain Management,Tech,"2,571.00"
Nerve Destruct Sup Hypogast Pl,UHHS GRH,19131,GRH Pain Management,Tech,"2,683.00"
Nerve Destruct Tigeminal Nerve,UHHS GRH,19123,GRH Pain Management,Tech,"5,512.00"
Nerve Destruct Trig 2nd or 3rd,UHHS GRH,19124,GRH Pain Management,Tech,"5,512.00"
Neurolytic EPI (10) Cervical/Thoracic,UHHS GRH,19112,GRH Pain Management,Tech,"2,212.00"
Neurolytic EPI (10) Lumbar/Sacral,UHHS GRH,19113,GRH Pain Management,Tech,"2,212.00"
NP Med level 1 visit,UHHS GRH,27061,GRH Pain Management,Tech,108
NP Med level 2 visit,UHHS GRH,27062,GRH Pain Management,Tech,138
NP Med level 3 visit,UHHS GRH,27064,GRH Pain Management,Tech,122
NP Med level 4 visit,UHHS GRH,27065,GRH Pain Management,Tech,220
NP Med level 5 visit,UHHS GRH,27066,GRH Pain Management,Tech,266
OP Est Pt Med level 1,UHHS GRH,27067,GRH Pain Management,Tech,104
OP Est Pt Med level 2,UHHS GRH,27068,GRH Pain Management,Tech,112
OP Est Pt Med level 3,UHHS GRH,27069,GRH Pain Management,Tech,122
OP Est Pt Med level 4,UHHS GRH,27070,GRH Pain Management,Tech,138
OP Est Pt Med level 5,UHHS GRH,27071,GRH Pain Management,Tech,154
OP Post op evaluation,UHHS GRH,22211,GRH Pain Management,Tech,104
Other peripheral nerve,UHHS GRH,13193,GRH Pain Management,Tech,837
Other Peripheral Nerve/Branch,UHHS GRH,19127,GRH Pain Management,Tech,"2,279.00"
Pain Clinic 12 Panel Drug Screen,UHHS GRH,36355,GRH Pain Management,Tech,100
Paravertabral facet injection lvl 2,UHHS GRH,28950,GRH Pain Management,Tech,"1,761.00"
Paravertabral facet injection lvl 3,UHHS GRH,28951,GRH Pain Management,Tech,"1,500.00"
Paravertabral facet injection single,UHHS GRH,28958,GRH Pain Management,Tech,"2,250.00"
Perc vertebroplasty (biopsy incl) 1 vert w/imag,UHHS GRH,39335,GRH Pain Management,Tech,"2,888.00"
Perc vertebroplasty 1 vert cervicothoracic w/imag,UHHS GRH,39333,GRH Pain Management,Tech,"4,064.00"
Perc vertebroplasty 1 vert lumbosacral w/imag,UHHS GRH,39334,GRH Pain Management,Tech,"3,970.00"
Perq vertebral augemtation lumbar,UHHS GRH,39491,GRH Pain Management,Tech,"12,833.00"
Perq vertebral augmentation ea addl thoracic/lumbar,UHHS GRH,39492,GRH Pain Management,Tech,"12,833.00"
Perq vertebral augmentation thoracic,UHHS GRH,39490,GRH Pain Management,Tech,"12,833.00"
POS Urine Tox Screen I Cup,UHHS GRH,39793,GRH Pain Management,Tech,60
Refill and maintenance,UHHS GRH,13211,GRH Pain Management,Tech,624
Refill/maintenance implant pump/reserv,UHHS GRH,36248,GRH Pain Management,Tech,618
Sacroiliac joint injection,UHHS GRH,13206,GRH Pain Management,Tech,"1,310.00"
SCS lead,UHHS GRH,13207,GRH Pain Management,Tech,"6,690.00"
Spinal puncture lumbar diag,UHHS GRH,8477,GRH Pain Management,Tech,"1,265.00"
Suprascapular nerve,UHHS GRH,13188,GRH Pain Management,Tech,"1,457.00"
Tenolysis extensor tendon palm or finger each tendon,UHHS GRH,35057,GRH Pain Management,Tech,"3,308.00"
Tobacco cessation counseling < 10 min,UHHS GRH,28649,GRH Pain Management,Tech,119
Tobacco cessation couseling > 10 min,UHHS GRH,28650,GRH Pain Management,Tech,165
Transforaminal level lumbar/sacral,UHHS GRH,13176,GRH Pain Management,Tech,"1,487.00"
Urine pregnancy test visual color (HCGU),UHHS GRH,8626,GRH Pain Management,Tech,69
Admin Flu Vaccine in Clinic,UHHS GRH,11332,GRH Pharmacy,Tech,45
Hepatitis B (ENGERIX B) 10 microgram/ 0.5 mL Vaccine (FVC),UHHS GRH,35433,GRH Pharmacy,Tech,0.01
INR (Prothrombin),UHHS GRH,3987,GRH Pharmacy,Tech,49
Medication Therapy Management by pharmacist,UHHS GRH,34825,GRH Pharmacy,Tech,104
Mifepristone 200 mg Tab,UHHS GRH,40401,GRH Pharmacy,Tech,0.01
romiPLOStim 500 microgram Inj (JW),UHHS GRH,41738,GRH Pharmacy,Tech,0.01
STUDY - Abraxane (ABI-007),UHHS GRH,29901,GRH Pharmacy,Tech,0.01
STUDY - ABT-414 or Placebo IV Piggy Back 100 mg Vial,UHHS GRH,53535,GRH Pharmacy,Tech,0.01
STUDY - ADCT 301,UHHS GRH,55132,GRH Pharmacy,Tech,0.01
STUDY - ADCT 402 IV PiggyBack,UHHS GRH,41828,GRH Pharmacy,Tech,0.01
Study - Adexanet Injection,UHHS GRH,40059,GRH Pharmacy,Tech,0.01
Study - ado-Trastuzumab emtansine,UHHS GRH,52392,GRH Pharmacy,Tech,0.01
STUDY - AEB1102,UHHS GRH,42867,GRH Pharmacy,Tech,0.01
STUDY - Albuterol 2.5 mg in NaCL 0.9% 3mL,UHHS GRH,38298,GRH Pharmacy,Tech,0.01
STUDY - Alemtuzumab (CAMPATH) IV Piggy Back,UHHS GRH,40278,GRH Pharmacy,Tech,0.01
STUDY - Alglucosidase alfa (Lumizyme),UHHS GRH,35179,GRH Pharmacy,Tech,0.01
STUDY - Alimta (Premetrexed  LY231514),UHHS GRH,29902,GRH Pharmacy,Tech,0.01
STUDY - Alisertib (10 mg or Placebo) Tab,UHHS GRH,39626,GRH Pharmacy,Tech,0.01
STUDY - ALKS 4230,UHHS GRH,52678,GRH Pharmacy,Tech,0.01
STUDY - Alteplase (TPA) 1mg/mL or Placebo Inj,UHHS GRH,33358,GRH Pharmacy,Tech,0.01
STUDY - Alvimopan (Entereg) 12 mg Capsule,UHHS GRH,42492,GRH Pharmacy,Tech,0.01
STUDY - AMG-386,UHHS GRH,33416,GRH Pharmacy,Tech,0.01
STUDY - AMG-780 Injection,UHHS GRH,33357,GRH Pharmacy,Tech,0.01
STUDY - AminoLevulinic Acid Powder (oral use),UHHS GRH,34116,GRH Pharmacy,Tech,0.01
STUDY - AMN 107  200 mg Cap,UHHS GRH,29903,GRH Pharmacy,Tech,0.01
STUDY - AntiTHROMBIN III Human 50 IU/mL or Placebo Injection,UHHS GRH,41108,GRH Pharmacy,Tech,0.01
Study - Ascorbic Acid in (SWFI)  or Placebo in (Normal Salin,UHHS GRH,54200,GRH Pharmacy,Tech,0.01
STUDY - Azacitadine Injection,UHHS GRH,32727,GRH Pharmacy,Tech,0.01
STUDY - Azacitadine IV Piggy Back,UHHS GRH,32728,GRH Pharmacy,Tech,0.01
STUDY - Aztreonam Injection,UHHS GRH,40006,GRH Pharmacy,Tech,0.01
STUDY - Aztreonam IV Piggy Back,UHHS GRH,40007,GRH Pharmacy,Tech,0.01
STUDY - BCNU (Carmustine) 20mg/60mL TOPICAL,UHHS GRH,32729,GRH Pharmacy,Tech,0.01
STUDY - BCNU (Carmustine) 30mg/60mL TOPICAL,UHHS GRH,33248,GRH Pharmacy,Tech,0.01
STUDY - BCNU (Carmustine) 40mg/60mL TOPICAL,UHHS GRH,33417,GRH Pharmacy,Tech,0.01
STUDY - Belinostat injection,UHHS GRH,33387,GRH Pharmacy,Tech,0.01
STUDY - Bendamustine Injection,UHHS GRH,32636,GRH Pharmacy,Tech,0.01
STUDY - Betamethasone 6 mg/mL or Placebo Injection,UHHS GRH,39249,GRH Pharmacy,Tech,0.01
STUDY - Bevacizumab,UHHS GRH,29904,GRH Pharmacy,Tech,0.01
STUDY - Bevacizumab Injection,UHHS GRH,33196,GRH Pharmacy,Tech,0.01
STUDY - Bevacizumab/PBO,UHHS GRH,29905,GRH Pharmacy,Tech,0.01
STUDY - Bevacizumab/Placebo,UHHS GRH,33210,GRH Pharmacy,Tech,0.01
STUDY - Bicalutamide (Casodex) 50 mg Tab,UHHS GRH,29906,GRH Pharmacy,Tech,0.01
STUDY - Bimatoprost SR 10 micrograms/15 micrograms/SHAM,UHHS GRH,40279,GRH Pharmacy,Tech,0.01
STUDY - Bortezomib (Velcade or PS-341),UHHS GRH,33709,GRH Pharmacy,Tech,0.01
STUDY - Brentuximab Vedotin (SGN-35) Intravenous Piggy Back,UHHS GRH,37800,GRH Pharmacy,Tech,0.01
STUDY - Bryostatin,UHHS GRH,29908,GRH Pharmacy,Tech,0.01
STUDY - BTP114 (Cisplatin pro-drug),UHHS GRH,42966,GRH Pharmacy,Tech,0.01
STUDY - Cabazitaxel (XRP6258),UHHS GRH,33535,GRH Pharmacy,Tech,0.01
STUDY - Calcium Folinate Injection,UHHS GRH,33249,GRH Pharmacy,Tech,0.01
STUDY - Carbavance (Meropenem 1 Gram/RX7009 1 Gram) IV Piggy,UHHS GRH,40449,GRH Pharmacy,Tech,0.01
Study - Carfilzomib IV Piggy Back,UHHS GRH,40361,GRH Pharmacy,Tech,0.01
STUDY - CBL 0137,UHHS GRH,53542,GRH Pharmacy,Tech,0.01
STUDY - CBL-0137 IV Piggy Back,UHHS GRH,39627,GRH Pharmacy,Tech,0.01
STUDY - Ceftraoline IV Piggy Back,UHHS GRH,35491,GRH Pharmacy,Tech,0.01
STUDY - Cetuximab (C225) 2mg/mL,UHHS GRH,33710,GRH Pharmacy,Tech,0.01
STUDY - Ch 14.18 (Chimeric human/murine monoclonal antibody),UHHS GRH,33536,GRH Pharmacy,Tech,0.01
STUDY - Ciprofloxacin 250 mg Tab,UHHS GRH,39431,GRH Pharmacy,Tech,0.01
STUDY - Clofarabine IV Piggy Back,UHHS GRH,35503,GRH Pharmacy,Tech,0.01
STUDY - Colistimethate 75 mg in NaCL 0.9% 2 mL (Inhalation),UHHS GRH,38832,GRH Pharmacy,Tech,0.01
STUDY - Colistimethate IV Piggy Back,UHHS GRH,38833,GRH Pharmacy,Tech,0.01
STUDY - Cyclophosphamide,UHHS GRH,41715,GRH Pharmacy,Tech,0.01
STUDY - Dacarbazine IV Piggy Back,UHHS GRH,36950,GRH Pharmacy,Tech,0.01
STUDY - Daptomycin Injection,UHHS GRH,34206,GRH Pharmacy,Tech,0.01
STUDY - Daratumumab IV Piggyback,UHHS GRH,39628,GRH Pharmacy,Tech,0.01
STUDY - Darbepoetin alfa 40 micrograms or Placebo,UHHS GRH,53966,GRH Pharmacy,Tech,0.01
STUDY - Dasatinib (BMS-354825) 20 mg Tab,UHHS GRH,29910,GRH Pharmacy,Tech,0.01
STUDY - Dasatinib (BMS-354825) 50 mg Tab,UHHS GRH,29911,GRH Pharmacy,Tech,0.01
STUDY - DCVAX-Brain/Placebo Injection,UHHS GRH,34038,GRH Pharmacy,Tech,0.01
STUDY - DCVax-Caccine Injection,UHHS GRH,37801,GRH Pharmacy,Tech,0.01
STUDY - Decitabine Intravenous Piggy Back,UHHS GRH,37802,GRH Pharmacy,Tech,0.01
Study - Deferoxoamine or Placebo (7.5mg/1mL or PBO) Infusion,UHHS GRH,40060,GRH Pharmacy,Tech,0.01
STUDY - Defibrotide IV Piggy Back,UHHS GRH,34269,GRH Pharmacy,Tech,0.01
STUDY - Dexamethasone,UHHS GRH,29912,GRH Pharmacy,Tech,0.01
STUDY - Dextrose 5% in Water,UHHS GRH,29814,GRH Pharmacy,Tech,0.01
STUDY - Dextrose 5% in Water Excel,UHHS GRH,33195,GRH Pharmacy,Tech,0.01
STUDY - Dextrose 5% in Water Excel Total Volume,UHHS GRH,34828,GRH Pharmacy,Tech,0.01
STUDY - Dextrose 5% TV,UHHS GRH,33714,GRH Pharmacy,Tech,0.01
STUDY - DKN-01 IV Piggy Back,UHHS GRH,40351,GRH Pharmacy,Tech,0.01
STUDY - Doxorubicin,UHHS GRH,41716,GRH Pharmacy,Tech,0.01
STUDY - DOXOrubicin Liposome (Doxil),UHHS GRH,29913,GRH Pharmacy,Tech,0.01
STUDY - EC 1456 0.5 mg/ mL Injection (for doses LESS than 6,UHHS GRH,42865,GRH Pharmacy,Tech,0.01
STUDY - EC 1456 2.75 mg/mL Injection (for doses GREATER than,UHHS GRH,42866,GRH Pharmacy,Tech,0.01
STUDY - Eculizumab or Placebo IV Piggy Back,UHHS GRH,39432,GRH Pharmacy,Tech,0.01
STUDY - EGEN -001 (phIL-12 with PPC),UHHS GRH,34218,GRH Pharmacy,Tech,0.01
STUDY - Elotuzumab (BMS-901608) IV Piggy Back,UHHS GRH,40612,GRH Pharmacy,Tech,0.01
STUDY - Enfortumab vedotin (ASG 22CE) IV Piggy Back,UHHS GRH,53967,GRH Pharmacy,Tech,0.01
STUDY - Entospletinib 200 mg Tab,UHHS GRH,53573,GRH Pharmacy,Tech,0.01
STUDY - EriBULIN Injection,UHHS GRH,41109,GRH Pharmacy,Tech,0.01
STUDY - Erlotinib (TARCEVA  OSI-774) 100 mg Tab,UHHS GRH,29914,GRH Pharmacy,Tech,0.01
STUDY - Erlotinib (TARCEVA  OSI-774) 150 mg Tab,UHHS GRH,29915,GRH Pharmacy,Tech,0.01
STUDY - Erlotinib (TARCEVA  OSI-774) 25 mg Tab,UHHS GRH,29916,GRH Pharmacy,Tech,0.01
STUDY - Erwina L-Asparaginase,UHHS GRH,30460,GRH Pharmacy,Tech,0.01
STUDY - Etanercept,UHHS GRH,29917,GRH Pharmacy,Tech,0.01
STUDY - FG-3019,UHHS GRH,33379,GRH Pharmacy,Tech,0.01
STUDY - Flavopiridol (Alvocidib),UHHS GRH,29918,GRH Pharmacy,Tech,0.01
STUDY - Furosemide 10 mg/mL or Placebo (D5W) Injection,UHHS GRH,41428,GRH Pharmacy,Tech,0.01
STUDY - Furosemide ORAL 10 mg/mL or Placebo Solution,UHHS GRH,41429,GRH Pharmacy,Tech,0.01
STUDY - Ganitumab (AMG-479) IV Piggy Back,UHHS GRH,41941,GRH Pharmacy,Tech,0.01
STUDY - Gemtuzumab Ozogamicin (Mylotarg) IV Piggy Back,UHHS GRH,40305,GRH Pharmacy,Tech,0.01
STUDY - GM CSF 100 micrograms or Placebo Injection,UHHS GRH,38359,GRH Pharmacy,Tech,0.01
STUDY - GM-CSF (Sargramostim) Injection,UHHS GRH,41942,GRH Pharmacy,Tech,0.01
STUDY - GR-MD-02 (2 mg/Kg  8 mg/Kg  or Placebo) in Normal Sa,UHHS GRH,40553,GRH Pharmacy,Tech,0.01
STUDY - GRN 1005,UHHS GRH,34894,GRH Pharmacy,Tech,0.01
STUDY - GS-6624 (200 mg/700 mg or Placebo) IV Piggy Back,UHHS GRH,39236,GRH Pharmacy,Tech,0.01
STUDY - HAPa1 Injection,UHHS GRH,32730,GRH Pharmacy,Tech,0.01
STUDY - HAPa2 Injection,UHHS GRH,32731,GRH Pharmacy,Tech,0.01
STUDY - HPN - 100  Oral Liquid (RAVICTI),UHHS GRH,40843,GRH Pharmacy,Tech,0.01
STUDY - HSPPC-96 Injection,UHHS GRH,39250,GRH Pharmacy,Tech,0.01
STUDY - Hydrocortisone 1mg/1mL or Placebo Injection,UHHS GRH,33625,GRH Pharmacy,Tech,0.01
STUDY - Hypertonic Saline (3% NaCL) vs Normal Saline (0.9% N,UHHS GRH,38299,GRH Pharmacy,Tech,0.01
STUDY - Ibandronate 50 mg Tab,UHHS GRH,29919,GRH Pharmacy,Tech,0.01
STUDY - ICT-107 (Autologous Dendritic Cells) or Placebo Vacc,UHHS GRH,35504,GRH Pharmacy,Tech,0.01
STUDY - Imatinib (Gleevec  STI-571) 100 mg Tab,UHHS GRH,29920,GRH Pharmacy,Tech,0.01
STUDY - Imatinib (Gleevec  STI-571) 400 mg Tab,UHHS GRH,29921,GRH Pharmacy,Tech,0.01
STUDY - IMC-18F1,UHHS GRH,29922,GRH Pharmacy,Tech,0.01
STUDY - IMC-3G3 Injection,UHHS GRH,33418,GRH Pharmacy,Tech,0.01
STUDY - IMC-CS4,UHHS GRH,33353,GRH Pharmacy,Tech,0.01
STUDY - Infliximab (3 mg/Kg/Dose) or Placebo IV Piggy Back,UHHS GRH,40408,GRH Pharmacy,Tech,0.01
STUDY - Influenza Virus QUADRIVALENT (Inactive) ADULT Vaccin,UHHS GRH,40306,GRH Pharmacy,Tech,0.01
STUDY - Iniparib (BSI-201) Injection,UHHS GRH,35429,GRH Pharmacy,Tech,0.01
STUDY - Inositol or Placebo (D5W),UHHS GRH,39237,GRH Pharmacy,Tech,0.01
STUDY - Inotuzumab Ozogamicin (PF-05208773),UHHS GRH,53255,GRH Pharmacy,Tech,0.01
STUDY - Inotuzumab Ozogamicin IV Piggy Back,UHHS GRH,38918,GRH Pharmacy,Tech,0.01
STUDY - Investigational Medication,UHHS GRH,26272,GRH Pharmacy,Tech,0.01
STUDY - Iohexol Injection,UHHS GRH,34207,GRH Pharmacy,Tech,0.01
STUDY - Ipilimumab,UHHS GRH,32533,GRH Pharmacy,Tech,0.01
STUDY - Ipilimumab/Placebo IV Piggy Back,UHHS GRH,37803,GRH Pharmacy,Tech,0.01
STUDY - Ipratropium Bromide Inhalation 0.02% or PLACEBO Solu,UHHS GRH,40352,GRH Pharmacy,Tech,0.01
STUDY - Iron Sucrose 1 mg/mL in 0.9% Sodium Chloride,UHHS GRH,53969,GRH Pharmacy,Tech,0.01
STUDY - IV (Total Volume),UHHS GRH,34266,GRH Pharmacy,Tech,0.01
STUDY - IV Bag TV,UHHS GRH,31913,GRH Pharmacy,Tech,0.01
STUDY - Ketorolac 30 mg/1 mL or Placebo Injection,UHHS GRH,40844,GRH Pharmacy,Tech,0.01
STUDY - KW 0761 (Mogamulizumab),UHHS GRH,38360,GRH Pharmacy,Tech,0.01
STUDY - Lactated Ringers NON-DEHP Bag TV,UHHS GRH,34918,GRH Pharmacy,Tech,0.01
STUDY - Lactobacillus ruteri (DSM 17938)/PBO Chewable tablet,UHHS GRH,33626,GRH Pharmacy,Tech,0.01
STUDY - Lapatinib (GW572016) 250 mg Tab,UHHS GRH,29923,GRH Pharmacy,Tech,0.01
STUDY - L-DOS47 with 0.02% Polysorbate 80 IV Piggy Back,UHHS GRH,41459,GRH Pharmacy,Tech,0.01
STUDY - Lenalidomide (CC-5013  Revlimid) 25 mg Cap,UHHS GRH,29924,GRH Pharmacy,Tech,0.01
STUDY - Lenalidomide (CC-5013  Revlimid) 5 mg Cap,UHHS GRH,29925,GRH Pharmacy,Tech,0.01
STUDY - Lestaurtinib (CEO0701) 25 mg/1mL Oral Solution,UHHS GRH,38094,GRH Pharmacy,Tech,0.01
STUDY - Letrozole 2.5 mg Tab,UHHS GRH,29926,GRH Pharmacy,Tech,0.01
STUDY - Letrozole/PBO 2.5 mg Tab,UHHS GRH,29927,GRH Pharmacy,Tech,0.01
STUDY - Levosimendan (0.05 mg or Placebo) Infusion,UHHS GRH,39668,GRH Pharmacy,Tech,0.01
STUDY - Linezolid ( mg/mL)IVPB or Placebo (Normal Saline),UHHS GRH,40061,GRH Pharmacy,Tech,0.01
STUDY - Linezolid IV Piggy Back,UHHS GRH,40008,GRH Pharmacy,Tech,0.01
STUDY - Liraglutide 6 mg/mL or Placebo Injection,UHHS GRH,38361,GRH Pharmacy,Tech,0.01
STUDY - Lorvobuzumab Mertansine (IMGN901),UHHS GRH,36946,GRH Pharmacy,Tech,0.01
STUDY - MAGE-A3+AS15 ASCI/PBO 0.5mL Vaccine,UHHS GRH,33388,GRH Pharmacy,Tech,0.01
STUDY - MED 4736 IV Piggy Back,UHHS GRH,38645,GRH Pharmacy,Tech,0.01
STUDY - MED-573 IV Piggy Back,UHHS GRH,36917,GRH Pharmacy,Tech,0.01
STUDY - Menactra Vaccine 0.5 mL,UHHS GRH,39433,GRH Pharmacy,Tech,0.01
STUDY - Methoxyamine,UHHS GRH,29928,GRH Pharmacy,Tech,0.01
STUDY - methylPREDNISolone,UHHS GRH,29929,GRH Pharmacy,Tech,0.01
STUDY - MetMab/Placebo Infusion in NORMAL SALINE,UHHS GRH,36927,GRH Pharmacy,Tech,0.01
STUDY - metroNIDAZOLE IV Piggyback,UHHS GRH,40009,GRH Pharmacy,Tech,0.01
STUDY - Mifamutide (L-MTP-PE),UHHS GRH,29930,GRH Pharmacy,Tech,0.01
Study - MLN 4924 Intravenous Piggy Back,UHHS GRH,37804,GRH Pharmacy,Tech,0.01
STUDY - MN-029,UHHS GRH,29931,GRH Pharmacy,Tech,0.01
STUDY - MORAb-004 Inj,UHHS GRH,38451,GRH Pharmacy,Tech,0.01
STUDY - MPDL3289A IV Piggy Back,UHHS GRH,39238,GRH Pharmacy,Tech,0.01
STUDY - MSB0010718C,UHHS GRH,39239,GRH Pharmacy,Tech,0.01
STUDY - MSB0011359C,UHHS GRH,52397,GRH Pharmacy,Tech,0.01
STUDY - MUCI 100aa (100mcg)/Poly - ICLC (500mcg) Injection,UHHS GRH,33250,GRH Pharmacy,Tech,0.01
STUDY - Multistem (human Adherent Stem Cells) or Placebo,UHHS GRH,34270,GRH Pharmacy,Tech,0.01
STUDY - MultiVitamin Oral Solution (Poly-Vi-Sol Formula),UHHS GRH,36951,GRH Pharmacy,Tech,0.01
STUDY - Mycophenolate 250 mg Cap,UHHS GRH,29932,GRH Pharmacy,Tech,0.01
STUDY - Mycophenolate 500 mg Cap,UHHS GRH,29933,GRH Pharmacy,Tech,0.01
STUDY - N6022 1 mg/mL or Placebo,UHHS GRH,38135,GRH Pharmacy,Tech,0.01
STUDY - N9-GP (nonacog beta pegol; rFactor-IX) 500 IU Vial,UHHS GRH,53001,GRH Pharmacy,Tech,0.01
STUDY - nab-Paclitaxel (Abraxane) IV Piggy Back,UHHS GRH,40010,GRH Pharmacy,Tech,0.01
STUDY - NC-6004 (Peg-Cisplatin) IV Piggyback,UHHS GRH,39718,GRH Pharmacy,Tech,0.01
STUDY - Nelarabine (Compound 506U78) IV Piggy Back,UHHS GRH,38646,GRH Pharmacy,Tech,0.01
STUDY - Nicardipine 40 mg/ NaCL 0.83% 200 mL Premix Infusion,UHHS GRH,34892,GRH Pharmacy,Tech,0.01
STUDY - Nivolumab (BMS-936558) Injection,UHHS GRH,36959,GRH Pharmacy,Tech,0.01
STUDY - Nivolumab/Placebo IV Piggy Back,UHHS GRH,37805,GRH Pharmacy,Tech,0.01
STUDY - NKTR-102 (PEG-Irinotecan) Injection,UHHS GRH,32732,GRH Pharmacy,Tech,0.01
STUDY - O6 - Benzylguanine (O6BG) Injection,UHHS GRH,32733,GRH Pharmacy,Tech,0.01
STUDY - OGX-427 IV Piggy Back,UHHS GRH,39629,GRH Pharmacy,Tech,0.01
STUDY - OMGEAVAN (Omega-3 Intralipid 10%) IV Piggy Back,UHHS GRH,34271,GRH Pharmacy,Tech,0.01
STUDY - Oncophage (HSPPC 96 Complex) Injection,UHHS GRH,32832,GRH Pharmacy,Tech,0.01
STUDY - Ondansetron,UHHS GRH,29934,GRH Pharmacy,Tech,0.01
