Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
SELF CARE D/C STATUS,UHHS EMC,15654,EMH PT,Tech,0
SELF CARE GOAL STATUS,UHHS EMC,15653,EMH PT,Tech,0
SELF CARE/ADL TRAIN 15MIN,UHHS EMC,12842,EMH PT,Tech,121
STRAPPING-ANKLE,UHHS EMC,12960,EMH PT,Tech,166
STRAPPING-HIP,UHHS EMC,12962,EMH PT,Tech,198
STRAPPING-KNEE,UHHS EMC,12959,EMH PT,Tech,227
STRAPPING-LOW BACK,UHHS EMC,12957,EMH PT,Tech,198
STRAPPING-SHOULDER,UHHS EMC,12961,EMH PT,Tech,293
STRAPPING-THORAX,UHHS EMC,12958,EMH PT,Tech,198
SUB PT/OT  D/C STATUS,UHHS EMC,15600,EMH PT,Tech,0
SUB PT/OT CURRENT STATUS,UHHS EMC,15598,EMH PT,Tech,0
SUB PT/OT GOAL STATUS,UHHS EMC,15599,EMH PT,Tech,0
THER EX 59 15 MIN,UHHS EMC,12966,EMH PT,Tech,132
THER EXER  1ST 15 MIN,UHHS EMC,12945,EMH PT,Tech,132
THERAPEUTIC ACT EA 15MINS,UHHS EMC,12950,EMH PT,Tech,130
ULTRASOUND EA 15 MINS,UHHS EMC,12942,EMH PT,Tech,111
VASILY CUSTOM ORTHOTICS,UHHS EMC,12968,EMH PT,Tech,78
VISCOPEDS INSOLES (PAIR),UHHS EMC,12967,EMH PT,Tech,155
W/C MGM PROPULSION EA 15M,UHHS EMC,14645,EMH PT,Tech,83
WHFO CUSTOM DYNAMIC,UHHS EMC,12861,EMH PT,Tech,782
WHFO CUSTOM STATIC,UHHS EMC,12862,EMH PT,Tech,762
WHO CUSTOM STATIC WRIST,UHHS EMC,12863,EMH PT,Tech,495
WHO PREFAB WRIST COCK UP,UHHS EMC,12858,EMH PT,Tech,90
WORK CONDITIONING EA 15 MIN - BWC ONLY,UHHS EMC,15730,EMH PT,Tech,64
ARTERIAL PUNCTURE,UHHS EMC,11352,EMH PULM FUNCTION,Tech,135
PLETHYSMOGRAPHY FOR LUNG VOLUMES,UHHS EMC,14975,EMH PULM FUNCTION,Tech,255
PUL FUNC - MVV,UHHS EMC,11348,EMH PULM FUNCTION,Tech,230
PUL FUNC BLOOD GASES-KIT,UHHS EMC,11351,EMH PULM FUNCTION,Tech,27
PUL FUNC SPIRO B&A BRONCH,UHHS EMC,11342,EMH PULM FUNCTION,Tech,305
PUL FUNC SPIROMETRY,UHHS EMC,11341,EMH PULM FUNCTION,Tech,199
PUL FUNC-RESTING VENT,UHHS EMC,11344,EMH PULM FUNCTION,Tech,64
PULM FUNC-LUNG PROV STUDY,UHHS EMC,11350,EMH PULM FUNCTION,Tech,"1,002.00"
PULM STRESS TEST-COMPLEX,UHHS EMC,14285,EMH PULM FUNCTION,Tech,771
ABD ACUTE,UHHS EMC,11656,EMH RAD DIAG,Tech,570
ABD AP & LAT AND/OR OBL,UHHS EMC,11657,EMH RAD DIAG,Tech,348
ABD WITH ERECT AND/OR DEC,UHHS EMC,11658,EMH RAD DIAG,Tech,381
ABDOMEN 1 VIEW,UHHS EMC,17789,EMH RAD DIAG,Tech,182
ABDOMEN 2 VIEWS,UHHS EMC,17787,EMH RAD DIAG,Tech,348
ABDOMEN 3 OR MORE VIEWS,UHHS EMC,17788,EMH RAD DIAG,Tech,385
AC JOINTS W/WO WT,UHHS EMC,11650,EMH RAD DIAG,Tech,512
ANGIO EXTREM INTRO NEEDLE - UPPER OR LOWER,UHHS EMC,11687,EMH RAD DIAG,Tech,"2,896.00"
ANKLE 2  VIEW LT,UHHS EMC,11580,EMH RAD DIAG,Tech,246
ANKLE 2 VIEW BILAT,UHHS EMC,15924,EMH RAD DIAG,Tech,437
ANKLE 2 VIEW RT,UHHS EMC,11541,EMH RAD DIAG,Tech,246
ANKLE 3 OR MORE VIEWS BILAT,UHHS EMC,15925,EMH RAD DIAG,Tech,497
ANKLE 3 OR MORE VIEWS LT,UHHS EMC,11581,EMH RAD DIAG,Tech,283
ANKLE 3 OR MORE VIEWS RT,UHHS EMC,11542,EMH RAD DIAG,Tech,283
ANKLE ARTHROGRAPHY - S&I,UHHS EMC,17594,EMH RAD DIAG,Tech,"1,328.00"
ARTHROGRAM ANKLE INJCT BILAT,UHHS EMC,15937,EMH RAD DIAG,Tech,747
ARTHROGRAM ANKLE INJCT LT,UHHS EMC,15684,EMH RAD DIAG,Tech,415
ARTHROGRAM ANKLE INJCT RT,UHHS EMC,15685,EMH RAD DIAG,Tech,415
ARTHROGRAM ELBOW INJCT BILAT,UHHS EMC,15934,EMH RAD DIAG,Tech,781
ARTHROGRAM ELBOW INJCT LT,UHHS EMC,15718,EMH RAD DIAG,Tech,434
ARTHROGRAM ELBOW INJCT RT,UHHS EMC,15717,EMH RAD DIAG,Tech,434
ARTHROGRAM HIP INJCT BILAT,UHHS EMC,15935,EMH RAD DIAG,Tech,752
ARTHROGRAM HIP INJCT LT,UHHS EMC,11586,EMH RAD DIAG,Tech,432
ARTHROGRAM HIP INJCT RT,UHHS EMC,11547,EMH RAD DIAG,Tech,432
ARTHROGRAM KNEE INJCT BILAT,UHHS EMC,15936,EMH RAD DIAG,Tech,799
ARTHROGRAM KNEE INJCT LT,UHHS EMC,15682,EMH RAD DIAG,Tech,442
ARTHROGRAM KNEE INJCT RT,UHHS EMC,15683,EMH RAD DIAG,Tech,442
ARTHROGRAM SHOULDER INJCT BILAT,UHHS EMC,15886,EMH RAD DIAG,Tech,727
ARTHROGRAM SHOULDER INJCT LT,UHHS EMC,11686,EMH RAD DIAG,Tech,499
ARTHROGRAM SHOULDER INJCT RT,UHHS EMC,15885,EMH RAD DIAG,Tech,499
ARTHROGRAM SHOULDER S&I BILAT,UHHS EMC,15901,EMH RAD DIAG,Tech,752
ARTHROGRAM SHOULDER S&I LT,UHHS EMC,11585,EMH RAD DIAG,Tech,432
ARTHROGRAM SHOULDER S&I RT,UHHS EMC,11546,EMH RAD DIAG,Tech,432
ARTHROGRAPHY ELBOW S&I BILAT,UHHS EMC,15940,EMH RAD DIAG,Tech,"1,050.00"
ARTHROGRAPHY ELBOW S&I LT,UHHS EMC,15716,EMH RAD DIAG,Tech,"1,050.00"
ARTHROGRAPHY ELBOW S&I RT,UHHS EMC,15939,EMH RAD DIAG,Tech,"1,050.00"
ARTHROGRAPHY HIP S&I BILAT,UHHS EMC,15944,EMH RAD DIAG,Tech,724
ARTHROGRAPHY HIP S&I LT,UHHS EMC,11554,EMH RAD DIAG,Tech,413
ARTHROGRAPHY HIP S&I RT,UHHS EMC,15943,EMH RAD DIAG,Tech,413
ARTHROGRAPHY KNEE S&I BILAT,UHHS EMC,15946,EMH RAD DIAG,Tech,732
ARTHROGRAPHY KNEE S&I LT,UHHS EMC,15945,EMH RAD DIAG,Tech,408
ARTHROGRAPHY KNEE S&I RT,UHHS EMC,14230,EMH RAD DIAG,Tech,408
ARTHROGRAPHY WRIST S&I BILAT,UHHS EMC,15942,EMH RAD DIAG,Tech,495
ARTHROGRAPHY WRIST S&I LT,UHHS EMC,11508,EMH RAD DIAG,Tech,329
ARTHROGRAPHY WRIST S&I RT,UHHS EMC,15941,EMH RAD DIAG,Tech,329
BARIUM ENEMA,UHHS EMC,11663,EMH RAD DIAG,Tech,725
BARIUM ENEMA W/AIR CONTR.,UHHS EMC,11664,EMH RAD DIAG,Tech,967
BONE (OSSEOUS) SURVEY COM,UHHS EMC,11680,EMH RAD DIAG,Tech,749
BONE (OSSEOUS) SURVEY LIM,UHHS EMC,11676,EMH RAD DIAG,Tech,703
BONE AGE STUDIES SINGLE,UHHS EMC,11673,EMH RAD DIAG,Tech,282
BONE LENGTH STUDIES,UHHS EMC,14885,EMH RAD DIAG,Tech,573
BONE SURVEY INFANT (SILVE,UHHS EMC,11677,EMH RAD DIAG,Tech,550
CATH FO REG 12/5CC 0165PV,UHHS EMC,10153,EMH RAD DIAG,Tech,37
CHEST 1 VIEW PA OR AP - MEDWORKS,UHHS EMC,17572,EMH RAD DIAG,Tech,155
CHEST 2 VIEW PA AND LAT - MEDWORKS,UHHS EMC,17573,EMH RAD DIAG,Tech,322
CHEST 2 VIEWS,UHHS EMC,17783,EMH RAD DIAG,Tech,213
CHEST 2 VIEWS - MEDWORKS,UHHS EMC,17793,EMH RAD DIAG,Tech,213
CHEST 2 VIEWS PA AND LAT,UHHS EMC,11621,EMH RAD DIAG,Tech,213
CHEST 3 VIEWS,UHHS EMC,17784,EMH RAD DIAG,Tech,244
CHEST 4 OR MORE VIEWS,UHHS EMC,17785,EMH RAD DIAG,Tech,348
CHEST DECUBITUS,UHHS EMC,11626,EMH RAD DIAG,Tech,154
CHEST INSPIRATION & EXPIR,UHHS EMC,11624,EMH RAD DIAG,Tech,279
CHEST PA,UHHS EMC,11619,EMH RAD DIAG,Tech,182
CHEST PA LAT & BOTH OBLS,UHHS EMC,11622,EMH RAD DIAG,Tech,517
CHEST PA LATERAL LORDOTIC,UHHS EMC,11623,EMH RAD DIAG,Tech,381
CHEST PORTABLE PA OR AP,UHHS EMC,11620,EMH RAD DIAG,Tech,182
CHEST SINGLE VIEW,UHHS EMC,17782,EMH RAD DIAG,Tech,182
CHEST SINGLE VIEW - MEDWORKS,UHHS EMC,17792,EMH RAD DIAG,Tech,182
CHEST SINGLE VIEW - PORTABLE PA OR AP,UHHS EMC,17791,EMH RAD DIAG,Tech,182
CHOLANGIOGRAM ADD SET O/R,UHHS EMC,14010,EMH RAD DIAG,Tech,261
CHOLANGIOGRAPHY OPERATIVE,UHHS EMC,11665,EMH RAD DIAG,Tech,664
CHOLANGIOGRAPHY T-TUBE,UHHS EMC,11666,EMH RAD DIAG,Tech,502
CLAVICLE COMPLETE BILAT,UHHS EMC,15897,EMH RAD DIAG,Tech,532
CLAVICLE COMPLETE LT,UHHS EMC,11558,EMH RAD DIAG,Tech,305
CLAVICLE COMPLETE RT,UHHS EMC,11519,EMH RAD DIAG,Tech,305
CXR/ABD 1 VIEW FOR FB (PE,UHHS EMC,11681,EMH RAD DIAG,Tech,279
CYSTOCONRAY UP TO 149MG/M,UHHS EMC,11698,EMH RAD DIAG,Tech,21
CYSTOGRAM INJ,UHHS EMC,11688,EMH RAD DIAG,Tech,437
CYSTOGRAPHY MIN 3 VIEWS,UHHS EMC,11511,EMH RAD DIAG,Tech,209
DEXA STUDY APPENDICULAR,UHHS EMC,11693,EMH RAD DIAG,Tech,437
DEXA STUDY AXIAL SKELETON,UHHS EMC,11694,EMH RAD DIAG,Tech,489
DISCOGRAPHY  LUMBAR  S&I,UHHS EMC,11675,EMH RAD DIAG,Tech,"3,280.00"
DRAIN/INJ INTERM JNT-LT,UHHS EMC,12827,EMH RAD DIAG,Tech,525
DXA SCAN VERT FRACTURE ASSESSMNT,UHHS EMC,14976,EMH RAD DIAG,Tech,383
ELBOW 2 VIEW BILAT,UHHS EMC,15903,EMH RAD DIAG,Tech,528
ELBOW 2 VIEW RT,UHHS EMC,11524,EMH RAD DIAG,Tech,303
ELBOW 2VIEWS  LT,UHHS EMC,11563,EMH RAD DIAG,Tech,303
ELBOW 3 VIEWS OR MORE BILAT,UHHS EMC,15904,EMH RAD DIAG,Tech,564
ELBOW 3 VIEWS OR MORE LT,UHHS EMC,11564,EMH RAD DIAG,Tech,310
ELBOW 3 VIEWS OR MORE RT,UHHS EMC,11525,EMH RAD DIAG,Tech,310
ESOPHAGEAL DILITATION S&I,UHHS EMC,11509,EMH RAD DIAG,Tech,780
ESOPHOGRAM,UHHS EMC,11659,EMH RAD DIAG,Tech,555
EXTREMITY  UNILT ANGIOGRA,UHHS EMC,11513,EMH RAD DIAG,Tech,"5,122.00"
EYE FOR FB W/ OR W/O L BILAT,UHHS EMC,15892,EMH RAD DIAG,Tech,"1,000.00"
EYE FOR FB W/ OR W/O L LT,UHHS EMC,15891,EMH RAD DIAG,Tech,554
EYE FOR FB W/ OR W/O L RT,UHHS EMC,14884,EMH RAD DIAG,Tech,554
FACIAL BONES 3 VIEW OR MO,UHHS EMC,11610,EMH RAD DIAG,Tech,440
FACIAL BONES LESS THAN 3,UHHS EMC,11609,EMH RAD DIAG,Tech,354
FEMUR 1 VIEW - BILAT,UHHS EMC,17042,EMH RAD DIAG,Tech,298
FEMUR 1 VIEW LT,UHHS EMC,17024,EMH RAD DIAG,Tech,199
FEMUR 1 VIEW RT,UHHS EMC,17036,EMH RAD DIAG,Tech,199
FEMUR AP & LAT BILAT,UHHS EMC,15917,EMH RAD DIAG,Tech,547
FEMUR AP & LAT-LT,UHHS EMC,11574,EMH RAD DIAG,Tech,310
FEMUR AP & LAT-RT,UHHS EMC,11535,EMH RAD DIAG,Tech,310
FEMUR MIN 2 VIEWS - BILAT,UHHS EMC,17043,EMH RAD DIAG,Tech,298
FEMUR MIN 2 VIEWS LT,UHHS EMC,17025,EMH RAD DIAG,Tech,199
FEMUR MIN 2 VIEWS RT,UHHS EMC,17037,EMH RAD DIAG,Tech,199
FETAL IMAGING - EA ADDL GESTATION,UHHS EMC,17027,EMH RAD DIAG,Tech,426
FETAL IMAGING - SINGLE GESTATION -  MRI,UHHS EMC,17026,EMH RAD DIAG,Tech,857
FINGER  2ND DIGIT BILAT,UHHS EMC,15912,EMH RAD DIAG,Tech,428
FINGER  2ND DIGIT LT,UHHS EMC,11589,EMH RAD DIAG,Tech,244
FINGER  2ND DIGIT RT,UHHS EMC,11550,EMH RAD DIAG,Tech,244
FINGER  3RD DIGIT BILAT,UHHS EMC,15913,EMH RAD DIAG,Tech,428
FINGER  3RD DIGIT LT,UHHS EMC,11590,EMH RAD DIAG,Tech,244
FINGER  3RD DIGIT RT,UHHS EMC,11551,EMH RAD DIAG,Tech,244
FINGER  4TH DIGIT BILAT,UHHS EMC,15914,EMH RAD DIAG,Tech,428
FINGER  4TH DIGIT LT,UHHS EMC,11591,EMH RAD DIAG,Tech,244
FINGER  4TH DIGIT RT,UHHS EMC,11552,EMH RAD DIAG,Tech,244
FINGER  5TH DIGIT BILAT,UHHS EMC,15915,EMH RAD DIAG,Tech,428
FINGER  5TH DIGIT LT,UHHS EMC,11592,EMH RAD DIAG,Tech,244
FINGER  5TH DIGIT RT,UHHS EMC,11553,EMH RAD DIAG,Tech,244
FINGER  RT THUMB,UHHS EMC,11549,EMH RAD DIAG,Tech,244
FISTULA/SINUS TRACT S&I,UHHS EMC,11515,EMH RAD DIAG,Tech,761
FISTULAGRAM O/R,UHHS EMC,11604,EMH RAD DIAG,Tech,761
FISTULAGRAM/ABSCESSOGR,UHHS EMC,11685,EMH RAD DIAG,Tech,340
FLUORO GUID FOR SPINE INJ,UHHS EMC,11674,EMH RAD DIAG,Tech,330
FLUORO NEEDLE PLACEMENT,UHHS EMC,11695,EMH RAD DIAG,Tech,593
FLUOROSCOPY UP TO 1 HR,UHHS EMC,11672,EMH RAD DIAG,Tech,323
FOOT 2 VIEW BILAT,UHHS EMC,15926,EMH RAD DIAG,Tech,437
FOOT 2 VIEW LT,UHHS EMC,11582,EMH RAD DIAG,Tech,246
FOOT 2 VIEW RT,UHHS EMC,11543,EMH RAD DIAG,Tech,246
FOOT 3 OR MORE VIEWS BILAT,UHHS EMC,15927,EMH RAD DIAG,Tech,525
FOOT 3 OR MORE VIEWS LT,UHHS EMC,11583,EMH RAD DIAG,Tech,289
FOOT 3 OR MORE VIEWS RT,UHHS EMC,11544,EMH RAD DIAG,Tech,289
FOREARM AP & LAT BILAT,UHHS EMC,15905,EMH RAD DIAG,Tech,537
FOREARM AP & LAT LT,UHHS EMC,11565,EMH RAD DIAG,Tech,305
FOREARM AP & LAT RT,UHHS EMC,11526,EMH RAD DIAG,Tech,305
GADOLINIUM (PER ML),UHHS EMC,10177,EMH RAD DIAG,Tech,24
GASTROGRAFIN 120 ML,UHHS EMC,11692,EMH RAD DIAG,Tech,189
GI,UHHS EMC,11660,EMH RAD DIAG,Tech,863
GI AIR CONTRAST,UHHS EMC,11679,EMH RAD DIAG,Tech,909
GI AIR W/KUB,UHHS EMC,14886,EMH RAD DIAG,Tech,851
GI W AIR W SBFT,UHHS EMC,11682,EMH RAD DIAG,Tech,"1,094.00"
GI WITH SMALL BOWEL SERIE,UHHS EMC,11661,EMH RAD DIAG,Tech,"1,087.00"
HAND 2  VIEWS BILAT,UHHS EMC,15909,EMH RAD DIAG,Tech,442
HAND 2 VIEWS LT,UHHS EMC,11570,EMH RAD DIAG,Tech,254
HAND 2 VIEWS RT,UHHS EMC,11531,EMH RAD DIAG,Tech,254
HAND 3 OR MORE VIEWS BILAT,UHHS EMC,15910,EMH RAD DIAG,Tech,521
HAND 3 OR MORE VIEWS LT,UHHS EMC,11569,EMH RAD DIAG,Tech,287
HAND 3 OR MORE VIEWS RT,UHHS EMC,11530,EMH RAD DIAG,Tech,287
HEEL CALCANEUS BILAT MIN 2V,UHHS EMC,15928,EMH RAD DIAG,Tech,529
HEEL CALCANEUS LT MIN 2V,UHHS EMC,11584,EMH RAD DIAG,Tech,291
HEEL CALCANEUS  RT MIN 2V,UHHS EMC,11545,EMH RAD DIAG,Tech,291
HIP 2 OR MORE VIEWS LT,UHHS EMC,11572,EMH RAD DIAG,Tech,391
HIP 2 OR MORE VIEWS RT,UHHS EMC,11533,EMH RAD DIAG,Tech,391
HIP DURING OR PROCEDUR BILAT,UHHS EMC,15916,EMH RAD DIAG,Tech,"2,287.00"
HIP DURING OR PROCEDUR LT,UHHS EMC,11573,EMH RAD DIAG,Tech,"1,270.00"
HIP DURING OR PROCEDUR RT,UHHS EMC,11534,EMH RAD DIAG,Tech,"1,270.00"
HIP UNILATERAL ONE VIE LT,UHHS EMC,11571,EMH RAD DIAG,Tech,223
HIP UNILATERAL ONE VIE RT,UHHS EMC,11532,EMH RAD DIAG,Tech,223
HIP UNILATERAL WITH PELVIS  MIN 4 VIEWS LT,UHHS EMC,17020,EMH RAD DIAG,Tech,330
HIP UNILATERAL WITH PELVIS  MIN 4 VIEWS RT,UHHS EMC,17035,EMH RAD DIAG,Tech,330
HIP UNILATERAL WITH PELVIS 1 VIEW LT,UHHS EMC,17018,EMH RAD DIAG,Tech,199
HIP UNILATERAL WITH PELVIS 1 VIEW RT,UHHS EMC,17033,EMH RAD DIAG,Tech,67
HIP UNILATERAL WITH PELVIS 2-3 VIEWS LT,UHHS EMC,17019,EMH RAD DIAG,Tech,199
HIP UNILATERAL WITH PELVIS 2-3 VIEWS RT,UHHS EMC,17034,EMH RAD DIAG,Tech,199
HIPS AP PELVIS & BOTH LAT,UHHS EMC,11651,EMH RAD DIAG,Tech,619
HIPS BILATERAL WITH PELVIS 2 VIEWS,UHHS EMC,17021,EMH RAD DIAG,Tech,330
HIPS BILATERAL WITH PELVIS 3-4 VIEWS,UHHS EMC,17022,EMH RAD DIAG,Tech,330
HIPS BILATERAL WITH PELVIS MIN 5 VIEWS,UHHS EMC,17023,EMH RAD DIAG,Tech,629
HUMERUS MIN 2 VIEWS BILAT,UHHS EMC,15902,EMH RAD DIAG,Tech,646
HUMERUS MIN 2 VIEWS LT,UHHS EMC,11562,EMH RAD DIAG,Tech,365
HUMERUS MIN 2 VIEWS RT,UHHS EMC,11523,EMH RAD DIAG,Tech,365
HYSTEROSALPINGOGRAPHY COM,UHHS EMC,11671,EMH RAD DIAG,Tech,701
INSERT LOOPOGRAM INJ BILAT,UHHS EMC,15889,EMH RAD DIAG,Tech,"1,805.00"
INSERT LOOPOGRAM INJ LT,UHHS EMC,15887,EMH RAD DIAG,Tech,"1,202.00"
INSERT LOOPOGRAM INJ RT,UHHS EMC,11603,EMH RAD DIAG,Tech,"1,202.00"
ISOVUE 250 PER ML,UHHS EMC,13498,EMH RAD DIAG,Tech,1
ISOVUE 300 PER ML,UHHS EMC,13499,EMH RAD DIAG,Tech,1
ISOVUE 370 PER ML,UHHS EMC,13500,EMH RAD DIAG,Tech,1
IVP (UROGRAPHY) W/TOMOGRA,UHHS EMC,11668,EMH RAD DIAG,Tech,765
IVP W OR WO TOMO,UHHS EMC,11670,EMH RAD DIAG,Tech,759
KNEE 3 VIEWS BILAT,UHHS EMC,15919,EMH RAD DIAG,Tech,340
KNEE 3 VIEWS LT,UHHS EMC,11654,EMH RAD DIAG,Tech,193
KNEE 3 VIEWS RT,UHHS EMC,11653,EMH RAD DIAG,Tech,193
KNEE LESS THAN 3 VIEWS BILAT,UHHS EMC,15918,EMH RAD DIAG,Tech,499
KNEE LESS THAN 3 VIEWS LT,UHHS EMC,11575,EMH RAD DIAG,Tech,282
KNEE LESS THAN 3 VIEWS RT,UHHS EMC,11536,EMH RAD DIAG,Tech,282
KNEE NON-TRA 4 OR > VW BILAT,UHHS EMC,15921,EMH RAD DIAG,Tech,634
KNEE NON-TRA 4 OR > VW LT,UHHS EMC,11577,EMH RAD DIAG,Tech,353
KNEE NON-TRA 4 OR > VW RT,UHHS EMC,11538,EMH RAD DIAG,Tech,353
KNEE TRA 4 OR > VW BILAT,UHHS EMC,15920,EMH RAD DIAG,Tech,634
KNEE TRA 4 OR > VW LT,UHHS EMC,11576,EMH RAD DIAG,Tech,353
KNEE TRA 4 OR > VW RT,UHHS EMC,11537,EMH RAD DIAG,Tech,353
KNEES - BOTH  STANDING,UHHS EMC,11652,EMH RAD DIAG,Tech,248
KUB W/OBLS OR CONE DOWN,UHHS EMC,11667,EMH RAD DIAG,Tech,409
KUB/ABD SNGL VIEW,UHHS EMC,11655,EMH RAD DIAG,Tech,182
KYPHOPLASTY W/FLUORO GUID,UHHS EMC,11605,EMH RAD DIAG,Tech,545
LARYNGOSCOPY - FLEXIBLE FIBEROPTIC - DIAGNOSTIC,UHHS EMC,16651,EMH RAD DIAG,Tech,416
LOOPOGRAM/NEPHROSTOGRAM,UHHS EMC,11510,EMH RAD DIAG,Tech,"1,588.00"
LOWER EXTREMITY INFANT BILAT,UHHS EMC,15923,EMH RAD DIAG,Tech,451
LOWER EXTREMITY INFANT LT,UHHS EMC,11579,EMH RAD DIAG,Tech,250
LOWER EXTREMITY INFANT RT,UHHS EMC,11540,EMH RAD DIAG,Tech,250
MANDIBLE LESS THAN 4 VIEW BILAT,UHHS EMC,15894,EMH RAD DIAG,Tech,529
MANDIBLE LESS THAN 4 VIEW LT,UHHS EMC,11606,EMH RAD DIAG,Tech,354
MANDIBLE LESS THAN 4 VIEW RT,UHHS EMC,15893,EMH RAD DIAG,Tech,354
MANDIBLE MIN 3V,UHHS EMC,11607,EMH RAD DIAG,Tech,450
MASTOIDS MIN 3 VIEWS/SIDE OR BILAT,UHHS EMC,15896,EMH RAD DIAG,Tech,"1,007.00"
MASTOIDS MIN 3 VIEWS/SIDE OR LT,UHHS EMC,11608,EMH RAD DIAG,Tech,672
MASTOIDS MIN 3 VIEWS/SIDE OR RT,UHHS EMC,15895,EMH RAD DIAG,Tech,672
MYELOGRAPHY CERV PUNCTURE,UHHS EMC,11690,EMH RAD DIAG,Tech,"1,560.00"
MYELOGRAPHY CERVICAL S&I,UHHS EMC,11506,EMH RAD DIAG,Tech,783
MYELOGRAPHY ENTIRE SPINE,UHHS EMC,14883,EMH RAD DIAG,Tech,920
MYELOGRAPHY LUMAR S&I,UHHS EMC,11507,EMH RAD DIAG,Tech,704
MYELOGRAPHY LUMBAR PUNCTU,UHHS EMC,11691,EMH RAD DIAG,Tech,"1,172.00"
MYELOGRAPHY THORACIC S&I,UHHS EMC,14009,EMH RAD DIAG,Tech,"3,007.00"
MYELOGRAPHY VIA INJ - CERVICAL WITH S&I,UHHS EMC,17280,EMH RAD DIAG,Tech,"2,095.00"
MYELOGRAPHY VIA LUMBAR INJECTION W/ S&I,UHHS EMC,17151,EMH RAD DIAG,Tech,"2,095.00"
NASAL BONES 3 VIEWS,UHHS EMC,11611,EMH RAD DIAG,Tech,441
NECK SOFT TISSUE,UHHS EMC,11618,EMH RAD DIAG,Tech,287
NEPHROSTOGRAM BI,UHHS EMC,12073,EMH RAD DIAG,Tech,934
NEPHROSTOGRAM LT,UHHS EMC,12067,EMH RAD DIAG,Tech,599
NEPHROSTOGRAM RT,UHHS EMC,12053,EMH RAD DIAG,Tech,571
ORBITS 4 VIEWS,UHHS EMC,11612,EMH RAD DIAG,Tech,440
PELVIS 3 VIEWS,UHHS EMC,11646,EMH RAD DIAG,Tech,386
PELVIS AP ONLY,UHHS EMC,11644,EMH RAD DIAG,Tech,330
PELVIS-HIPS CHILD AP & FR,UHHS EMC,11645,EMH RAD DIAG,Tech,411
RETROGRADE (UROGRAPHY),UHHS EMC,11669,EMH RAD DIAG,Tech,613
RIBS BIL 3 VIEWS,UHHS EMC,11517,EMH RAD DIAG,Tech,651
RIBS BIL W/PA CXR MIN 3 V,UHHS EMC,4437,EMH RAD DIAG,Tech,831
RIBS UNI 2 VIEWS LT,UHHS EMC,11556,EMH RAD DIAG,Tech,467
RIBS UNI 2 VIEWS RT,UHHS EMC,4438,EMH RAD DIAG,Tech,467
RIBS W/PA CXR MIN 3 VW LT,UHHS EMC,11557,EMH RAD DIAG,Tech,651
RIBS W/PA CXR MIN 3 VW RT,UHHS EMC,11518,EMH RAD DIAG,Tech,651
SACRO-ILIAC JOINTS <3 VWS,UHHS EMC,11648,EMH RAD DIAG,Tech,445
SACRUM AND/OR COCCYX,UHHS EMC,11647,EMH RAD DIAG,Tech,440
SALPINGOGRAM INJECT,UHHS EMC,11689,EMH RAD DIAG,Tech,598
SCAPULA 2 VIEWS - RT,UHHS EMC,11520,EMH RAD DIAG,Tech,443
SCAPULA 2 VIEWS BILAT,UHHS EMC,15898,EMH RAD DIAG,Tech,786
SCAPULA 2 VIEWS LT,UHHS EMC,11559,EMH RAD DIAG,Tech,443
SCOLIOSIS EVALUATION MIN 6 VIEWS,UHHS EMC,17017,EMH RAD DIAG,Tech,629
SCOLIOSIS EVALULATION 1 VIEW,UHHS EMC,17014,EMH RAD DIAG,Tech,199
SCOLIOSIS EVALULATION 2-3 VIEWS,UHHS EMC,17015,EMH RAD DIAG,Tech,330
SCOLIOSIS EVALULATION 4-5 VIEWS,UHHS EMC,17016,EMH RAD DIAG,Tech,629
SHOULDER 2 OR MORE VIE BILAT,UHHS EMC,15900,EMH RAD DIAG,Tech,804
SHOULDER 2 OR MORE VIE LT,UHHS EMC,11561,EMH RAD DIAG,Tech,441
SHOULDER 2 OR MORE VIE RT,UHHS EMC,11522,EMH RAD DIAG,Tech,441
SHOULDER ONE VIEW BILAT,UHHS EMC,15899,EMH RAD DIAG,Tech,426
SHOULDER ONE VIEW LT,UHHS EMC,11560,EMH RAD DIAG,Tech,243
SHOULDER ONE VIEW RT,UHHS EMC,11521,EMH RAD DIAG,Tech,243
SINUSES 3 OR MORE VIEWS,UHHS EMC,11614,EMH RAD DIAG,Tech,598
SINUSES LESS THAN 3 VIEWS,UHHS EMC,11613,EMH RAD DIAG,Tech,464
SKULL 4 OR MORE VIEWS,UHHS EMC,11616,EMH RAD DIAG,Tech,594
SKULL LESS THAN 4 VIEWS,UHHS EMC,11615,EMH RAD DIAG,Tech,465
SMALL BOWEL ONLY,UHHS EMC,11662,EMH RAD DIAG,Tech,433
SPINAL PUNCTURE LUMBAR,UHHS EMC,11649,EMH RAD DIAG,Tech,"1,169.00"
SPINE C MIN 4 VIEWS,UHHS EMC,11633,EMH RAD DIAG,Tech,528
SPINE CERV AP LAT OBL FLE,UHHS EMC,11634,EMH RAD DIAG,Tech,458
SPINE CERV SINGLE VIEW,UHHS EMC,11630,EMH RAD DIAG,Tech,232
SPINE CERVICIAL AP & LAT  2 OR 3V,UHHS EMC,11632,EMH RAD DIAG,Tech,361
SPINE ENTIRE SURVEY AP&LA,UHHS EMC,16699,EMH RAD DIAG,Tech,496
SPINE L MIN 4 VIEWS,UHHS EMC,11640,EMH RAD DIAG,Tech,597
