Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
P.E. Tubes,UHHS PMC,16376,PMC Operating Room,Tech,45
Pacemaker Enpluse (Medtronic/E2DR31),UHHS PMC,14263,PMC Operating Room,Tech,"15,243.00"
Pacemaker Enpulse (Medtronic/E2DR01),UHHS PMC,14262,PMC Operating Room,Tech,"22,058.00"
Pack facet injection,UHHS PMC,13908,PMC Operating Room,Tech,101
Pack Y Tec disposable,UHHS PMC,28729,PMC Operating Room,Tech,525
Pad Ground W/Shrouded Plug,UHHS PMC,13569,PMC Operating Room,Tech,121
Paragon Olive Wire TH 1.4 P992011406,UHHS PMC,53527,PMC Operating Room,Tech,408
Parks Med Probe Doppler 8.2PENCILPROBE,UHHS PMC,37092,PMC Operating Room,Tech,414
Passer catheter,UHHS PMC,14837,PMC Operating Room,Tech,330
Patterson Splint Aquaplast-T A96272,UHHS PMC,41131,PMC Operating Room,Tech,396
Peak Plasma Blade,UHHS PMC,30422,PMC Operating Room,Tech,821
Peak Plasma Blade Extended,UHHS PMC,30423,PMC Operating Room,Tech,881
Pediatric Soma Sensor,UHHS PMC,21423,PMC Operating Room,Tech,256
Peg Gastrostomy Gastrodome 20fr 6820,UHHS PMC,13626,PMC Operating Room,Tech,347
Percutaneous Insert Kit Pik Av,UHHS PMC,21568,PMC Operating Room,Tech,158
Perforator cranial 14/11mm 210221,UHHS PMC,13891,PMC Operating Room,Tech,312
Perforator cranial 1mm,UHHS PMC,13892,PMC Operating Room,Tech,496
Perforator Cranial DGR-II,UHHS PMC,21610,PMC Operating Room,Tech,670
Perfusion Pump Pack,UHHS PMC,21560,PMC Operating Room,Tech,614
Perfusion Set Multiple,UHHS PMC,21577,PMC Operating Room,Tech,58
Perfusion suction line,UHHS PMC,13909,PMC Operating Room,Tech,84
Perfusion Table Line,UHHS PMC,21559,PMC Operating Room,Tech,233
Perioteneal Dialysis Cath Kit,UHHS PMC,21530,PMC Operating Room,Tech,846
Phaco Pack,UHHS PMC,26875,PMC Operating Room,Tech,311
Philadelphia Collar,UHHS PMC,26880,PMC Operating Room,Tech,44
Pin temporary DePuy 28653000,UHHS PMC,15222,PMC Operating Room,Tech,330
Pivot Drill Phoenix CAT02504,UHHS PMC,38793,PMC Operating Room,Tech,585
Pivot Injector Cartridge CAT01857,UHHS PMC,34881,PMC Operating Room,Tech,750
Pivot Med Cannula 8mm CAT00224,UHHS PMC,38485,PMC Operating Room,Tech,270
Pivot Med Drill Bit Nanotack cat01859,UHHS PMC,37996,PMC Operating Room,Tech,627
Pivot Med Drill Guide & Obturator 01371,UHHS PMC,38407,PMC Operating Room,Tech,"1,485.00"
pivot Med Drill Guide & Obturator 01372,UHHS PMC,38408,PMC Operating Room,Tech,945
Pivot Med Suture Anchor Nanoteck cat01858,UHHS PMC,37997,PMC Operating Room,Tech,"1,317.00"
Pivot Nanopasser Suture Manager CAT01358,UHHS PMC,34880,PMC Operating Room,Tech,885
Pivot Nanotack Anchor/Inserter CAT01386,UHHS PMC,36639,PMC Operating Room,Tech,"1,167.00"
Pivot Nanotack Drill CAT01373,UHHS PMC,36638,PMC Operating Room,Tech,567
Pk Alcn Totl 2500 Cutter 20 Ga,UHHS PMC,16975,PMC Operating Room,Tech,927
Plate tubular 1/3 6h Synthes 24106,UHHS PMC,15368,PMC Operating Room,Tech,118
PLazik Clip Aneurysm Mini S6522xT,UHHS PMC,54015,PMC Operating Room,Tech,291
PLazik Clip Aneurysm Mini S656xxT,UHHS PMC,54019,PMC Operating Room,Tech,291
PLazik Clip Aneurysm Mini S657xxT,UHHS PMC,54020,PMC Operating Room,Tech,291
PLazik Clip Aneurysm Mini S65806T,UHHS PMC,54022,PMC Operating Room,Tech,291
PLazik Clip Aneurysm STD TI S65598T,UHHS PMC,54017,PMC Operating Room,Tech,291
PLazik Clip Aneurysm STD TI S656xxT,UHHS PMC,54018,PMC Operating Room,Tech,291
PLazik Clip Aneurysm STD TI S657xxT,UHHS PMC,54021,PMC Operating Room,Tech,291
PLazik Clip Aneurysm STD TI S658xxT,UHHS PMC,54023,PMC Operating Room,Tech,291
PlugSurgisis Afp Anal Fistula,UHHS PMC,21705,PMC Operating Room,Tech,"2,269.00"
PMI Metzembaum Scissor 5mmx3cm 533005910,UHHS PMC,35906,PMC Operating Room,Tech,235
PMI Puncture Colsure Device PMITCSG,UHHS PMC,38240,PMC Operating Room,Tech,105
PMT Background Contrast 3103 5G,UHHS PMC,21426,PMC Operating Room,Tech,117
PMT Port Tissue Expander 360810,UHHS PMC,32743,PMC Operating Room,Tech,491
PMT Tissue Expander 361022/44,UHHS PMC,32744,PMC Operating Room,Tech,"2,624.00"
PMT Tissue Expander 361040/58/62/76,UHHS PMC,32745,PMC Operating Room,Tech,"2,384.00"
PMT Tissue Expander 3612ES2x2,UHHS PMC,35206,PMC Operating Room,Tech,"3,673.00"
PMT Tissue Expander 3612ES2xx2x,UHHS PMC,35207,PMC Operating Room,Tech,"3,853.00"
PMT Tissue expander port std 360803,UHHS PMC,15529,PMC Operating Room,Tech,620
Porex Chin implant 8321,UHHS PMC,28701,PMC Operating Room,Tech,600
Porex medpor block 6314,UHHS PMC,15347,PMC Operating Room,Tech,"1,791.00"
Porex medpor block 6332,UHHS PMC,15343,PMC Operating Room,Tech,717
Porex Medpor implant 9529,UHHS PMC,28702,PMC Operating Room,Tech,"3,132.00"
Porex Medpor implant 9531,UHHS PMC,28703,PMC Operating Room,Tech,"1,199.00"
Porex Medpor Ocular Implant Round 63xx,UHHS PMC,54673,PMC Operating Room,Tech,"1,560.00"
Porex medpor sheet 6331,UHHS PMC,15344,PMC Operating Room,Tech,"1,140.00"
Porex medpor sheet 8305,UHHS PMC,15345,PMC Operating Room,Tech,"1,015.00"
Porex Nostril retainer 72xx,UHHS PMC,28700,PMC Operating Room,Tech,497
Port Mri Dual-Lumen w/ Hickman Cath,UHHS PMC,21414,PMC Operating Room,Tech,"1,367.00"
Pos Kit Schlein Multiflex Pad,UHHS PMC,17011,PMC Operating Room,Tech,104
Positioner peak genzyme,UHHS PMC,14788,PMC Operating Room,Tech,"2,284.00"
Possis Angiojet AVX Set,UHHS PMC,31123,PMC Operating Room,Tech,"2,220.00"
Possis Angiojet DVX Catheter,UHHS PMC,27053,PMC Operating Room,Tech,"3,493.00"
Possis Angiojet DVX Set,UHHS PMC,31124,PMC Operating Room,Tech,"3,966.00"
Possis Angiojet Power Pulse Kit,UHHS PMC,31122,PMC Operating Room,Tech,93
Possis Angiojet XMI Set,UHHS PMC,31125,PMC Operating Room,Tech,"5,310.00"
Possis Angiojet Xpeedior Set,UHHS PMC,27054,PMC Operating Room,Tech,"3,421.00"
Possis Angiojet XVG Set,UHHS PMC,31126,PMC Operating Room,Tech,"4,890.00"
Possis Thrombectomy Set Omni 109681001,UHHS PMC,34877,PMC Operating Room,Tech,"5,415.00"
Possis Thrombectomy Set Proxi 109676001,UHHS PMC,34878,PMC Operating Room,Tech,"5,115.00"
Postop Pain Introducer 11G,UHHS PMC,21407,PMC Operating Room,Tech,167
Postop Pain Introducer 17G,UHHS PMC,21474,PMC Operating Room,Tech,90
Powered LDS 15W,UHHS PMC,14743,PMC Operating Room,Tech,530
PPI Introducer Safesheath II  SS9,UHHS PMC,54014,PMC Operating Room,Tech,195
Prbe Litho Electrohy 3Frx120,UHHS PMC,17016,PMC Operating Room,Tech,526
Prep Kit Femoral W/Restrictors,UHHS PMC,15879,PMC Operating Room,Tech,495
Prep Kit Intramed Total Hip,UHHS PMC,17012,PMC Operating Room,Tech,728
Pressure Prdts Safe Sheath HLS1010,UHHS PMC,37667,PMC Operating Room,Tech,230
Probe Curv Direct Laser 20G,UHHS PMC,17014,PMC Operating Room,Tech,434
Probe Doppler Neurosurgery,UHHS PMC,21734,PMC Operating Room,Tech,574
Probe Endocular,UHHS PMC,21531,PMC Operating Room,Tech,448
Probe Endoill Panor View 20,UHHS PMC,17015,PMC Operating Room,Tech,142
Probe Laser 25G,UHHS PMC,17111,PMC Operating Room,Tech,534
Probe Litho Electrohy 7Frx50,UHHS PMC,17017,PMC Operating Room,Tech,648
Probe Rf Denervation 15Cm,UHHS PMC,16977,PMC Operating Room,Tech,"3,679.00"
Probe  Tip Flush,UHHS PMC,26984,PMC Operating Room,Tech,318
Progressive Retrieval Bag 10mm,UHHS PMC,31592,PMC Operating Room,Tech,263
Progressive Retrieval Bag 15mm,UHHS PMC,31593,PMC Operating Room,Tech,409
Progressive U-Clip Anastomic Device,UHHS PMC,18041,PMC Operating Room,Tech,191
Protractor,UHHS PMC,26866,PMC Operating Room,Tech,306
PSR Biebrich Scarlet Acid Fuchsin Solution S125,UHHS PMC,39578,PMC Operating Room,Tech,149
Pump Angiojet,UHHS PMC,21711,PMC Operating Room,Tech,903
Pump pain care 3000 Breg 10314,UHHS PMC,15184,PMC Operating Room,Tech,87
Pump Strykerflow,UHHS PMC,21736,PMC Operating Room,Tech,144
Qck Clp Fix Dev Rot Lw 1652 8,UHHS PMC,17019,PMC Operating Room,Tech,145
Qck Clp Fix Dev Rot Up 165/2 8,UHHS PMC,17020,PMC Operating Room,Tech,168
Quest Vascular Punch,UHHS PMC,21502,PMC Operating Room,Tech,82
Radio Frequency Ablation Cath,UHHS PMC,21574,PMC Operating Room,Tech,"2,424.00"
Radio Frequency Ablation Probe,UHHS PMC,21544,PMC Operating Room,Tech,"9,353.00"
Ranfac Cholangiography Cath 18G ORCB,UHHS PMC,35519,PMC Operating Room,Tech,98
Ranfac Laparoscopic Cath XL11,UHHS PMC,20407,PMC Operating Room,Tech,102
Reservoir  Ventricular A,UHHS PMC,26988,PMC Operating Room,Tech,924
Reservoir/Catheter AntiBlok,UHHS PMC,27158,PMC Operating Room,Tech,418
Restrictor cement,UHHS PMC,13652,PMC Operating Room,Tech,184
Retract Endo Ii 10 Mm X 36 Cm,UHHS PMC,17027,PMC Operating Room,Tech,285
Retract-O-Tape,UHHS PMC,21561,PMC Operating Room,Tech,248
Retriev Sut Curv Med Disp Bl,UHHS PMC,17029,PMC Operating Room,Tech,106
Retrograde Sinus Catheter,UHHS PMC,21514,PMC Operating Room,Tech,194
Rigidfix ST ACL cross pin syst 210133,UHHS PMC,16234,PMC Operating Room,Tech,"1,608.00"
Rld Stplr  Multi Ta 30 4 8 Ttn,UHHS PMC,17024,PMC Operating Room,Tech,108
Rod Loop Ostomy 2 5 In,UHHS PMC,17031,PMC Operating Room,Tech,109
ROMCInc Ductoscopy dilator/sheath DL08200,UHHS PMC,14108,PMC Operating Room,Tech,317
Roth net retrievl basket,UHHS PMC,13844,PMC Operating Room,Tech,225
RTI Bone Graft 4530xx,UHHS PMC,36374,PMC Operating Room,Tech,"10,800.00"
Rumi occluder,UHHS PMC,14767,PMC Operating Room,Tech,294
S & N Hysteropscopic Kit 7209827,UHHS PMC,35413,PMC Operating Room,Tech,960
S & N Nail Tibia 11.5 716552xx,UHHS PMC,41789,PMC Operating Room,Tech,"7,231.00"
S&N Accu Pass 45 L/R 7210423/24,UHHS PMC,37822,PMC Operating Room,Tech,401
S&N Accupass 45 Deg Upbend,UHHS PMC,37188,PMC Operating Room,Tech,401
S&N AccuPass Suture Shuttle 72200419,UHHS PMC,37988,PMC Operating Room,Tech,401
S&N Acetab Liner 713327xx,UHHS PMC,34835,PMC Operating Room,Tech,"2,998.00"
S&N Acetab Shell 3 Hole 713355xx,UHHS PMC,34836,PMC Operating Room,Tech,"3,897.00"
S&N Acetab Shell Multi Hole 713386xx,UHHS PMC,34837,PMC Operating Room,Tech,"3,897.00"
S&N Adapter Rancho 71011005,UHHS PMC,32582,PMC Operating Room,Tech,574
S&N Adaptor Add A Ring 71011001,UHHS PMC,36820,PMC Operating Room,Tech,612
S&N Adaptor Joint Ball 71051021,UHHS PMC,36878,PMC Operating Room,Tech,"3,644.00"
S&N Adaptor Ring 71031027,UHHS PMC,36840,PMC Operating Room,Tech,"4,045.00"
S&N Adaptor Ring 71050010,UHHS PMC,36859,PMC Operating Room,Tech,"22,086.00"
S&N Adaptor Ring Ball Joint 71051008,UHHS PMC,36870,PMC Operating Room,Tech,"4,238.00"
S&N Adaptor Ring Female 71051017,UHHS PMC,36875,PMC Operating Room,Tech,"4,277.00"
S&N Adaptor Ring Universal 71031028,UHHS PMC,36841,PMC Operating Room,Tech,"6,035.00"
S&N AllStar Anchor w/1 Ultrabrd 72203852,UHHS PMC,38409,PMC Operating Room,Tech,"1,012.00"
S&N Anchor 1.8 Q Fix 251800,UHHS PMC,40994,PMC Operating Room,Tech,"1,341.00"
S&N Anchor 72202397,UHHS PMC,38486,PMC Operating Room,Tech,"1,248.00"
S&N Anchor 72203378,UHHS PMC,38490,PMC Operating Room,Tech,"1,141.00"
S&N Anchor Bioraptor 72202403,UHHS PMC,34702,PMC Operating Room,Tech,"1,264.00"
S&N Anchor Footprint 72202901/2,UHHS PMC,34701,PMC Operating Room,Tech,"1,260.00"
S&N Anchor Healcoil PK 72203379,UHHS PMC,37074,PMC Operating Room,Tech,"1,141.00"
S&N Anchor Minitac 2.0 72200795,UHHS PMC,37072,PMC Operating Room,Tech,977
S&N Anchor Minitac 722020xx,UHHS PMC,32473,PMC Operating Room,Tech,952
S&N Anchor Osteoraptor 72201992,UHHS PMC,34695,PMC Operating Room,Tech,"1,034.00"
S&N Anchor Osteoraptor 7220199x,UHHS PMC,34698,PMC Operating Room,Tech,"1,031.00"
S&N Anchor Osteoraptor 72203290,UHHS PMC,34694,PMC Operating Room,Tech,"1,245.00"
S&N Anchor Osteoraptor 72203291,UHHS PMC,34700,PMC Operating Room,Tech,"1,295.00"
S&N Anchor Osteoraptor 7220xxx,UHHS PMC,32571,PMC Operating Room,Tech,"1,031.00"
S&N Anchor Twinfix 72202611,UHHS PMC,34696,PMC Operating Room,Tech,942
S&N Anchor Twinfix 722026xx,UHHS PMC,34699,PMC Operating Room,Tech,"1,185.00"
S&N Anchor Twinfix 7220289x,UHHS PMC,34697,PMC Operating Room,Tech,"1,012.00"
S&N Anchor w/Ultrabraid Suture 5.0,UHHS PMC,35529,PMC Operating Room,Tech,851
S&N Anchor w/Unbraided Suture 2.8,UHHS PMC,35528,PMC Operating Room,Tech,984
S&N Angulator Heidelberg 71050006,UHHS PMC,36857,PMC Operating Room,Tech,"25,071.00"
S&N Ankle strap distractor guhl 14407,UHHS PMC,17147,PMC Operating Room,Tech,148
S&N Arthrowand Multivac ASC473001,UHHS PMC,40936,PMC Operating Room,Tech,"1,407.00"
S&N Arthrowand ST XL 90 ASC133601,UHHS PMC,55244,PMC Operating Room,Tech,"1,107.00"
S&N Articular Insert 714215xx,UHHS PMC,32567,PMC Operating Room,Tech,"1,635.00"
S&N Bar 100/150 7106210x,UHHS PMC,37024,PMC Operating Room,Tech,955
S&N Bar 250/350 71062x50,UHHS PMC,37026,PMC Operating Room,Tech,"1,027.00"
S&N Bar 300 71062300,UHHS PMC,37035,PMC Operating Room,Tech,"1,027.00"
S&N Bar Jet X 71062010,UHHS PMC,37025,PMC Operating Room,Tech,"2,369.00"
S&N Bar Jet X 71062400,UHHS PMC,37027,PMC Operating Room,Tech,"1,131.00"
S&N Bicaptor Kit 72202300,UHHS PMC,34717,PMC Operating Room,Tech,"1,191.00"
S&N Biosure Sync 9/10 72202746,UHHS PMC,39523,PMC Operating Room,Tech,725
S&N Blade 4.5 7205323,UHHS PMC,28969,PMC Operating Room,Tech,236
S&N Blade 4.5 72200095,UHHS PMC,38586,PMC Operating Room,Tech,247
S&N Blade 4.6 72200036,UHHS PMC,39520,PMC Operating Room,Tech,280
S&N Blade 71440375,UHHS PMC,32574,PMC Operating Room,Tech,109
S&N Blade Arthro 3.5 7210751,UHHS PMC,37067,PMC Operating Room,Tech,164
S&N Blade Arthro 4.5  7205345,UHHS PMC,32575,PMC Operating Room,Tech,164
S&N Blade Arthro 4.5 7205336,UHHS PMC,32577,PMC Operating Room,Tech,238
S&N Blade Arthro 4.5 72200414,UHHS PMC,32478,PMC Operating Room,Tech,287
S&N Blade Arthro 4.5 72200494,UHHS PMC,32479,PMC Operating Room,Tech,315
S&N Blade Arthro 4.5 72202531,UHHS PMC,37073,PMC Operating Room,Tech,293
S&N Blade Arthro Incisor 72203013,UHHS PMC,34707,PMC Operating Room,Tech,327
S&N Blade Truclear 72202536,UHHS PMC,38487,PMC Operating Room,Tech,"1,887.00"
S&N Body Central Ball Joint 71051032,UHHS PMC,36879,PMC Operating Room,Tech,"20,769.00"
S&N Body Central Ball Joint 71051033,UHHS PMC,36880,PMC Operating Room,Tech,"22,101.00"
S&N Body Central Ball Joint 71051034,UHHS PMC,36881,PMC Operating Room,Tech,"20,223.00"
S&N Body Central Lrg Long 71051003,UHHS PMC,36866,PMC Operating Room,Tech,"14,558.00"
S&N Body Central Lrg Short 71051001,UHHS PMC,36864,PMC Operating Room,Tech,"15,617.00"
S&N Body Central Lrg Std 71051002,UHHS PMC,36865,PMC Operating Room,Tech,"16,901.00"
S&N Body Central Short 71050001,UHHS PMC,36852,PMC Operating Room,Tech,"34,347.00"
S&N Body Central Std 71050002,UHHS PMC,36853,PMC Operating Room,Tech,"27,703.00"
S&N Bolt 12mm Connect 71070515,UHHS PMC,37087,PMC Operating Room,Tech,25
S&N Bolt 16 103201,UHHS PMC,32593,PMC Operating Room,Tech,15
S&N Bolt 8 100550,UHHS PMC,32592,PMC Operating Room,Tech,15
S&N Bolt Ankle Pin 710530xx,UHHS PMC,36890,PMC Operating Room,Tech,260
S&N Bolt Central Body 71053030,UHHS PMC,36885,PMC Operating Room,Tech,605
S&N Bolt Combi Wire 71070284,UHHS PMC,37077,PMC Operating Room,Tech,174
S&N Bolt Compression 7104000x,UHHS PMC,36851,PMC Operating Room,Tech,975
S&N Bolt Lock Ball Joint 71053038,UHHS PMC,36889,PMC Operating Room,Tech,605
S&N Bolt Shoulder 71013204,UHHS PMC,36834,PMC Operating Room,Tech,209
S&N Bolt Wire Fix Cann Long 71013002,UHHS PMC,36833,PMC Operating Room,Tech,151
S&N Bolt Wire Fix Russian 71010705,UHHS PMC,36818,PMC Operating Room,Tech,134
S&N Bonecutter 5.5 72202530,UHHS PMC,39521,PMC Operating Room,Tech,293
S&N Boot Insert Pad 72200635,UHHS PMC,32481,PMC Operating Room,Tech,251
S&N Burr Abrader 4.0 72200722,UHHS PMC,32578,PMC Operating Room,Tech,245
S&N Burr Abrader 5.5 72200082,UHHS PMC,32579,PMC Operating Room,Tech,254
S&N Burr Abrador 5.5 72203127,UHHS PMC,34708,PMC Operating Room,Tech,360
S&N Burr Acromioblaster,UHHS PMC,37071,PMC Operating Room,Tech,245
S&N Burr Acromionizer 72200725,UHHS PMC,34931,PMC Operating Room,Tech,245
S&N Cannula 6.5 722004xx,UHHS PMC,32573,PMC Operating Room,Tech,111
S&N Cannula Clear Trac 722004xx,UHHS PMC,32572,PMC Operating Room,Tech,111
S&N Cannula RF 10cm Curved Tip,UHHS PMC,30622,PMC Operating Room,Tech,106
S&N Cannula RF 15cm Curved Tip,UHHS PMC,30623,PMC Operating Room,Tech,106
S&N Cannula RF 5cm Curved Tip,UHHS PMC,30625,PMC Operating Room,Tech,106
S&N Cannula RF 5cm Straight Tip,UHHS PMC,30621,PMC Operating Room,Tech,106
S&N Cap Bolt 71053031,UHHS PMC,36886,PMC Operating Room,Tech,749
S&N Cap Pin 71070830,UHHS PMC,37089,PMC Operating Room,Tech,6
S&N Cap Pin Half 71070290,UHHS PMC,37080,PMC Operating Room,Tech,75
S&N Catheter Electro Spine 7209599,UHHS PMC,32474,PMC Operating Room,Tech,"3,284.00"
S&N CDS Disposable Set 7210772,UHHS PMC,30624,PMC Operating Room,Tech,375
S&N Clamp Ball Joint Str 710051004,UHHS PMC,36867,PMC Operating Room,Tech,"2,601.00"
S&N Clamp Ball Joint T 71051006,UHHS PMC,36868,PMC Operating Room,Tech,"6,822.00"
S&N Clamp Compression Cal II 71040001,UHHS PMC,36850,PMC Operating Room,Tech,"29,797.00"
S&N Clamp Freedom 7106401,UHHS PMC,37029,PMC Operating Room,Tech,"2,800.00"
S&N Clamp Pelvic Ball 71031025,UHHS PMC,36838,PMC Operating Room,Tech,"11,605.00"
S&N Clamp Pin Distraction 71033007,UHHS PMC,36848,PMC Operating Room,Tech,"10,112.00"
S&N Clamp Pin Double 71031017,UHHS PMC,36836,PMC Operating Room,Tech,"5,538.00"
S&N Clamp Pin Double 71033006,UHHS PMC,36847,PMC Operating Room,Tech,"4,302.00"
S&N Clamp Pin Single 71031016,UHHS PMC,36835,PMC Operating Room,Tech,"4,880.00"
S&N Clamp Pin Single 71033005,UHHS PMC,36846,PMC Operating Room,Tech,"4,735.00"
S&N Clamp Straight 71050004,UHHS PMC,36855,PMC Operating Room,Tech,"8,347.00"
S&N Clamp Swivel 710310xx,UHHS PMC,36837,PMC Operating Room,Tech,"5,538.00"
S&N Clamp T Fixed 71051007,UHHS PMC,36869,PMC Operating Room,Tech,"5,217.00"
S&N Clamp T Heidelberg 71050005,UHHS PMC,36856,PMC Operating Room,Tech,"8,072.00"
S&N Clip Disc 71061013,UHHS PMC,36899,PMC Operating Room,Tech,516
S&N Clip Disc Half Pin 71070291,UHHS PMC,37081,PMC Operating Room,Tech,15
S&N Clip Disc Wire 71070292,UHHS PMC,37082,PMC Operating Room,Tech,16
S&N Connector 7107028x,UHHS PMC,37076,PMC Operating Room,Tech,560
S&N Connector Bar 71031026,UHHS PMC,36839,PMC Operating Room,Tech,"5,698.00"
S&N Connector Pin 7107027x,UHHS PMC,37075,PMC Operating Room,Tech,"1,563.00"
S&N Connector Rod Universal 71033008,UHHS PMC,36849,PMC Operating Room,Tech,"5,008.00"
S&N Coupler 71424225,UHHS PMC,32587,PMC Operating Room,Tech,"1,717.00"
S&N Cruciate Rap Pac 7209217,UHHS PMC,39524,PMC Operating Room,Tech,720
S&N Cube Rancho 1 103451,UHHS PMC,32594,PMC Operating Room,Tech,718
S&N Cube Rancho 2 103452,UHHS PMC,32595,PMC Operating Room,Tech,821
S&N Cube Rancho 3 103453,UHHS PMC,32596,PMC Operating Room,Tech,918
S&N Cube Rancho 4 103454,UHHS PMC,37103,PMC Operating Room,Tech,973
S&N Cube Rancho 5 103451,UHHS PMC,32597,PMC Operating Room,Tech,"1,076.00"
S&N Cube Rancho 71070273,UHHS PMC,37052,PMC Operating Room,Tech,746
S&N Cube Rancho 71070274,UHHS PMC,37053,PMC Operating Room,Tech,839
S&N Drill 10304x,UHHS PMC,32598,PMC Operating Room,Tech,"1,457.00"
S&N Drill 2.7 71173502,UHHS PMC,36660,PMC Operating Room,Tech,339
S&N Drill 2.7 71173503,UHHS PMC,36661,PMC Operating Room,Tech,406
S&N Drill 2.8/4.8 7105300x,UHHS PMC,37022,PMC Operating Room,Tech,"1,628.00"
S&N Drill 3.5 71063006,UHHS PMC,37028,PMC Operating Room,Tech,"1,124.00"
S&N Drill 3.5 71173504,UHHS PMC,36662,PMC Operating Room,Tech,468
S&N Drill 3.5 71173505,UHHS PMC,36663,PMC Operating Room,Tech,529
S&N Drill 4.0 71631110,UHHS PMC,36664,PMC Operating Room,Tech,976
S&N Drill 4.0 71631117,UHHS PMC,36665,PMC Operating Room,Tech,660
S&N Drill 7107034x,UHHS PMC,37085,PMC Operating Room,Tech,"1,526.00"
S&N Drill 71070844,UHHS PMC,37090,PMC Operating Room,Tech,"1,756.00"
S&N Drill 7107084x,UHHS PMC,37091,PMC Operating Room,Tech,"2,285.00"
S&N Drill 71362925,UHHS PMC,34705,PMC Operating Room,Tech,120
S&N Drill 720550X,UHHS PMC,29392,PMC Operating Room,Tech,301
S&N Drill 7207213,UHHS PMC,29393,PMC Operating Room,Tech,273
S&N Drill 72203160,UHHS PMC,34711,PMC Operating Room,Tech,523
S&N Drill Cann 013498,UHHS PMC,32466,PMC Operating Room,Tech,905
S&N Drill Cann 0135xx,UHHS PMC,32467,PMC Operating Room,Tech,842
S&N Drill Cann 72074xx,UHHS PMC,34714,PMC Operating Room,Tech,842
S&N Drill Endo Cann 013499,UHHS PMC,32468,PMC Operating Room,Tech,905
S&N Drill Endo Cann 013666,UHHS PMC,32470,PMC Operating Room,Tech,879
S&N Drill Endo Cann 01366x,UHHS PMC,32469,PMC Operating Room,Tech,905
S&N Drill Endo Cann 7207315,UHHS PMC,34709,PMC Operating Room,Tech,410
S&N Drill Endo Cann 7207493/4,UHHS PMC,34715,PMC Operating Room,Tech,886
S&N Drill Endo Cann 72074xx,UHHS PMC,34716,PMC Operating Room,Tech,905
S&N Drill Suturefix 72203843,UHHS PMC,39522,PMC Operating Room,Tech,649
S&N Eflex Chisel 72200862,UHHS PMC,37069,PMC Operating Room,Tech,"1,701.00"
S&N Eflex Probe Ablator 72200683,UHHS PMC,37070,PMC Operating Room,Tech,"1,651.00"
S&N Eflex Probe Tac S 72200681,UHHS PMC,37068,PMC Operating Room,Tech,"1,764.00"
S&N Endobutton 4.0x12 013186,UHHS PMC,20211,PMC Operating Room,Tech,561
S&N Endobutton 722001xx,UHHS PMC,32462,PMC Operating Room,Tech,990
S&N Endobutton 72202799,UHHS PMC,34411,PMC Operating Room,Tech,"1,068.00"
S&N Endobutton 72203331,UHHS PMC,41863,PMC Operating Room,Tech,977
S&N Endobutton Device 72200134,UHHS PMC,32461,PMC Operating Room,Tech,514
S&N Endobutton Pac 7209216,UHHS PMC,32471,PMC Operating Room,Tech,"1,015.00"
S&N Fast Fix 360 Cvd 72202468,UHHS PMC,34703,PMC Operating Room,Tech,"1,323.00"
S&N Fast Fix 360 Reverse Cvd 72202469,UHHS PMC,34704,PMC Operating Room,Tech,"1,424.00"
S&N Fast Fix 7209858,UHHS PMC,35189,PMC Operating Room,Tech,"1,110.00"
S&N Fast Fix 72201492,UHHS PMC,35190,PMC Operating Room,Tech,949
S&N Fast Fix 7220149x,UHHS PMC,32463,PMC Operating Room,Tech,"1,081.00"
S&N Fast Fix 72202467,UHHS PMC,35191,PMC Operating Room,Tech,"1,424.00"
S&N Femur Component 712917xx,UHHS PMC,32565,PMC Operating Room,Tech,"4,088.00"
S&N Femur Component 714211xx,UHHS PMC,32566,PMC Operating Room,Tech,"12,843.00"
S&N Femur Head 713030xx,UHHS PMC,34833,PMC Operating Room,Tech,"1,499.00"
S&N Femur Head 713036xx,UHHS PMC,32564,PMC Operating Room,Tech,"1,363.00"
S&N Femur Stem 713571xx,UHHS PMC,34838,PMC Operating Room,Tech,"4,497.00"
S&N Femur Wedge 714216xx,UHHS PMC,32568,PMC Operating Room,Tech,"2,312.00"
S&N Fixation Post 4.5 1314x,UHHS PMC,37989,PMC Operating Room,Tech,407
S&N Frame 5/8 Composite 71101362,UHHS PMC,36659,PMC Operating Room,Tech,"5,341.00"
S&N Frame Foot 7107039x,UHHS PMC,37086,PMC Operating Room,Tech,"24,404.00"
S&N Frame Foot 71073442,UHHS PMC,36657,PMC Operating Room,Tech,"102,750.00"
S&N Frame Full 155 71070114,UHHS PMC,32583,PMC Operating Room,Tech,"5,008.00"
S&N Frame Open 710725x2,UHHS PMC,36656,PMC Operating Room,Tech,"102,750.00"
S&N Frame Spatial 2/3 71070131,UHHS PMC,37040,PMC Operating Room,Tech,"5,977.00"
S&N Frame Spatial 2/3 7107130x,UHHS PMC,36653,PMC Operating Room,Tech,"5,024.00"
S&N Frame Spatial Block 71070161,UHHS PMC,37048,PMC Operating Room,Tech,"1,093.00"
S&N Frame Spatial Full 71070111,UHHS PMC,37036,PMC Operating Room,Tech,"5,977.00"
S&N Frame Spatial ID Band 71070320,UHHS PMC,37084,PMC Operating Room,Tech,"1,076.00"
S&N Frame Spatial Lobe 71070160,UHHS PMC,37047,PMC Operating Room,Tech,"5,977.00"
